seed,dimension,var_A,p,k,M,time,solution,dual_gap,rel_dual_gap,termination,ncalls
4,15,5,75,15.0,0.1,1801.942,0.2856567695608514,0.03972874920007424,0.1615462489463057,Time limit reached,249562
