seed,dimension,var_A,p,k,M,time,lowerBound,upperBound,termination,LMOcalls,openNodes,localTighteings,globalTightenings
1,5,5,25,5.0,0.1,84.0,0.23436801897306547,0.29702523739192416,OPTIMAL,18,2,0,0
1,5,5,25,5.0,0.1,189.0,0.23436801897306547,0.29702523739192416,OPTIMAL,38,3,0,0
1,5,5,25,5.0,0.1,275.0,0.24290819027233168,0.29702523739192416,OPTIMAL,61,4,0,0
1,5,5,25,5.0,0.1,360.0,0.24290819027233168,0.29702523739192416,OPTIMAL,83,5,0,0
1,5,5,25,5.0,0.1,442.0,0.24602162673395,0.29702523739192416,OPTIMAL,105,6,0,0
1,5,5,25,5.0,0.1,530.0,0.24602162673395,0.29702523739192416,OPTIMAL,123,7,0,0
1,5,5,25,5.0,0.1,585.0,0.25302512962168777,0.29702523739192416,OPTIMAL,138,8,0,0
1,5,5,25,5.0,0.1,653.0,0.25302512962168777,0.29702523739192416,OPTIMAL,157,9,0,0
1,5,5,25,5.0,0.1,714.0,0.25453463340911425,0.29702523739192416,OPTIMAL,174,10,0,0
1,5,5,25,5.0,0.1,797.0,0.25453463340911425,0.29702523739192416,OPTIMAL,197,11,0,0
1,5,5,25,5.0,0.1,889.0,0.2545693845673971,0.29702523739192416,OPTIMAL,222,12,0,0
1,5,5,25,5.0,0.1,945.0,0.2545693845673971,0.29702523739192416,OPTIMAL,238,13,0,0
1,5,5,25,5.0,0.1,1018.0,0.25690649221172346,0.29702523739192416,OPTIMAL,258,14,0,0
1,5,5,25,5.0,0.1,1092.0,0.25690649221172346,0.29702523739192416,OPTIMAL,278,15,0,0
1,5,5,25,5.0,0.1,1180.0,0.2604106269345912,0.29702523739192416,OPTIMAL,301,16,0,0
1,5,5,25,5.0,0.1,1258.0,0.2604106269345912,0.29702523739192416,OPTIMAL,324,17,0,0
1,5,5,25,5.0,0.1,1388.0,0.262259075293845,0.29702523739192416,OPTIMAL,350,18,0,0
1,5,5,25,5.0,0.1,1452.0,0.262259075293845,0.29702523739192416,OPTIMAL,368,19,0,0
1,5,5,25,5.0,0.1,1568.0,0.26325266096637756,0.29702523739192416,OPTIMAL,400,20,0,0
1,5,5,25,5.0,0.1,1654.0,0.26325266096637756,0.29702523739192416,OPTIMAL,424,21,0,0
