seed,num_v,number_nodes,time,lowerBound,upperBound,termination
1,4,103,1771.0,-10.79786781201179,Inf,Optimal
1,4,103,1821.0,-10.79786781201179,Inf,Optimal
1,4,103,1852.0,-10.791699897272869,Inf,Optimal
1,4,103,1883.0,-10.791699897272869,Inf,Optimal
1,4,103,1915.0,-10.758077243540814,Inf,Optimal
1,4,103,1946.0,-10.758077243540814,Inf,Optimal
1,4,103,1977.0,-10.746568457031922,Inf,Optimal
1,4,103,2007.0,-10.746568457031922,Inf,Optimal
1,4,103,2037.0,-10.74463202058437,Inf,Optimal
1,4,103,2068.0,-10.74463202058437,Inf,Optimal
1,4,103,2100.0,-10.741791409438132,Inf,Optimal
1,4,103,2131.0,-10.741791409438132,Inf,Optimal
1,4,103,2162.0,-10.721649488686419,Inf,Optimal
1,4,103,2192.0,-10.721649488686419,Inf,Optimal
1,4,103,2223.0,-10.63367942653763,Inf,Optimal
1,4,103,2254.0,-10.63367942653763,Inf,Optimal
1,4,103,2286.0,-10.63342803849877,Inf,Optimal
1,4,103,2316.0,-10.63342803849877,Inf,Optimal
1,4,103,2347.0,-10.633174311625767,Inf,Optimal
1,4,103,2377.0,-10.633174311625767,Inf,Optimal
1,4,103,2406.0,-10.618662788663285,Inf,Optimal
1,4,103,2437.0,-10.618662788663285,Inf,Optimal
1,4,103,2468.0,-10.612480069074676,Inf,Optimal
1,4,103,2497.0,-10.612480069074676,Inf,Optimal
1,4,103,2526.0,-10.61222634219257,Inf,Optimal
1,4,103,2557.0,-10.61222634219257,Inf,Optimal
1,4,103,2586.0,-10.607154002154523,Inf,Optimal
1,4,103,2620.0,-10.607154002154523,Inf,Optimal
1,4,103,2651.0,-10.605217565707052,Inf,Optimal
1,4,103,2683.0,-10.605217565707052,Inf,Optimal
1,4,103,2716.0,-10.602407447535954,Inf,Optimal
1,4,103,2747.0,-10.602407447535954,Inf,Optimal
1,4,103,2776.0,-10.592612802232878,Inf,Optimal
1,4,103,2805.0,-10.592612802232878,Inf,Optimal
1,4,103,2832.0,-10.582265521990038,Inf,Optimal
1,4,103,2864.0,-10.582265521990038,Inf,Optimal
1,4,103,2895.0,-10.570808747873905,Inf,Optimal
1,4,103,2924.0,-10.570808747873905,Inf,Optimal
1,4,103,2952.0,-10.567529042363752,Inf,Optimal
1,4,103,2981.0,-10.567529042363752,Inf,Optimal
1,4,103,3009.0,-10.556237755890727,Inf,Optimal
1,4,103,3038.0,-10.556237755890727,Inf,Optimal
1,4,103,3068.0,-10.542681585392858,Inf,Optimal
1,4,103,3098.0,-10.542681585392858,Inf,Optimal
1,4,103,3127.0,-10.539401959466645,Inf,Optimal
1,4,103,3156.0,-10.539401959466645,Inf,Optimal
1,4,103,3186.0,-10.532558762686646,Inf,Optimal
1,4,103,3216.0,-10.532558762686646,Inf,Optimal
1,4,103,3247.0,-10.526629694861027,Inf,Optimal
1,4,103,3278.0,-10.526629694861027,Inf,Optimal
1,4,103,3308.0,-10.522233385232871,Inf,Optimal
1,4,103,3358.0,-10.522233385232871,-10.191688556055752,Optimal
1,4,103,3387.0,-10.521637542574986,-10.521637542574986,Optimal
