seed,dimension,var_A,p,k,M,time,lowerBound,upperBound,termination,LMOcalls,localTighteings,globalTightenings
7,10,1,50,10.0,0.1,76.0,0.49002188928218715,0.4994724354454023,OPTIMAL,9,0,0
7,10,1,50,10.0,0.1,136.0,0.49002188928218715,0.4994724354454023,OPTIMAL,16,0,0
7,10,1,50,10.0,0.1,185.0,0.49147596596966425,0.4994724354454023,OPTIMAL,22,0,0
7,10,1,50,10.0,0.1,232.0,0.49147596596966425,0.4994724354454023,OPTIMAL,28,0,0
7,10,1,50,10.0,0.1,298.0,0.49222652729939675,0.4994724354454023,OPTIMAL,36,0,0
7,10,1,50,10.0,0.1,349.0,0.49222652729939675,0.4994724354454023,OPTIMAL,42,0,0
7,10,1,50,10.0,0.1,401.0,0.49236844555526804,0.4994724354454023,OPTIMAL,49,0,0
7,10,1,50,10.0,0.1,435.0,0.49236844555526804,0.4994724354454023,OPTIMAL,53,0,0
7,10,1,50,10.0,0.1,492.0,0.4926243742549685,0.4994724354454023,OPTIMAL,61,0,0
7,10,1,50,10.0,0.1,534.0,0.4926243742549685,0.4994724354454023,OPTIMAL,66,0,0
7,10,1,50,10.0,0.1,602.0,0.4934401165492651,0.4994724354454023,OPTIMAL,75,0,0
7,10,1,50,10.0,0.1,636.0,0.4934401165492651,0.4994724354454023,OPTIMAL,79,0,0
7,10,1,50,10.0,0.1,684.0,0.4940010375148782,0.4994724354454023,OPTIMAL,85,0,0
7,10,1,50,10.0,0.1,733.0,0.4940010375148782,0.4994724354454023,OPTIMAL,91,0,0
7,10,1,50,10.0,0.1,791.0,0.49440522021891187,0.4994724354454023,OPTIMAL,98,0,0
7,10,1,50,10.0,0.1,875.0,0.49440522021891187,0.4994724354454023,OPTIMAL,109,0,0
7,10,1,50,10.0,0.1,919.0,0.4947395722164766,0.4994724354454023,OPTIMAL,115,0,0
