seed,dimension,time,lowerBound,upperBound,termination,LMOcalls,openNodes,localTighteings,globalTightenings
5,15,95.0,-2.121148317082598,1.041999212083661,OPTIMAL,29,2,5,0
5,15,139.0,-2.121148317082598,1.041999212083661,OPTIMAL,37,3,2,0
5,15,211.0,-1.8646615503547226,0.688762483741808,OPTIMAL,70,4,3,0
5,15,251.0,-1.8646615503547226,0.688762483741808,OPTIMAL,87,5,1,0
5,15,342.0,-1.844386566295482,0.688762483741808,OPTIMAL,123,6,3,0
5,15,474.0,-1.844386566295482,0.688762483741808,OPTIMAL,160,7,0,0
5,15,556.0,-1.7009160841353448,0.6191861544485109,OPTIMAL,193,8,5,0
5,15,601.0,-1.7009160841353448,-0.9457752857184372,OPTIMAL,217,9,4,0
5,15,647.0,-1.693832685994583,-0.9457752857184372,OPTIMAL,254,10,5,0
5,15,765.0,-1.693832685994583,-0.9457752857184372,OPTIMAL,276,11,3,0
5,15,822.0,-1.6589965550271808,-0.9457752857184372,OPTIMAL,308,12,7,0
5,15,845.0,-1.6589965550271808,-0.9457752857184372,OPTIMAL,320,13,5,0
5,15,953.0,-1.6432434611986373,-0.9457752857184372,OPTIMAL,359,14,7,0
5,15,979.0,-1.6432434611986373,-0.9457752857184372,OPTIMAL,371,15,6,0
5,15,1040.0,-1.4266213730533894,-0.9457752857184372,OPTIMAL,404,16,9,0
5,15,1114.0,-1.4266213730533894,-0.9457752857184372,OPTIMAL,425,17,5,0
5,15,1227.0,-1.4218813201966598,-0.9457752857184372,OPTIMAL,465,18,6,0
5,15,1254.0,-1.4218813201966598,-0.9457752857184372,OPTIMAL,489,19,3,0
5,15,1289.0,-1.382992752551317,-0.9457752857184372,OPTIMAL,516,20,3,0
5,15,1302.0,-1.382992752551317,-0.9457752857184372,OPTIMAL,526,21,2,0
5,15,1337.0,-1.3827178319035074,-0.9457752857184372,OPTIMAL,552,22,2,0
5,15,1424.0,-1.3827178319035074,-0.9457752857184372,OPTIMAL,585,23,1,0
5,15,1458.0,-1.363495396670217,-0.9457752857184372,OPTIMAL,608,24,3,0
5,15,1507.0,-1.363495396670217,-0.9457752857184372,OPTIMAL,633,25,1,0
