seed,dimension,min_number_lower,adaptive_gap,iteration,time,memory,lb,ub,list_time,list_num_nodes,list_lmo_calls,active_set_size,discarded_set_size
30,40,Inf,0.9,99,4536.0,1148426840,582.3974903166873,607.8004053919414,155.0,3,40,13,3
30,40,Inf,0.9,99,4536.0,1148426840,582.3974903166873,607.8004053919414,240.0,5,58,7,4
30,40,Inf,0.9,99,4536.0,1148426840,582.9142242317797,607.8004053919414,348.0,7,90,9,1
30,40,Inf,0.9,99,4536.0,1148426840,582.9142242317797,607.8004053919414,542.0,9,116,7,4
30,40,Inf,0.9,99,4536.0,1148426840,588.3173346248395,607.8004053919414,634.0,11,137,5,3
30,40,Inf,0.9,99,4536.0,1148426840,588.3173346248395,607.8004053919414,713.0,13,158,8,4
30,40,Inf,0.9,99,4536.0,1148426840,588.3953412443944,607.8004053919414,811.0,15,183,10,2
30,40,Inf,0.9,99,4536.0,1148426840,588.3953412443944,607.8004053919414,944.0,17,211,6,4
30,40,Inf,0.9,99,4536.0,1148426840,593.6629159950879,607.8004053919414,1081.0,19,239,16,1
30,40,Inf,0.9,99,4536.0,1148426840,593.6629159950879,607.8004053919414,1241.0,21,272,16,6
30,40,Inf,0.9,99,4536.0,1148426840,593.6946063596565,607.8004053919414,1323.0,23,290,5,4
30,40,Inf,0.9,99,4536.0,1148426840,593.6946063596565,607.8004053919414,1378.0,25,301,3,0
30,40,Inf,0.9,99,4536.0,1148426840,593.7712953894529,607.8004053919414,1401.0,25,312,9,1
30,40,Inf,0.9,99,4536.0,1148426840,593.7712953894529,607.8004053919414,1534.0,27,326,2,3
30,40,Inf,0.9,99,4536.0,1148426840,593.7819930734873,607.8004053919414,1646.0,29,351,2,1
30,40,Inf,0.9,99,4536.0,1148426840,593.7819930734873,607.8004053919414,1714.0,31,373,10,2
30,40,Inf,0.9,99,4536.0,1148426840,594.1682853169734,607.8004053919414,1808.0,33,395,7,2
30,40,Inf,0.9,99,4536.0,1148426840,594.1682853169734,607.8004053919414,1928.0,35,414,10,4
30,40,Inf,0.9,99,4536.0,1148426840,594.1756927056317,607.8004053919414,2032.0,37,438,8,3
30,40,Inf,0.9,99,4536.0,1148426840,594.1756927056317,607.8004053919414,2060.0,37,450,9,4
30,40,Inf,0.9,99,4536.0,1148426840,594.4467051463968,607.8004053919414,2159.0,39,468,8,2
30,40,Inf,0.9,99,4536.0,1148426840,594.4467051463968,607.8004053919414,2243.0,41,493,2,0
30,40,Inf,0.9,99,4536.0,1148426840,594.6180519461833,607.8004053919414,2313.0,43,513,1,5
30,40,Inf,0.9,99,4536.0,1148426840,594.6180519461833,607.8004053919414,2336.0,43,523,11,2
30,40,Inf,0.9,99,4536.0,1148426840,595.0375568258883,607.8004053919414,2422.0,45,538,7,3
30,40,Inf,0.9,99,4536.0,1148426840,595.0375568258883,607.8004053919414,2506.0,47,562,3,5
30,40,Inf,0.9,99,4536.0,1148426840,596.8224488364962,607.8004053919414,2562.0,49,581,7,6
30,40,Inf,0.9,99,4536.0,1148426840,596.8224488364962,607.8004053919414,2687.0,51,610,6,2
30,40,Inf,0.9,99,4536.0,1148426840,596.9607588492548,607.8004053919414,2767.0,53,629,3,3
30,40,Inf,0.9,99,4536.0,1148426840,596.9607588492548,607.8004053919414,2842.0,55,650,7,1
30,40,Inf,0.9,99,4536.0,1148426840,597.351190037121,607.8004053919414,2855.0,55,655,7,3
30,40,Inf,0.9,99,4536.0,1148426840,597.351190037121,607.8004053919414,2879.0,55,666,7,0
30,40,Inf,0.9,99,4536.0,1148426840,597.5837814011603,607.8004053919414,2919.0,57,680,2,6
30,40,Inf,0.9,99,4536.0,1148426840,597.5837814011603,607.8004053919414,2942.0,57,690,11,2
30,40,Inf,0.9,99,4536.0,1148426840,597.9515898849509,607.8004053919414,3023.0,59,707,1,2
30,40,Inf,0.9,99,4536.0,1148426840,597.9515898849509,607.8004053919414,3066.0,61,721,6,2
30,40,Inf,0.9,99,4536.0,1148426840,598.314351491092,607.8004053919414,3111.0,63,739,2,1
30,40,Inf,0.9,99,4536.0,1148426840,598.314351491092,607.8004053919414,3188.0,65,764,12,2
