seed,dimension,var_A,p,k,M,time,lowerBound,upperBound,termination,LMOcalls,localTighteings,globalTightenings
7,10,5,50,10.0,0.1,103.0,0.09742140684368387,0.11075306994138812,OPTIMAL,14,0,0
7,10,5,50,10.0,0.1,191.0,0.09742140684368387,0.11075306994138812,OPTIMAL,26,0,0
7,10,5,50,10.0,0.1,264.0,0.09821189432767022,0.11075306994138812,OPTIMAL,37,0,0
7,10,5,50,10.0,0.1,367.0,0.09821189432767022,0.11075306994138812,OPTIMAL,50,0,0
7,10,5,50,10.0,0.1,521.0,0.09985074806809668,0.11075306994138812,OPTIMAL,63,0,0
7,10,5,50,10.0,0.1,596.0,0.09985074806809668,0.11075306994138812,OPTIMAL,73,0,0
7,10,5,50,10.0,0.1,703.0,0.10065677958676464,0.11075306994138812,OPTIMAL,86,0,0
7,10,5,50,10.0,0.1,779.0,0.10065677958676464,0.11075306994138812,OPTIMAL,95,0,0
7,10,5,50,10.0,0.1,859.0,0.10087004937395089,0.11075306994138812,OPTIMAL,106,0,0
7,10,5,50,10.0,0.1,936.0,0.10087004937395089,0.11075306994138812,OPTIMAL,116,0,0
7,10,5,50,10.0,0.1,993.0,0.10135644971978283,0.11075306994138812,OPTIMAL,124,0,0
7,10,5,50,10.0,0.1,1073.0,0.10135644971978283,0.11075306994138812,OPTIMAL,134,0,0
7,10,5,50,10.0,0.1,1150.0,0.10170696758567375,0.11075306994138812,OPTIMAL,144,0,0
7,10,5,50,10.0,0.1,1219.0,0.10170696758567375,0.11075306994138812,OPTIMAL,153,0,0
7,10,5,50,10.0,0.1,1306.0,0.10294721684361384,0.11075306994138812,OPTIMAL,165,0,0
7,10,5,50,10.0,0.1,1405.0,0.10294721684361384,0.11075306994138812,OPTIMAL,174,0,0
7,10,5,50,10.0,0.1,1475.0,0.10342810409576618,0.11075306994138812,OPTIMAL,184,0,0
7,10,5,50,10.0,0.1,1564.0,0.10342810409576618,0.11075306994138812,OPTIMAL,194,0,0
7,10,5,50,10.0,0.1,1666.0,0.10355124700523202,0.11075306994138812,OPTIMAL,208,0,0
7,10,5,50,10.0,0.1,1745.0,0.10355124700523202,0.11075306994138812,OPTIMAL,219,0,0
7,10,5,50,10.0,0.1,1821.0,0.10380992534489747,0.11075306994138812,OPTIMAL,230,0,0
7,10,5,50,10.0,0.1,1919.0,0.10380992534489747,0.11075306994138812,OPTIMAL,243,0,0
7,10,5,50,10.0,0.1,1986.0,0.10426079209865778,0.11075306994138812,OPTIMAL,252,0,0
7,10,5,50,10.0,0.1,2040.0,0.10426079209865778,0.11075306994138812,OPTIMAL,260,0,0
7,10,5,50,10.0,0.1,2093.0,0.10451840349120144,0.11075306994138812,OPTIMAL,269,0,0
7,10,5,50,10.0,0.1,2142.0,0.10451840349120144,0.11075306994138812,OPTIMAL,277,0,0
7,10,5,50,10.0,0.1,2176.0,0.10462122016526999,0.11075306994138812,OPTIMAL,282,0,0
7,10,5,50,10.0,0.1,2235.0,0.10462122016526999,0.11075306994138812,OPTIMAL,291,0,0
7,10,5,50,10.0,0.1,2314.0,0.10471127926238041,0.11075306994138812,OPTIMAL,304,0,0
