seed,dimension,iteration,time,memory,lb,ub,list_time,list_num_nodes,list_lmo_calls,active_set_size,discarded_set_size
2,150,151,1.823642e6,439971626600,-0.030795136267545726,2.523532036521535,23279.0,3,51,8,1
2,150,151,1.823642e6,439971626600,-0.030795136267545726,2.065990259215453,47017.0,5,114,14,1
2,150,151,1.823642e6,439971626600,-0.011192563295817649,1.1366725764187777,71176.0,7,186,16,1
2,150,151,1.823642e6,439971626600,-0.011192563295817649,1.1366725764187777,95026.0,9,253,17,2
2,150,151,1.823642e6,439971626600,-0.011192563295817649,1.1366725764187777,124689.0,11,335,18,0
2,150,151,1.823642e6,439971626600,-0.011192563295817649,1.1366725764187777,154855.0,13,415,17,3
2,150,151,1.823642e6,439971626600,-0.009474433800145348,1.1366725764187777,179494.0,15,476,17,2
2,150,151,1.823642e6,439971626600,-0.009474433800145348,1.1366725764187777,203362.0,17,540,16,3
2,150,151,1.823642e6,439971626600,-0.009474433800145348,1.1366725764187777,227419.0,19,614,21,3
2,150,151,1.823642e6,439971626600,-0.009474433800145348,1.1366725764187777,251569.0,21,691,16,3
2,150,151,1.823642e6,439971626600,-0.007799286698148298,1.1366725764187777,275902.0,23,768,23,1
2,150,151,1.823642e6,439971626600,-0.007799286698148298,1.1366725764187777,299643.0,25,832,19,3
2,150,151,1.823642e6,439971626600,-0.007799286698148298,1.1366725764187777,323491.0,27,895,24,0
2,150,151,1.823642e6,439971626600,-0.007799286698148298,1.1366725764187777,347513.0,29,962,21,2
2,150,151,1.823642e6,439971626600,-0.007444523586479965,1.1366725764187777,371984.0,31,1046,17,4
2,150,151,1.823642e6,439971626600,-0.007444523586479965,1.1366725764187777,395955.0,33,1112,31,3
2,150,151,1.823642e6,439971626600,-0.007444523586479965,1.1366725764187777,419249.0,35,1163,16,2
2,150,151,1.823642e6,439971626600,-0.007444523586479965,1.1366725764187777,442789.0,37,1221,23,3
2,150,151,1.823642e6,439971626600,-0.007444523586479965,1.1366725764187777,466802.0,39,1287,21,3
2,150,151,1.823642e6,439971626600,-0.007444523586479965,1.1366725764187777,489803.0,41,1335,19,1
2,150,151,1.823642e6,439971626600,-0.007444523586479965,1.1366725764187777,513639.0,43,1397,19,3
2,150,151,1.823642e6,439971626600,-0.007444523586479965,1.1366725764187777,537383.0,45,1462,23,5
2,150,151,1.823642e6,439971626600,-0.007444523586479965,1.1366725764187777,561395.0,47,1535,20,7
2,150,151,1.823642e6,439971626600,-0.007444523586479965,1.1366725764187777,585652.0,49,1612,20,4
2,150,151,1.823642e6,439971626600,-0.007444523586479965,1.1366725764187777,609175.0,51,1672,15,1
2,150,151,1.823642e6,439971626600,-0.007444523586479965,1.1366725764187777,632700.0,53,1729,23,0
2,150,151,1.823642e6,439971626600,-0.007444523586479965,1.1366725764187777,656595.0,55,1793,17,4
2,150,151,1.823642e6,439971626600,-0.007444523586479965,1.1366725764187777,680557.0,57,1864,23,4
2,150,151,1.823642e6,439971626600,-0.007444523586479965,1.1366725764187777,703879.0,59,1919,17,3
2,150,151,1.823642e6,439971626600,-0.007444523586479965,1.1366725764187777,727757.0,61,1984,21,4
2,150,151,1.823642e6,439971626600,-0.007444523586479965,1.1366725764187777,751841.0,63,2060,22,3
2,150,151,1.823642e6,439971626600,-0.007444523586479965,1.1366725764187777,776214.0,65,2140,19,4
2,150,151,1.823642e6,439971626600,-0.007444523586479965,1.1366725764187777,800079.0,67,2210,20,4
2,150,151,1.823642e6,439971626600,-0.007444523586479965,1.1366725764187777,824169.0,69,2286,22,2
2,150,151,1.823642e6,439971626600,-0.007444523586479965,1.1366725764187777,848164.0,71,2355,23,8
2,150,151,1.823642e6,439971626600,-0.007444523586479965,1.1366725764187777,871650.0,73,2414,24,7
