seed,dimension,p,k,Ns,time,lowerBound,upperBound,termination,LMOcalls,openNodes,localTighteings,globalTightenings
3,20,20,10.0,0.1,107.0,-2.52296479056479,-2.52296479056479,OPTIMAL,4,0,0,0
3,20,20,10.0,0.1,107.0,-2.52296479056479,-2.52296479056479,OPTIMAL,4,0,0,0
