seed,dimension,var_A,p,k,M,time,lowerBound,upperBound,termination,LMOcalls,localTighteings,globalTightenings
7,15,1,75,15.0,1.0,75.0,0.6154123779348982,0.6931471805599453,Time limit reached,23,0,0
7,15,1,75,15.0,1.0,173.0,0.6154123779348982,0.6931471805599453,Time limit reached,45,0,0
7,15,1,75,15.0,1.0,317.0,0.6165939371833791,0.6931471805599453,Time limit reached,71,0,0
7,15,1,75,15.0,1.0,490.0,0.6165939371833791,0.6931471805599453,Time limit reached,104,0,0
7,15,1,75,15.0,1.0,621.0,0.6190477822483728,0.6931471805599453,Time limit reached,129,0,0
7,15,1,75,15.0,1.0,808.0,0.6190477822483728,0.6931471805599453,Time limit reached,164,0,0
7,15,1,75,15.0,1.0,947.0,0.6206057238565821,0.6931471805599453,Time limit reached,192,0,0
7,15,1,75,15.0,1.0,1141.0,0.6206057238565821,0.6931471805599453,Time limit reached,229,0,0
7,15,1,75,15.0,1.0,1302.0,0.6206057238565821,0.6931471805599453,Time limit reached,261,0,0
7,15,1,75,15.0,1.0,1484.0,0.6206057238565821,0.6931471805599453,Time limit reached,300,0,0
7,15,1,75,15.0,1.0,1631.0,0.6226515133487743,0.6931471805599453,Time limit reached,336,0,0
7,15,1,75,15.0,1.0,1823.0,0.6226515133487743,0.6931471805599453,Time limit reached,377,0,0
7,15,1,75,15.0,1.0,1990.0,0.6227843427203157,0.6931471805599453,Time limit reached,416,0,0
7,15,1,75,15.0,1.0,2143.0,0.6227843427203157,0.6931471805599453,Time limit reached,447,0,0
7,15,1,75,15.0,1.0,2302.0,0.6229604748010222,0.6931471805599453,Time limit reached,482,0,0
7,15,1,75,15.0,1.0,2504.0,0.6229604748010222,0.6931471805599453,Time limit reached,527,0,0
7,15,1,75,15.0,1.0,2714.0,0.6231053271271414,0.6931471805599453,Time limit reached,572,0,0
7,15,1,75,15.0,1.0,2938.0,0.6231053271271414,0.6931471805599453,Time limit reached,620,0,0
7,15,1,75,15.0,1.0,3157.0,0.623138181266187,0.6931471805599453,Time limit reached,668,0,0
7,15,1,75,15.0,1.0,3276.0,0.623138181266187,0.6931471805599453,Time limit reached,695,0,0
7,15,1,75,15.0,1.0,3404.0,0.623138181266187,0.6931471805599453,Time limit reached,725,0,0
7,15,1,75,15.0,1.0,3542.0,0.623138181266187,0.6931471805599453,Time limit reached,756,0,0
7,15,1,75,15.0,1.0,3682.0,0.623138181266187,0.6931471805599453,Time limit reached,790,0,0
7,15,1,75,15.0,1.0,3815.0,0.623138181266187,0.6931471805599453,Time limit reached,822,0,0
7,15,1,75,15.0,1.0,3958.0,0.623256662590004,0.6931471805599453,Time limit reached,857,0,0
7,15,1,75,15.0,1.0,4185.0,0.623256662590004,0.6931471805599453,Time limit reached,908,0,0
7,15,1,75,15.0,1.0,4442.0,0.6233468945046252,0.6931471805599453,Time limit reached,964,0,0
7,15,1,75,15.0,1.0,4601.0,0.6233468945046252,0.6931471805599453,Time limit reached,1000,0,0
7,15,1,75,15.0,1.0,4743.0,0.6233493753755982,0.6931471805599453,Time limit reached,1033,0,0
7,15,1,75,15.0,1.0,4902.0,0.6233493753755982,0.6931471805599453,Time limit reached,1066,0,0
7,15,1,75,15.0,1.0,5064.0,0.6234490907076012,0.6931471805599453,Time limit reached,1103,0,0
