seed,dimension,p,k,time,lowerBound,upperBound,termination,LMOcalls,openNodes
1,30,150,6.0,42879.0,3.370528008704756,3.635729708918683,Time limit reached,1342,42
1,30,150,6.0,43661.0,3.370528008704756,3.635729708918683,Time limit reached,1366,43
1,30,150,6.0,44715.0,3.3706036743140646,3.635729708918683,Time limit reached,1402,44
1,30,150,6.0,45910.0,3.3706036743140646,3.635729708918683,Time limit reached,1437,45
1,30,150,6.0,47424.0,3.3718664554094313,3.635729708918683,Time limit reached,1475,46
1,30,150,6.0,48248.0,3.3718664554094313,3.635729708918683,Time limit reached,1501,47
1,30,150,6.0,49311.0,3.3724352549673564,3.635729708918683,Time limit reached,1531,48
1,30,150,6.0,50555.0,3.3724352549673564,3.635729708918683,Time limit reached,1565,49
1,30,150,6.0,51556.0,3.3754289390916377,3.635729708918683,Time limit reached,1598,50
1,30,150,6.0,52147.0,3.3754289390916377,3.635729708918683,Time limit reached,1623,51
1,30,150,6.0,53295.0,3.37792468063131,3.635729708918683,Time limit reached,1661,52
1,30,150,6.0,54464.0,3.37792468063131,3.635729708918683,Time limit reached,1688,53
1,30,150,6.0,55543.0,3.3829262984657222,3.635729708918683,Time limit reached,1719,54
1,30,150,6.0,56675.0,3.3829262984657222,3.635729708918683,Time limit reached,1754,55
1,30,150,6.0,57876.0,3.383517968076585,3.635729708918683,Time limit reached,1795,56
1,30,150,6.0,58607.0,3.383517968076585,3.635729708918683,Time limit reached,1820,57
1,30,150,6.0,60081.0,3.3858345414720885,3.635729708918683,Time limit reached,1856,58
1,30,150,6.0,61000.0,3.3858345414720885,3.635729708918683,Time limit reached,1887,59
1,30,150,6.0,62287.0,3.3868062869915643,3.635729708918683,Time limit reached,1922,60
1,30,150,6.0,62909.0,3.3868062869915643,3.635729708918683,Time limit reached,1943,61
1,30,150,6.0,64070.0,3.3919356944773935,3.635729708918683,Time limit reached,1980,62
1,30,150,6.0,65429.0,3.3919356944773935,3.635729708918683,Time limit reached,2023,63
1,30,150,6.0,66881.0,3.393826159535786,3.635729708918683,Time limit reached,2066,64
1,30,150,6.0,67459.0,3.393826159535786,3.635729708918683,Time limit reached,2090,65
1,30,150,6.0,68939.0,3.394679224688201,3.635729708918683,Time limit reached,2128,66
1,30,150,6.0,69718.0,3.394679224688201,3.635729708918683,Time limit reached,2157,67
1,30,150,6.0,70840.0,3.3959001966919344,3.635729708918683,Time limit reached,2195,68
1,30,150,6.0,72157.0,3.3959001966919344,3.635729708918683,Time limit reached,2227,69
1,30,150,6.0,73334.0,3.396179677055183,3.635729708918683,Time limit reached,2271,70
1,30,150,6.0,74200.0,3.396179677055183,3.635729708918683,Time limit reached,2301,71
1,30,150,6.0,75387.0,3.3994753917784974,3.635729708918683,Time limit reached,2338,72
1,30,150,6.0,76501.0,3.3994753917784974,3.635729708918683,Time limit reached,2374,73
1,30,150,6.0,77551.0,3.401820035645159,3.635729708918683,Time limit reached,2405,74
1,30,150,6.0,78471.0,3.401820035645159,3.635729708918683,Time limit reached,2438,75
1,30,150,6.0,79253.0,3.4031564753828176,3.635729708918683,Time limit reached,2467,76
1,30,150,6.0,79919.0,3.4031564753828176,3.635729708918683,Time limit reached,2487,77
1,30,150,6.0,81404.0,3.4037237090066097,3.635729708918683,Time limit reached,2526,78
1,30,150,6.0,82286.0,3.4037237090066097,3.635729708918683,Time limit reached,2557,79
1,30,150,6.0,83452.0,3.4061071402846257,3.635729708918683,Time limit reached,2594,80
1,30,150,6.0,84104.0,3.4061071402846257,3.635729708918683,Time limit reached,2617,81
1,30,150,6.0,85025.0,3.4061349412220245,3.635729708918683,Time limit reached,2646,82
1,30,150,6.0,85963.0,3.4061349412220245,3.635729708918683,Time limit reached,2675,83
1,30,150,6.0,86549.0,3.4062763599504198,3.635729708918683,Time limit reached,2701,84
1,30,150,6.0,87664.0,3.4062763599504198,3.635729708918683,Time limit reached,2737,85
1,30,150,6.0,88843.0,3.406445009821417,3.635729708918683,Time limit reached,2773,86
1,30,150,6.0,89546.0,3.406445009821417,3.635729708918683,Time limit reached,2801,87
1,30,150,6.0,90711.0,3.4086691382223298,3.635729708918683,Time limit reached,2841,88
1,30,150,6.0,91268.0,3.4086691382223298,3.635729708918683,Time limit reached,2863,89
1,30,150,6.0,92487.0,3.4090873164995306,3.635729708918683,Time limit reached,2896,90
1,30,150,6.0,93487.0,3.4090873164995306,3.635729708918683,Time limit reached,2930,91
