seed,num_v,time,lowerBound,upperBound,termination,LMOcalls,openNodes
1,7,8009.0,-8.572191792185704,-8.400099009752287,Optimal (tolerance reached),2083,52
1,7,8038.0,-8.572191792185704,-8.400099009752287,Optimal (tolerance reached),2093,51
1,7,8131.0,-8.567936608535229,-8.400099009752287,Optimal (tolerance reached),2116,52
1,7,8219.0,-8.567936608535229,-8.400099009752287,Optimal (tolerance reached),2134,53
1,7,8250.0,-8.566212436265175,-8.400099009752287,Optimal (tolerance reached),2145,52
1,7,8287.0,-8.566212436265175,-8.400099009752287,Optimal (tolerance reached),2158,51
1,7,8375.0,-8.559923801678183,-8.400099009752287,Optimal (tolerance reached),2179,52
1,7,8451.0,-8.559923801678183,-8.400099009752287,Optimal (tolerance reached),2196,53
1,7,8476.0,-8.554186067660542,-8.400099009752287,Optimal (tolerance reached),2204,52
1,7,8517.0,-8.554186067660542,-8.400099009752287,Optimal (tolerance reached),2218,51
1,7,8643.0,-8.552082907195306,-8.400099009752287,Optimal (tolerance reached),2243,52
1,7,8683.0,-8.552082907195306,-8.400099009752287,Optimal (tolerance reached),2257,51
1,7,8777.0,-8.548632038231599,-8.400099009752287,Optimal (tolerance reached),2283,52
1,7,8862.0,-8.548632038231599,-8.400099009752287,Optimal (tolerance reached),2306,53
1,7,8896.0,-8.544739523064099,-8.400099009752287,Optimal (tolerance reached),2317,52
1,7,8929.0,-8.544739523064099,-8.400099009752287,Optimal (tolerance reached),2328,51
1,7,9054.0,-8.542656555950137,-8.400099009752287,Optimal (tolerance reached),2359,52
1,7,9076.0,-8.542656555950137,-8.400099009752287,Optimal (tolerance reached),2366,51
1,7,9166.0,-8.538737427774647,-8.400099009752287,Optimal (tolerance reached),2384,52
1,7,9238.0,-8.538737427774647,-8.400099009752287,Optimal (tolerance reached),2402,53
1,7,9274.0,-8.53635444827241,-8.400099009752287,Optimal (tolerance reached),2414,52
1,7,9303.0,-8.53635444827241,-8.400099009752287,Optimal (tolerance reached),2424,51
1,7,9398.0,-8.530886884818031,-8.400099009752287,Optimal (tolerance reached),2449,52
1,7,9492.0,-8.530886884818031,-8.40009936944419,Optimal (tolerance reached),2475,53
1,7,9515.0,-8.53048100084275,-8.40009936944419,Optimal (tolerance reached),2483,52
1,7,9624.0,-8.53048100084275,-8.40009936944419,Optimal (tolerance reached),2506,53
1,7,9649.0,-8.526206081538458,-8.40009936944419,Optimal (tolerance reached),2515,52
1,7,9686.0,-8.526206081538458,-8.40009936944419,Optimal (tolerance reached),2527,51
1,7,9765.0,-8.523375498009695,-8.40009936944419,Optimal (tolerance reached),2551,52
1,7,9791.0,-8.523375498009695,-8.40009936944419,Optimal (tolerance reached),2560,51
1,7,9885.0,-8.520654990477814,-8.40009936944419,Optimal (tolerance reached),2585,52
1,7,9919.0,-8.520654990477814,-8.40009936944419,Optimal (tolerance reached),2596,51
1,7,10001.0,-8.520174310376762,-8.40009936944419,Optimal (tolerance reached),2617,52
1,7,10120.0,-8.520174310376762,-8.40009936944419,Optimal (tolerance reached),2641,53
1,7,10153.0,-8.516735693136248,-8.40009936944419,Optimal (tolerance reached),2653,52
1,7,10190.0,-8.516735693136248,-8.40009936944419,Optimal (tolerance reached),2666,51
1,7,10292.0,-8.515263197916305,-8.40009936944419,Optimal (tolerance reached),2693,52
1,7,10313.0,-8.515263197916305,-8.40009936944419,Optimal (tolerance reached),2700,51
1,7,10377.0,-8.511599505218335,-8.40009936944419,Optimal (tolerance reached),2713,52
1,7,10439.0,-8.511599505218335,-8.40009936944419,Optimal (tolerance reached),2730,53
1,7,10460.0,-8.504413903965393,-8.40009936944419,Optimal (tolerance reached),2737,52
1,7,10490.0,-8.504413903965393,-8.40009936944419,Optimal (tolerance reached),2747,51
1,7,10613.0,-8.50152740641989,-8.40009936944419,Optimal (tolerance reached),2770,52
1,7,10687.0,-8.50152740641989,-8.40009936944419,Optimal (tolerance reached),2791,53
1,7,10708.0,-8.499750729282049,-8.40009936944419,Optimal (tolerance reached),2798,52
1,7,10762.0,-8.499750729282049,-8.40009936944419,Optimal (tolerance reached),2810,53
1,7,10789.0,-8.49835132436888,-8.40009936944419,Optimal (tolerance reached),2819,52
1,7,10813.0,-8.49835132436888,-8.40009936944419,Optimal (tolerance reached),2827,51
1,7,10888.0,-8.49508857021901,-8.40009936944419,Optimal (tolerance reached),2846,52
1,7,10950.0,-8.49508857021901,-8.400099584717212,Optimal (tolerance reached),2862,53
1,7,10974.0,-8.49446376133224,-8.400099584717212,Optimal (tolerance reached),2870,52
1,7,10999.0,-8.49446376133224,-8.400099584717212,Optimal (tolerance reached),2878,51
1,7,11096.0,-8.492286996304617,-8.400099584717212,Optimal (tolerance reached),2897,52
1,7,11190.0,-8.492286996304617,-8.400099584717212,Optimal (tolerance reached),2922,53
1,7,11216.0,-8.491284282210882,-8.400099584717212,Optimal (tolerance reached),2931,52
1,7,11243.0,-8.491284282210882,-8.400099584717212,Optimal (tolerance reached),2940,51
1,7,11325.0,-8.485912763546727,-8.400099584717212,Optimal (tolerance reached),2962,52
1,7,11349.0,-8.485912763546727,-8.400099584717212,Optimal (tolerance reached),2970,51
1,7,11460.0,-8.482406861613867,-8.400099584717212,Optimal (tolerance reached),2998,52
