seed,dimension,min_number_lower,adaptive_gap,iteration,time,memory,lb,ub,list_time,list_num_nodes,list_lmo_calls,active_set_size,discarded_set_size,node_level
30,40,Inf,0.8,77,57698.0,22881519536,1673.8733160232896,1731.0505722623268,15035.0,35,446,6,2,7
30,40,Inf,0.8,77,57698.0,22881519536,1674.0009762339294,1731.0505722623268,15130.0,37,456,8,5,7
30,40,Inf,0.8,77,57698.0,22881519536,1674.0009762339294,1731.0505722623268,18306.0,39,470,3,2,8
30,40,Inf,0.8,77,57698.0,22881519536,1678.008103845305,1731.0505722623268,18323.0,39,478,4,0,8
30,40,Inf,0.8,77,57698.0,22881519536,1678.008103845305,1731.0505722623268,21499.0,41,493,5,7,6
30,40,Inf,0.8,77,57698.0,22881519536,1678.138204279775,1731.0505722623268,21519.0,41,502,5,2,6
30,40,Inf,0.8,77,57698.0,22881519536,1678.138204279775,1731.0505722623268,21534.0,41,510,9,7,7
30,40,Inf,0.8,77,57698.0,22881519536,1679.0352819350621,1731.0505722623268,21631.0,43,522,11,6,7
30,40,Inf,0.8,77,57698.0,22881519536,1679.0352819350621,1731.0505722623268,21869.0,45,544,10,6,4
30,40,Inf,0.8,77,57698.0,22881519536,1680.3880200655194,1731.0505722623268,22040.0,47,568,4,2,4
30,40,Inf,0.8,77,57698.0,22881519536,1680.3880200655194,1731.0505722623268,22129.0,49,584,10,5,8
30,40,Inf,0.8,77,57698.0,22881519536,1680.4518833286133,1731.0505722623268,22141.0,49,590,5,0,8
30,40,Inf,0.8,77,57698.0,22881519536,1680.4518833286133,1731.0505722623268,25340.0,51,614,8,5,9
30,40,Inf,0.8,77,57698.0,22881519536,1683.3040784907364,1731.0505722623268,28514.0,53,631,7,1,9
30,40,Inf,0.8,77,57698.0,22881519536,1683.3040784907364,1731.0505722623268,28530.0,53,638,6,2,9
30,40,Inf,0.8,77,57698.0,22881519536,1683.3253651461443,1731.0505722623268,28593.0,55,647,7,4,9
30,40,Inf,0.8,77,57698.0,22881519536,1683.3253651461443,1731.0505722623268,31761.0,57,657,7,4,10
30,40,Inf,0.8,77,57698.0,22881519536,1702.4583729512788,1731.0505722623268,31778.0,57,665,4,0,10
30,40,Inf,0.8,77,57698.0,22881519536,1702.4583729512788,1731.0505722623268,31788.0,57,670,7,2,10
30,40,Inf,0.8,77,57698.0,22881519536,1702.7324480670914,1731.0505722623268,34937.0,59,685,1,0,10
30,40,Inf,0.8,77,57698.0,22881519536,1702.7324480670914,1731.0505722623268,34996.0,61,696,6,4,11
30,40,Inf,0.8,77,57698.0,22881519536,1705.212372034961,1731.0505722623268,35007.0,61,701,3,0,11
30,40,Inf,0.8,77,57698.0,22881519536,1705.212372034961,1731.0505722623268,35044.0,61,717,10,5,5
30,40,Inf,0.8,77,57698.0,22881519536,1705.6130628960298,1731.0505722623268,38235.0,63,733,7,3,5
30,40,Inf,0.8,77,57698.0,22881519536,1705.6130628960298,1731.0505722623268,38252.0,63,741,10,2,5
30,40,Inf,0.8,77,57698.0,22881519536,1706.1941817929642,1731.0505722623268,41478.0,65,770,1,1,5
30,40,Inf,0.8,77,57698.0,22881519536,1706.1941817929642,1731.0505722623268,44691.0,67,784,5,3,5
30,40,Inf,0.8,77,57698.0,22881519536,1708.7100289164712,1731.0505722623268,44702.0,67,789,6,5,5
30,40,Inf,0.8,77,57698.0,22881519536,1708.7100289164712,1731.0505722623268,44719.0,67,797,6,3,4
30,40,Inf,0.8,77,57698.0,22881519536,1709.6856833371746,1731.0505722623268,47935.0,69,809,11,5,4
30,40,Inf,0.8,77,57698.0,22881519536,1709.6856833371746,1731.0505722623268,48004.0,71,821,7,4,12
30,40,Inf,0.8,77,57698.0,22881519536,1711.977958923714,1731.0505722623268,48010.0,71,824,1,0,12
30,40,Inf,0.8,77,57698.0,22881519536,1711.977958923714,1731.0505722623268,51209.0,73,846,13,5,5
30,40,Inf,0.8,77,57698.0,22881519536,1712.7014427296472,1731.0505722623268,51225.0,73,853,8,3,5
30,40,Inf,0.8,77,57698.0,22881519536,1712.7014427296472,1731.0505722623268,51240.0,73,861,4,1,6
30,40,Inf,0.8,77,57698.0,22881519536,1712.9632357201692,1731.0505722623268,54441.0,75,878,4,1,6
30,40,Inf,0.8,77,57698.0,22881519536,1712.9632357201692,1731.0505722623268,54460.0,75,887,7,2,7
30,40,Inf,0.8,77,57698.0,22881519536,1713.3865334480681,1731.0505722623268,57654.0,77,904,12,4,7
30,40,Inf,0.8,77,57698.0,22881519536,1713.3865334480681,1731.0505722623268,57677.0,77,913,10,9,8
30,40,Inf,0.8,77,57698.0,22881519536,1714.304808381016,1731.0505722623268,57698.0,77,922,8,0,8
