seed,num_v,time,lowerBound,upperBound,termination,LMOcalls,localTighteings,globalTightenings,sizeActiveSet,sizeDiscardedSet
3,6,1504.0,-4.171280266953731,-3.432653584518938,Optimal (tolerance reached),30,4,3,7,1
3,6,2643.0,-4.171280266953731,-3.432653584518938,Optimal (tolerance reached),51,7,0,8,2
3,6,2738.0,-4.071648444325152,-3.432653584518938,Optimal (tolerance reached),67,7,0,7,0
3,6,2884.0,-4.071648444325152,-3.4326732861642184,Optimal (tolerance reached),92,0,0,8,3
3,6,3038.0,-4.036042613112178,-3.4326732861642184,Optimal (tolerance reached),118,4,0,14,3
3,6,3166.0,-4.036042613112178,-3.4326732861642184,Optimal (tolerance reached),140,3,0,9,0
3,6,3334.0,-3.9780964149256155,-3.4326732861642184,Optimal (tolerance reached),166,6,0,15,3
3,6,3461.0,-3.9780964149256155,-3.4326760524747093,Optimal (tolerance reached),187,5,0,6,2
3,6,3618.0,-3.943515398993109,-3.4326760524747093,Optimal (tolerance reached),212,8,0,13,4
3,6,3745.0,-3.943515398993109,-3.4326760524747093,Optimal (tolerance reached),233,3,0,11,0
3,6,3920.0,-3.921051360668143,-3.4326760524747093,Optimal (tolerance reached),261,5,0,18,3
3,6,4069.0,-3.921051360668143,-3.4326760524747093,Optimal (tolerance reached),285,2,0,8,4
3,6,4243.0,-3.913174180976851,-3.4326760524747093,Optimal (tolerance reached),313,4,0,15,0
3,6,4374.0,-3.913174180976851,-3.4326760524747093,Optimal (tolerance reached),334,2,0,13,3
3,6,4508.0,-3.8865329207306636,-3.4326760524747093,Optimal (tolerance reached),356,5,0,11,0
3,6,4668.0,-3.8865329207306636,-3.4326760524747093,Optimal (tolerance reached),381,2,0,8,4
3,6,4831.0,-3.8773662754190967,-3.4326760524747093,Optimal (tolerance reached),408,4,0,14,0
3,6,4944.0,-3.8773662754190967,-3.4326760524747093,Optimal (tolerance reached),426,2,0,17,3
3,6,5113.0,-3.8647075548773326,-3.4326760524747093,Optimal (tolerance reached),454,4,0,14,3
3,6,5253.0,-3.8647075548773326,-3.4326760524747093,Optimal (tolerance reached),476,1,0,12,1
3,6,5430.0,-3.8564063284919516,-3.4326760524747093,Optimal (tolerance reached),505,5,0,16,1
3,6,5561.0,-3.8564063284919516,-3.4326760524747093,Optimal (tolerance reached),526,2,0,11,6
3,6,5702.0,-3.8312282788681427,-3.4326760524747093,Optimal (tolerance reached),549,5,0,9,0
3,6,5816.0,-3.8312282788681427,-3.4326760524747093,Optimal (tolerance reached),568,0,0,7,2
3,6,5969.0,-3.821407734307938,-3.4326760524747093,Optimal (tolerance reached),592,5,0,11,0
3,6,6102.0,-3.821407734307938,-3.4326760524747093,Optimal (tolerance reached),613,0,0,15,8
3,6,6267.0,-3.8095175559855803,-3.4326760524747093,Optimal (tolerance reached),641,5,0,14,0
3,6,6378.0,-3.8095175559855803,-3.4326760524747093,Optimal (tolerance reached),659,0,0,9,2
3,6,6552.0,-3.799034799801198,-3.4326760524747093,Optimal (tolerance reached),685,6,0,14,2
3,6,6657.0,-3.799034799801198,-3.4326760524747093,Optimal (tolerance reached),702,0,0,13,3
3,6,6807.0,-3.7752764754208084,-3.4326760524747093,Optimal (tolerance reached),726,6,0,14,2
3,6,6942.0,-3.7752764754208084,-3.4326760524747093,Optimal (tolerance reached),748,1,0,11,2
3,6,7078.0,-3.7654680134587726,-3.4326760524747093,Optimal (tolerance reached),770,7,0,12,4
3,6,7208.0,-3.7654680134587726,-3.4326760524747093,Optimal (tolerance reached),790,1,0,10,7
3,6,7360.0,-3.7630607270550223,-3.4326760524747093,Optimal (tolerance reached),815,7,0,12,1
3,6,7496.0,-3.7630607270550223,-3.4326760524747093,Optimal (tolerance reached),837,1,0,14,4
3,6,7642.0,-3.7542226637484677,-3.4326760524747093,Optimal (tolerance reached),861,7,0,10,0
3,6,7777.0,-3.7542226637484677,-3.4326760524747093,Optimal (tolerance reached),882,2,0,4,1
3,6,7935.0,-3.74356115735918,-3.4326760524747093,Optimal (tolerance reached),908,7,0,8,1
3,6,8054.0,-3.74356115735918,-3.4326760524747093,Optimal (tolerance reached),927,2,0,15,4
3,6,8203.0,-3.7269412281810514,-3.4326760524747093,Optimal (tolerance reached),952,7,0,4,1
3,6,8347.0,-3.7269412281810514,-3.4326760524747093,Optimal (tolerance reached),974,2,0,16,8
3,6,8527.0,-3.718286934181638,-3.4326760524747093,Optimal (tolerance reached),1004,7,0,18,1
3,6,8680.0,-3.718286934181638,-3.4326760524747093,Optimal (tolerance reached),1029,2,0,11,2
