seed,num_v,number_nodes,time,lowerBound,upperBound,termination
1,7,1383,957.0,-12.79423581061813,Inf,Optimal
1,7,1383,985.0,-12.79423581061813,Inf,Optimal
1,7,1383,1007.0,-12.778150954788064,Inf,Optimal
1,7,1383,1030.0,-12.778150954788064,Inf,Optimal
1,7,1383,1046.0,-12.731643164278193,Inf,Optimal
1,7,1383,1063.0,-12.731643164278193,Inf,Optimal
1,7,1383,1078.0,-12.72846256102476,Inf,Optimal
1,7,1383,1094.0,-12.72846256102476,Inf,Optimal
1,7,1383,1110.0,-12.6934737420939,Inf,Optimal
1,7,1383,1127.0,-12.6934737420939,Inf,Optimal
1,7,1383,1142.0,-12.564066113007929,Inf,Optimal
1,7,1383,1158.0,-12.564066113007929,Inf,Optimal
1,7,1383,1174.0,-12.505879101580806,Inf,Optimal
1,7,1383,1191.0,-12.505879101580806,Inf,Optimal
1,7,1383,1206.0,-12.500721165704793,Inf,Optimal
1,7,1383,1222.0,-12.500721165704793,Inf,Optimal
1,7,1383,1239.0,-12.46965193747624,Inf,Optimal
1,7,1383,1255.0,-12.46965193747624,Inf,Optimal
1,7,1383,1270.0,-12.444993631100917,Inf,Optimal
1,7,1383,1286.0,-12.444993631100917,Inf,Optimal
1,7,1383,1301.0,-12.442534154277471,Inf,Optimal
1,7,1383,1317.0,-12.442534154277471,Inf,Optimal
1,7,1383,1333.0,-12.441813096512373,Inf,Optimal
1,7,1383,1349.0,-12.441813096512373,Inf,Optimal
1,7,1383,1364.0,-12.411464994712212,Inf,Optimal
1,7,1383,1380.0,-12.411464994712212,Inf,Optimal
1,7,1383,1395.0,-12.406824208917143,Inf,Optimal
1,7,1383,1411.0,-12.406824208917143,Inf,Optimal
1,7,1383,1427.0,-12.3614671472291,Inf,Optimal
1,7,1383,1442.0,-12.3614671472291,Inf,Optimal
1,7,1383,1458.0,-12.353185860302865,Inf,Optimal
1,7,1383,1474.0,-12.353185860302865,Inf,Optimal
1,7,1383,1490.0,-12.350641349281265,Inf,Optimal
1,7,1383,1505.0,-12.350641349281265,Inf,Optimal
1,7,1383,1521.0,-12.348238457330897,Inf,Optimal
1,7,1383,1537.0,-12.348238457330897,Inf,Optimal
1,7,1383,1552.0,-12.312837032500937,Inf,Optimal
1,7,1383,1568.0,-12.312837032500937,Inf,Optimal
1,7,1383,1584.0,-12.30413342144021,Inf,Optimal
1,7,1383,1600.0,-12.30413342144021,Inf,Optimal
1,7,1383,1616.0,-12.300952955514433,Inf,Optimal
1,7,1383,1632.0,-12.300952955514433,Inf,Optimal
1,7,1383,1648.0,-12.294998848875412,Inf,Optimal
1,7,1383,1664.0,-12.294998848875412,Inf,Optimal
1,7,1383,1679.0,-12.29005144590343,Inf,Optimal
1,7,1383,1694.0,-12.29005144590343,Inf,Optimal
1,7,1383,1710.0,-12.277416579831609,Inf,Optimal
1,7,1383,1725.0,-12.277416579831609,Inf,Optimal
1,7,1383,1741.0,-12.271200569872466,Inf,Optimal
1,7,1383,1757.0,-12.271200569872466,Inf,Optimal
1,7,1383,1773.0,-12.265964067919331,Inf,Optimal
1,7,1383,1789.0,-12.265964067919331,Inf,Optimal
1,7,1383,1805.0,-12.265724509744363,Inf,Optimal
1,7,1383,1820.0,-12.265724509744363,Inf,Optimal
1,7,1383,1836.0,-12.260777106772444,Inf,Optimal
1,7,1383,1851.0,-12.260777106772444,Inf,Optimal
1,7,1383,1866.0,-12.254650021073484,Inf,Optimal
1,7,1383,1882.0,-12.254650021073484,Inf,Optimal
1,7,1383,1898.0,-12.240131410309761,Inf,Optimal
1,7,1383,1914.0,-12.240131410309761,Inf,Optimal
1,7,1383,1930.0,-12.23205951814338,Inf,Optimal
1,7,1383,1946.0,-12.23205951814338,Inf,Optimal
1,7,1383,1961.0,-12.225375681942495,Inf,Optimal
1,7,1383,1976.0,-12.225375681942495,Inf,Optimal
1,7,1383,1991.0,-12.21922956840428,Inf,Optimal
1,7,1383,2006.0,-12.21922956840428,Inf,Optimal
1,7,1383,2022.0,-12.21407163252794,Inf,Optimal
1,7,1383,2038.0,-12.21407163252794,Inf,Optimal
1,7,1383,2054.0,-12.213013627110595,Inf,Optimal
1,7,1383,2070.0,-12.213013627110595,Inf,Optimal
1,7,1383,2087.0,-12.207537429376769,Inf,Optimal
1,7,1383,2102.0,-12.207537429376769,Inf,Optimal
1,7,1383,2117.0,-12.202590026406194,Inf,Optimal
1,7,1383,2133.0,-12.202590026406194,Inf,Optimal
1,7,1383,2147.0,-12.194282197057966,Inf,Optimal
1,7,1383,2163.0,-12.194282197057966,Inf,Optimal
1,7,1383,2181.0,-12.19344759007686,Inf,Optimal
1,7,1383,2197.0,-12.19344759007686,Inf,Optimal
1,7,1383,2212.0,-12.189272100955666,Inf,Optimal
1,7,1383,2228.0,-12.189272100955666,Inf,Optimal
1,7,1383,2244.0,-12.183002404295562,Inf,Optimal
1,7,1383,2260.0,-12.183002404295562,Inf,Optimal
1,7,1383,2275.0,-12.181944467545332,Inf,Optimal
1,7,1383,2292.0,-12.181944467545332,Inf,Optimal
1,7,1383,2307.0,-12.173872506715878,Inf,Optimal
1,7,1383,2322.0,-12.173872506715878,Inf,Optimal
1,7,1383,2338.0,-12.16871450217266,Inf,Optimal
1,7,1383,2353.0,-12.16871450217266,Inf,Optimal
1,7,1383,2370.0,-12.167188601589084,Inf,Optimal
1,7,1383,2385.0,-12.167188601589084,Inf,Optimal
1,7,1383,2400.0,-12.155884621100807,Inf,Optimal
1,7,1383,2416.0,-12.155884621100807,Inf,Optimal
1,7,1383,2433.0,-12.154283213360575,Inf,Optimal
1,7,1383,2448.0,-12.154283213360575,Inf,Optimal
1,7,1383,2464.0,-12.137645342611423,Inf,Optimal
1,7,1383,2480.0,-12.137645342611423,Inf,Optimal
1,7,1383,2495.0,-12.136556370166465,Inf,Optimal
1,7,1383,2511.0,-12.136556370166465,Inf,Optimal
1,7,1383,2527.0,-12.136095185630534,Inf,Optimal
1,7,1383,2542.0,-12.136095185630534,Inf,Optimal
1,7,1383,2598.0,-12.135260647312705,Inf,Optimal
1,7,1383,2613.0,-12.135260647312705,Inf,Optimal
1,7,1383,2628.0,-12.124815392865985,Inf,Optimal
1,7,1383,2645.0,-12.124815392865985,Inf,Optimal
1,7,1383,2661.0,-12.123665333136188,Inf,Optimal
1,7,1383,2677.0,-12.123665333136188,Inf,Optimal
1,7,1383,2693.0,-12.12053758611444,Inf,Optimal
1,7,1383,2709.0,-12.12053758611444,Inf,Optimal
1,7,1383,2726.0,-12.118717861499286,Inf,Optimal
1,7,1383,2742.0,-12.118717861499286,Inf,Optimal
1,7,1383,2758.0,-12.11165180684199,Inf,Optimal
1,7,1383,2773.0,-12.11165180684199,Inf,Optimal
1,7,1383,2789.0,-12.110817268524151,Inf,Optimal
1,7,1383,2804.0,-12.110817268524151,Inf,Optimal
1,7,1383,2820.0,-12.110527490745634,Inf,Optimal
1,7,1383,2835.0,-12.110527490745634,Inf,Optimal
1,7,1383,2851.0,-12.106820846499513,Inf,Optimal
1,7,1383,2866.0,-12.106820846499513,Inf,Optimal
1,7,1383,2880.0,-12.10598623951748,Inf,Optimal
1,7,1383,2896.0,-12.10598623951748,Inf,Optimal
1,7,1383,2911.0,-12.083316505334274,Inf,Optimal
1,7,1383,2926.0,-12.083316505334274,Inf,Optimal
1,7,1383,2942.0,-12.079458331180094,Inf,Optimal
1,7,1383,2958.0,-12.079458331180094,Inf,Optimal
1,7,1383,2974.0,-12.07836942740634,Inf,Optimal
1,7,1383,2990.0,-12.07836942740634,Inf,Optimal
1,7,1383,3006.0,-12.0748175453843,Inf,Optimal
1,7,1383,3022.0,-12.0748175453843,Inf,Optimal
1,7,1383,3038.0,-12.07321149153083,Inf,Optimal
1,7,1383,3053.0,-12.07321149153083,Inf,Optimal
1,7,1383,3069.0,-12.066536327126578,Inf,Optimal
1,7,1383,3086.0,-12.066536327126578,Inf,Optimal
1,7,1383,3101.0,-12.065478253045319,Inf,Optimal
1,7,1383,3118.0,-12.065478253045319,Inf,Optimal
1,7,1383,3134.0,-12.062350643354463,Inf,Optimal
1,7,1383,3150.0,-12.062350643354463,Inf,Optimal
1,7,1383,3165.0,-12.061588924154453,Inf,Optimal
1,7,1383,3181.0,-12.061588924154453,Inf,Optimal
1,7,1383,3197.0,-12.060530918736838,Inf,Optimal
1,7,1383,3213.0,-12.060530918736838,Inf,Optimal
1,7,1383,3229.0,-12.053464726746638,Inf,Optimal
1,7,1383,3245.0,-12.053464726746638,Inf,Optimal
1,7,1383,3260.0,-12.052630188427566,Inf,Optimal
1,7,1383,3276.0,-12.052630188427566,Inf,Optimal
1,7,1383,3291.0,-12.048633835071954,Inf,Optimal
1,7,1383,3307.0,-12.048633835071954,Inf,Optimal
1,7,1383,3322.0,-12.047799296754068,Inf,Optimal
1,7,1383,3338.0,-12.047799296754068,Inf,Optimal
1,7,1383,3352.0,-12.04214233196521,Inf,Optimal
1,7,1383,3369.0,-12.04214233196521,Inf,Optimal
1,7,1383,3384.0,-12.0380434153443,Inf,Optimal
1,7,1383,3399.0,-12.0380434153443,Inf,Optimal
1,7,1383,3414.0,-12.036203913912908,Inf,Optimal
1,7,1383,3430.0,-12.036203913912908,Inf,Optimal
1,7,1383,3446.0,-12.034532669964445,Inf,Optimal
1,7,1383,3461.0,-12.034532669964445,Inf,Optimal
1,7,1383,3476.0,-12.031256579605994,Inf,Optimal
1,7,1383,3492.0,-12.031256579605994,Inf,Optimal
1,7,1383,3507.0,-12.026187499324571,Inf,Optimal
1,7,1383,3522.0,-12.026187499324571,Inf,Optimal
1,7,1383,3538.0,-12.025129493906483,Inf,Optimal
1,7,1383,3554.0,-12.025129493906483,Inf,Optimal
1,7,1383,3569.0,-12.024875584274874,Inf,Optimal
1,7,1383,3585.0,-12.024875584274874,Inf,Optimal
1,7,1383,3600.0,-12.024190387615006,Inf,Optimal
1,7,1383,3616.0,-12.024190387615006,Inf,Optimal
1,7,1383,3631.0,-12.023355849297113,Inf,Optimal
1,7,1383,3646.0,-12.023355849297113,Inf,Optimal
1,7,1383,3662.0,-12.021179265438327,Inf,Optimal
1,7,1383,3677.0,-12.021179265438327,Inf,Optimal
1,7,1383,3693.0,-12.018578782284646,Inf,Optimal
1,7,1383,3708.0,-12.018578782284646,Inf,Optimal
1,7,1383,3723.0,-12.017483956926814,Inf,Optimal
1,7,1383,3739.0,-12.017483956926814,Inf,Optimal
1,7,1383,3755.0,-12.016231793800836,Inf,Optimal
1,7,1383,3770.0,-12.016231793800836,Inf,Optimal
1,7,1383,3786.0,-12.015067981081367,Inf,Optimal
1,7,1383,3867.0,-12.015067981081367,Inf,Optimal
1,7,1383,3883.0,-12.015024480103094,Inf,Optimal
1,7,1383,3899.0,-12.015024480103094,Inf,Optimal
1,7,1383,3916.0,-12.014303422337857,Inf,Optimal
1,7,1383,3932.0,-12.014303422337857,Inf,Optimal
1,7,1383,3948.0,-12.008349315698698,Inf,Optimal
1,7,1383,3964.0,-12.008349315698698,Inf,Optimal
1,7,1383,3980.0,-12.004071508945152,Inf,Optimal
