seed,num_v,time,lowerBound,upperBound,termination,LMOcalls,openNodes
1,7,1481.0,-9.251747393654206,-8.400099009752287,Optimal (tolerance reached),39,2
1,7,2820.0,-9.251747393654206,-8.400099009752287,Optimal (tolerance reached),69,3
1,7,2923.0,-9.119136413785071,-8.400099009752287,Optimal (tolerance reached),98,4
1,7,3029.0,-9.119136413785071,-8.400099009752287,Optimal (tolerance reached),128,5
1,7,3167.0,-9.087889532548898,-8.400099009752287,Optimal (tolerance reached),159,6
1,7,3258.0,-9.087889532548898,-8.400099009752287,Optimal (tolerance reached),186,7
1,7,3365.0,-8.991394868683766,-8.400099009752287,Optimal (tolerance reached),216,8
1,7,3471.0,-8.991394868683766,-8.400099009752287,Optimal (tolerance reached),239,9
1,7,3579.0,-8.963975404081005,-8.400099009752287,Optimal (tolerance reached),269,10
1,7,3693.0,-8.963975404081005,-8.400099009752287,Optimal (tolerance reached),300,11
1,7,3810.0,-8.944772871975841,-8.400099009752287,Optimal (tolerance reached),328,12
1,7,3906.0,-8.944772871975841,-8.400099009752287,Optimal (tolerance reached),352,13
1,7,4060.0,-8.913620775283379,-8.400099009752287,Optimal (tolerance reached),390,14
1,7,4161.0,-8.913620775283379,-8.400099009752287,Optimal (tolerance reached),418,15
1,7,4261.0,-8.871516402413965,-8.400099009752287,Optimal (tolerance reached),448,16
1,7,4341.0,-8.871516402413965,-8.400099009752287,Optimal (tolerance reached),473,17
1,7,4430.0,-8.842032756542528,-8.400099009752287,Optimal (tolerance reached),493,18
1,7,4531.0,-8.842032756542528,-8.400099009752287,Optimal (tolerance reached),522,19
1,7,4641.0,-8.823240943719624,-8.400099009752287,Optimal (tolerance reached),552,20
1,7,4766.0,-8.823240943719624,-8.400099009752287,Optimal (tolerance reached),580,21
1,7,4843.0,-8.812920602109095,-8.400099009752287,Optimal (tolerance reached),602,22
1,7,4930.0,-8.812920602109095,-8.400099009752287,Optimal (tolerance reached),625,23
1,7,5041.0,-8.79312591939756,-8.400099009752287,Optimal (tolerance reached),651,24
1,7,5143.0,-8.79312591939756,-8.400099009752287,Optimal (tolerance reached),680,25
1,7,5238.0,-8.783911788200333,-8.400099009752287,Optimal (tolerance reached),705,26
1,7,5369.0,-8.783911788200333,-8.400099009752287,Optimal (tolerance reached),737,27
1,7,5491.0,-8.764827817009131,-8.400099009752287,Optimal (tolerance reached),771,28
1,7,5595.0,-8.764827817009131,-8.400099009752287,Optimal (tolerance reached),802,29
1,7,5714.0,-8.754801977719342,-8.400099009752287,Optimal (tolerance reached),831,30
1,7,5834.0,-8.754801977719342,-8.400099009752287,Optimal (tolerance reached),864,31
1,7,5927.0,-8.73697609764572,-8.400099009752287,Optimal (tolerance reached),888,32
1,7,6064.0,-8.73697609764572,-8.400099009752287,Optimal (tolerance reached),922,33
1,7,6165.0,-8.724718309508862,-8.400099009752287,Optimal (tolerance reached),952,34
1,7,6303.0,-8.724718309508862,-8.400099009752287,Optimal (tolerance reached),985,35
1,7,6390.0,-8.706369275759778,-8.400099009752287,Optimal (tolerance reached),1008,36
1,7,6473.0,-8.706369275759778,-8.400099009752287,Optimal (tolerance reached),1033,37
1,7,6552.0,-8.697479134529265,-8.400099009752287,Optimal (tolerance reached),1055,38
1,7,6646.0,-8.697479134529265,-8.400099009752287,Optimal (tolerance reached),1076,39
1,7,6760.0,-8.686701260390333,-8.400099009752287,Optimal (tolerance reached),1108,40
1,7,6833.0,-8.686701260390333,-8.400099009752287,Optimal (tolerance reached),1130,41
1,7,6948.0,-8.675957839199011,-8.400099009752287,Optimal (tolerance reached),1156,42
1,7,7052.0,-8.675957839199011,-8.400099009752287,Optimal (tolerance reached),1184,43
1,7,7149.0,-8.671218412348946,-8.400099009752287,Optimal (tolerance reached),1211,44
1,7,7267.0,-8.671218412348946,-8.400099009752287,Optimal (tolerance reached),1241,43
1,7,7347.0,-8.668499457919937,-8.400099009752287,Optimal (tolerance reached),1263,44
1,7,7435.0,-8.668499457919937,-8.400099009752287,Optimal (tolerance reached),1287,45
1,7,7532.0,-8.657535009832726,-8.400099009752287,Optimal (tolerance reached),1314,46
1,7,7655.0,-8.657535009832726,-8.400099009752287,Optimal (tolerance reached),1344,47
1,7,7749.0,-8.649019143981237,-8.400099009752287,Optimal (tolerance reached),1372,48
1,7,7889.0,-8.649019143981237,-8.400099009752287,Optimal (tolerance reached),1406,49
1,7,7991.0,-8.641173150844185,-8.400099009752287,Optimal (tolerance reached),1435,50
1,7,8058.0,-8.641173150844185,-8.400099009752287,Optimal (tolerance reached),1456,49
1,7,8127.0,-8.638173967518101,-8.400099009752287,Optimal (tolerance reached),1475,50
1,7,8239.0,-8.638173967518101,-8.400099009752287,Optimal (tolerance reached),1501,51
