seed,dimension,min_number_lower,adaptive_gap,iteration,time,memory,lb,ub,list_time,list_num_nodes,list_lmo_calls,active_set_size,discarded_set_size,node_level
30,40,Inf,0.8,81,60715.0,24176210280,1619.0178379694876,1731.0505722623268,301.0,3,52,7,5,1
30,40,Inf,0.8,81,60715.0,24176210280,1619.0178379694876,1731.0505722623268,495.0,5,83,11,6,2
30,40,Inf,0.8,81,60715.0,24176210280,1632.3194553417877,1731.0505722623268,704.0,7,112,13,7,2
30,40,Inf,0.8,81,60715.0,24176210280,1632.3194553417877,1731.0505722623268,3929.0,9,132,17,12,3
30,40,Inf,0.8,81,60715.0,24176210280,1653.3434879813863,1731.0505722623268,4091.0,11,161,10,5,3
30,40,Inf,0.8,81,60715.0,24176210280,1653.3434879813863,1731.0505722623268,4272.0,13,179,4,9,4
30,40,Inf,0.8,81,60715.0,24176210280,1659.9219008974708,1731.0505722623268,4420.0,15,209,8,1,4
30,40,Inf,0.8,81,60715.0,24176210280,1659.9219008974708,1731.0505722623268,7636.0,17,226,10,9,3
30,40,Inf,0.8,81,60715.0,24176210280,1661.495852850211,1731.0505722623268,7852.0,19,260,5,1,3
30,40,Inf,0.8,81,60715.0,24176210280,1661.495852850211,1731.0505722623268,8009.0,21,287,12,6,4
30,40,Inf,0.8,81,60715.0,24176210280,1665.2802757986972,1731.0505722623268,8203.0,23,317,4,1,4
30,40,Inf,0.8,81,60715.0,24176210280,1665.2802757986972,1731.0505722623268,8259.0,25,319,4,8,5
30,40,Inf,0.8,81,60715.0,24176210280,1665.2802757986972,1731.0505722623268,8368.0,27,335,3,8,5
30,40,Inf,0.8,81,60715.0,24176210280,1665.2802757986972,1731.0505722623268,8415.0,29,337,3,7,6
30,40,Inf,0.8,81,60715.0,24176210280,1665.2802757986972,1731.0505722623268,8430.0,29,344,5,2,6
30,40,Inf,0.8,81,60715.0,24176210280,1665.2802757986972,1731.0505722623268,8448.0,29,352,9,7,7
30,40,Inf,0.8,81,60715.0,24176210280,1669.169848067729,1731.0505722623268,8469.0,29,363,5,3,7
30,40,Inf,0.8,81,60715.0,24176210280,1669.169848067729,1731.0505722623268,11680.0,31,385,7,9,6
30,40,Inf,0.8,81,60715.0,24176210280,1671.3935241810632,1731.0505722623268,11786.0,33,401,2,0,6
30,40,Inf,0.8,81,60715.0,24176210280,1671.3935241810632,1731.0505722623268,14997.0,35,424,13,10,5
