seed,dimension,var_A,p,k,M,time,lowerBound,upperBound,termination,LMOcalls,localTighteings,globalTightenings
3,10,5,50,10.0,1.0,197.0,0.33495966397176363,0.6931471805599454,Time limit reached,31,0,0
3,10,5,50,10.0,1.0,410.0,0.33495966397176363,0.6931471805599454,Time limit reached,61,0,0
3,10,5,50,10.0,1.0,741.0,0.33964723127293917,0.6931471805599454,Time limit reached,97,0,0
3,10,5,50,10.0,1.0,1039.0,0.33964723127293917,0.6931471805599454,Time limit reached,136,0,0
3,10,5,50,10.0,1.0,1323.0,0.34084958374979574,0.6931471805599454,Time limit reached,175,0,0
3,10,5,50,10.0,1.0,1596.0,0.34084958374979574,0.6931471805599454,Time limit reached,211,0,0
3,10,5,50,10.0,1.0,1934.0,0.34084958374979574,0.6931471805599454,Time limit reached,250,0,0
3,10,5,50,10.0,1.0,2189.0,0.34084958374979574,0.6931471805599454,Time limit reached,286,0,0
3,10,5,50,10.0,1.0,2465.0,0.3419568503647604,0.6931471805599454,Time limit reached,330,0,0
3,10,5,50,10.0,1.0,2741.0,0.3419568503647604,0.6931471805599454,Time limit reached,372,0,0
3,10,5,50,10.0,1.0,3112.0,0.3425244266042654,0.6931471805599454,Time limit reached,420,0,0
3,10,5,50,10.0,1.0,3450.0,0.3425244266042654,0.6931471805599454,Time limit reached,465,0,0
3,10,5,50,10.0,1.0,3832.0,0.3426783194300365,0.6931471805599454,Time limit reached,519,0,0
3,10,5,50,10.0,1.0,4181.0,0.3426783194300365,0.6931471805599454,Time limit reached,567,0,0
3,10,5,50,10.0,1.0,4664.0,0.3426783194300365,0.6931471805599454,Time limit reached,628,0,0
3,10,5,50,10.0,1.0,5009.0,0.3426783194300365,0.6931471805599454,Time limit reached,676,0,0
3,10,5,50,10.0,1.0,5452.0,0.3426953087777514,0.6931471805599454,Time limit reached,734,0,0
3,10,5,50,10.0,1.0,5831.0,0.3426953087777514,0.6931471805599454,Time limit reached,782,0,0
3,10,5,50,10.0,1.0,6532.0,0.3431333137401487,0.6931471805599454,Time limit reached,850,0,0
3,10,5,50,10.0,1.0,7001.0,0.3431333137401487,0.6931471805599454,Time limit reached,898,0,0
3,10,5,50,10.0,1.0,7183.0,0.3461522201294418,0.44538693970940907,Time limit reached,924,0,0
3,10,5,50,10.0,1.0,7514.0,0.3461522201294418,0.44538693970940907,Time limit reached,968,0,0
3,10,5,50,10.0,1.0,7983.0,0.3464734070059983,0.44538693970940907,Time limit reached,1030,0,0
3,10,5,50,10.0,1.0,8261.0,0.3464734070059983,0.44538693970940907,Time limit reached,1069,0,0
3,10,5,50,10.0,1.0,8537.0,0.3464734070059983,0.44538693970940907,Time limit reached,1109,0,0
3,10,5,50,10.0,1.0,8815.0,0.3464734070059983,0.44538693970940907,Time limit reached,1146,0,0
3,10,5,50,10.0,1.0,9131.0,0.3464866442041377,0.44538693970940907,Time limit reached,1193,0,0
3,10,5,50,10.0,1.0,9419.0,0.3464866442041377,0.44538693970940907,Time limit reached,1231,0,0
3,10,5,50,10.0,1.0,9757.0,0.3464866442041377,0.44538693970940907,Time limit reached,1277,0,0
3,10,5,50,10.0,1.0,10046.0,0.3464866442041377,0.44538693970940907,Time limit reached,1317,0,0
3,10,5,50,10.0,1.0,10336.0,0.3464866442041377,0.44538693970940907,Time limit reached,1361,0,0
3,10,5,50,10.0,1.0,10657.0,0.3464866442041377,0.44538693970940907,Time limit reached,1410,0,0
3,10,5,50,10.0,1.0,11043.0,0.34652155358515246,0.44538693970940907,Time limit reached,1468,0,0
3,10,5,50,10.0,1.0,11384.0,0.34652155358515246,0.44538693970940907,Time limit reached,1512,0,0
3,10,5,50,10.0,1.0,11952.0,0.34652155358515246,0.44538693970940907,Time limit reached,1569,0,0
3,10,5,50,10.0,1.0,12270.0,0.34652155358515246,0.44538693970940907,Time limit reached,1606,0,0
3,10,5,50,10.0,1.0,12408.0,0.34696664863982435,0.44538693970940907,Time limit reached,1631,0,0
3,10,5,50,10.0,1.0,12731.0,0.34696664863982435,0.44538693970940907,Time limit reached,1671,0,0
3,10,5,50,10.0,1.0,13405.0,0.34722852447627633,0.44538693970940907,Time limit reached,1734,0,0
3,10,5,50,10.0,1.0,13746.0,0.34722852447627633,0.44538693970940907,Time limit reached,1772,0,0
3,10,5,50,10.0,1.0,13888.0,0.3472925990074519,0.44538693970940907,Time limit reached,1796,0,0
3,10,5,50,10.0,1.0,14156.0,0.3472925990074519,0.44538693970940907,Time limit reached,1838,0,0
3,10,5,50,10.0,1.0,14478.0,0.3475387085785124,0.44538693970940907,Time limit reached,1887,0,0
3,10,5,50,10.0,1.0,14785.0,0.3475387085785124,0.44538693970940907,Time limit reached,1933,0,0
3,10,5,50,10.0,1.0,15129.0,0.3475387085785124,0.44538693970940907,Time limit reached,1984,0,0
3,10,5,50,10.0,1.0,15426.0,0.3475387085785124,0.44538693970940907,Time limit reached,2028,0,0
3,10,5,50,10.0,1.0,15861.0,0.3476694549242416,0.44538693970940907,Time limit reached,2092,0,0
3,10,5,50,10.0,1.0,16178.0,0.3476694549242416,0.44538693970940907,Time limit reached,2138,0,0
3,10,5,50,10.0,1.0,16616.0,0.347696966574161,0.44538693970940907,Time limit reached,2201,0,0
3,10,5,50,10.0,1.0,16865.0,0.347696966574161,0.44538693970940907,Time limit reached,2239,0,0
3,10,5,50,10.0,1.0,17263.0,0.3477646271653062,0.44538693970940907,Time limit reached,2299,0,0
3,10,5,50,10.0,1.0,17552.0,0.3477646271653062,0.44538693970940907,Time limit reached,2332,0,0
3,10,5,50,10.0,1.0,17707.0,0.3478743609336719,0.4352087792580234,Time limit reached,2358,0,0
3,10,5,50,10.0,1.0,18068.0,0.3478743609336719,0.4352087792580234,Time limit reached,2407,0,0
3,10,5,50,10.0,1.0,18576.0,0.3479484404918002,0.4352087792580234,Time limit reached,2477,0,0
3,10,5,50,10.0,1.0,18934.0,0.3479484404918002,0.4352087792580234,Time limit reached,2527,0,0
3,10,5,50,10.0,1.0,19388.0,0.34795372936627655,0.4352087792580234,Time limit reached,2588,0,0
3,10,5,50,10.0,1.0,19733.0,0.34795372936627655,0.4352087792580234,Time limit reached,2633,0,0
3,10,5,50,10.0,1.0,20289.0,0.3481227473150983,0.4352087792580234,Time limit reached,2694,0,0
3,10,5,50,10.0,1.0,20635.0,0.3481227473150983,0.4352087792580234,Time limit reached,2737,0,0
3,10,5,50,10.0,1.0,21336.0,0.3481342992988808,0.4352087792580234,Time limit reached,2804,0,0
3,10,5,50,10.0,1.0,21669.0,0.3481342992988808,0.4352087792580234,Time limit reached,2847,0,0
3,10,5,50,10.0,1.0,21763.0,0.3481357402365656,0.4352087792580234,Time limit reached,2865,0,0
3,10,5,50,10.0,1.0,22106.0,0.3481357402365656,0.4352087792580234,Time limit reached,2913,0,0
3,10,5,50,10.0,1.0,22561.0,0.3481732369053232,0.4352087792580234,Time limit reached,2975,0,0
3,10,5,50,10.0,1.0,22893.0,0.3481732369053232,0.4352087792580234,Time limit reached,3025,0,0
3,10,5,50,10.0,1.0,23503.0,0.34846054442992197,0.4352087792580234,Time limit reached,3091,0,0
3,10,5,50,10.0,1.0,23873.0,0.34846054442992197,0.4352087792580234,Time limit reached,3136,0,0
3,10,5,50,10.0,1.0,23999.0,0.34861638192345745,0.4352087792580234,Time limit reached,3157,0,0
3,10,5,50,10.0,1.0,24271.0,0.34861638192345745,0.4352087792580234,Time limit reached,3198,0,0
3,10,5,50,10.0,1.0,24616.0,0.34865136966031174,0.4352087792580234,Time limit reached,3254,0,0
3,10,5,50,10.0,1.0,24893.0,0.34865136966031174,0.4352087792580234,Time limit reached,3293,0,0
3,10,5,50,10.0,1.0,25356.0,0.3487240658410259,0.4352087792580234,Time limit reached,3361,0,0
3,10,5,50,10.0,1.0,25613.0,0.3487240658410259,0.4352087792580234,Time limit reached,3400,0,0
3,10,5,50,10.0,1.0,26004.0,0.3488092764713806,0.4352087792580234,Time limit reached,3461,0,0
3,10,5,50,10.0,1.0,26311.0,0.3488092764713806,0.4352087792580234,Time limit reached,3501,0,0
3,10,5,50,10.0,1.0,26405.0,0.3490622644407283,0.4352087792580234,Time limit reached,3519,0,0
3,10,5,50,10.0,1.0,26710.0,0.3490622644407283,0.4352087792580234,Time limit reached,3563,0,0
3,10,5,50,10.0,1.0,27310.0,0.3491638505170353,0.4352087792580234,Time limit reached,3626,0,0
3,10,5,50,10.0,1.0,27576.0,0.3491638505170353,0.4352087792580234,Time limit reached,3667,0,0
3,10,5,50,10.0,1.0,27923.0,0.3492480335279228,0.4352087792580234,Time limit reached,3722,0,0
3,10,5,50,10.0,1.0,28265.0,0.3492480335279228,0.4352087792580234,Time limit reached,3777,0,0
3,10,5,50,10.0,1.0,28700.0,0.3493508917480296,0.4352087792580234,Time limit reached,3840,0,0
3,10,5,50,10.0,1.0,28965.0,0.3493508917480296,0.4352087792580234,Time limit reached,3875,0,0
3,10,5,50,10.0,1.0,29068.0,0.3494028375325085,0.4352087792580234,Time limit reached,3896,0,0
