seed,num_v,time,lowerBound,upperBound,termination,LMOcalls,openNodes,localTighteings,globalTightenings
3,7,253.0,1.2135485957049656,3.693985094295321,Time limit reached,46,2,0,0
3,7,388.0,1.2135485957049656,3.693985094295321,Time limit reached,72,3,0,0
3,7,579.0,1.3529441447212287,3.693985094295321,Time limit reached,109,4,0,0
3,7,758.0,1.3529441447212287,3.6721406795913794,Time limit reached,140,5,0,0
3,7,902.0,1.3755026248528246,3.6721406795913794,Time limit reached,169,6,0,0
3,7,1127.0,1.3755026248528246,3.6721406795913794,Time limit reached,208,7,0,0
3,7,1331.0,1.4750923249776915,3.6721406795913794,Time limit reached,246,8,0,0
3,7,1498.0,1.4750923249776915,3.5319419635286264,Time limit reached,278,9,0,0
3,7,1706.0,1.4995246467458934,3.5319419635286264,Time limit reached,317,10,0,0
3,7,1979.0,1.4995246467458934,3.5319419635286264,Time limit reached,357,11,0,0
3,7,2189.0,1.5282660715087975,3.5319419635286264,Time limit reached,394,12,0,0
3,7,2357.0,1.5282660715087975,3.5319419635286264,Time limit reached,427,13,0,0
3,7,2562.0,1.5517344440029803,2.819770213846189,Time limit reached,465,14,0,2
3,7,2797.0,1.5517344440029803,2.819770213846189,Time limit reached,506,15,0,0
3,7,2988.0,1.5882189179556074,2.819770213846189,Time limit reached,542,16,0,0
3,7,3186.0,1.5882189179556074,2.819770213846189,Time limit reached,578,17,0,0
3,7,3393.0,1.6117452943331645,2.819770213846189,Time limit reached,618,18,0,0
3,7,3625.0,1.6117452943331645,2.819770213846189,Time limit reached,655,19,0,0
3,7,3805.0,1.6418711513227202,2.819770213846189,Time limit reached,689,20,0,0
3,7,4042.0,1.6418711513227202,2.819770213846189,Time limit reached,731,21,0,0
3,7,4236.0,1.6653823746432432,2.819770213846189,Time limit reached,768,22,0,0
3,7,4459.0,1.6653823746432432,2.819770213846189,Time limit reached,810,23,0,0
3,7,4641.0,1.6656884991470986,2.819770213846189,Time limit reached,843,24,0,0
3,7,4796.0,1.6656884991470986,2.819770213846189,Time limit reached,871,25,0,0
3,7,5018.0,1.6876689358555041,2.819770213846189,Time limit reached,913,26,0,0
3,7,5243.0,1.6876689358555041,2.819770213846189,Time limit reached,954,27,0,0
3,7,5462.0,1.698137874273344,2.819770213846189,Time limit reached,996,28,0,0
3,7,5682.0,1.698137874273344,2.819770213846189,Time limit reached,1032,29,0,0
3,7,5872.0,1.7184564202908952,2.819770213846189,Time limit reached,1069,30,0,0
3,7,6060.0,1.7184564202908952,2.8197699470726314,Time limit reached,1102,31,0,0
3,7,6216.0,1.7244098404756083,2.8197699470726314,Time limit reached,1133,32,0,0
3,7,6447.0,1.7244098404756083,2.8197699470726314,Time limit reached,1171,33,0,0
3,7,6668.0,1.7421419592710872,2.8197699470726314,Time limit reached,1208,34,0,0
3,7,6866.0,1.7421419592710872,2.8197699470726314,Time limit reached,1245,35,0,0
3,7,7085.0,1.7518064913114637,2.8197699470726314,Time limit reached,1285,36,0,0
3,7,7301.0,1.7518064913114637,2.8197699470726314,Time limit reached,1322,37,0,0
3,7,7525.0,1.7748444166948212,2.8197699470726314,Time limit reached,1363,38,0,0
3,7,7741.0,1.7748444166948212,2.8197699470726314,Time limit reached,1398,39,0,0
3,7,7962.0,1.775313664604894,2.8197699470726314,Time limit reached,1436,40,0,0
3,7,8144.0,1.775313664604894,2.8197699470726314,Time limit reached,1470,41,0,0
3,7,8359.0,1.7833432542255685,2.8197699470726314,Time limit reached,1508,42,0,0
3,7,8568.0,1.7833432542255685,2.8197699470726314,Time limit reached,1548,43,0,0
3,7,8777.0,1.796820782577246,2.8197699470726314,Time limit reached,1586,44,0,0
3,7,9005.0,1.796820782577246,2.8197699470726314,Time limit reached,1622,45,0,0
3,7,9232.0,1.8020111706039108,2.8197699470726314,Time limit reached,1660,46,0,0
3,7,9595.0,1.8020111706039108,2.8197699470726314,Time limit reached,1701,47,0,0
3,7,9797.0,1.8053091993418136,2.8197699470726314,Time limit reached,1738,48,0,0
3,7,10005.0,1.8053091993418136,2.8197699470726314,Time limit reached,1774,49,0,0
3,7,10210.0,1.8284477875712595,2.8197699470726314,Time limit reached,1813,50,0,0
3,7,10426.0,1.8284477875712595,2.8197699470726314,Time limit reached,1852,51,0,0
3,7,10637.0,1.8358733860941054,2.8197699470726314,Time limit reached,1889,52,0,0
3,7,10842.0,1.8358733860941054,2.8197699470726314,Time limit reached,1923,53,0,0
3,7,11032.0,1.8485961865735234,2.8197699470726314,Time limit reached,1960,54,0,0
3,7,11235.0,1.8485961865735234,2.8197699470726314,Time limit reached,1991,55,0,0
3,7,11483.0,1.851330622469105,2.8197699470726314,Time limit reached,2028,56,0,0
3,7,11657.0,1.851330622469105,2.8197699470726314,Time limit reached,2057,57,0,0
3,7,11858.0,1.855218608925846,2.8197699470726314,Time limit reached,2095,58,0,0
3,7,12015.0,1.855218608925846,2.8197699470726314,Time limit reached,2124,59,0,0
3,7,12236.0,1.858582517497322,2.8197699470726314,Time limit reached,2165,60,0,0
3,7,12416.0,1.858582517497322,2.8197699470726314,Time limit reached,2198,61,0,0
3,7,12616.0,1.8591832686488496,2.8197699470726314,Time limit reached,2239,62,0,0
3,7,12826.0,1.8591832686488496,2.8197699470726314,Time limit reached,2275,63,0,0
3,7,13073.0,1.8779873858546332,2.8197699470726314,Time limit reached,2323,64,0,0
3,7,13242.0,1.8779873858546332,2.8197699470726314,Time limit reached,2352,65,0,0
3,7,13428.0,1.8781824243273006,2.8197699470726314,Time limit reached,2387,66,0,0
3,7,13811.0,1.8781824243273006,2.8197699470726314,Time limit reached,2429,67,0,0
3,7,14027.0,1.8820676561995926,2.8197699470726314,Time limit reached,2469,68,0,0
3,7,14248.0,1.8820676561995926,2.8197699470726314,Time limit reached,2507,69,0,0
3,7,14432.0,1.8874614394910418,2.8197699470726314,Time limit reached,2541,70,0,0
3,7,14625.0,1.8874614394910418,2.8197699470726314,Time limit reached,2579,71,0,0
3,7,14848.0,1.9006985901974782,2.8197699470726314,Time limit reached,2622,72,0,0
3,7,15053.0,1.9006985901974782,2.8197699470726314,Time limit reached,2661,73,0,0
3,7,15285.0,1.9016208174815392,2.8197699470726314,Time limit reached,2703,74,0,0
3,7,15640.0,1.9016208174815392,2.8197699470726314,Time limit reached,2747,75,0,0
3,7,15842.0,1.9020401312697226,2.8197699470726314,Time limit reached,2785,76,0,0
3,7,16086.0,1.9020401312697226,2.8197699470726314,Time limit reached,2824,77,0,0
3,7,16317.0,1.9095536697668467,2.8197699470726314,Time limit reached,2866,78,0,0
3,7,16549.0,1.9095536697668467,2.8197699470726314,Time limit reached,2902,79,0,0
3,7,16750.0,1.9130446315481215,2.8197699470726314,Time limit reached,2939,80,0,0
3,7,16934.0,1.9130446315481215,2.8197699470726314,Time limit reached,2971,81,0,0
3,7,17115.0,1.9231160648180299,2.8197699470726314,Time limit reached,3006,82,0,0
3,7,17364.0,1.9231160648180299,2.8197699470726314,Time limit reached,3045,83,0,0
3,7,17507.0,1.931481990024332,2.8197699470726314,Time limit reached,3072,84,0,0
3,7,17687.0,1.931481990024332,2.8197696496399436,Time limit reached,3105,85,0,0
3,7,17855.0,1.9360304802087582,2.8197696496399436,Time limit reached,3135,86,0,0
3,7,18070.0,1.9360304802087582,2.8197696496399436,Time limit reached,3175,87,0,0
3,7,18268.0,1.9401475080020578,2.8197696496399436,Time limit reached,3212,88,0,0
3,7,18452.0,1.9401475080020578,2.8197696496399436,Time limit reached,3247,89,0,0
3,7,18638.0,1.9527321780420204,2.8197696496399436,Time limit reached,3281,90,0,0
3,7,18828.0,1.9527321780420204,2.8197696496399436,Time limit reached,3314,91,0,0
3,7,19058.0,1.954274711350747,2.8197696496399436,Time limit reached,3356,92,0,0
3,7,19261.0,1.954274711350747,2.8197696496399436,Time limit reached,3393,93,0,0
3,7,19476.0,1.9549146752017346,2.8197696496399436,Time limit reached,3432,94,0,0
3,7,19704.0,1.9549146752017346,2.8197696496399436,Time limit reached,3470,95,0,0
3,7,19914.0,1.9626645201119293,2.8197696496399436,Time limit reached,3509,96,0,0
3,7,20122.0,1.9626645201119293,2.8197696496399436,Time limit reached,3547,97,0,0
3,7,20352.0,1.9628579902675498,2.8197696496399436,Time limit reached,3589,98,0,0
3,7,20526.0,1.9628579902675498,2.8197696496399436,Time limit reached,3619,99,0,0
3,7,20722.0,1.9758018532215234,2.8197696496399436,Time limit reached,3655,100,0,0
3,7,20917.0,1.9758018532215234,2.8197696496399436,Time limit reached,3691,101,0,0
3,7,21160.0,1.9763295389243494,2.8197696496399436,Time limit reached,3734,102,0,0
3,7,21365.0,1.9763295389243494,2.8197696496399436,Time limit reached,3771,103,0,0
3,7,21602.0,1.9772008678740187,2.8197696496399436,Time limit reached,3811,104,0,0
3,7,21807.0,1.9772008678740187,2.8197696496399436,Time limit reached,3846,105,0,0
3,7,22022.0,1.9772741042054962,2.8197696496399436,Time limit reached,3885,106,0,0
3,7,22242.0,1.9772741042054962,2.8197696496399436,Time limit reached,3923,107,0,0
3,7,22450.0,1.98454723760619,2.8197696496399436,Time limit reached,3957,108,0,0
3,7,22641.0,1.98454723760619,2.8197696496399436,Time limit reached,3994,109,0,0
3,7,22887.0,1.9857749084592347,2.8197696496399436,Time limit reached,4040,110,0,0
3,7,23084.0,1.9857749084592347,2.8197696496399436,Time limit reached,4074,111,0,0
3,7,23341.0,1.9864991123876612,2.8197696496399436,Time limit reached,4119,112,0,0
3,7,23541.0,1.9864991123876612,2.8197696496399436,Time limit reached,4156,113,0,0
3,7,23762.0,1.9948634080040324,2.8197696496399436,Time limit reached,4194,114,0,0
