seed,dimension,min_number_lower,adaptive_gap,iteration,time,memory,lb,ub,list_time,list_num_nodes,list_lmo_calls,active_set_size,discarded_set_size,node_level
30,40,Inf,0.8,71,6033.0,1195883816,1669.5689750415108,1731.0505722623268,3195.0,33,385,8,5,9
30,40,Inf,0.8,71,6033.0,1195883816,1679.035074078535,1731.0505722623268,3222.0,33,396,5,3,9
30,40,Inf,0.8,71,6033.0,1195883816,1679.035074078535,1731.0505722623268,3433.0,35,416,10,7,4
30,40,Inf,0.8,71,6033.0,1195883816,1680.9496897868466,1731.0505722623268,3640.0,37,443,14,5,4
30,40,Inf,0.8,71,6033.0,1195883816,1680.9496897868466,1731.0505722623268,3774.0,39,462,3,6,10
30,40,Inf,0.8,71,6033.0,1195883816,1682.4013283103961,1731.0505722623268,3864.0,41,480,2,0,10
30,40,Inf,0.8,71,6033.0,1195883816,1682.4013283103961,1731.0505722623268,4022.0,43,505,11,4,8
30,40,Inf,0.8,71,6033.0,1195883816,1688.4314557461646,1731.0505722623268,4107.0,45,519,5,3,8
30,40,Inf,0.8,71,6033.0,1195883816,1688.4314557461646,1731.0505722623268,4137.0,45,530,7,3,7
30,40,Inf,0.8,71,6033.0,1195883816,1695.6018075666357,1731.0505722623268,4298.0,47,550,1,2,7
30,40,Inf,0.8,71,6033.0,1195883816,1695.6018075666357,1731.0505722623268,4312.0,47,557,4,2,8
30,40,Inf,0.8,71,6033.0,1195883816,1698.5673112547718,1731.0505722623268,4445.0,49,564,14,5,8
30,40,Inf,0.8,71,6033.0,1195883816,1698.5673112547718,1731.0505722623268,4605.0,51,575,8,6,9
30,40,Inf,0.8,71,6033.0,1195883816,1702.7253448132205,1731.0505722623268,4636.0,51,589,8,2,9
30,40,Inf,0.8,71,6033.0,1195883816,1702.7253448132205,1731.0505722623268,4693.0,53,592,3,5,11
30,40,Inf,0.8,71,6033.0,1195883816,1702.7253448132205,1731.0505722623268,4771.0,55,603,6,1,11
30,40,Inf,0.8,71,6033.0,1195883816,1702.7253448132205,1731.0505722623268,4780.0,55,607,4,5,12
30,40,Inf,0.8,71,6033.0,1195883816,1702.8094538018092,1731.0505722623268,4786.0,55,610,3,1,12
30,40,Inf,0.8,71,6033.0,1195883816,1702.8094538018092,1731.0505722623268,4800.0,55,617,7,4,9
30,40,Inf,0.8,71,6033.0,1195883816,1706.6195057765249,1731.0505722623268,4871.0,57,631,1,0,9
30,40,Inf,0.8,71,6033.0,1195883816,1706.6195057765249,1731.0505722623268,4942.0,59,640,5,1,12
30,40,Inf,0.8,71,6033.0,1195883816,1708.709674603996,1731.0505722623268,4949.0,59,643,1,0,12
30,40,Inf,0.8,71,6033.0,1195883816,1708.709674603996,1731.0505722623268,4965.0,59,651,7,3,4
30,40,Inf,0.8,71,6033.0,1195883816,1709.9334938593577,1731.0505722623268,5141.0,61,672,5,1,4
30,40,Inf,0.8,71,6033.0,1195883816,1709.9334938593577,1731.0505722623268,5315.0,63,690,8,3,5
30,40,Inf,0.8,71,6033.0,1195883816,1710.4661793037992,1731.0505722623268,5329.0,63,696,5,1,5
30,40,Inf,0.8,71,6033.0,1195883816,1710.4661793037992,1731.0505722623268,5403.0,65,708,6,1,13
30,40,Inf,0.8,71,6033.0,1195883816,1710.6637650430034,1731.0505722623268,5411.0,65,712,2,0,13
30,40,Inf,0.8,71,6033.0,1195883816,1710.6637650430034,1731.0505722623268,5436.0,65,721,11,5,6
30,40,Inf,0.8,71,6033.0,1195883816,1711.7392576933196,1731.0505722623268,5451.0,65,727,6,9,6
30,40,Inf,0.8,71,6033.0,1195883816,1711.7392576933196,1731.0505722623268,5478.0,65,737,12,10,5
30,40,Inf,0.8,71,6033.0,1195883816,1711.9777870323474,1731.0505722623268,5508.0,65,749,13,2,5
30,40,Inf,0.8,71,6033.0,1195883816,1711.9777870323474,1731.0505722623268,5520.0,65,755,7,1,5
30,40,Inf,0.8,71,6033.0,1195883816,1712.3885516583478,1731.0505722623268,5677.0,67,771,3,2,5
30,40,Inf,0.8,71,6033.0,1195883816,1712.3885516583478,1731.0505722623268,5699.0,67,780,7,2,6
30,40,Inf,0.8,71,6033.0,1195883816,1712.9965234599015,1731.0505722623268,5855.0,69,799,12,5,6
30,40,Inf,0.8,71,6033.0,1195883816,1712.9965234599015,1731.0505722623268,6020.0,71,815,13,7,7
30,40,Inf,0.8,71,6033.0,1195883816,1715.4679914794758,1731.0505722623268,6032.0,71,821,5,2,7
