seed,dimension,iteration,time,memory,lb,ub,list_time,list_num_nodes,list_lmo_calls,active_set_size,discarded_set_size
3,20,61,14868.0,5471254464,-0.003923174861250298,250.15971808015388,281.0,3,43,7,3
3,20,61,14868.0,5471254464,-0.003923174861250298,250.15971808015388,888.0,5,101,8,6
3,20,61,14868.0,5471254464,-0.003923174861250298,250.15971808015388,1228.0,7,151,10,0
3,20,61,14868.0,5471254464,-0.003923174861250298,250.15971808015388,1965.0,9,209,11,8
3,20,61,14868.0,5471254464,-0.003923174861250298,250.15971808015388,2608.0,11,301,11,7
3,20,61,14868.0,5471254464,-0.003923174861250298,250.15971808015388,3064.0,13,355,9,10
3,20,61,14868.0,5471254464,-0.003923174861250298,250.15971808015388,3610.0,15,408,11,6
3,20,61,14868.0,5471254464,-0.003923174861250298,250.15971808015388,4038.0,17,479,13,10
3,20,61,14868.0,5471254464,-0.0038938692755347325,250.15971808015388,4681.0,19,581,2,5
3,20,61,14868.0,5471254464,-0.0038938692755347325,250.15971808015388,5433.0,21,660,14,9
3,20,61,14868.0,5471254464,-0.0029680440098803795,250.15971808015388,5726.0,23,727,9,4
3,20,61,14868.0,5471254464,-0.0029680440098803795,250.15971808015388,6237.0,25,802,1,13
3,20,61,14868.0,5471254464,-0.002205978537028036,250.15971808015388,6814.0,27,869,6,2
3,20,61,14868.0,5471254464,-0.002205978537028036,250.15971808015388,7300.0,29,941,2,9
3,20,61,14868.0,5471254464,-0.0013829191191902905,250.15971808015388,7738.0,31,993,2,5
3,20,61,14868.0,5471254464,-0.0013829191191902905,250.15971808015388,8051.0,33,1043,11,9
3,20,61,14868.0,5471254464,-0.0009298664403041888,250.15971808015388,8460.0,35,1102,7,5
3,20,61,14868.0,5471254464,-0.0009298664403041888,250.15971808015388,8759.0,37,1166,17,7
3,20,61,14868.0,5471254464,-0.0008340329258709748,250.15971808015388,9319.0,39,1242,14,6
3,20,61,14868.0,5471254464,-0.0008340329258709748,250.15971808015388,9816.0,41,1324,4,0
3,20,61,14868.0,5471254464,-0.0008340329258709748,250.15971808015388,10308.0,43,1393,13,4
3,20,61,14868.0,5471254464,-0.0008340329258709748,0.0,10948.0,45,1463,8,3
3,20,61,14868.0,5471254464,-0.0008340329258709748,0.0,11062.0,45,1493,20,18
3,20,61,14868.0,5471254464,-0.0008340329258709748,0.0,11477.0,47,1544,1,10
3,20,61,14868.0,5471254464,-0.0004873387463891087,0.0,11708.0,47,1592,11,10
3,20,61,14868.0,5471254464,-0.0004873387463891087,0.0,11902.0,47,1635,10,12
3,20,61,14868.0,5471254464,-0.0004467519042190845,0.0,11958.0,49,1645,10,1
3,20,61,14868.0,5471254464,-0.0004467519042190845,0.0,12888.0,51,1673,2,9
3,20,61,14868.0,5471254464,-0.0004467519042190845,0.0,13071.0,51,1706,10,4
3,20,61,14868.0,5471254464,-0.0004467519042190845,0.0,13156.0,51,1728,11,9
3,20,61,14868.0,5471254464,-0.0002555468170178439,0.0,13374.0,53,1768,2,3
3,20,61,14868.0,5471254464,-0.0002555468170178439,0.0,13564.0,53,1803,10,8
3,20,61,14868.0,5471254464,-0.00023866159298704403,0.0,14006.0,55,1844,10,2
3,20,61,14868.0,5471254464,-0.00023866159298704403,0.0,14044.0,57,1854,8,2
3,20,61,14868.0,5471254464,-0.00016865638052128326,0.0,14184.0,57,1897,9,10
3,20,61,14868.0,5471254464,-0.00016865638052128326,0.0,14653.0,59,1954,1,9
3,20,61,14868.0,5471254464,-0.00016865638052128326,0.0,14754.0,59,1983,8,4
3,20,61,14868.0,5471254464,-0.00016865638052128326,0.0,14822.0,59,2003,8,9
3,20,61,14868.0,5471254464,-9.020578646767964e-5,0.0,14868.0,61,2011,9,1
