seed,dimension,p,k,Ns,time,lowerBound,upperBound,termination,LMOcalls,localTighteings,globalTightenings
1,50,50,25.0,5.0,1426.0,0.48051246173201406,1.0000000000000004,Time limit reached,38,0,0
1,50,50,25.0,5.0,2477.0,0.48051246173201406,1.0000000000000004,Time limit reached,69,0,0
1,50,50,25.0,5.0,2575.0,0.48177410681855865,1.0000000000000004,Time limit reached,94,0,0
1,50,50,25.0,5.0,2678.0,0.48177410681855865,1.0000000000000004,Time limit reached,127,0,0
1,50,50,25.0,5.0,2772.0,0.48177410681855865,1.0000000000000004,Time limit reached,155,0,0
1,50,50,25.0,5.0,2871.0,0.48177410681855865,1.0000000000000004,Time limit reached,184,0,0
1,50,50,25.0,5.0,2985.0,0.48189928889416,1.0000000000000004,Time limit reached,220,0,0
1,50,50,25.0,5.0,3119.0,0.48189928889416,1.0000000000000004,Time limit reached,252,0,0
1,50,50,25.0,5.0,3218.0,0.4831470256013372,1.0000000000000004,Time limit reached,283,0,0
1,50,50,25.0,5.0,3337.0,0.4831470256013372,1.0000000000000004,Time limit reached,319,0,0
1,50,50,25.0,5.0,3440.0,0.483931923544599,1.0000000000000004,Time limit reached,351,0,0
1,50,50,25.0,5.0,3541.0,0.483931923544599,1.0000000000000004,Time limit reached,383,0,0
1,50,50,25.0,5.0,3648.0,0.483931923544599,1.0000000000000004,Time limit reached,416,0,0
1,50,50,25.0,5.0,3754.0,0.483931923544599,1.0000000000000004,Time limit reached,450,0,0
1,50,50,25.0,5.0,3867.0,0.48435518553764534,1.0000000000000004,Time limit reached,487,0,0
1,50,50,25.0,5.0,3993.0,0.48435518553764534,1.0000000000000004,Time limit reached,517,0,0
1,50,50,25.0,5.0,4105.0,0.4845772080677233,1.0000000000000004,Time limit reached,553,0,0
1,50,50,25.0,5.0,4222.0,0.4845772080677233,1.0000000000000004,Time limit reached,592,0,0
1,50,50,25.0,5.0,4321.0,0.4845772080677233,1.0000000000000004,Time limit reached,623,0,0
1,50,50,25.0,5.0,4428.0,0.4845772080677233,1.0000000000000004,Time limit reached,657,0,0
1,50,50,25.0,5.0,4532.0,0.48495851154021125,1.0000000000000004,Time limit reached,690,0,0
1,50,50,25.0,5.0,4634.0,0.48495851154021125,1.0000000000000004,Time limit reached,723,0,0
1,50,50,25.0,5.0,4750.0,0.4849730892982982,1.0000000000000004,Time limit reached,761,0,0
1,50,50,25.0,5.0,4844.0,0.4849730892982982,1.0000000000000004,Time limit reached,789,0,0
1,50,50,25.0,5.0,4960.0,0.4850067769363409,1.0000000000000004,Time limit reached,825,0,0
1,50,50,25.0,5.0,5139.0,0.4850067769363409,1.0000000000000004,Time limit reached,863,0,0
1,50,50,25.0,5.0,5242.0,0.4850610927869916,1.0000000000000004,Time limit reached,896,0,0
1,50,50,25.0,5.0,5356.0,0.4850610927869916,1.0000000000000004,Time limit reached,933,0,0
1,50,50,25.0,5.0,5464.0,0.48517903844488486,1.0000000000000004,Time limit reached,968,0,0
1,50,50,25.0,5.0,5567.0,0.48517903844488486,1.0000000000000004,Time limit reached,1001,0,0
1,50,50,25.0,5.0,5666.0,0.4852697141938469,1.0000000000000004,Time limit reached,1033,0,0
1,50,50,25.0,5.0,5799.0,0.4852697141938469,1.0000000000000004,Time limit reached,1071,0,0
1,50,50,25.0,5.0,5914.0,0.4854988659036157,1.0000000000000004,Time limit reached,1107,0,0
1,50,50,25.0,5.0,6016.0,0.4854988659036157,1.0000000000000004,Time limit reached,1140,0,0
1,50,50,25.0,5.0,6122.0,0.48568888225682944,1.0000000000000004,Time limit reached,1174,0,0
1,50,50,25.0,5.0,6222.0,0.48568888225682944,1.0000000000000004,Time limit reached,1204,0,0
1,50,50,25.0,5.0,6335.0,0.4857208438806212,1.0000000000000004,Time limit reached,1239,0,0
1,50,50,25.0,5.0,6446.0,0.4857208438806212,1.0000000000000004,Time limit reached,1275,0,0
