seed,dimension,iteration,time,memory,lb,ub,list_time,list_num_nodes,list_lmo_calls,active_set_size,discarded_set_size
2,100,355,1.811459e6,390641741024,-0.008363624304391916,0.8593516498348925,7301.0,3,55,7,0
2,100,355,1.811459e6,390641741024,-0.008363624304391916,0.8593516498348925,11506.0,5,106,10,1
2,100,355,1.811459e6,390641741024,-0.007213451723080806,0.4286269379759181,17200.0,7,162,14,2
2,100,355,1.811459e6,390641741024,-0.007213451723080806,0.4286269379759181,22512.0,9,221,13,1
2,100,355,1.811459e6,390641741024,-0.007210825962703024,0.4286269379759181,28211.0,11,275,7,1
2,100,355,1.811459e6,390641741024,-0.007210825962703024,0.4286269379759181,33320.0,13,321,8,2
2,100,355,1.811459e6,390641741024,-0.005984135701512813,0.4286269379759181,37858.0,15,376,14,1
2,100,355,1.811459e6,390641741024,-0.005984135701512813,0.4286269379759181,44083.0,17,427,9,0
2,100,355,1.811459e6,390641741024,-0.005781878304998738,0.4286269379759181,50067.0,19,477,17,6
2,100,355,1.811459e6,390641741024,-0.005781878304998738,0.4286269379759181,54712.0,21,531,9,3
2,100,355,1.811459e6,390641741024,-0.00568045136218688,0.4286269379759181,63182.0,23,593,12,1
2,100,355,1.811459e6,390641741024,-0.00568045136218688,0.4286269379759181,67024.0,25,651,13,1
2,100,355,1.811459e6,390641741024,-0.004953147765148222,0.4286269379759181,75193.0,27,713,19,1
2,100,355,1.811459e6,390641741024,-0.004953147765148222,0.4286269379759181,79414.0,29,766,12,0
2,100,355,1.811459e6,390641741024,-0.004842942549543108,0.4286269379759181,90262.0,31,819,10,1
2,100,355,1.811459e6,390641741024,-0.004842942549543108,0.4286269379759181,95792.0,33,871,13,3
2,100,355,1.811459e6,390641741024,-0.004830468654522195,0.4286269379759181,107457.0,35,935,15,1
2,100,355,1.811459e6,390641741024,-0.004830468654522195,0.4286269379759181,115441.0,37,998,12,2
2,100,355,1.811459e6,390641741024,-0.004830468654522195,0.4286269379759181,128959.0,39,1064,12,2
2,100,355,1.811459e6,390641741024,-0.004830468654522195,0.4286269379759181,146465.0,41,1133,19,4
2,100,355,1.811459e6,390641741024,-0.004812346949243278,0.4286269379759181,156851.0,43,1201,17,3
2,100,355,1.811459e6,390641741024,-0.004812346949243278,0.4286269379759181,169403.0,45,1261,15,1
2,100,355,1.811459e6,390641741024,-0.004647878241820704,0.4286269379759181,178105.0,47,1320,13,2
2,100,355,1.811459e6,390641741024,-0.004647878241820704,0.4286269379759181,185828.0,49,1384,10,2
2,100,355,1.811459e6,390641741024,-0.004577721275030976,0.4286269379759181,194133.0,51,1443,12,1
2,100,355,1.811459e6,390641741024,-0.004577721275030976,0.4286269379759181,202769.0,53,1503,8,1
2,100,355,1.811459e6,390641741024,-0.0044841694306761454,0.4286269379759181,211687.0,55,1572,16,4
2,100,355,1.811459e6,390641741024,-0.0044841694306761454,0.4286269379759181,217145.0,57,1626,7,0
2,100,355,1.811459e6,390641741024,-0.00412042409921954,0.4286269379759181,223402.0,59,1687,14,1
2,100,355,1.811459e6,390641741024,-0.00412042409921954,0.4286269379759181,228009.0,61,1740,12,1
2,100,355,1.811459e6,390641741024,-0.004114343975121537,0.4286269379759181,235231.0,63,1795,19,2
2,100,355,1.811459e6,390641741024,-0.004114343975121537,0.4286269379759181,241593.0,65,1844,12,0
2,100,355,1.811459e6,390641741024,-0.003882122251490712,0.4286269379759181,248598.0,67,1904,12,1
2,100,355,1.811459e6,390641741024,-0.003882122251490712,0.4286269379759181,257252.0,69,1965,11,0
2,100,355,1.811459e6,390641741024,-0.0038028844236812015,0.4286269379759181,264751.0,71,2033,15,1
2,100,355,1.811459e6,390641741024,-0.0038028844236812015,0.4286269379759181,273421.0,73,2095,17,2
2,100,355,1.811459e6,390641741024,-0.003798010411252341,0.4286269379759181,281662.0,75,2163,9,1
2,100,355,1.811459e6,390641741024,-0.003798010411252341,0.4286269379759181,289412.0,77,2224,9,1
2,100,355,1.811459e6,390641741024,-0.0037951363425957367,0.4286269379759181,298191.0,79,2289,16,2
2,100,355,1.811459e6,390641741024,-0.0037951363425957367,0.4286269379759181,309503.0,81,2355,8,1
2,100,355,1.811459e6,390641741024,-0.003767452205962711,0.4286269379759181,317581.0,83,2412,14,1
2,100,355,1.811459e6,390641741024,-0.003767452205962711,0.4286269379759181,325960.0,85,2477,17,2
2,100,355,1.811459e6,390641741024,-0.0037059400216432293,0.4286269379759181,333828.0,87,2531,15,2
2,100,355,1.811459e6,390641741024,-0.0037059400216432293,0.4286269379759181,343595.0,89,2591,18,3
2,100,355,1.811459e6,390641741024,-0.003678033754126756,0.4286269379759181,349868.0,91,2650,19,2
2,100,355,1.811459e6,390641741024,-0.003678033754126756,0.4286269379759181,358071.0,93,2710,12,1
2,100,355,1.811459e6,390641741024,-0.0036746805257183495,0.4286269379759181,370809.0,95,2776,19,1
2,100,355,1.811459e6,390641741024,-0.0036746805257183495,0.4286269379759181,381815.0,97,2845,10,1
2,100,355,1.811459e6,390641741024,-0.003571394312172263,0.4286269379759181,393220.0,99,2919,18,1
2,100,355,1.811459e6,390641741024,-0.003571394312172263,0.4286269379759181,403451.0,101,2990,12,1
2,100,355,1.811459e6,390641741024,-0.003512052022935734,0.4286269379759181,412770.0,103,3054,13,2
2,100,355,1.811459e6,390641741024,-0.003512052022935734,0.4286269379759181,423756.0,105,3111,22,1
2,100,355,1.811459e6,390641741024,-0.0034950174753124535,0.4286269379759181,435315.0,107,3173,18,0
2,100,355,1.811459e6,390641741024,-0.0034950174753124535,0.4286269379759181,443535.0,109,3231,10,3
2,100,355,1.811459e6,390641741024,-0.003455230873068157,0.4286269379759181,449182.0,111,3292,11,3
