seed,dimension,var_A,p,k,M,time,lowerBound,upperBound,termination,LMOcalls,localTighteings,globalTightenings
7,20,5,100,20.0,0.1,113.0,0.22650863241533226,0.6854184117285269,Time limit reached,22,0,0
7,20,5,100,20.0,0.1,181.0,0.22650863241533226,0.6854184117285269,Time limit reached,38,0,0
7,20,5,100,20.0,0.1,285.0,0.22826536500371886,0.6854184117285269,Time limit reached,61,0,0
7,20,5,100,20.0,0.1,367.0,0.22826536500371886,0.6854184117285269,Time limit reached,80,0,0
7,20,5,100,20.0,0.1,462.0,0.22831710962561377,0.6854184117285269,Time limit reached,104,0,0
7,20,5,100,20.0,0.1,566.0,0.22831710962561377,0.6854184117285269,Time limit reached,128,0,0
7,20,5,100,20.0,0.1,675.0,0.22831710962561377,0.6854184117285269,Time limit reached,151,0,0
7,20,5,100,20.0,0.1,793.0,0.22831710962561377,0.6854184117285269,Time limit reached,173,0,0
7,20,5,100,20.0,0.1,938.0,0.22941067344447377,0.6854184117285269,Time limit reached,201,0,0
7,20,5,100,20.0,0.1,1084.0,0.22941067344447377,0.6854184117285269,Time limit reached,229,0,0
7,20,5,100,20.0,0.1,1230.0,0.2299341608921846,0.6854184117285269,Time limit reached,258,0,0
7,20,5,100,20.0,0.1,1372.0,0.2299341608921846,0.6854184117285269,Time limit reached,285,0,0
7,20,5,100,20.0,0.1,1514.0,0.22997367288141282,0.6854184117285269,Time limit reached,313,0,0
7,20,5,100,20.0,0.1,1625.0,0.22997367288141282,0.6854184117285269,Time limit reached,335,0,0
7,20,5,100,20.0,0.1,1802.0,0.23044440071911843,0.6854184117285269,Time limit reached,368,0,0
7,20,5,100,20.0,0.1,1958.0,0.23044440071911843,0.6854184117285269,Time limit reached,396,0,0
7,20,5,100,20.0,0.1,2204.0,0.23060666269572055,0.6854184117285269,Time limit reached,440,0,0
7,20,5,100,20.0,0.1,2355.0,0.23060666269572055,0.6854184117285269,Time limit reached,468,0,0
7,20,5,100,20.0,0.1,2509.0,0.23060666269572055,0.6854184117285269,Time limit reached,497,0,0
7,20,5,100,20.0,0.1,2678.0,0.23060666269572055,0.6854184117285269,Time limit reached,527,0,0
7,20,5,100,20.0,0.1,2857.0,0.2308775724817037,0.6854184117285269,Time limit reached,558,0,0
7,20,5,100,20.0,0.1,3044.0,0.2308775724817037,0.6854184117285269,Time limit reached,589,0,0
7,20,5,100,20.0,0.1,3374.0,0.2311307331747822,0.6854184117285269,Time limit reached,640,0,0
7,20,5,100,20.0,0.1,3597.0,0.2311307331747822,0.6854184117285269,Time limit reached,676,0,0
7,20,5,100,20.0,0.1,3898.0,0.2311307331747822,0.6854184117285269,Time limit reached,728,0,0
7,20,5,100,20.0,0.1,4089.0,0.2311307331747822,0.6854184117285269,Time limit reached,760,0,0
7,20,5,100,20.0,0.1,4381.0,0.23120614810913553,0.6854184117285269,Time limit reached,811,0,0
