seed,dimension,time,lowerBound,upperBound,termination,LMOcalls,openNodes,localTighteings,globalTightenings
2,30,384.0,-1.1802629150926254,2.937179104729881,OPTIMAL,76,2,11,0
2,30,593.0,-1.1802629150926254,2.937179104729881,OPTIMAL,109,3,3,0
2,30,872.0,-0.8050440710146969,2.937179104729881,OPTIMAL,172,4,10,0
2,30,1097.0,-0.8050440710146969,2.937179104729881,OPTIMAL,219,5,3,0
2,30,1279.0,-0.7798726993410307,2.937179104729881,OPTIMAL,294,6,13,0
2,30,1448.0,-0.7798726993410307,2.937179104729881,OPTIMAL,327,7,4,0
2,30,1706.0,-0.6517415285754574,2.937179104729881,OPTIMAL,390,8,10,0
2,30,1865.0,-0.6517415285754574,2.937179104729881,OPTIMAL,415,9,1,0
2,30,2147.0,-0.447147821644978,2.937179104729881,OPTIMAL,477,10,10,0
2,30,2255.0,-0.447147821644978,2.937179104729881,OPTIMAL,492,11,1,0
2,30,2615.0,-0.3416739224493113,2.937179104729881,OPTIMAL,562,12,8,0
2,30,2723.0,-0.3416739224493113,2.937179104729881,OPTIMAL,586,13,1,0
2,30,2871.0,-0.31764640815413464,2.937179104729881,OPTIMAL,633,14,14,0
2,30,2937.0,-0.31764640815413464,2.937179104729881,OPTIMAL,649,15,0,0
2,30,3084.0,-0.2628952252555973,2.937179104729881,OPTIMAL,696,16,11,0
2,30,3122.0,-0.2628952252555973,2.937179104729881,OPTIMAL,720,17,2,0
2,30,3219.0,-0.23499096435954359,2.937179104729881,OPTIMAL,755,16,11,0
2,30,3299.0,-0.23499096435954359,2.937179104729881,OPTIMAL,775,17,11,0
2,30,3485.0,-0.20246077750435998,2.937179104729881,OPTIMAL,853,18,9,0
2,30,3516.0,-0.20246077750435998,2.937179104729881,OPTIMAL,869,19,2,0
2,30,3611.0,-0.16973517205618224,2.937179104729881,OPTIMAL,916,20,12,0
2,30,3633.0,-0.16973517205618224,2.937179104729881,OPTIMAL,929,21,1,0
2,30,3813.0,-0.1422758350104911,2.937179104729881,OPTIMAL,983,22,11,0
2,30,3839.0,-0.1422758350104911,2.937179104729881,OPTIMAL,1000,23,1,0
2,30,4011.0,-0.09603163331486553,2.937179104729881,OPTIMAL,1046,24,9,0
2,30,4035.0,-0.09603163331486553,2.937179104729881,OPTIMAL,1055,25,2,0
2,30,4087.0,-0.05300676570747487,2.937179104729881,OPTIMAL,1080,24,9,0
2,30,4099.0,-0.05300676570747487,2.937179104729881,OPTIMAL,1088,25,2,0
2,30,4132.0,-0.010869803941490619,2.937179104729881,OPTIMAL,1111,24,12,0
2,30,4146.0,-0.010869803941490619,2.937179104729881,OPTIMAL,1119,25,0,0
2,30,4235.0,0.012755901579372508,2.937179104729881,OPTIMAL,1164,26,10,0
2,30,4246.0,0.012755901579372508,2.937179104729881,OPTIMAL,1171,27,0,0
2,30,4285.0,0.03753356645103595,2.937179104729881,OPTIMAL,1192,26,9,0
