seed,dimension,min_number_lower,adaptive_gap,iteration,time,memory,lb,ub,list_time,list_num_nodes,list_lmo_calls,active_set_size,discarded_set_size,node_level
30,40,Inf,0.8,77,57578.0,22881519232,1619.0178379694876,1731.0505722623268,281.0,3,52,7,5,1
30,40,Inf,0.8,77,57578.0,22881519232,1619.0178379694876,1731.0505722623268,490.0,5,83,11,6,2
30,40,Inf,0.8,77,57578.0,22881519232,1632.3194553417877,1731.0505722623268,695.0,7,112,13,7,2
30,40,Inf,0.8,77,57578.0,22881519232,1632.3194553417877,1731.0505722623268,3913.0,9,132,17,12,3
30,40,Inf,0.8,77,57578.0,22881519232,1653.3434879813863,1731.0505722623268,4074.0,11,161,10,5,3
30,40,Inf,0.8,77,57578.0,22881519232,1653.3434879813863,1731.0505722623268,4239.0,13,179,4,9,4
30,40,Inf,0.8,77,57578.0,22881519232,1659.9219008974708,1731.0505722623268,4403.0,15,209,8,1,4
30,40,Inf,0.8,77,57578.0,22881519232,1659.9219008974708,1731.0505722623268,7592.0,17,226,10,9,3
30,40,Inf,0.8,77,57578.0,22881519232,1661.495852850211,1731.0505722623268,7826.0,19,260,5,1,3
30,40,Inf,0.8,77,57578.0,22881519232,1661.495852850211,1731.0505722623268,7978.0,21,287,12,6,4
30,40,Inf,0.8,77,57578.0,22881519232,1665.2802757986972,1731.0505722623268,8157.0,23,317,4,1,4
30,40,Inf,0.8,77,57578.0,22881519232,1665.2802757986972,1731.0505722623268,8213.0,25,319,4,8,5
30,40,Inf,0.8,77,57578.0,22881519232,1665.2802757986972,1731.0505722623268,8327.0,27,335,3,8,5
30,40,Inf,0.8,77,57578.0,22881519232,1665.2802757986972,1731.0505722623268,8384.0,29,337,3,7,6
30,40,Inf,0.8,77,57578.0,22881519232,1665.2802757986972,1731.0505722623268,8399.0,29,344,5,2,6
30,40,Inf,0.8,77,57578.0,22881519232,1665.2802757986972,1731.0505722623268,8417.0,29,352,9,7,7
30,40,Inf,0.8,77,57578.0,22881519232,1669.169848067729,1731.0505722623268,8438.0,29,363,5,3,7
30,40,Inf,0.8,77,57578.0,22881519232,1669.169848067729,1731.0505722623268,11632.0,31,385,7,9,6
30,40,Inf,0.8,77,57578.0,22881519232,1671.3935241810632,1731.0505722623268,11736.0,33,401,2,0,6
30,40,Inf,0.8,77,57578.0,22881519232,1671.3935241810632,1731.0505722623268,14944.0,35,424,13,10,5
30,40,Inf,0.8,77,57578.0,22881519232,1673.8733160232896,1731.0505722623268,14971.0,35,435,7,6,5
30,40,Inf,0.8,77,57578.0,22881519232,1673.8733160232896,1731.0505722623268,14994.0,35,446,6,2,7
30,40,Inf,0.8,77,57578.0,22881519232,1674.0009762339294,1731.0505722623268,15075.0,37,456,8,5,7
30,40,Inf,0.8,77,57578.0,22881519232,1674.0009762339294,1731.0505722623268,18235.0,39,470,3,2,8
30,40,Inf,0.8,77,57578.0,22881519232,1678.008103845305,1731.0505722623268,18253.0,39,478,4,0,8
30,40,Inf,0.8,77,57578.0,22881519232,1678.008103845305,1731.0505722623268,21440.0,41,493,5,7,6
30,40,Inf,0.8,77,57578.0,22881519232,1678.138204279775,1731.0505722623268,21459.0,41,502,5,2,6
30,40,Inf,0.8,77,57578.0,22881519232,1678.138204279775,1731.0505722623268,21475.0,41,510,9,7,7
30,40,Inf,0.8,77,57578.0,22881519232,1679.0352819350621,1731.0505722623268,21572.0,43,522,11,6,7
30,40,Inf,0.8,77,57578.0,22881519232,1679.0352819350621,1731.0505722623268,21823.0,45,544,10,6,4
30,40,Inf,0.8,77,57578.0,22881519232,1680.3880200655194,1731.0505722623268,21977.0,47,568,4,2,4
30,40,Inf,0.8,77,57578.0,22881519232,1680.3880200655194,1731.0505722623268,22066.0,49,584,10,5,8
