seed,num_v,number_nodes,time,lowerBound,upperBound,termination
2,4,75,1002.0,-12.657755354015562,Inf,Optimal
2,4,75,1036.0,-12.657755354015562,Inf,Optimal
2,4,75,1057.0,-12.654190938916953,Inf,Optimal
2,4,75,1075.0,-12.654190938916953,Inf,Optimal
2,4,75,1092.0,-12.654190836233534,Inf,Optimal
2,4,75,1111.0,-12.654190836233534,Inf,Optimal
2,4,75,1129.0,-12.654151081441464,Inf,Optimal
2,4,75,1147.0,-12.654151081441464,Inf,Optimal
2,4,75,1165.0,-12.590237418137294,Inf,Optimal
2,4,75,1181.0,-12.590237418137294,Inf,Optimal
2,4,75,1197.0,-12.590234403638998,Inf,Optimal
2,4,75,1213.0,-12.590234403638998,Inf,Optimal
2,4,75,1229.0,-12.585353354606434,Inf,Optimal
2,4,75,1244.0,-12.585353354606434,Inf,Optimal
2,4,75,1260.0,-12.550330229104482,Inf,Optimal
2,4,75,1275.0,-12.550330229104482,Inf,Optimal
2,4,75,1291.0,-12.546160414887481,Inf,Optimal
2,4,75,1306.0,-12.546160414887481,Inf,Optimal
2,4,75,1321.0,-12.546157469619539,Inf,Optimal
2,4,75,1338.0,-12.546157469619539,Inf,Optimal
2,4,75,1353.0,-12.543183414835266,Inf,Optimal
2,4,75,1368.0,-12.543183414835266,Inf,Optimal
2,4,75,1384.0,-12.541276502302221,Inf,Optimal
2,4,75,1400.0,-12.541276502302221,Inf,Optimal
2,4,75,1415.0,-12.537534044975535,Inf,Optimal
2,4,75,1430.0,-12.537534044975535,Inf,Optimal
2,4,75,1446.0,-12.52876652815569,Inf,Optimal
2,4,75,1462.0,-12.52876652815569,Inf,Optimal
2,4,75,1478.0,-12.506253299083914,Inf,Optimal
2,4,75,1493.0,-12.506253299083914,Inf,Optimal
2,4,75,1510.0,-12.499106484526283,Inf,Optimal
2,4,75,1525.0,-12.499106484526283,Inf,Optimal
2,4,75,1540.0,-12.493457116933582,Inf,Optimal
2,4,75,1556.0,-12.493457116933582,Inf,Optimal
2,4,75,1571.0,-12.484689596534931,Inf,Optimal
2,4,75,1587.0,-12.484689596534931,Inf,Optimal
2,4,75,1603.0,-12.468151169414016,Inf,Optimal
2,4,75,1631.0,-12.468151169414016,-12.460514440971282,Optimal
