seed,num_v,time,lowerBound,upperBound,termination,LMOcalls,localTighteings,globalTightenings,sizeActiveSet,sizeDiscardedSet
1,7,1445.0,-12.64091661653756,-11.690896291367242,Optimal (tolerance reached),23,6,8,8,0
1,7,2615.0,-12.64091661653756,-11.690896291367242,Optimal (tolerance reached),44,2,0,5,3
1,7,2732.0,-12.50627431947793,-11.690896291367242,Optimal (tolerance reached),64,2,0,12,0
1,7,2837.0,-12.50627431947793,-11.690896291367242,Optimal (tolerance reached),82,5,0,11,1
1,7,2944.0,-12.506097971471897,-11.690896291367242,Optimal (tolerance reached),100,5,0,8,4
1,7,3063.0,-12.506097971471897,-11.690896291367242,Optimal (tolerance reached),119,5,0,9,1
1,7,3204.0,-12.373208390948196,-11.690896291367242,Optimal (tolerance reached),139,5,0,2,1
1,7,3304.0,-12.373208390948196,-11.690896291367242,Optimal (tolerance reached),155,4,0,11,3
1,7,3416.0,-12.371698323520127,-11.690896291367242,Optimal (tolerance reached),173,4,0,13,0
1,7,3529.0,-12.371698323520127,-11.690896291367242,Optimal (tolerance reached),192,4,0,2,0
1,7,3663.0,-12.369192781185046,-11.690896291367242,Optimal (tolerance reached),214,4,0,12,4
1,7,3780.0,-12.369192781185046,-11.690896291367242,Optimal (tolerance reached),233,4,0,8,2
1,7,3877.0,-12.367991944037176,-11.690896291367242,Optimal (tolerance reached),248,4,0,8,2
1,7,3993.0,-12.367991944037176,-11.690896291367242,Optimal (tolerance reached),267,4,0,11,0
1,7,4098.0,-12.261912171652726,-11.690896291367242,Optimal (tolerance reached),284,4,0,12,0
1,7,4203.0,-12.261912171652726,-11.690896291367242,Optimal (tolerance reached),301,2,0,11,2
1,7,4310.0,-12.259407073128374,-11.690896291367242,Optimal (tolerance reached),319,7,0,7,1
1,7,4416.0,-12.259407073128374,-11.690896291367242,Optimal (tolerance reached),337,2,0,1,0
1,7,4515.0,-12.25929512236293,-11.690896291367242,Optimal (tolerance reached),352,7,0,8,1
1,7,4613.0,-12.25929512236293,-11.690896291367242,Optimal (tolerance reached),368,2,0,8,3
1,7,4724.0,-12.255282070991312,-11.690896291367242,Optimal (tolerance reached),386,7,0,11,4
1,7,4823.0,-12.255282070991312,-11.690896291367242,Optimal (tolerance reached),402,2,0,13,0
1,7,4943.0,-12.203480732399331,-11.690896291367242,Optimal (tolerance reached),422,7,0,10,0
1,7,5026.0,-12.203480732399331,-11.690896291367242,Optimal (tolerance reached),435,4,0,11,0
1,7,5168.0,-12.20184119588296,-11.690896291367242,Optimal (tolerance reached),458,7,0,9,0
1,7,5278.0,-12.20184119588296,-11.690896291367242,Optimal (tolerance reached),476,4,0,2,2
1,7,5417.0,-12.199568847574405,-11.690896291367242,Optimal (tolerance reached),499,7,0,9,2
1,7,5524.0,-12.199568847574405,-11.690896291367242,Optimal (tolerance reached),517,4,0,13,3
1,7,5627.0,-12.197487920635096,-11.690896291367242,Optimal (tolerance reached),534,7,0,11,0
1,7,5745.0,-12.197487920635096,-11.690896291367242,Optimal (tolerance reached),552,4,0,11,3
1,7,5840.0,-12.159516716705642,-11.690896291367242,Optimal (tolerance reached),568,7,0,4,3
1,7,5941.0,-12.159516716705642,-11.690896291367242,Optimal (tolerance reached),584,5,0,3,0
1,7,6054.0,-12.15810330645362,-11.690896291367242,Optimal (tolerance reached),601,6,0,7,2
1,7,6183.0,-12.15810330645362,-11.690896291367242,Optimal (tolerance reached),624,5,0,13,0
1,7,6298.0,-12.156832131654442,-11.690896291367242,Optimal (tolerance reached),643,6,0,3,6
1,7,6403.0,-12.156832131654442,-11.690896291367242,Optimal (tolerance reached),659,5,0,7,1
1,7,6517.0,-12.153699047977195,-11.690896291367242,Optimal (tolerance reached),678,6,0,3,0
1,7,6588.0,-12.153699047977195,-11.690896291367242,Optimal (tolerance reached),689,5,0,7,1
1,7,6702.0,-12.102582018592893,-11.690896291367242,Optimal (tolerance reached),709,6,0,6,0
1,7,6801.0,-12.102582018592893,-11.690896291367242,Optimal (tolerance reached),725,4,0,7,1
1,7,6898.0,-12.097619385998518,-11.690896291367242,Optimal (tolerance reached),741,4,0,5,2
1,7,7010.0,-12.097619385998518,-11.690896291367242,Optimal (tolerance reached),759,4,0,10,1
1,7,7099.0,-12.097531405193486,-11.690896291367242,Optimal (tolerance reached),773,4,0,13,1
1,7,7193.0,-12.097531405193486,-11.690896291367242,Optimal (tolerance reached),788,4,0,4,3
1,7,7300.0,-12.09514815694136,-11.690896291367242,Optimal (tolerance reached),806,4,0,12,2
1,7,7417.0,-12.09514815694136,-11.690896291367242,Optimal (tolerance reached),825,4,0,6,6
1,7,7548.0,-12.077474324022248,-11.690896291367242,Optimal (tolerance reached),848,4,0,6,3
1,7,7653.0,-12.077474324022248,-11.690896291367242,Optimal (tolerance reached),864,1,0,5,1
1,7,7774.0,-12.075175507196452,-11.690896291367242,Optimal (tolerance reached),884,1,0,4,2
1,7,7898.0,-12.075175507196452,-11.690896291367242,Optimal (tolerance reached),905,1,0,13,2
1,7,7995.0,-12.072764298072553,-11.690896291367242,Optimal (tolerance reached),921,1,0,7,3
1,7,8100.0,-12.072764298072553,-11.690896291367242,Optimal (tolerance reached),938,1,0,9,3
1,7,8219.0,-12.07053205640683,-11.690896291367242,Optimal (tolerance reached),957,1,0,5,0
1,7,8340.0,-12.07053205640683,-11.690896291367242,Optimal (tolerance reached),977,1,0,6,2
1,7,8457.0,-12.058695634614113,-11.690896291367242,Optimal (tolerance reached),996,1,0,8,2
1,7,8600.0,-12.058695634614113,-11.690896291367242,Optimal (tolerance reached),1021,5,0,8,2
1,7,8664.0,-12.056276030165963,-11.690896291367242,Optimal (tolerance reached),1031,1,0,9,3
1,7,8768.0,-12.056276030165963,-11.690896291367242,Optimal (tolerance reached),1048,5,0,9,5
1,7,8900.0,-12.056016607945962,-11.690896291367242,Optimal (tolerance reached),1070,1,0,12,0
1,7,8996.0,-12.056016607945962,-11.690896291367242,Optimal (tolerance reached),1086,5,0,8,1
1,7,9084.0,-12.05261094456564,-11.690896291367242,Optimal (tolerance reached),1100,1,0,7,2
1,7,9206.0,-12.05261094456564,-11.690896291367242,Optimal (tolerance reached),1120,5,0,5,2
1,7,9288.0,-12.018158876693178,-11.690896291367242,Optimal (tolerance reached),1133,1,0,3,1
1,7,9385.0,-12.018158876693178,-11.690896291367242,Optimal (tolerance reached),1149,1,0,6,0
1,7,9500.0,-12.016825246919794,-11.690896291367242,Optimal (tolerance reached),1167,2,0,7,2
1,7,9612.0,-12.016825246919794,-11.690896291367242,Optimal (tolerance reached),1185,1,0,7,0
1,7,9753.0,-12.014770328212968,-11.690896291367242,Optimal (tolerance reached),1209,2,0,2,3
1,7,9849.0,-12.014770328212968,-11.690896291367242,Optimal (tolerance reached),1225,1,0,6,2
1,7,9940.0,-12.013880912015765,-11.690896291367242,Optimal (tolerance reached),1240,2,0,7,0
1,7,10055.0,-12.013880912015765,-11.690896291367242,Optimal (tolerance reached),1260,1,0,11,1
