seed,dimension,var_A,p,k,M,time,lowerBound,upperBound,termination,LMOcalls,localTighteings,globalTightenings
5,15,1,75,15.0,1.0,191.0,0.6135621146294048,0.6931471805599453,Time limit reached,23,0,0
5,15,1,75,15.0,1.0,363.0,0.6135621146294048,0.6931471805599453,Time limit reached,42,0,0
5,15,1,75,15.0,1.0,615.0,0.6155278849594076,0.6931471805599453,Time limit reached,69,0,0
5,15,1,75,15.0,1.0,904.0,0.6155278849594076,0.6931471805599453,Time limit reached,102,0,0
5,15,1,75,15.0,1.0,1125.0,0.6164185733506906,0.6931471805599453,Time limit reached,127,0,0
5,15,1,75,15.0,1.0,1419.0,0.6164185733506906,0.6931471805599453,Time limit reached,161,0,0
5,15,1,75,15.0,1.0,1666.0,0.6181323618252973,0.6931471805599453,Time limit reached,189,0,0
5,15,1,75,15.0,1.0,1967.0,0.6181323618252973,0.6931471805599453,Time limit reached,223,0,0
5,15,1,75,15.0,1.0,2223.0,0.6181323618252973,0.6931471805599453,Time limit reached,254,0,0
5,15,1,75,15.0,1.0,2533.0,0.6181323618252973,0.6931471805599453,Time limit reached,292,0,0
5,15,1,75,15.0,1.0,2760.0,0.6183560294919024,0.6931471805599453,Time limit reached,327,0,0
5,15,1,75,15.0,1.0,3062.0,0.6183560294919024,0.6931471805599453,Time limit reached,367,0,0
5,15,1,75,15.0,1.0,3396.0,0.618733196487956,0.6931471805599453,Time limit reached,408,0,0
5,15,1,75,15.0,1.0,3637.0,0.618733196487956,0.6931471805599453,Time limit reached,438,0,0
5,15,1,75,15.0,1.0,3844.0,0.6192974081294531,0.6931471805599453,Time limit reached,470,0,0
5,15,1,75,15.0,1.0,4212.0,0.6192974081294531,0.6931471805599453,Time limit reached,515,0,0
5,15,1,75,15.0,1.0,4599.0,0.6194488121188408,0.6931471805599453,Time limit reached,561,0,0
5,15,1,75,15.0,1.0,5033.0,0.6194488121188408,0.6931471805599453,Time limit reached,611,0,0
