seed,dimension,p,k,Ns,time,lowerBound,upperBound,termination,LMOcalls,localTighteings,globalTightenings
1,70,70,35.0,5.0,2133.0,-1.654632983093866,0.9999999999999983,Time limit reached,37,0,0
1,70,70,35.0,5.0,3755.0,-1.654632983093866,0.9999999999999983,Time limit reached,68,0,0
1,70,70,35.0,5.0,4052.0,-1.6497436805267083,0.9999999999999983,Time limit reached,103,0,0
1,70,70,35.0,5.0,4388.0,-1.6497436805267083,0.9999999999999983,Time limit reached,144,0,0
1,70,70,35.0,5.0,4678.0,-1.6497436805267083,0.9999999999999983,Time limit reached,179,0,0
1,70,70,35.0,5.0,4948.0,-1.6497436805267083,0.9999999999999983,Time limit reached,213,0,0
1,70,70,35.0,5.0,5313.0,-1.6483295006221912,0.9999999999999983,Time limit reached,257,0,0
1,70,70,35.0,5.0,5609.0,-1.6483295006221912,0.9999999999999983,Time limit reached,294,0,0
1,70,70,35.0,5.0,5903.0,-1.6483295006221912,0.9999999999999983,Time limit reached,331,0,0
1,70,70,35.0,5.0,6228.0,-1.6483295006221912,0.9999999999999983,Time limit reached,371,0,0
1,70,70,35.0,5.0,6584.0,-1.6483295006221912,0.9999999999999983,Time limit reached,415,0,0
1,70,70,35.0,5.0,6867.0,-1.6483295006221912,0.9999999999999983,Time limit reached,451,0,0
1,70,70,35.0,5.0,7145.0,-1.6483295006221912,0.9999999999999983,Time limit reached,486,0,0
1,70,70,35.0,5.0,7469.0,-1.6483295006221912,0.9999999999999983,Time limit reached,526,0,0
1,70,70,35.0,5.0,7752.0,-1.6483295006221912,0.9999999999999983,Time limit reached,560,0,0
1,70,70,35.0,5.0,8108.0,-1.6483295006221912,0.9999999999999983,Time limit reached,603,0,0
1,70,70,35.0,5.0,8447.0,-1.6483295006221912,0.9999999999999983,Time limit reached,644,0,0
1,70,70,35.0,5.0,8754.0,-1.6483295006221912,0.9999999999999983,Time limit reached,685,0,0
1,70,70,35.0,5.0,9072.0,-1.6483281334659297,0.9999999999999983,Time limit reached,728,0,0
1,70,70,35.0,5.0,9347.0,-1.6483281334659297,0.9999999999999983,Time limit reached,765,0,0
