seed,dimension,p,k,Ns,time,lowerBound,upperBound,termination,LMOcalls,openNodes,localTighteings,globalTightenings
3,10,10,5.0,5.0,7598.0,0.3665638166851806,0.5789641797263254,OPTIMAL,766,11,0,0
3,10,10,5.0,5.0,7608.0,0.3795139472917744,0.5789641797263254,OPTIMAL,770,10,0,0
3,10,10,5.0,5.0,7641.0,0.3795139472917744,0.4258581141988299,OPTIMAL,785,7,0,0
3,10,10,5.0,5.0,7648.0,0.38156386734640385,0.4258581141988299,OPTIMAL,787,6,0,0
3,10,10,5.0,5.0,7738.0,0.38156386734640385,0.4258581141988299,OPTIMAL,815,7,0,0
3,10,10,5.0,5.0,7835.0,0.3830482291892768,0.4258581141988299,OPTIMAL,850,8,0,0
3,10,10,5.0,5.0,7890.0,0.3830482291892768,0.4258581141988299,OPTIMAL,871,7,0,0
3,10,10,5.0,5.0,7993.0,0.38310800086425423,0.4258581141988299,OPTIMAL,908,8,0,0
3,10,10,5.0,5.0,8000.0,0.38310800086425423,0.4258581141988299,OPTIMAL,910,9,0,0
3,10,10,5.0,5.0,8011.0,0.38310800086425423,0.4258581141988299,OPTIMAL,915,8,0,0
3,10,10,5.0,5.0,8093.0,0.38310800086425423,0.4258581141988299,OPTIMAL,946,9,0,0
3,10,10,5.0,5.0,8135.0,0.385319367183247,0.4258581141988299,OPTIMAL,966,8,0,0
3,10,10,5.0,5.0,8177.0,0.385319367183247,0.4258581141988299,OPTIMAL,985,7,0,0
3,10,10,5.0,5.0,8214.0,0.3877053245933473,0.3888290137968067,OPTIMAL,999,0,0,0
