seed,num_v,number_nodes,time,lowerBound,upperBound,termination
3,5,1259,1695.0,-11.570413841677043,Inf,Optimal
3,5,1259,1746.0,-11.570413841677043,Inf,Optimal
3,5,1259,1777.0,-11.506549795060023,Inf,Optimal
3,5,1259,1809.0,-11.506549795060023,Inf,Optimal
3,5,1259,1843.0,-11.484137494413082,Inf,Optimal
3,5,1259,1874.0,-11.484137494413082,Inf,Optimal
3,5,1259,1906.0,-11.416099121857807,Inf,Optimal
3,5,1259,1937.0,-11.416099121857807,Inf,Optimal
3,5,1259,1970.0,-11.391580672373749,Inf,Optimal
3,5,1259,2002.0,-11.391580672373749,Inf,Optimal
3,5,1259,2035.0,-11.369168371957993,Inf,Optimal
3,5,1259,2067.0,-11.369168371957993,Inf,Optimal
3,5,1259,2098.0,-11.368178083680895,Inf,Optimal
3,5,1259,2128.0,-11.368178083680895,Inf,Optimal
3,5,1259,2161.0,-11.320861046906348,Inf,Optimal
3,5,1259,2193.0,-11.320861046906348,Inf,Optimal
3,5,1259,2225.0,-11.312112950953583,Inf,Optimal
3,5,1259,2256.0,-11.312112950953583,Inf,Optimal
3,5,1259,2289.0,-11.301129999898848,Inf,Optimal
3,5,1259,2320.0,-11.301129999898848,Inf,Optimal
3,5,1259,2351.0,-11.264191845890002,Inf,Optimal
3,5,1259,2383.0,-11.264191845890002,Inf,Optimal
3,5,1259,2415.0,-11.253208894605233,Inf,Optimal
3,5,1259,2446.0,-11.253208894605233,Inf,Optimal
3,5,1259,2476.0,-11.22998666947698,Inf,Optimal
3,5,1259,2509.0,-11.22998666947698,Inf,Optimal
3,5,1259,2540.0,-11.216874876196247,Inf,Optimal
3,5,1259,2573.0,-11.216874876196247,Inf,Optimal
3,5,1259,2605.0,-11.21011173379751,Inf,Optimal
3,5,1259,2637.0,-11.21011173379751,Inf,Optimal
3,5,1259,2669.0,-11.20753228776095,Inf,Optimal
3,5,1259,2700.0,-11.20753228776095,Inf,Optimal
3,5,1259,2732.0,-11.207001056403897,Inf,Optimal
3,5,1259,2764.0,-11.207001056403897,Inf,Optimal
3,5,1259,2796.0,-11.2058919247622,Inf,Optimal
3,5,1259,2827.0,-11.2058919247622,Inf,Optimal
3,5,1259,2859.0,-11.203342430582481,Inf,Optimal
3,5,1259,2891.0,-11.203342430582481,Inf,Optimal
3,5,1259,2926.0,-11.20023175319559,Inf,Optimal
3,5,1259,2958.0,-11.20023175319559,Inf,Optimal
3,5,1259,2990.0,-11.197143829222586,Inf,Optimal
3,5,1259,3020.0,-11.197143829222586,Inf,Optimal
3,5,1259,3052.0,-11.161948296897148,Inf,Optimal
3,5,1259,3084.0,-11.161948296897148,Inf,Optimal
3,5,1259,3116.0,-11.160215318062544,Inf,Optimal
3,5,1259,3147.0,-11.160215318062544,Inf,Optimal
3,5,1259,3179.0,-11.158344911608303,Inf,Optimal
3,5,1259,3210.0,-11.158344911608303,Inf,Optimal
3,5,1259,3239.0,-11.149222723957557,Inf,Optimal
3,5,1259,3272.0,-11.149222723957557,Inf,Optimal
3,5,1259,3305.0,-11.13728139818216,Inf,Optimal
3,5,1259,3337.0,-11.13728139818216,Inf,Optimal
3,5,1259,3369.0,-11.130512094986212,Inf,Optimal
3,5,1259,3401.0,-11.130512094986212,Inf,Optimal
3,5,1259,3432.0,-11.115017547523554,Inf,Optimal
3,5,1259,3465.0,-11.115017547523554,Inf,Optimal
3,5,1259,3496.0,-11.114027191636204,Inf,Optimal
3,5,1259,3527.0,-11.114027191636204,Inf,Optimal
3,5,1259,3560.0,-11.106125563087383,Inf,Optimal
3,5,1259,3591.0,-11.106125563087383,Inf,Optimal
3,5,1259,3622.0,-11.103546117050314,Inf,Optimal
3,5,1259,3654.0,-11.103546117050314,Inf,Optimal
3,5,1259,3686.0,-11.103014885512017,Inf,Optimal
3,5,1259,3716.0,-11.103014885512017,Inf,Optimal
3,5,1259,3748.0,-11.101905754261647,Inf,Optimal
3,5,1259,3779.0,-11.101905754261647,Inf,Optimal
3,5,1259,3811.0,-11.099356259892112,Inf,Optimal
3,5,1259,3846.0,-11.099356259892112,Inf,Optimal
3,5,1259,3879.0,-11.096245582550297,Inf,Optimal
3,5,1259,3913.0,-11.096245582550297,Inf,Optimal
3,5,1259,3945.0,-11.09514261183705,Inf,Optimal
3,5,1259,3976.0,-11.09514261183705,Inf,Optimal
3,5,1259,4008.0,-11.092563165804671,Inf,Optimal
3,5,1259,4040.0,-11.092563165804671,Inf,Optimal
3,5,1259,4071.0,-11.092031934440305,Inf,Optimal
3,5,1259,4101.0,-11.092031934440305,Inf,Optimal
3,5,1259,4133.0,-11.088373307763389,Inf,Optimal
3,5,1259,4165.0,-11.088373307763389,Inf,Optimal
3,5,1259,4198.0,-11.085262630520258,Inf,Optimal
3,5,1259,4231.0,-11.085262630520258,Inf,Optimal
3,5,1259,4262.0,-11.066710221862348,Inf,Optimal
3,5,1259,4295.0,-11.066710221862348,Inf,Optimal
3,5,1259,4328.0,-11.057962125797557,Inf,Optimal
3,5,1259,4360.0,-11.057962125797557,Inf,Optimal
3,5,1259,4393.0,-11.056229147302735,Inf,Optimal
3,5,1259,4425.0,-11.056229147302735,Inf,Optimal
3,5,1259,4458.0,-11.054358740919879,Inf,Optimal
3,5,1259,4490.0,-11.054358740919879,Inf,Optimal
3,5,1259,4523.0,-11.049466004637836,Inf,Optimal
3,5,1259,4554.0,-11.049466004637836,Inf,Optimal
3,5,1259,4586.0,-11.047595598597987,Inf,Optimal
3,5,1259,4617.0,-11.047595598597987,Inf,Optimal
3,5,1259,4650.0,-11.04697917494217,Inf,Optimal
3,5,1259,4682.0,-11.04697917494217,Inf,Optimal
3,5,1259,4714.0,-11.04635532756723,Inf,Optimal
3,5,1259,4744.0,-11.04635532756723,Inf,Optimal
3,5,1259,4776.0,-11.045246196063056,Inf,Optimal
3,5,1259,4807.0,-11.045246196063056,Inf,Optimal
3,5,1259,4839.0,-11.044484920824324,Inf,Optimal
3,5,1259,4870.0,-11.044484920824324,Inf,Optimal
3,5,1259,4976.0,-11.043375789721066,Inf,Optimal
3,5,1259,5007.0,-11.043375789721066,Inf,Optimal
3,5,1259,5039.0,-11.042696701788035,Inf,Optimal
3,5,1259,5071.0,-11.042696701788035,Inf,Optimal
3,5,1259,5103.0,-11.040826295410334,Inf,Optimal
3,5,1259,5134.0,-11.040826295410334,Inf,Optimal
3,5,1259,5168.0,-11.03958602441554,Inf,Optimal
3,5,1259,5198.0,-11.03958602441554,Inf,Optimal
3,5,1259,5230.0,-11.037715618028278,Inf,Optimal
3,5,1259,5262.0,-11.037715618028278,Inf,Optimal
3,5,1259,5292.0,-11.037623312859623,Inf,Optimal
3,5,1259,5322.0,-11.037623312859623,Inf,Optimal
3,5,1259,5353.0,-11.033295226790248,Inf,Optimal
3,5,1259,5385.0,-11.033295226790248,Inf,Optimal
