seed,num_v,time,lowerBound,upperBound,termination,LMOcalls,localTighteings,globalTightenings,sizeActiveSet,sizeDiscardedSet
2,5,1487.0,-15.220512811731389,-14.615905219898703,Optimal (tolerance reached),28,11,10,14,0
2,5,2588.0,-15.220512811731389,-14.615905219898703,Optimal (tolerance reached),48,3,0,9,5
2,5,2693.0,-15.137515088633853,-14.615921119834884,Optimal (tolerance reached),68,2,0,11,0
2,5,2774.0,-15.137515088633853,-14.615921119834884,Optimal (tolerance reached),81,5,0,4,0
2,5,2911.0,-15.13222858825523,-14.615935001349712,Optimal (tolerance reached),103,5,0,4,2
2,5,2999.0,-15.13222858825523,-14.615935001349712,Optimal (tolerance reached),118,4,0,9,5
2,5,3089.0,-15.056141681858335,-14.615935001349712,Optimal (tolerance reached),133,4,0,9,2
2,5,3214.0,-15.056141681858335,-14.615935152781866,Optimal (tolerance reached),155,4,0,14,1
2,5,3338.0,-15.052877642428047,-14.615935152781866,Optimal (tolerance reached),176,4,0,5,7
2,5,3449.0,-15.052877642428047,-14.615935152781866,Optimal (tolerance reached),195,4,0,6,1
2,5,3559.0,-15.046157979865026,-14.615935152781866,Optimal (tolerance reached),211,5,0,6,1
2,5,3692.0,-15.046157979865026,-14.615935152781866,Optimal (tolerance reached),233,4,0,12,1
2,5,3833.0,-15.04206912320521,-14.615935152781866,Optimal (tolerance reached),256,5,0,6,9
2,5,3922.0,-15.04206912320521,-14.615935152781866,Optimal (tolerance reached),270,6,0,5,1
2,5,4027.0,-14.97625328341817,-14.615935152781866,Optimal (tolerance reached),287,4,0,10,0
2,5,4109.0,-14.97625328341817,-14.615935152781866,Optimal (tolerance reached),300,3,0,4,1
2,5,4216.0,-14.971816739488334,-14.615935152781866,Optimal (tolerance reached),317,3,0,3,0
2,5,4325.0,-14.971816739488334,-14.615935152781866,Optimal (tolerance reached),335,3,0,9,1
2,5,4432.0,-14.965802360659268,-14.615935152781866,Optimal (tolerance reached),352,3,0,10,1
2,5,4511.0,-14.965802360659268,-14.615935152781866,Optimal (tolerance reached),365,4,0,7,1
2,5,4623.0,-14.963011965297088,-14.615935152781866,Optimal (tolerance reached),384,3,0,7,0
2,5,4741.0,-14.963011965297088,-14.615935152781866,Optimal (tolerance reached),404,4,0,10,1
2,5,4833.0,-14.961607875425429,-14.615935152781866,Optimal (tolerance reached),418,3,0,13,0
2,5,4945.0,-14.961607875425429,-14.615935152781866,Optimal (tolerance reached),436,3,0,13,2
2,5,5059.0,-14.957792155858813,-14.615935152781866,Optimal (tolerance reached),455,4,0,8,2
2,5,5178.0,-14.957792155858813,-14.615935152781866,Optimal (tolerance reached),475,3,0,9,2
2,5,5288.0,-14.950316445143676,-14.615935152781866,Optimal (tolerance reached),493,2,0,8,3
2,5,5418.0,-14.950316445143676,-14.615935152781866,Optimal (tolerance reached),515,3,0,10,5
2,5,5511.0,-14.945562712193786,-14.615935152781866,Optimal (tolerance reached),529,3,0,12,0
2,5,5631.0,-14.945562712193786,-14.615935152781866,Optimal (tolerance reached),549,2,0,4,2
2,5,5725.0,-14.90016601486047,-14.615935152781866,Optimal (tolerance reached),564,3,0,10,5
2,5,5831.0,-14.90016601486047,-14.615935152781866,Optimal (tolerance reached),582,2,0,5,0
2,5,5904.0,-14.893544848172924,-14.615935152781866,Optimal (tolerance reached),594,6,0,5,0
2,5,6012.0,-14.893544848172924,-14.615935152781866,Optimal (tolerance reached),612,2,0,10,1
2,5,6136.0,-14.888862984607375,-14.615935152781866,Optimal (tolerance reached),632,7,0,11,3
2,5,6250.0,-14.888862984607375,-14.615935152781866,Optimal (tolerance reached),651,2,0,3,0
2,5,6377.0,-14.884246801097536,-14.615935152781866,Optimal (tolerance reached),672,7,0,11,1
2,5,6478.0,-14.884246801097536,-14.615935152781866,Optimal (tolerance reached),688,2,0,13,1
2,5,6581.0,-14.883052949310528,-14.615935152781866,Optimal (tolerance reached),706,7,0,4,0
2,5,6675.0,-14.883052949310528,-14.615935152781866,Optimal (tolerance reached),721,2,0,8,2
2,5,6797.0,-14.881525689291554,-14.615935152781866,Optimal (tolerance reached),741,7,0,7,1
2,5,6903.0,-14.881525689291554,-14.615935152781866,Optimal (tolerance reached),759,2,0,5,1
2,5,7010.0,-14.878265356424663,-14.615935152781866,Optimal (tolerance reached),776,7,0,9,2
2,5,7143.0,-14.878265356424663,-14.615935152781866,Optimal (tolerance reached),797,3,0,12,3
