seed,dimension,min_number_lower,adaptive_gap,iteration,time,memory,lb,ub,list_time,list_num_nodes,list_lmo_calls,active_set_size,discarded_set_size
30,40,Inf,0.8,101,7711.0,2420264488,582.3974903166873,607.8004053919414,154.0,3,40,13,3
30,40,Inf,0.8,101,7711.0,2420264488,582.3974903166873,607.8004053919414,246.0,5,60,8,4
30,40,Inf,0.8,101,7711.0,2420264488,582.9142822052457,607.8004053919414,366.0,7,92,9,1
30,40,Inf,0.8,101,7711.0,2420264488,582.9142822052457,607.8004053919414,595.0,9,116,12,5
30,40,Inf,0.8,101,7711.0,2420264488,588.3173346563046,607.8004053919414,696.0,11,137,5,3
30,40,Inf,0.8,101,7711.0,2420264488,588.3173346563046,607.8004053919414,792.0,13,159,8,4
30,40,Inf,0.8,101,7711.0,2420264488,588.3953555854148,607.8004053919414,885.0,15,184,10,2
30,40,Inf,0.8,101,7711.0,2420264488,588.3953555854148,607.8004053919414,1003.0,17,207,2,6
30,40,Inf,0.8,101,7711.0,2420264488,593.6629481502059,607.8004053919414,1144.0,19,238,17,2
30,40,Inf,0.8,101,7711.0,2420264488,593.6629481502059,607.8004053919414,1326.0,21,269,15,6
30,40,Inf,0.8,101,7711.0,2420264488,593.694627458271,607.8004053919414,1402.0,23,286,7,6
30,40,Inf,0.8,101,7711.0,2420264488,593.694627458271,607.8004053919414,1456.0,25,297,3,0
30,40,Inf,0.8,101,7711.0,2420264488,593.7713085407661,607.8004053919414,1479.0,25,308,9,1
30,40,Inf,0.8,101,7711.0,2420264488,593.7713085407661,607.8004053919414,1731.0,27,327,7,8
30,40,Inf,0.8,101,7711.0,2420264488,593.7819826769054,607.8004053919414,1855.0,29,361,1,2
30,40,Inf,0.8,101,7711.0,2420264488,593.7819826769054,607.8004053919414,1925.0,31,383,10,2
30,40,Inf,0.8,101,7711.0,2420264488,594.1682821156047,607.8004053919414,2037.0,33,406,7,2
30,40,Inf,0.8,101,7711.0,2420264488,594.1682821156047,607.8004053919414,2125.0,35,425,10,5
30,40,Inf,0.8,101,7711.0,2420264488,594.1757350257269,607.8004053919414,2217.0,37,450,9,2
30,40,Inf,0.8,101,7711.0,2420264488,594.1757350257269,607.8004053919414,2231.0,39,456,4,5
30,40,Inf,0.8,101,7711.0,2420264488,594.4467879647608,607.8004053919414,2345.0,41,475,9,2
30,40,Inf,0.8,101,7711.0,2420264488,594.4467879647608,607.8004053919414,2440.0,43,501,2,0
30,40,Inf,0.8,101,7711.0,2420264488,594.6180786241046,607.8004053919414,2519.0,45,521,1,5
30,40,Inf,0.8,101,7711.0,2420264488,594.6180786241046,607.8004053919414,2535.0,45,528,10,4
30,40,Inf,0.8,101,7711.0,2420264488,595.0375798493967,607.8004053919414,2605.0,47,547,6,3
