seed,dimension,iteration,time,memory,lb,ub,list_time,list_num_nodes,list_lmo_calls,active_set_size,discarded_set_size
1,50,1765,1.80217e6,529245998752,-0.006193582431000406,0.15326193321040654,919.0,3,32,5,1
1,50,1765,1.80217e6,529245998752,-0.006193582431000406,0.15326193321040654,1793.0,5,63,7,2
1,50,1765,1.80217e6,529245998752,-0.006193582431000406,0.13828076920607354,2363.0,7,94,5,1
1,50,1765,1.80217e6,529245998752,-0.006193582431000406,0.13828076920607354,2967.0,9,126,8,1
1,50,1765,1.80217e6,529245998752,-0.005288369965065152,0.13828076920607354,4282.0,11,156,6,1
1,50,1765,1.80217e6,529245998752,-0.005288369965065152,0.13828076920607354,5149.0,13,197,9,2
1,50,1765,1.80217e6,529245998752,-0.005109999437803435,0.13828076920607354,5672.0,15,228,8,0
1,50,1765,1.80217e6,529245998752,-0.005109999437803435,0.13828076920607354,6320.0,17,265,7,2
1,50,1765,1.80217e6,529245998752,-0.004249679569983335,0.13828076920607354,7353.0,19,304,7,0
1,50,1765,1.80217e6,529245998752,-0.004249679569983335,0.13828076920607354,8127.0,21,344,8,0
1,50,1765,1.80217e6,529245998752,-0.004070629854835971,0.13828076920607354,8807.0,23,380,9,2
1,50,1765,1.80217e6,529245998752,-0.004070629854835971,0.13828076920607354,10134.0,25,416,8,1
1,50,1765,1.80217e6,529245998752,-0.003906584598967717,0.13828076920607354,11010.0,27,453,8,4
1,50,1765,1.80217e6,529245998752,-0.003906584598967717,0.13828076920607354,12513.0,29,491,8,1
1,50,1765,1.80217e6,529245998752,-0.003620944480749273,0.13828076920607354,13993.0,31,529,9,1
1,50,1765,1.80217e6,529245998752,-0.003620944480749273,0.13828076920607354,15749.0,33,568,9,1
1,50,1765,1.80217e6,529245998752,-0.0035459034909199566,0.13828076920607354,16481.0,35,604,7,1
1,50,1765,1.80217e6,529245998752,-0.0035459034909199566,0.13828076920607354,17046.0,37,637,8,1
1,50,1765,1.80217e6,529245998752,-0.003470140969001347,0.13828076920607354,18333.0,39,668,6,2
1,50,1765,1.80217e6,529245998752,-0.003470140969001347,0.13828076920607354,19631.0,41,702,8,2
1,50,1765,1.80217e6,529245998752,-0.003203258917871139,0.1380813819484929,20996.0,43,739,9,2
1,50,1765,1.80217e6,529245998752,-0.003203258917871139,0.1380813819484929,22423.0,45,779,9,0
1,50,1765,1.80217e6,529245998752,-0.003203258917871139,0.1380813819484929,23961.0,47,811,5,1
1,50,1765,1.80217e6,529245998752,-0.003203258917871139,0.1380813819484929,25654.0,49,850,7,1
1,50,1765,1.80217e6,529245998752,-0.003095447743329946,0.1380813819484929,27117.0,51,887,10,2
1,50,1765,1.80217e6,529245998752,-0.003095447743329946,0.1380813819484929,27906.0,53,933,9,2
1,50,1765,1.80217e6,529245998752,-0.002933179947460805,0.1380813819484929,28752.0,55,973,11,4
1,50,1765,1.80217e6,529245998752,-0.002933179947460805,0.1380813819484929,30299.0,57,1013,11,1
