seed,dimension,min_number_lower,adaptive_gap,iteration,time,memory,lb,ub,list_time,list_num_nodes,list_lmo_calls,active_set_size,discarded_set_size
30,40,Inf,0.65,101,59069.0,22926795016,582.3974903166873,607.8004053919414,176.0,3,40,13,3
30,40,Inf,0.65,101,59069.0,22926795016,582.3974903166873,607.8004053919414,267.0,5,60,8,4
30,40,Inf,0.65,101,59069.0,22926795016,582.9142822052457,607.8004053919414,370.0,7,92,9,1
30,40,Inf,0.65,101,59069.0,22926795016,582.9142822052457,607.8004053919414,615.0,9,116,12,5
30,40,Inf,0.65,101,59069.0,22926795016,588.3173346563046,607.8004053919414,729.0,11,137,5,3
30,40,Inf,0.65,101,59069.0,22926795016,588.3173346563046,607.8004053919414,811.0,13,159,8,4
30,40,Inf,0.65,101,59069.0,22926795016,588.3953555854148,607.8004053919414,910.0,15,186,10,2
30,40,Inf,0.65,101,59069.0,22926795016,588.3953555854148,607.8004053919414,1027.0,17,209,2,6
30,40,Inf,0.65,101,59069.0,22926795016,593.6629481502059,607.8004053919414,1170.0,19,240,17,2
30,40,Inf,0.65,101,59069.0,22926795016,593.6629481502059,607.8004053919414,4299.0,21,271,15,6
30,40,Inf,0.65,101,59069.0,22926795016,593.694627458271,607.8004053919414,4408.0,23,289,7,6
30,40,Inf,0.65,101,59069.0,22926795016,593.694627458271,607.8004053919414,4462.0,25,300,3,0
30,40,Inf,0.65,101,59069.0,22926795016,593.7713085407661,607.8004053919414,4485.0,25,311,9,1
30,40,Inf,0.65,101,59069.0,22926795016,593.7713085407661,607.8004053919414,7578.0,27,330,7,8
30,40,Inf,0.65,101,59069.0,22926795016,593.7820081315379,607.8004053919414,7711.0,29,365,1,2
30,40,Inf,0.65,101,59069.0,22926795016,593.7820081315379,607.8004053919414,7787.0,31,389,11,2
30,40,Inf,0.65,101,59069.0,22926795016,594.1683099488504,607.8004053919414,7867.0,33,413,8,2
30,40,Inf,0.65,101,59069.0,22926795016,594.1683099488504,607.8004053919414,10961.0,35,433,10,5
30,40,Inf,0.65,101,59069.0,22926795016,594.1757469869636,607.8004053919414,11071.0,37,459,9,2
30,40,Inf,0.65,101,59069.0,22926795016,594.1757469869636,607.8004053919414,11085.0,39,465,4,5
30,40,Inf,0.65,101,59069.0,22926795016,594.4467879647608,607.8004053919414,11220.0,41,488,10,2
30,40,Inf,0.65,101,59069.0,22926795016,594.4467879647608,607.8004053919414,11307.0,43,514,2,0
30,40,Inf,0.65,101,59069.0,22926795016,594.6180809291626,607.8004053919414,11380.0,45,535,1,5
30,40,Inf,0.65,101,59069.0,22926795016,594.6180809291626,607.8004053919414,11396.0,45,542,11,4
30,40,Inf,0.65,101,59069.0,22926795016,595.0375914513777,607.8004053919414,14486.0,47,562,7,3
30,40,Inf,0.65,101,59069.0,22926795016,595.0375914513777,607.8004053919414,17607.0,49,590,9,2
30,40,Inf,0.65,101,59069.0,22926795016,596.8224488364962,607.8004053919414,17670.0,51,611,7,4
30,40,Inf,0.65,101,59069.0,22926795016,596.8224488364962,607.8004053919414,17817.0,53,640,6,2
30,40,Inf,0.65,101,59069.0,22926795016,596.9608204850953,607.8004053919414,17912.0,55,660,3,3
30,40,Inf,0.65,101,59069.0,22926795016,596.9608204850953,607.8004053919414,21028.0,57,682,9,0
30,40,Inf,0.65,101,59069.0,22926795016,597.3512264138138,607.8004053919414,21040.0,57,687,7,3
30,40,Inf,0.65,101,59069.0,22926795016,597.3512264138138,607.8004053919414,21062.0,57,698,7,0
30,40,Inf,0.65,101,59069.0,22926795016,597.5838097685145,607.8004053919414,21102.0,59,713,2,6
30,40,Inf,0.65,101,59069.0,22926795016,597.5838097685145,607.8004053919414,21121.0,59,722,11,2
30,40,Inf,0.65,101,59069.0,22926795016,597.9516139785686,607.8004053919414,24210.0,61,740,3,3
30,40,Inf,0.65,101,59069.0,22926795016,597.9516139785686,607.8004053919414,24258.0,63,755,6,2
30,40,Inf,0.65,101,59069.0,22926795016,598.3143694253469,607.8004053919414,24308.0,65,775,2,1
30,40,Inf,0.65,101,59069.0,22926795016,598.3143694253469,607.8004053919414,27413.0,67,800,7,3
30,40,Inf,0.65,101,59069.0,22926795016,598.4487782587989,607.8004053919414,30532.0,69,820,2,5
30,40,Inf,0.65,101,59069.0,22926795016,598.4487782587989,607.8004053919414,30606.0,71,840,9,3
30,40,Inf,0.65,101,59069.0,22926795016,598.4593902189758,607.8004053919414,30616.0,71,844,8,2
30,40,Inf,0.65,101,59069.0,22926795016,598.4593902189758,607.8004053919414,30661.0,73,858,7,4
30,40,Inf,0.65,101,59069.0,22926795016,598.9974316776595,607.8004053919414,33747.0,75,875,6,3
30,40,Inf,0.65,101,59069.0,22926795016,598.9974316776595,607.8004053919414,36857.0,77,899,8,6
30,40,Inf,0.65,101,59069.0,22926795016,599.5091949601372,607.8004053919414,36930.0,79,922,5,2
30,40,Inf,0.65,101,59069.0,22926795016,599.5091949601372,607.8004053919414,37031.0,81,946,8,4
30,40,Inf,0.65,101,59069.0,22926795016,599.9718415641607,607.8004053919414,40122.0,83,966,7,2
30,40,Inf,0.65,101,59069.0,22926795016,599.9718415641607,607.8004053919414,40211.0,85,988,11,4
30,40,Inf,0.65,101,59069.0,22926795016,600.3712730598386,607.8004053919414,43299.0,87,1009,4,3
30,40,Inf,0.65,101,59069.0,22926795016,600.3712730598386,607.8004053919414,46421.0,89,1036,6,2
30,40,Inf,0.65,101,59069.0,22926795016,600.4139002456131,607.8004053919414,49539.0,91,1060,8,4
30,40,Inf,0.65,101,59069.0,22926795016,600.4139002456131,607.8004053919414,49553.0,91,1067,5,5
30,40,Inf,0.65,101,59069.0,22926795016,600.7066305731433,607.8004053919414,52641.0,93,1080,11,1
30,40,Inf,0.65,101,59069.0,22926795016,600.7066305731433,607.8004053919414,52714.0,95,1101,8,3
30,40,Inf,0.65,101,59069.0,22926795016,601.0016639075685,607.8004053919414,52722.0,95,1105,4,4
30,40,Inf,0.65,101,59069.0,22926795016,601.0016639075685,607.8004053919414,55818.0,97,1120,9,0
30,40,Inf,0.65,101,59069.0,22926795016,601.299674917569,607.8004053919414,55835.0,97,1127,6,3
30,40,Inf,0.65,101,59069.0,22926795016,601.299674917569,607.8004053919414,58949.0,99,1141,5,2
30,40,Inf,0.65,101,59069.0,22926795016,601.7087177732767,607.8004053919414,58962.0,99,1148,5,1
30,40,Inf,0.65,101,59069.0,22926795016,601.7087177732767,607.8004053919414,58975.0,99,1154,7,3
30,40,Inf,0.65,101,59069.0,22926795016,601.9227912565761,607.8004053919414,59069.0,101,1177,7,4
