seed,dimension,p,k,Ns,time,lowerBound,upperBound,termination,LMOcalls,localTighteings,globalTightenings
5,70,70,35.0,0.1,1924.0,0.4359499539450418,0.5563242268944492,Time limit reached,16,0,0
5,70,70,35.0,0.1,3373.0,0.4359499539450418,0.5563242268944492,Time limit reached,32,0,0
5,70,70,35.0,0.1,3523.0,0.440824673372359,0.5563242268944492,Time limit reached,49,0,0
5,70,70,35.0,0.1,3665.0,0.440824673372359,0.5563242268944492,Time limit reached,64,0,0
5,70,70,35.0,0.1,3773.0,0.440824673372359,0.5563242268944492,Time limit reached,77,0,0
5,70,70,35.0,0.1,3916.0,0.440824673372359,0.5563242268944492,Time limit reached,94,0,0
5,70,70,35.0,0.1,4068.0,0.4412968546063011,0.5563242268944492,Time limit reached,112,0,0
5,70,70,35.0,0.1,4230.0,0.4412968546063011,0.5563242268944492,Time limit reached,131,0,0
5,70,70,35.0,0.1,4377.0,0.4412968546063011,0.5563242268944492,Time limit reached,149,0,0
5,70,70,35.0,0.1,4562.0,0.4412968546063011,0.5563242268944492,Time limit reached,172,0,0
5,70,70,35.0,0.1,4718.0,0.442311861987978,0.5563242268944492,Time limit reached,191,0,0
5,70,70,35.0,0.1,4888.0,0.442311861987978,0.5563242268944492,Time limit reached,211,0,0
5,70,70,35.0,0.1,5058.0,0.44313017213715317,0.5563242268944492,Time limit reached,232,0,0
5,70,70,35.0,0.1,5248.0,0.44313017213715317,0.5563242268944492,Time limit reached,255,0,0
5,70,70,35.0,0.1,5436.0,0.44358387240810576,0.5563242268944492,Time limit reached,278,0,0
5,70,70,35.0,0.1,5570.0,0.44358387240810576,0.5563242268944492,Time limit reached,294,0,0
5,70,70,35.0,0.1,5747.0,0.44379297963006126,0.5563242268944492,Time limit reached,316,0,0
5,70,70,35.0,0.1,5867.0,0.44379297963006126,0.5563242268944492,Time limit reached,331,0,0
5,70,70,35.0,0.1,5985.0,0.44394029918375727,0.5563242268944492,Time limit reached,346,0,0
5,70,70,35.0,0.1,6200.0,0.44394029918375727,0.5563242268944492,Time limit reached,373,0,0
5,70,70,35.0,0.1,6437.0,0.44394029918375727,0.5563242268944492,Time limit reached,401,0,0
5,70,70,35.0,0.1,6643.0,0.44394029918375727,0.5563242268944492,Time limit reached,425,0,0
5,70,70,35.0,0.1,6913.0,0.44405881299147937,0.5563242268944492,Time limit reached,454,0,0
5,70,70,35.0,0.1,7208.0,0.44405881299147937,0.5523987837124896,Time limit reached,485,0,0
5,70,70,35.0,0.1,7514.0,0.4442432422459497,0.5523987837124896,Time limit reached,517,0,0
5,70,70,35.0,0.1,7983.0,0.4442432422459497,0.5523987837124896,Time limit reached,559,0,0
5,70,70,35.0,0.1,8859.0,0.44443316446778364,0.5523987837124896,Time limit reached,627,0,0
5,70,70,35.0,0.1,9004.0,0.44443316446778364,0.5523987837124896,Time limit reached,643,0,0
5,70,70,35.0,0.1,9106.0,0.44443316446778364,0.5523987837124896,Time limit reached,657,0,0
5,70,70,35.0,0.1,9222.0,0.44443316446778364,0.5523987837124896,Time limit reached,673,0,0
5,70,70,35.0,0.1,9326.0,0.44443316446778364,0.5523987837124896,Time limit reached,688,0,0
5,70,70,35.0,0.1,9462.0,0.44443316446778364,0.5523987837124896,Time limit reached,706,0,0
5,70,70,35.0,0.1,9584.0,0.444723543538568,0.5523987837124896,Time limit reached,723,0,0
5,70,70,35.0,0.1,9763.0,0.444723543538568,0.5523987837124896,Time limit reached,746,0,0
5,70,70,35.0,0.1,9888.0,0.44472980901329184,0.5523987837124896,Time limit reached,765,0,0
5,70,70,35.0,0.1,10267.0,0.44472980901329184,0.5523987837124896,Time limit reached,803,0,0
5,70,70,35.0,0.1,10673.0,0.4448896316224132,0.5523987837124896,Time limit reached,842,0,0
5,70,70,35.0,0.1,11176.0,0.4448896316224132,0.5523987837124896,Time limit reached,887,0,0
5,70,70,35.0,0.1,11433.0,0.44507516681279324,0.5523987837124896,Time limit reached,918,0,0
5,70,70,35.0,0.1,11563.0,0.44507516681279324,0.5523987837124896,Time limit reached,937,0,0
5,70,70,35.0,0.1,11677.0,0.44507516681279324,0.5523987837124896,Time limit reached,953,0,0
5,70,70,35.0,0.1,11802.0,0.44507516681279324,0.5523987837124896,Time limit reached,971,0,0
5,70,70,35.0,0.1,11956.0,0.44507516681279324,0.5523987837124896,Time limit reached,994,0,0
5,70,70,35.0,0.1,12109.0,0.44507516681279324,0.5523987837124896,Time limit reached,1015,0,0
5,70,70,35.0,0.1,12276.0,0.4451673261513906,0.5523987837124896,Time limit reached,1038,0,0
5,70,70,35.0,0.1,12401.0,0.4451673261513906,0.5523987837124896,Time limit reached,1055,0,0
5,70,70,35.0,0.1,12512.0,0.4451673261513906,0.5523987837124896,Time limit reached,1071,0,0
5,70,70,35.0,0.1,12669.0,0.4451673261513906,0.5523987837124896,Time limit reached,1093,0,0
5,70,70,35.0,0.1,12821.0,0.44526979106607056,0.5523987837124896,Time limit reached,1115,0,0
5,70,70,35.0,0.1,12935.0,0.44526979106607056,0.5523987837124896,Time limit reached,1131,0,0
5,70,70,35.0,0.1,13055.0,0.44526979106607056,0.5523987837124896,Time limit reached,1149,0,0
5,70,70,35.0,0.1,13209.0,0.44526979106607056,0.5523987837124896,Time limit reached,1170,0,0
5,70,70,35.0,0.1,13362.0,0.44526979106607056,0.5523987837124896,Time limit reached,1191,0,0
5,70,70,35.0,0.1,13488.0,0.44526979106607056,0.5523987837124896,Time limit reached,1208,0,0
5,70,70,35.0,0.1,13689.0,0.44526979106607056,0.5523987837124896,Time limit reached,1233,0,0
5,70,70,35.0,0.1,13809.0,0.44526979106607056,0.5523987837124896,Time limit reached,1251,0,0
5,70,70,35.0,0.1,13948.0,0.44530567536009247,0.5523987837124896,Time limit reached,1271,0,0
5,70,70,35.0,0.1,14224.0,0.44530567536009247,0.5523987837124896,Time limit reached,1305,0,0
5,70,70,35.0,0.1,14469.0,0.44548066806781766,0.5523987837124896,Time limit reached,1338,0,0
5,70,70,35.0,0.1,14602.0,0.44548066806781766,0.5523987837124896,Time limit reached,1357,0,0
5,70,70,35.0,0.1,14789.0,0.44549273531810063,0.5523987837124896,Time limit reached,1382,0,0
5,70,70,35.0,0.1,14964.0,0.44549273531810063,0.5523987837124896,Time limit reached,1407,0,0
5,70,70,35.0,0.1,15168.0,0.44563830221660633,0.5523987837124896,Time limit reached,1434,0,0
5,70,70,35.0,0.1,15338.0,0.44563830221660633,0.5523987837124896,Time limit reached,1457,0,0
5,70,70,35.0,0.1,15491.0,0.44570894790561744,0.5523987837124896,Time limit reached,1479,0,0
5,70,70,35.0,0.1,15626.0,0.44570894790561744,0.5523987837124896,Time limit reached,1500,0,0
5,70,70,35.0,0.1,15772.0,0.44570894790561744,0.5523987837124896,Time limit reached,1521,0,0
5,70,70,35.0,0.1,15969.0,0.44570894790561744,0.5523987837124896,Time limit reached,1548,0,0
5,70,70,35.0,0.1,16128.0,0.44584410163581567,0.5523987837124896,Time limit reached,1571,0,0
5,70,70,35.0,0.1,16391.0,0.44584410163581567,0.5523987837124896,Time limit reached,1604,0,0
5,70,70,35.0,0.1,16654.0,0.4458921368762231,0.5523987837124896,Time limit reached,1633,0,0
5,70,70,35.0,0.1,16824.0,0.4458921368762231,0.5523987837124896,Time limit reached,1657,0,0
5,70,70,35.0,0.1,16966.0,0.4458921368762231,0.5523987837124896,Time limit reached,1678,0,0
5,70,70,35.0,0.1,17115.0,0.4458921368762231,0.5523987837124896,Time limit reached,1699,0,0
5,70,70,35.0,0.1,17294.0,0.4460064822603782,0.5523987837124896,Time limit reached,1725,0,0
5,70,70,35.0,0.1,17443.0,0.4460064822603782,0.5523987837124896,Time limit reached,1745,0,0
5,70,70,35.0,0.1,17613.0,0.44611623372430315,0.5523987837124896,Time limit reached,1768,0,0
5,70,70,35.0,0.1,17786.0,0.44611623372430315,0.5523987837124896,Time limit reached,1792,0,0
5,70,70,35.0,0.1,17955.0,0.44611623372430315,0.5523987837124896,Time limit reached,1815,0,0
5,70,70,35.0,0.1,18121.0,0.44611623372430315,0.5523987837124896,Time limit reached,1838,0,0
5,70,70,35.0,0.1,18331.0,0.44612014597624566,0.5523987837124896,Time limit reached,1865,0,0
5,70,70,35.0,0.1,18472.0,0.44612014597624566,0.5523987837124896,Time limit reached,1886,0,0
