seed,num_v,time,lowerBound,upperBound,termination,LMOcalls,localTighteings,globalTightenings,sizeActiveSet,sizeDiscardedSet
2,8,208.0,-11.836633496768329,-10.36583062464938,Optimal (tolerance reached),32,1,1,12,1
2,8,410.0,-11.836633496768329,-10.36583062464938,Optimal (tolerance reached),63,1,0,12,4
2,8,608.0,-11.685372141833614,-10.36583062464938,Optimal (tolerance reached),90,2,0,13,2
2,8,775.0,-11.685372141833614,-10.36583062464938,Optimal (tolerance reached),116,2,0,10,3
2,8,945.0,-11.6497412957425,-10.36583062464938,Optimal (tolerance reached),141,2,0,17,1
2,8,1148.0,-11.6497412957425,-10.36583062464938,Optimal (tolerance reached),169,1,0,10,7
2,8,1331.0,-11.537397774525674,-10.36583062464938,Optimal (tolerance reached),196,1,0,16,3
2,8,1505.0,-11.537397774525674,-10.365832830288213,Optimal (tolerance reached),222,1,0,15,1
2,8,1669.0,-11.501751872798286,-10.365832830288213,Optimal (tolerance reached),247,2,0,23,6
2,8,1848.0,-11.501751872798286,-10.365832830288213,Optimal (tolerance reached),273,2,0,6,1
2,8,1998.0,-11.490503054366659,-10.365832830288213,Optimal (tolerance reached),295,2,0,19,2
2,8,2154.0,-11.490503054366659,-10.365832830288213,Optimal (tolerance reached),318,2,0,8,2
2,8,2329.0,-11.454159470857991,-10.365832830288213,Optimal (tolerance reached),346,2,0,18,7
2,8,2536.0,-11.454159470857991,-10.365832830288213,Optimal (tolerance reached),377,2,0,13,5
2,8,2730.0,-11.392518553871001,-10.365832830288213,Optimal (tolerance reached),408,2,0,12,2
2,8,2898.0,-11.392518553871001,-10.365832976140506,Optimal (tolerance reached),433,1,0,14,1
2,8,3103.0,-11.358307866368579,-10.365832976140506,Optimal (tolerance reached),463,2,0,9,4
2,8,3275.0,-11.358307866368579,-10.365832976140506,Optimal (tolerance reached),490,1,0,10,1
2,8,3431.0,-11.347358269204742,-10.365832976140506,Optimal (tolerance reached),513,1,0,9,5
2,8,3581.0,-11.347358269204742,-10.365832976140506,Optimal (tolerance reached),536,1,0,3,1
2,8,3763.0,-11.338495142496285,-10.365832976140506,Optimal (tolerance reached),563,1,0,16,5
2,8,3910.0,-11.338495142496285,-10.365832976140506,Optimal (tolerance reached),585,1,0,17,3
2,8,4115.0,-11.309911731813068,-10.365832976140506,Optimal (tolerance reached),617,1,0,7,0
2,8,4295.0,-11.309911731813068,-10.365832976140506,Optimal (tolerance reached),643,1,0,6,3
2,8,4471.0,-11.305590342936187,-10.365832976140506,Optimal (tolerance reached),670,1,0,13,3
2,8,4622.0,-11.305590342936187,-10.365832976140506,Optimal (tolerance reached),693,1,0,13,6
2,8,4792.0,-11.292665194138008,-10.365832976140506,Optimal (tolerance reached),719,2,0,18,4
2,8,4946.0,-11.292665194138008,-10.365832976140506,Optimal (tolerance reached),741,1,0,11,4
2,8,5137.0,-11.256646285960365,-10.365832976140506,Optimal (tolerance reached),771,2,0,13,2
2,8,5322.0,-11.256646285960365,-10.365832976140506,Optimal (tolerance reached),800,1,0,3,3
2,8,5506.0,-11.254432012013034,-10.365832976140506,Optimal (tolerance reached),827,3,0,15,1
2,8,5684.0,-11.254432012013034,-10.365832976140506,Optimal (tolerance reached),854,3,0,13,5
2,8,5848.0,-11.2211351809085,-10.365833302828676,Optimal (tolerance reached),879,1,0,20,2
2,8,6020.0,-11.2211351809085,-10.365833302828676,Optimal (tolerance reached),906,2,0,10,1
2,8,6211.0,-11.208605167358646,-10.365833302828676,Optimal (tolerance reached),934,1,0,10,1
2,8,6412.0,-11.208605167358646,-10.365833302828676,Optimal (tolerance reached),966,2,0,22,1
2,8,6584.0,-11.200942581761748,-10.365833302828676,Optimal (tolerance reached),992,2,0,16,7
2,8,6777.0,-11.200942581761748,-10.365833302828676,Optimal (tolerance reached),1021,2,0,15,7
2,8,6972.0,-11.188723473309238,-10.365833302828676,Optimal (tolerance reached),1051,2,0,26,6
2,8,7166.0,-11.188723473309238,-10.365833302828676,Optimal (tolerance reached),1081,2,0,19,2
2,8,7326.0,-11.171783400737397,-10.365833302828676,Optimal (tolerance reached),1104,2,0,20,4
2,8,7510.0,-11.171783400737397,-10.365833302828676,Optimal (tolerance reached),1134,2,0,11,5
2,8,7673.0,-11.167474708013883,-10.365833302828676,Optimal (tolerance reached),1159,2,0,13,4
2,8,7840.0,-11.167474708013883,-10.365833302828676,Optimal (tolerance reached),1185,3,0,18,6
2,8,8030.0,-11.155635544969725,-10.365833302828676,Optimal (tolerance reached),1214,2,0,17,2
2,8,8211.0,-11.155635544969725,-10.365833302828676,Optimal (tolerance reached),1243,3,0,19,3
2,8,8367.0,-11.154666265395521,-10.365833302828676,Optimal (tolerance reached),1267,2,0,12,4
2,8,8540.0,-11.154666265395521,-10.365833302828676,Optimal (tolerance reached),1293,3,0,12,4
2,8,8675.0,-11.14218368203034,-10.365833302828676,Optimal (tolerance reached),1313,2,0,16,4
2,8,8854.0,-11.14218368203034,-10.365833302828676,Optimal (tolerance reached),1341,3,0,10,5
2,8,9029.0,-11.134689015347886,-10.365833302828676,Optimal (tolerance reached),1367,2,0,17,4
2,8,9227.0,-11.134689015347886,-10.365833302828676,Optimal (tolerance reached),1397,4,0,11,0
2,8,9366.0,-11.118336827554215,-10.365833302828676,Optimal (tolerance reached),1418,2,0,18,2
2,8,9561.0,-11.118336827554215,-10.365833302828676,Optimal (tolerance reached),1449,4,0,15,3
2,8,9732.0,-11.117466338755044,-10.365833302828676,Optimal (tolerance reached),1473,2,0,20,1
2,8,9863.0,-11.117466338755044,-10.365833302828676,Optimal (tolerance reached),1492,2,0,15,3
2,8,10039.0,-11.106593491437584,-10.365833302828676,Optimal (tolerance reached),1520,7,0,10,3
2,8,10224.0,-11.106593491437584,-10.365833302828676,Optimal (tolerance reached),1548,5,0,19,5
