seed,dimension,var_A,p,k,M,time,lowerBound,upperBound,termination,LMOcalls,localTighteings,globalTightenings
7,20,1,100,20.0,1.0,120.0,0.6005828975267545,0.6931471805599454,Time limit reached,23,0,0
7,20,1,100,20.0,1.0,231.0,0.6005828975267545,0.6931471805599454,Time limit reached,46,0,0
7,20,1,100,20.0,1.0,404.0,0.6046165359624294,0.6931471805599454,Time limit reached,78,0,0
7,20,1,100,20.0,1.0,552.0,0.6046165359624294,0.6931471805599454,Time limit reached,107,0,0
7,20,1,100,20.0,1.0,712.0,0.6053215965653117,0.6931471805599454,Time limit reached,140,0,0
7,20,1,100,20.0,1.0,862.0,0.6053215965653117,0.6931471805599454,Time limit reached,169,0,0
7,20,1,100,20.0,1.0,1020.0,0.6053215965653117,0.6931471805599454,Time limit reached,203,0,0
7,20,1,100,20.0,1.0,1204.0,0.6053215965653117,0.6931471805599454,Time limit reached,239,0,0
7,20,1,100,20.0,1.0,1374.0,0.6064923265762178,0.6931471805599454,Time limit reached,275,0,0
7,20,1,100,20.0,1.0,1526.0,0.6064923265762178,0.6931471805599454,Time limit reached,305,0,0
7,20,1,100,20.0,1.0,1701.0,0.6065141907825939,0.6931471805599454,Time limit reached,340,0,0
7,20,1,100,20.0,1.0,1908.0,0.6065141907825939,0.6931471805599454,Time limit reached,381,0,0
7,20,1,100,20.0,1.0,2091.0,0.6071606794444687,0.6931471805599454,Time limit reached,418,0,0
7,20,1,100,20.0,1.0,2286.0,0.6071606794444687,0.6931471805599454,Time limit reached,453,0,0
7,20,1,100,20.0,1.0,2474.0,0.6071606794444687,0.6931471805599454,Time limit reached,490,0,0
7,20,1,100,20.0,1.0,2700.0,0.6071606794444687,0.6931471805599454,Time limit reached,531,0,0
7,20,1,100,20.0,1.0,2922.0,0.6074494568657623,0.6931471805599454,Time limit reached,575,0,0
7,20,1,100,20.0,1.0,3094.0,0.6074494568657623,0.6931471805599454,Time limit reached,608,0,0
7,20,1,100,20.0,1.0,3278.0,0.6077003559202366,0.6931471805599454,Time limit reached,646,0,0
7,20,1,100,20.0,1.0,3462.0,0.6077003559202366,0.6931471805599454,Time limit reached,680,0,0
7,20,1,100,20.0,1.0,3662.0,0.6077067158097905,0.6931471805599454,Time limit reached,720,0,0
7,20,1,100,20.0,1.0,3869.0,0.6077067158097905,0.6931471805599454,Time limit reached,757,0,0
7,20,1,100,20.0,1.0,4090.0,0.6077763307194797,0.6931471805599454,Time limit reached,799,0,0
7,20,1,100,20.0,1.0,4254.0,0.6077763307194797,0.6931471805599454,Time limit reached,829,0,0
7,20,1,100,20.0,1.0,4428.0,0.607874026449841,0.6931471805599454,Time limit reached,862,0,0
7,20,1,100,20.0,1.0,4651.0,0.607874026449841,0.6931471805599454,Time limit reached,903,0,0
7,20,1,100,20.0,1.0,4905.0,0.607874026449841,0.6931471805599454,Time limit reached,953,0,0
7,20,1,100,20.0,1.0,5148.0,0.607874026449841,0.6931471805599454,Time limit reached,999,0,0
7,20,1,100,20.0,1.0,5401.0,0.6079940955489997,0.6931471805599454,Time limit reached,1048,0,0
7,20,1,100,20.0,1.0,5590.0,0.6079940955489997,0.6931471805599454,Time limit reached,1084,0,0
7,20,1,100,20.0,1.0,5804.0,0.6079940955489997,0.6931471805599454,Time limit reached,1123,0,0
7,20,1,100,20.0,1.0,6020.0,0.6079940955489997,0.6931471805599454,Time limit reached,1159,0,0
7,20,1,100,20.0,1.0,6236.0,0.6079940955489997,0.6931471805599454,Time limit reached,1199,0,0
7,20,1,100,20.0,1.0,6466.0,0.6079940955489997,0.6931471805599454,Time limit reached,1240,0,0
7,20,1,100,20.0,1.0,6703.0,0.6079940955489997,0.6931471805599454,Time limit reached,1283,0,0
7,20,1,100,20.0,1.0,6929.0,0.6079940955489997,0.6931471805599454,Time limit reached,1325,0,0
7,20,1,100,20.0,1.0,7181.0,0.6082203597289471,0.6931471805599454,Time limit reached,1372,0,0
7,20,1,100,20.0,1.0,7450.0,0.6082203597289471,0.6931471805599454,Time limit reached,1421,0,0
7,20,1,100,20.0,1.0,7742.0,0.6082343963254354,0.6931471805599454,Time limit reached,1476,0,0
7,20,1,100,20.0,1.0,8055.0,0.6082343963254354,0.6931471805599454,Time limit reached,1531,0,0
7,20,1,100,20.0,1.0,8381.0,0.6083161781314544,0.6931471805599454,Time limit reached,1592,0,0
7,20,1,100,20.0,1.0,8604.0,0.6083161781314544,0.6931471805599454,Time limit reached,1632,0,0
7,20,1,100,20.0,1.0,8837.0,0.6083161781314544,0.6931471805599454,Time limit reached,1676,0,0
