seed,dimension,time,lowerBound,upperBound,termination,LMOcalls,openNodes,localTighteings,globalTightenings
3,50,747.0,-3.4593705353520026,3.8309818791294137,OPTIMAL,81,2,7,0
3,50,1415.0,-3.4593705353520026,3.8309818791294137,OPTIMAL,116,3,1,0
3,50,2052.0,-2.869442363420731,3.8309818791294137,OPTIMAL,210,4,7,0
3,50,2688.0,-2.869442363420731,3.8309818791294137,OPTIMAL,231,5,0,0
3,50,3383.0,-2.736456379661878,3.4362127268012794,OPTIMAL,326,6,5,0
3,50,3689.0,-2.736456379661878,2.585487349298181,OPTIMAL,354,7,6,0
3,50,4332.0,-2.7285973749708536,2.585487349298181,OPTIMAL,453,8,5,0
3,50,4890.0,-2.7285973749708536,2.585487349298181,OPTIMAL,473,9,7,0
3,50,5650.0,-2.6730792402267594,2.585487349298181,OPTIMAL,579,10,5,0
3,50,6314.0,-2.6730792402267594,2.585487349298181,OPTIMAL,624,11,3,0
3,50,7017.0,-2.6402195860197053,2.585487349298181,OPTIMAL,715,12,6,0
3,50,7642.0,-2.6402195860197053,2.585487349298181,OPTIMAL,735,13,3,0
3,50,8398.0,-2.286294438856847,2.585487349298181,OPTIMAL,863,14,7,0
3,50,8757.0,-2.286294438856847,2.585487349298181,OPTIMAL,910,15,3,0
3,50,9520.0,-2.140895839373922,2.585487349298181,OPTIMAL,1030,16,5,0
3,50,10115.0,-2.140895839373922,2.585487349298181,OPTIMAL,1060,17,4,0
3,50,10726.0,-2.092085806844117,2.585487349298181,OPTIMAL,1177,18,6,0
3,50,10948.0,-2.092085806844117,2.483726037814372,OPTIMAL,1192,19,7,0
3,50,11497.0,-2.0903737456497984,2.483726037814372,OPTIMAL,1305,20,6,0
3,50,11819.0,-2.0903737456497984,2.483726037814372,OPTIMAL,1328,21,2,0
3,50,12378.0,-2.050071839439092,2.483726037814372,OPTIMAL,1420,22,7,0
3,50,12910.0,-2.050071839439092,1.3188535962440762,OPTIMAL,1455,23,4,0
3,50,13320.0,-1.5369516438821171,1.3188535962440762,OPTIMAL,1542,24,6,0
3,50,13665.0,-1.5369516438821171,1.3188535962440762,OPTIMAL,1559,25,7,0
3,50,14399.0,-1.4992976500172732,1.3188535962440762,OPTIMAL,1646,26,8,0
3,50,14638.0,-1.4992976500172732,1.3188535962440762,OPTIMAL,1659,27,7,0
3,50,15427.0,-1.4958672567801679,1.3188535962440762,OPTIMAL,1772,28,7,0
3,50,15534.0,-1.4958672567801679,1.3188535962440762,OPTIMAL,1783,29,10,0
3,50,16185.0,-1.4905338376875603,1.3188535962440762,OPTIMAL,1898,30,8,0
3,50,16870.0,-1.4905338376875603,1.3188535962440762,OPTIMAL,1948,31,7,0
3,50,17543.0,-1.486970869513769,1.3188535962440762,OPTIMAL,2069,32,9,0
3,50,18190.0,-1.486970869513769,1.3188535962440762,OPTIMAL,2109,33,2,0
3,50,18969.0,-1.4608157145366882,1.3188535962440762,OPTIMAL,2232,34,6,0
3,50,19613.0,-1.4608157145366882,1.3188535962440762,OPTIMAL,2249,35,4,0
3,50,20359.0,-1.4449666017236271,1.3188535962440762,OPTIMAL,2340,36,4,0
3,50,20812.0,-1.4449666017236271,0.3068641096335145,OPTIMAL,2362,37,5,0
3,50,21294.0,-1.4410392153370841,0.3068641096335145,OPTIMAL,2465,38,10,0
3,50,21929.0,-1.4410392153370841,0.3068641096335145,OPTIMAL,2482,39,7,0
3,50,22765.0,-1.37312747788173,0.3068641096335145,OPTIMAL,2617,40,7,0
3,50,23184.0,-1.37312747788173,0.3068641096335145,OPTIMAL,2643,41,9,0
3,50,23843.0,-1.3341367842585878,0.3068641096335145,OPTIMAL,2740,42,10,0
3,50,24004.0,-1.3341367842585878,0.3068641096335145,OPTIMAL,2748,43,13,0
3,50,24411.0,-1.274394024033982,0.3068641096335145,OPTIMAL,2832,44,10,0
3,50,24625.0,-1.274394024033982,0.3068641096335145,OPTIMAL,2847,45,10,0
3,50,25422.0,-1.1202953221814036,0.3068641096335145,OPTIMAL,2965,46,7,0
3,50,25968.0,-1.1202953221814036,-0.22903425791929188,OPTIMAL,3005,45,2,0
3,50,26256.0,-1.0715394511070944,-0.22903425791929188,OPTIMAL,3092,44,7,0
3,50,26538.0,-1.0715394511070944,-0.22903425791929188,OPTIMAL,3128,45,8,0
3,50,27070.0,-1.0357244971826831,-0.22903425791929188,OPTIMAL,3236,46,9,0
3,50,27727.0,-1.0357244971826831,-0.22903425791929188,OPTIMAL,3267,47,5,0
3,50,28466.0,-1.0092474772063627,-0.22903425791929188,OPTIMAL,3347,48,4,0
3,50,28921.0,-1.0092474772063627,-0.22903425791929188,OPTIMAL,3371,49,4,0
3,50,29752.0,-0.9964782124603628,-0.22903425791929188,OPTIMAL,3496,50,6,0
3,50,30396.0,-0.9964782124603628,-0.22903425791929188,OPTIMAL,3522,51,3,0
3,50,31044.0,-0.9649057702920145,-0.22903425791929188,OPTIMAL,3623,50,6,0
3,50,31371.0,-0.9649057702920145,-0.22903425791929188,OPTIMAL,3638,51,5,0
