seed,num_v,number_nodes,time,lowerBound,upperBound,termination
2,8,5475,970.0,-11.831427194415815,Inf,Optimal
2,8,5475,1002.0,-11.831427194415815,Inf,Optimal
2,8,5475,1021.0,-11.815565656328614,Inf,Optimal
2,8,5475,1040.0,-11.815565656328614,Inf,Optimal
2,8,5475,1057.0,-11.67779945770118,Inf,Optimal
2,8,5475,1076.0,-11.67779945770118,Inf,Optimal
2,8,5475,1094.0,-11.626929791803057,Inf,Optimal
2,8,5475,1112.0,-11.626929791803057,Inf,Optimal
2,8,5475,1129.0,-11.612075714866299,Inf,Optimal
2,8,5475,1146.0,-11.612075714866299,Inf,Optimal
2,8,5475,1164.0,-11.593481366449824,Inf,Optimal
2,8,5475,1182.0,-11.593481366449824,Inf,Optimal
2,8,5475,1200.0,-11.590948348895743,Inf,Optimal
2,8,5475,1218.0,-11.590948348895743,Inf,Optimal
2,8,5475,1236.0,-11.561206048968247,Inf,Optimal
2,8,5475,1253.0,-11.561206048968247,Inf,Optimal
2,8,5475,1270.0,-11.527757623614988,Inf,Optimal
2,8,5475,1288.0,-11.527757623614988,Inf,Optimal
2,8,5475,1305.0,-11.525224653966756,Inf,Optimal
2,8,5475,1323.0,-11.525224653966756,Inf,Optimal
2,8,5475,1341.0,-11.438831005829725,Inf,Optimal
2,8,5475,1359.0,-11.438831005829725,Inf,Optimal
2,8,5475,1375.0,-11.40411256119424,Inf,Optimal
2,8,5475,1393.0,-11.40411256119424,Inf,Optimal
2,8,5475,1411.0,-11.373107310900718,Inf,Optimal
2,8,5475,1430.0,-11.373107310900718,Inf,Optimal
2,8,5475,1448.0,-11.346559509408298,Inf,Optimal
2,8,5475,1465.0,-11.346559509408298,Inf,Optimal
2,8,5475,1483.0,-11.345400606828502,Inf,Optimal
2,8,5475,1501.0,-11.345400606828502,Inf,Optimal
2,8,5475,1518.0,-11.33838891417112,Inf,Optimal
2,8,5475,1536.0,-11.33838891417112,Inf,Optimal
2,8,5475,1554.0,-11.321719702185757,Inf,Optimal
2,8,5475,1572.0,-11.321719702185757,Inf,Optimal
2,8,5475,1590.0,-11.310682210096827,Inf,Optimal
2,8,5475,1607.0,-11.310682210096827,Inf,Optimal
2,8,5475,1624.0,-11.288271276832555,Inf,Optimal
2,8,5475,1642.0,-11.288271276832555,Inf,Optimal
2,8,5475,1660.0,-11.285738259278453,Inf,Optimal
2,8,5475,1678.0,-11.285738259278453,Inf,Optimal
2,8,5475,1696.0,-11.279676959816392,Inf,Optimal
2,8,5475,1713.0,-11.279676959816392,Inf,Optimal
2,8,5475,1730.0,-11.2559959593509,Inf,Optimal
2,8,5475,1747.0,-11.2559959593509,Inf,Optimal
2,8,5475,1765.0,-11.244958563086852,Inf,Optimal
2,8,5475,1782.0,-11.244958563086852,Inf,Optimal
2,8,5475,1800.0,-11.222547533997636,Inf,Optimal
2,8,5475,1818.0,-11.222547533997636,Inf,Optimal
2,8,5475,1836.0,-11.220014564349482,Inf,Optimal
2,8,5475,1854.0,-11.220014564349482,Inf,Optimal
2,8,5475,1872.0,-11.218125354482142,Inf,Optimal
2,8,5475,1891.0,-11.218125354482142,Inf,Optimal
2,8,5475,1909.0,-11.215592384846786,Inf,Optimal
2,8,5475,1927.0,-11.215592384846786,Inf,Optimal
