seed,dimension,time,solution,dual_gap,rel_dual_gap,termination,ncalls
2,35,5.387,-18.281004205875192,0.18137870714230786,0.00992170370400199,OPTIMAL,2007
3,35,38.645,5.909660421176588,0.051972900781856346,0.008872597010492981,OPTIMAL,11240
4,35,24.791,6.05604144129502,0.048888474741120014,0.00813837686726424,OPTIMAL,8452
5,35,191.643,-0.20620544007426833,0.001306147287367665,0.006334203825550064,OPTIMAL,51607
6,35,681.974,1.9432477596768276,0.01822072747365766,0.009465180056616795,OPTIMAL,161051
7,35,14.661,9.784495545682114,0.07813087583073752,0.00804944780958182,OPTIMAL,7080
8,35,17.084,5.495979181037755,0.046273786854053256,0.008491062086299161,OPTIMAL,6033
9,35,66.652,5.208177299597729,0.04398078101504055,0.008516480900132564,OPTIMAL,17041
10,35,88.341,4.1657440118389,0.039794086039975696,0.009644830101099738,OPTIMAL,18546
1,40,100.981,4.38234345670403,0.03086321228855482,0.007092577825250039,OPTIMAL,26039
2,40,427.479,-12.884479884908464,0.12830540967864046,0.009958136519652922,OPTIMAL,71930
3,40,173.695,5.363957302161263,0.05218253540401818,0.009823936009221039,OPTIMAL,32928
4,40,252.121,1.9679886305310799,0.018974591050422873,0.009735481975018983,OPTIMAL,55296
5,40,76.241,3.5585423500323055,0.034604314668873926,0.00981978522936914,OPTIMAL,19703
6,40,1800.242,-10.757760900798802,0.24967860368799677,0.023209160901638673,Time limit reached,353469
7,40,70.894,8.359619028667614,0.08072842335087138,0.00975111608541212,OPTIMAL,16883
8,40,145.753,8.762599546052309,0.06644541866200804,0.007640782084660243,OPTIMAL,28502
9,40,62.004,8.862692105524477,0.08693557049787692,0.0099063334483918,OPTIMAL,14832
10,40,1711.764,-0.037663277414651475,0.0002002001964971356,0.005315527756468036,OPTIMAL,277197
1,45,212.503,9.570033809940176,0.09264740680055539,0.009775628307173762,OPTIMAL,40387
2,45,1800.075,-3.2463424538760233,0.7614785802473918,0.2345650808768533,Time limit reached,228802
3,45,18.571,11.720076285232857,0.11224635018386309,0.009669882382144784,OPTIMAL,5949
4,45,53.271,4.979779257194664,0.04000676845843287,0.008098909119733167,OPTIMAL,13349
5,45,610.045,8.155608577814819,0.07911808243703788,0.009796096767812405,OPTIMAL,116700
6,45,128.673,5.409900999267513,0.05203993954432384,0.009712819904107864,OPTIMAL,23954
7,45,1313.836,4.490579294280214,0.04425740735711425,0.009953711962977299,OPTIMAL,198729
8,45,696.541,2.4495974353436507,0.023579379029617265,0.009719374910771503,OPTIMAL,107085
9,45,160.584,6.966016480517553,0.059580485816224105,0.008626806338599927,OPTIMAL,30012
10,45,609.076,7.093204058679744,0.07007131524003984,0.009977216407520325,OPTIMAL,105859
1,50,188.065,7.593465317694221,0.06964051495251944,0.009255999013579137,OPTIMAL,31674
2,50,206.11,8.337330770955553,0.07460646538264726,0.009029281702201769,OPTIMAL,37474
3,50,117.297,5.822089526061514,0.05244211552707245,0.009089310281131156,OPTIMAL,22169
4,50,120.226,14.781250763390362,0.1104959993358996,0.007531718791089827,OPTIMAL,23867
5,50,261.036,4.195510221121479,0.04026648161072455,0.009690522177518663,OPTIMAL,49851
6,50,54.223,13.15108454302793,0.07069474829672551,0.005404636207798749,OPTIMAL,12861
7,50,104.897,9.798761816122004,0.0784392208598188,0.008069610868475819,OPTIMAL,22051
8,50,620.463,12.973583773785073,0.12648618199273365,0.009845506433573153,OPTIMAL,96182
9,50,200.1,14.127326014252441,0.12188580650789227,0.008702747268200355,OPTIMAL,36523
10,50,1800.337,-2.1169019048943998,2.0128630133165046,0.9508532297423177,Time limit reached,265453
1,55,502.004,10.195430430955852,0.09812285779982943,0.009717724956768854,OPTIMAL,82208
2,55,84.021,13.98917134896694,0.1222822848723748,0.008818292575008727,OPTIMAL,17718
3,55,277.002,5.009319592747092,0.04420513558381867,0.008903145328310207,OPTIMAL,45956
4,55,139.427,15.182207790242831,0.1216966594319775,0.00808051322926285,OPTIMAL,22914
5,55,1800.654,-19.813544330292544,0.3314345916085699,0.01672767810158256,Time limit reached,426584
6,55,147.767,15.771997558258716,0.15167041666757086,0.009709810511185052,OPTIMAL,25302
7,55,1800.254,2.819561511558552,3.494874878696198,Inf,Time limit reached,239832
8,55,111.428,11.720651719867956,0.09737892843676121,0.008377926783973446,OPTIMAL,18448
9,55,176.24,4.239576414587821,0.04051546814869944,0.009648697331496765,OPTIMAL,28601
10,55,410.448,4.809409336615266,0.04379780538475142,0.00919038513687718,OPTIMAL,63584
1,60,723.643,12.541279912026196,0.11958843047509049,0.009627386950698714,OPTIMAL,109109
2,60,311.691,17.12751223313866,0.16845378097028174,0.009932967767367021,OPTIMAL,48108
3,60,1800.658,5.0093844723005,16.073220331444904,Inf,Time limit reached,214432
4,60,342.527,12.67155870512001,0.11817934351451242,0.009414145793758441,OPTIMAL,55448
5,60,294.485,16.010124701340988,0.14425486713869518,0.009092149919679967,OPTIMAL,49669
6,60,194.559,14.453030528713139,0.13730852031694596,0.009591449193859332,OPTIMAL,27280
7,60,1800.137,1.4374051568507238,1.2149999941095377,5.4630026530608875,Time limit reached,211832
8,60,202.461,16.004421353433937,0.1519025321302152,0.009582233198555045,OPTIMAL,34056
9,60,1800.322,2.630449077657331,1.95743994574155,2.908489428916843,Time limit reached,234761
10,60,1800.011,3.0369188353492333,1.2824627703608904,0.7309745715230614,Time limit reached,222555
1,65,391.68,9.812801297611847,0.08736920052500885,0.008983580333790977,OPTIMAL,60691
2,65,415.52,12.957355819404127,0.11005793495387017,0.008566621241582554,OPTIMAL,64809
3,65,452.381,16.481369165701874,0.1556552361879291,0.009534360142531501,OPTIMAL,61924
4,65,1800.585,-10.718874753311876,3.112111536606612,0.29033938806356924,Time limit reached,224962
5,65,219.662,17.059374319602092,0.15534704951778266,0.009189943144064027,OPTIMAL,32189
6,65,1800.39,2.5301831241712085,3.0319742746660916,Inf,Time limit reached,225790
7,65,346.494,11.208434893963382,0.10589107611241211,0.009537550839669515,OPTIMAL,52346
8,65,1006.147,8.094092018473761,0.07533955222731414,0.00939542061492021,OPTIMAL,133196
9,65,690.23,12.93707637021087,0.1194411353421625,0.009318500109695621,OPTIMAL,97259
10,65,540.627,4.152470561796944,0.04018904586660277,0.009772931573608624,OPTIMAL,72794
1,70,528.256,16.60647948866525,0.1616960435938104,0.009832664816408468,OPTIMAL,83108
2,70,642.958,5.5940988333538835,0.044962627876035555,0.008102635475346695,OPTIMAL,97023
3,70,1800.65,15.73158746212867,2.9017803199637893,0.2261748978616484,Time limit reached,223245
4,70,1057.99,8.01793457360151,0.07408075672871295,0.009325543802350057,OPTIMAL,137875
5,70,1801.094,3.073472383350181,1.803427661174346,1.419971777123503,Time limit reached,217617
6,70,1539.323,3.1695761265559907,0.031231399625514022,0.009951551643614543,OPTIMAL,198630
7,70,1800.141,2.2133692982963638,1.0714471230965188,0.9382838396224397,Time limit reached,207691
8,70,1800.943,3.7661979602330753,15.131952825603364,Inf,Time limit reached,203145
9,70,718.199,12.915087137614316,0.1185193876760895,0.009261810666118782,OPTIMAL,99505
10,70,1148.183,19.231088159334806,0.1893329013181031,0.009943038273133602,OPTIMAL,141907
1,75,467.328,14.304019661704121,0.10711918694610745,0.007545251665077499,OPTIMAL,63651
2,75,545.854,25.6275522187976,0.24693908938369802,0.009729437509037845,OPTIMAL,71165
3,75,227.871,13.387350623359177,0.10958480960113626,0.008253256695308454,OPTIMAL,36715
4,75,411.794,21.441792646233477,0.1933877953439911,0.009101285329467714,OPTIMAL,60908
5,75,1660.766,13.747540879957635,0.13609611356504914,0.009998653037999171,OPTIMAL,212847
6,75,1800.307,3.65964104610104,6.036184412788797,Inf,Time limit reached,195930
7,75,1800.282,-15.033573471612137,5.48479649020809,0.3648365107979829,Time limit reached,206859
8,75,1392.245,13.390030254548648,0.12168797896557315,0.00917130237056879,OPTIMAL,168182
9,75,500.741,23.968803452025274,0.17932097196690933,0.007537825680622767,OPTIMAL,69819
10,75,1800.838,10.037219287223786,2.697099320661957,0.3674462179022532,Time limit reached,215733
1,80,309.969,14.894398525861385,0.13874522948424683,0.009402852364273974,OPTIMAL,44675
2,80,444.741,21.376104532514475,0.19774063092943805,0.009336917235360126,OPTIMAL,60739
3,80,1180.771,17.464948173700446,0.15954174138075317,0.009219184883331717,OPTIMAL,154920
4,80,1800.616,26.588284035868647,3.933367524615587,0.17362092341685834,Time limit reached,211460
5,80,1099.375,14.534398849514107,0.1275254862222912,0.008851711471777178,OPTIMAL,143078
6,80,1800.351,0.3856406163571293,9.391645186978636,Inf,Time limit reached,245314
7,80,676.42,14.152315479611445,0.13718424070063406,0.00978829511918972,OPTIMAL,83490
8,80,1801.003,3.3791541123130777,11.695704990115896,Inf,Time limit reached,195214
9,80,1145.275,4.806333574830061,0.04026759677727476,0.008448812283065876,OPTIMAL,144169
10,80,1800.417,-41.35190617757395,0.5786799422886446,0.013994033063522366,Time limit reached,237485
1,85,1800.43,11.027272700661898,1.6876851257465049,0.18070231819222418,Time limit reached,206760
2,85,1146.254,20.793548725572098,0.1772644499498277,0.008598273460918179,OPTIMAL,138479
3,85,1800.327,15.223463996696555,2.759389219726266,0.22138740894147668,Time limit reached,199346
4,85,1800.744,7.609981559033386,10.148766099323167,Inf,Time limit reached,179012
5,85,681.41,25.922033130924426,0.24969527005550418,0.009726238078071665,OPTIMAL,99211
6,85,1187.743,21.199281380085885,0.14718956740178157,0.00699168371064667,OPTIMAL,153805
7,85,1800.978,12.546136649060852,2.2288116748398856,0.21602611921295783,Time limit reached,227289
8,85,673.592,15.045217687099722,0.1476826756638001,0.00991322897045942,OPTIMAL,85644
9,85,446.271,18.67085736347798,0.14701799751512823,0.00793669144989837,OPTIMAL,63043
10,85,422.414,19.091775673633936,0.1430876110194852,0.007551320204684537,OPTIMAL,54318
1,90,1801.028,6.706372502743411,4.698950017474514,2.3407877773397976,Time limit reached,189438
2,90,1801.216,-3.000603959468876,5.777832251828318,1.925556431262934,Time limit reached,216434
3,90,1800.327,4.150725736538459,16.767190304000845,Inf,Time limit reached,193660
4,90,1800.663,26.427927807805638,13.577914361699662,1.0566459263756076,Time limit reached,190386
5,90,1800.069,9.039286304674592,2.3498461623982756,0.35127695478543564,Time limit reached,226604
6,90,1084.664,14.82510205725003,0.1431859010597325,0.009752534991787255,OPTIMAL,141734
7,90,401.002,23.984766735781907,0.17017308868025083,0.007145748157704201,OPTIMAL,56278
8,90,1800.106,28.943859255602394,14.088945702351229,0.9484367345421343,Time limit reached,159530
9,90,1801.069,10.627568440018056,7.632727669023115,2.5486255372726823,Time limit reached,198428
10,90,569.765,17.507729951170568,0.15930650876755692,0.009182765759462615,OPTIMAL,75846
1,95,1800.285,8.139736506739691,46.46311741097121,Inf,Time limit reached,192451
2,95,1801.0,6.980784028468115,2.919456636987631,0.7188429682157181,Time limit reached,209082
3,95,1013.502,22.824581202803863,0.17574889639305624,0.007759733217827309,OPTIMAL,117983
4,95,1800.729,26.73041465640286,34.9420967813883,Inf,Time limit reached,196203
5,95,1800.394,18.922805906274515,6.751540128621681,0.5547114204849514,Time limit reached,205021
6,95,1800.153,0.5865401519333808,8.567325727582558,Inf,Time limit reached,228005
7,95,1800.488,-3.3233581018014604,7.2000482288442775,2.1664978639952817,Time limit reached,202271
8,95,1800.23,4.485167463932736,49.046434665240525,Inf,Time limit reached,179964
9,95,1801.276,3.6219027924206713,3.827423618819863,Inf,Time limit reached,191419
10,95,992.634,24.710897979179812,0.22571793552834762,0.009218553227950305,OPTIMAL,120513
1,100,1802.073,4.580149969384286,7.169240878961865,Inf,Time limit reached,88263
2,100,1802.661,11.367616000750196,7.806710417486354,2.192338503491268,Time limit reached,89913
3,100,1802.097,-18.75979630656624,5.68249099031862,0.3029079259421198,Time limit reached,96814
4,100,1802.458,20.970485664209363,1349.0852252245165,Inf,Time limit reached,68055
5,100,1802.311,24.127219538950367,10.585040101171526,0.7816349022552651,Time limit reached,91702
6,100,0.692,-107.06844052155367,0.8261862482239195,0.007716431136938079,OPTIMAL,89
7,100,1800.068,10.478774304502263,16.36658205081164,Inf,Time limit reached,87986
8,100,1802.897,24.108063590273748,7.102506573566352,0.41765797889409767,Time limit reached,94097
9,100,1802.23,14.72420539058389,4.30345097183805,0.41296923417527187,Time limit reached,93094
10,100,1801.712,10.04305129791019,10.332751271978958,Inf,Time limit reached,88474
1,105,1800.517,25.149555719140817,5.203521129108822,0.2608799812123696,Time limit reached,94578
2,105,1803.368,28.16544071012621,14.6676716181213,1.0866737694312283,Time limit reached,81803
3,105,1801.346,26.30828316082056,14.771729823726364,1.2804283386988644,Time limit reached,88643
4,105,1802.711,23.879024395252667,953.7943670077574,Inf,Time limit reached,77716
5,105,1801.176,16.271576815663515,7.088693965376528,0.7719464661530545,Time limit reached,87262
6,105,1801.589,12.781802480088713,5.683192801841843,0.800606465130424,Time limit reached,88833
7,105,1557.038,32.7448590847485,0.3213347746441926,0.009910544318714095,OPTIMAL,81912
8,105,1802.522,38.92230807886371,176.3691049997911,Inf,Time limit reached,80565
9,105,1801.804,22.030228761961173,32.16871131369168,Inf,Time limit reached,91027
10,105,1802.781,41.4158801805829,938.033758285975,Inf,Time limit reached,79320
1,110,1800.29,16.671056871665726,10.127889309939796,1.5478572441247864,Time limit reached,86601
2,110,1802.075,11.966823444608503,5.52318180787884,0.8571522314952974,Time limit reached,87674
3,110,1800.774,-4.701974297249972,12.444396944271972,2.6466322777541094,Time limit reached,90290
4,110,1801.563,9.783216241870896,460.57845581474993,Inf,Time limit reached,66430
5,110,1803.264,12.82589112510828,20.59957658286491,Inf,Time limit reached,83826
6,110,1801.845,13.946425671704947,6.133222248231881,0.7849817694245554,Time limit reached,87370
7,110,1801.096,46.595794119980376,1654.3149607806217,Inf,Time limit reached,75566
8,110,1803.402,21.7170879186325,18.727144475699742,6.263377496308347,Time limit reached,68459
9,110,1801.954,13.451011858214873,11.207509249094823,4.995540991811304,Time limit reached,82761
10,110,1802.299,23.849384783657584,349.1409992405807,Inf,Time limit reached,83894
1,115,1800.232,11.776676657420515,7.706067065284351,1.893099028747776,Time limit reached,85376
2,115,1800.113,6.8105153253018464,5.865532318883906,6.20702412535209,Time limit reached,70026
3,115,1802.335,36.36696820519733,39.71008186828485,Inf,Time limit reached,59985
4,115,1802.935,51.825625915530395,1959.782877252475,Inf,Time limit reached,72780
5,115,1800.186,9.55584715067569,7.7578325330142075,4.314665997045189,Time limit reached,84443
6,115,1801.359,15.221370593358056,11.847396743956487,3.511407400522035,Time limit reached,85696
7,115,1801.602,43.375737334609774,359.45462168964895,Inf,Time limit reached,71436
8,115,1803.186,30.704067195171223,30.630448521828328,416.0690098171246,Time limit reached,80690
9,115,1800.839,21.533633139404664,9.20855155994007,0.747139197462423,Time limit reached,89595
10,115,1800.887,-48.68883002411257,9.639242852799747,0.19797647320804435,Time limit reached,85825
1,120,1803.342,35.64280480577886,13.435022842608944,0.6049691439194608,Time limit reached,84498
2,120,1801.326,8.320374995169868,14.515134630475226,Inf,Time limit reached,75887
3,120,1802.25,20.092135512022498,120.66042337205991,Inf,Time limit reached,88469
4,120,1802.543,2.9887048321272154,77.42084225068473,Inf,Time limit reached,73465
5,120,1802.833,7.716087693445068,14.71929566349965,Inf,Time limit reached,80030
6,120,1803.356,15.844209508750614,410.91244873414786,Inf,Time limit reached,70873
7,120,1801.658,9.898659583264498,11.207174832592065,Inf,Time limit reached,75086
8,120,1800.,Inf,Inf,Inf,NOT LINEAR FEASIBLE,Inf
9,120,1803.24,33.42950709176867,32.008912886028675,22.532059300745253,Time limit reached,81133
10,120,1802.949,4.163744379966718,17.094892579175706,Inf,Time limit reached,87307
