seed,dimension,min_number_lower,adaptive_gap,iteration,time,memory,lb,ub,list_time,list_num_nodes,list_lmo_calls,active_set_size,discarded_set_size
30,40,Inf,0.8,99,3581.0,864877568,582.3957237155181,607.8004053919414,131.0,3,35,12,3
30,40,Inf,0.8,99,3581.0,864877568,582.3957237155181,607.8004053919414,239.0,5,52,10,4
30,40,Inf,0.8,99,3581.0,864877568,582.9124021612396,607.8004053919414,312.0,7,77,8,1
30,40,Inf,0.8,99,3581.0,864877568,582.9124021612396,607.8004053919414,436.0,9,100,11,5
30,40,Inf,0.8,99,3581.0,864877568,588.315991526389,607.8004053919414,521.0,11,122,6,2
30,40,Inf,0.8,99,3581.0,864877568,588.315991526389,607.8004053919414,639.0,13,145,12,4
30,40,Inf,0.8,99,3581.0,864877568,588.3939952748178,607.8004053919414,696.0,15,164,10,1
30,40,Inf,0.8,99,3581.0,864877568,588.3939952748178,607.8004053919414,776.0,17,182,5,5
30,40,Inf,0.8,99,3581.0,864877568,593.660653769633,607.8004053919414,879.0,19,208,13,1
30,40,Inf,0.8,99,3581.0,864877568,593.660653769633,607.8004053919414,1020.0,21,237,18,5
30,40,Inf,0.8,99,3581.0,864877568,593.6935054688103,607.8004053919414,1086.0,23,252,7,5
30,40,Inf,0.8,99,3581.0,864877568,593.6935054688103,607.8004053919414,1135.0,25,263,7,4
30,40,Inf,0.8,99,3581.0,864877568,593.7702768398829,607.8004053919414,1153.0,25,272,6,1
30,40,Inf,0.8,99,3581.0,864877568,593.7702768398829,607.8004053919414,1219.0,27,289,7,1
30,40,Inf,0.8,99,3581.0,864877568,593.7808063735124,607.8004053919414,1307.0,29,313,1,0
30,40,Inf,0.8,99,3581.0,864877568,593.7808063735124,607.8004053919414,1378.0,31,330,11,4
30,40,Inf,0.8,99,3581.0,864877568,594.167105592112,607.8004053919414,1454.0,33,351,5,2
30,40,Inf,0.8,99,3581.0,864877568,594.167105592112,607.8004053919414,1542.0,35,367,10,2
30,40,Inf,0.8,99,3581.0,864877568,594.1740618821607,607.8004053919414,1612.0,37,389,8,4
30,40,Inf,0.8,99,3581.0,864877568,594.1740618821607,607.8004053919414,1645.0,37,402,12,3
