seed,dimension,time,solution,dual_gap,rel_dual_gap,termination,ncalls
1,20,26.881,-2.485383514659386,0.021511357071166692,0.008655145954049976,OPTIMAL,10694
2,20,9.407,-1.8589182762517051,0.0156587683534104,0.008423591587352891,OPTIMAL,4225
3,20,9.472,0.8377493297643657,0.005719507498748833,0.006874161653454459,OPTIMAL,5553
4,20,4.183,-0.5047425605781184,0.004608757164024979,0.00913090657293935,OPTIMAL,3175
5,20,23.577,1.5453064884525718,0.004535200055864941,0.0029434609081949933,OPTIMAL,8466
6,20,1.727,2.7747400884785094,0.01267486183311961,0.004588907499665968,OPTIMAL,1300
7,20,6.765,-0.3751554803904189,0.0,0.0,OPTIMAL,3815
8,20,4.394,-4.171067075821629,0.0387627485964428,0.009293245083767252,OPTIMAL,2730
9,20,3.496,2.0907497426031947,0.01973412830332899,0.009528720192677241,OPTIMAL,2129
10,20,5.826,2.2414157654206948,0.01967327026677168,0.008854883187265458,OPTIMAL,3502
1,25,6.413,4.76260907095854,0.04444888796583957,0.009420809434588952,OPTIMAL,3186
2,25,7.672,5.658724117181837,0.027720921053955294,0.004922909841894137,OPTIMAL,3369
3,25,17.615,4.632954253479961,0.044208215597360656,0.009634051488663293,OPTIMAL,7993
4,25,11.07,5.277386746389526,0.041279185376149385,0.00788356329489923,OPTIMAL,4745
5,25,163.294,-7.964825509978137,0.07954541185765862,0.009987087822326565,OPTIMAL,23092
6,25,41.781,-1.6475345946182056,0.016193328004043828,0.009828824266841217,OPTIMAL,9024
7,25,80.243,-8.448290163133155,0.08444692302915513,0.009995741315522824,OPTIMAL,10980
8,25,49.969,3.1744625191736633,0.030774787933730785,0.009789390857085096,OPTIMAL,16930
9,25,55.645,-5.301943539218637,0.051543308197913085,0.009721587530430242,OPTIMAL,13826
10,25,52.764,-3.526877058726355,0.029165760603930835,0.008269571101654258,OPTIMAL,10936
1,30,39.414,3.940864615749264,0.03598777817077403,0.009216110947327839,OPTIMAL,10071
2,30,20.688,2.937179104729881,0.014401179902204575,0.0049272234403692,OPTIMAL,6298
3,30,22.478,2.9106751048463555,0.026915550186335402,0.009333493197392666,OPTIMAL,7815
4,30,103.532,-11.804488808745113,0.11740959032760223,0.00994618167968627,OPTIMAL,10637
5,30,29.455,3.345854180802773,0.029362527530530258,0.008853490555768319,OPTIMAL,8797
6,30,237.318,2.4759792397156923,0.024319467494211544,0.00991959315471223,OPTIMAL,46395
7,30,20.893,7.140373736095056,0.04554450303930668,0.006419393835035353,OPTIMAL,5688
8,30,11.842,6.684588283277687,0.03846091721933842,0.005786966619953392,OPTIMAL,4496
9,30,10.481,5.841953620863588,0.039460746024128746,0.006800653938798766,OPTIMAL,3609
10,30,1126.518,-7.6401426949017095,0.07622676050284394,0.009977138326710872,OPTIMAL,139472
1,35,39.879,5.444620365578516,0.04812841928783751,0.008918464025674857,OPTIMAL,8561
2,35,56.011,-18.281004205875192,0.18274199897396315,0.009996277935061856,OPTIMAL,5240
3,35,35.579,5.909660421176588,0.027883272052877217,0.004740620282941419,OPTIMAL,7939
4,35,22.416,6.05604144129502,0.04890525199138107,0.008141192483443643,OPTIMAL,5659
5,35,207.308,-0.20620544007426833,0.0012550939746773793,0.0060866191222953975,OPTIMAL,36891
6,35,1006.857,1.9432477596768276,0.019066108159671025,0.009908684112353945,OPTIMAL,157020
7,35,14.214,9.784495545682114,0.07814697367699175,0.008051119645793667,OPTIMAL,4787
8,35,15.789,5.495979181037755,0.04628950818840494,0.008493971394191818,OPTIMAL,4462
9,35,63.972,5.208177299597729,0.043959825921815465,0.008512388594379753,OPTIMAL,11785
10,35,78.102,4.1657440118389,0.03285352407901865,0.007949284931773257,OPTIMAL,12568
1,40,98.474,4.38234345670403,0.04105850356050489,0.009457684534339176,OPTIMAL,17153
2,40,631.066,-12.884479884908464,0.12850256709058705,0.009973438449859475,OPTIMAL,62710
3,40,172.997,5.363957302161263,0.05085749227704728,0.009572094275818916,OPTIMAL,22754
4,40,226.04,1.9679886305310799,0.014289994262181693,0.007314328830915396,OPTIMAL,37046
5,40,73.76,3.5585423500323055,0.02288654397101819,0.0064730689938152525,OPTIMAL,14698
6,40,1800.135,-10.757760900798802,0.32762740595001105,0.03045498119647589,Time limit reached,197957
7,40,62.401,8.359619028667614,0.05823257947129079,0.007014801663272576,OPTIMAL,11006
8,40,121.172,8.762599546052309,0.07783793480056467,0.008962587378301775,OPTIMAL,18118
9,40,58.159,8.862692105524477,0.08691974499600441,0.009904512266857632,OPTIMAL,10553
10,40,1777.445,-0.037663277414651475,0.0003361781334128011,0.00892588634047083,OPTIMAL,195595
1,45,181.443,9.570033809940176,0.08387460183536355,0.008841787281379647,OPTIMAL,31736
2,45,1800.587,-3.2463424538760233,0.9157824381712141,0.28209668301561985,Time limit reached,135824
3,45,18.761,11.720076285232857,0.11226270810743877,0.009671305225702956,OPTIMAL,3669
4,45,62.823,4.979779257194664,0.040031792497493335,0.008104016001544213,OPTIMAL,8827
5,45,579.402,8.155608577814819,0.07943264875252254,0.009835428233637459,OPTIMAL,65371
6,45,123.384,5.409900999267513,0.045845841352122996,0.008546862402127101,OPTIMAL,15522
7,45,1053.611,4.490579294280214,0.039775384702048555,0.008936674252588754,OPTIMAL,122654
8,45,542.524,2.4495974353436507,0.02052156347707612,0.008448300736405873,OPTIMAL,64248
9,45,138.683,6.966016480517553,0.06832824033302565,0.00990596239693166,OPTIMAL,19687
10,45,527.267,7.093204058679744,0.06387137919088737,0.009086407217182929,OPTIMAL,69645
1,50,158.967,7.593465317694221,0.05015556409813193,0.006649012931521404,OPTIMAL,19813
2,50,175.997,8.337330770955553,0.0816819793725081,0.00989407149390682,OPTIMAL,21979
3,50,115.476,5.822089526061514,0.05399380286936584,0.009360767480378234,OPTIMAL,15635
4,50,105.136,14.781250763390362,0.10445278212816156,0.007116864472858176,OPTIMAL,20905
5,50,218.242,4.195510221121479,0.03542148061156247,0.008514597361021857,OPTIMAL,32562
6,50,53.177,13.15108454302793,0.12038770954914213,0.009238777564054676,OPTIMAL,8353
7,50,71.836,9.798761816122004,0.07342910184646456,0.007550292005812826,OPTIMAL,11634
8,50,433.593,12.973583773785073,0.12811340956891826,0.009973430784271315,OPTIMAL,50187
9,50,178.529,14.127326014252441,0.12500854213809554,0.008927703745258626,OPTIMAL,42731
10,50,1800.405,-2.1169019048943998,2.159729539725806,1.0202312798398385,Time limit reached,167175
1,55,428.152,10.195430430955852,0.09719454089051638,0.009624902997773755,OPTIMAL,48146
2,55,91.929,13.98917134896694,0.12351542339178145,0.008908011568638283,OPTIMAL,20797
3,55,299.925,5.009319592747092,0.04720658038955694,0.009513402913636736,OPTIMAL,32925
4,55,130.257,15.182207790242831,0.1295820927475404,0.008608603930748271,OPTIMAL,21453
5,55,1800.066,-19.813544330292544,0.47855412618614324,0.024152878364851214,Time limit reached,152366
6,55,119.265,15.771997558258716,0.14495092725208103,0.009275644379563987,OPTIMAL,15343
7,55,1800.042,2.819561511558552,3.6955940661743725,Inf,Time limit reached,152411
8,55,84.878,11.720651719867956,0.11524320303009361,0.009930128944870099,OPTIMAL,10337
9,55,151.078,4.239576414587821,0.038514723559456066,0.009167854792922158,OPTIMAL,25943
10,55,316.227,4.809409336615266,0.04380271395861968,0.009191424602772042,OPTIMAL,38654
1,60,611.247,12.541279912026196,0.12244217187169859,0.00985939058337156,OPTIMAL,71276
2,60,260.487,17.12751223313866,0.16065048503695678,0.009468485535041905,OPTIMAL,36533
3,60,1800.07,4.856759010436737,9.30476152520242,Inf,Time limit reached,134262
4,60,276.971,12.67155870512001,0.12236457406219792,0.009750791388218282,OPTIMAL,40992
5,60,269.878,16.010124701340988,0.15705672820775618,0.009907024209694042,OPTIMAL,32032
6,60,161.933,14.453030528713139,0.12292871450686249,0.008578355974065446,OPTIMAL,16316
7,60,1800.522,1.4374051568507238,1.1126340909107546,3.425902759195963,Time limit reached,147806
8,60,170.488,16.004421353433937,0.14422799732629876,0.009093709899240143,OPTIMAL,20307
9,60,1800.543,2.630449077657331,1.8317025940039011,2.293221480770441,Time limit reached,156997
10,60,1800.57,3.0369188353492333,0.8944679197771785,0.41749750870644664,Time limit reached,158854
1,65,291.227,9.812801297611847,0.09574295070935612,0.009853079737848453,OPTIMAL,33277
2,65,342.893,12.957355819404127,0.1282698051710689,0.00999835880972048,OPTIMAL,38248
3,65,219.883,16.481369165701874,0.1419241344442419,0.008685982551594541,OPTIMAL,23851
4,65,1800.298,-10.718874753311876,3.2339561595050004,0.30170668413732377,Time limit reached,124382
5,65,137.567,17.059374319602092,0.15534772737095537,0.009189983612682619,OPTIMAL,15609
6,65,1800.381,2.5301831241712085,3.511765574198302,Inf,Time limit reached,129229
7,65,299.594,11.208434893963382,0.08997105731317667,0.008092040288569517,OPTIMAL,34766
8,65,669.563,8.094092018473761,0.07588731937891247,0.00946437790338268,OPTIMAL,69421
9,65,490.762,12.93707637021087,0.10557582202412696,0.008227862487918156,OPTIMAL,54156
10,65,375.766,4.152470561796944,0.04019815342640243,0.009775167944754578,OPTIMAL,39915
1,70,460.611,16.60647948866525,0.1518656440932098,0.009229365424659079,OPTIMAL,48992
2,70,502.205,5.5940988333538835,0.053734468399836643,0.009698724643407515,OPTIMAL,55537
3,70,669.539,15.73158746212867,0.15190545272530187,0.009750228062011592,OPTIMAL,71928
4,70,715.723,8.01793457360151,0.07724816043044314,0.009728146461282373,OPTIMAL,68354
5,70,1800.195,3.073472383350181,1.4941039370813454,0.9460135414323854,Time limit reached,153467
6,70,1178.437,3.1695761265559907,0.031231830765246382,0.009951690388825596,OPTIMAL,119792
7,70,1800.453,2.2133692982963638,0.7327209950670346,0.4948649814199312,Time limit reached,155328
8,70,1800.053,2.4911670915421347,11.034024001285822,Inf,Time limit reached,120897
9,70,559.847,12.915087137614316,0.10981980858494822,0.00857614337624863,OPTIMAL,60445
10,70,614.622,19.231088159334806,0.17953503819250116,0.009423643156591974,OPTIMAL,58822
1,75,315.64,14.304019661704121,0.14150890425149854,0.009991795005488942,OPTIMAL,32518
2,75,369.937,25.6275522187976,0.23969030544282788,0.00944113790522642,OPTIMAL,36763
3,75,185.062,13.387350623359177,0.12460445182049718,0.009395071745238804,OPTIMAL,20518
4,75,318.506,21.441792646233477,0.18957116984461564,0.008920063723937213,OPTIMAL,33209
5,75,755.401,13.747540879957635,0.13003088495458925,0.00954880040494218,OPTIMAL,76230
6,75,1800.349,3.566837667512506,3.6094515683663433,Inf,Time limit reached,133037
7,75,1800.391,-15.458777803322434,4.367021566403086,0.2824946203356721,Time limit reached,126050
8,75,596.805,13.390030254548648,0.12552013220006586,0.009462854718515724,OPTIMAL,58262
9,75,375.593,23.968803452025274,0.23487162399779038,0.00989602673925395,OPTIMAL,47964
10,75,1235.348,10.037219287223786,0.09772300054175709,0.009831786010393357,OPTIMAL,124669
1,80,250.797,14.894398525861385,0.13130778045505487,0.008894328614481521,OPTIMAL,26104
2,80,325.196,21.376104532514475,0.17626860980850267,0.008314621417409703,OPTIMAL,32761
3,80,827.144,17.464948173700446,0.15822601070769693,0.009142459745845705,OPTIMAL,80933
4,80,927.84,26.588284035868647,0.254221545919048,0.00965371544994517,OPTIMAL,87599
5,80,686.117,14.534398849514107,0.14157820519752384,0.009836724065163005,OPTIMAL,66024
6,80,1800.654,2.683247410628457,11.58557798157489,Inf,Time limit reached,122117
7,80,398.273,14.152315479611445,0.13826621229657832,0.009866257043855143,OPTIMAL,39160
8,80,1800.718,2.8494897040087253,3.926784150974525,Inf,Time limit reached,117248
9,80,730.873,4.806333574830061,0.04284794543199055,0.008995082333733199,OPTIMAL,72671
10,80,1800.183,-41.11267871488799,1.129669311345637,0.027477394970533843,Time limit reached,115355
1,85,1059.633,11.027272700661898,0.09812043466177833,0.008977863266396664,OPTIMAL,96364
2,85,602.719,20.793548725572098,0.20259104684811646,0.009838835570889824,OPTIMAL,57495
3,85,880.008,15.223463996696555,0.1275125600066609,0.008446805127946325,OPTIMAL,80949
4,85,1800.738,7.609981559033386,4.833958528619236,1.7413250811172367,Time limit reached,142791
5,85,451.673,25.922033130924426,0.2562415124794626,0.009983775925902562,OPTIMAL,56303
6,85,759.371,21.199281380085885,0.19987096778215374,0.009517932354188748,OPTIMAL,77247
7,85,1141.861,12.546136649060852,0.11768162004579175,0.009468724774805566,OPTIMAL,114450
8,85,459.418,15.045217687099722,0.13834995385985316,0.00928095400963111,OPTIMAL,42835
9,85,308.338,18.67085736347798,0.17196414255628412,0.00929591519355319,OPTIMAL,32109
10,85,224.826,19.091775673633936,0.16768739434364832,0.008861055384483606,OPTIMAL,23692
1,90,1800.512,6.706372502743411,3.944831900140601,1.4284895526875518,Time limit reached,137548
2,90,1800.607,-3.196346809901149,5.500694257314251,1.7209316086336597,Time limit reached,117773
3,90,1800.517,3.7760913729992382,7.089546608799047,Inf,Time limit reached,119604
4,90,874.263,26.427927807805638,0.22260954718354853,0.008494823263339522,OPTIMAL,89687
5,90,1342.953,9.039286304674592,0.08815316001479623,0.009848268212543346,OPTIMAL,138522
6,90,669.991,14.82510205725003,0.14291850233263936,0.00973414491094363,OPTIMAL,67503
7,90,223.372,23.984766735781907,0.19217121235593027,0.008076933521890043,OPTIMAL,24896
8,90,634.98,28.943859255602394,0.26345657021361646,0.009185943904052446,OPTIMAL,72858
9,90,1800.597,10.627568440018056,2.497724448320062,0.30722907485933054,Time limit reached,157834
10,90,396.807,17.507729951170568,0.14096306603324038,0.008116828363365558,OPTIMAL,39287
1,95,1800.11,7.3561366242782125,6.682336639511766,9.917389122274917,Time limit reached,135350
2,95,1800.24,6.980784028468115,1.5406185892153692,0.2831933341767979,Time limit reached,156030
3,95,530.314,22.824581202803863,0.20938344155602095,0.009258527993719732,OPTIMAL,49576
4,95,1370.453,26.73041465640286,0.25945025105409414,0.009801314643514431,OPTIMAL,135360
5,95,1202.95,18.922805906274515,0.18162864204798268,0.009691421167798163,OPTIMAL,117764
6,95,1800.256,0.9490217884736154,8.718486611453915,Inf,Time limit reached,121095
7,95,1800.996,-3.5577792021566204,6.359748511227954,1.787561326844809,Time limit reached,111321
8,95,1800.591,3.7670032521077026,8.153342407615277,Inf,Time limit reached,102194
9,95,1800.536,3.6219027924206713,3.017994999621663,4.9974433772973486,Time limit reached,129336
10,95,702.218,24.710897979179812,0.23794856307336332,0.009722921378522589,OPTIMAL,82785
1,100,1800.244,4.405728454763928,4.51063805684939,Inf,Time limit reached,57164
