seed,dimension,p,k,time,lowerBound,upperBound,termination,LMOcalls,openNodes,localTighteings,globalTightenings
4,16,80,4.0,126.0,3.195157455253513,3.5972405325105408,OPTIMAL,37,2,61,0
4,16,80,4.0,297.0,3.195157455253513,3.5972405325105408,OPTIMAL,67,3,0,0
4,16,80,4.0,393.0,3.231674218672059,3.5972405325105408,OPTIMAL,88,4,6,0
4,16,80,4.0,535.0,3.231674218672059,3.5972405325105408,OPTIMAL,108,5,0,0
4,16,80,4.0,636.0,3.266217243903563,3.5972405325105408,OPTIMAL,133,6,2,0
4,16,80,4.0,769.0,3.266217243903563,3.5972405325105408,OPTIMAL,155,7,0,0
4,16,80,4.0,853.0,3.3041450424849605,3.5972405325105408,OPTIMAL,175,8,2,0
4,16,80,4.0,950.0,3.3041450424849605,3.5972405325105408,OPTIMAL,201,9,0,0
4,16,80,4.0,1096.0,3.3074484318116952,3.5972405325105408,OPTIMAL,224,10,1,0
4,16,80,4.0,1205.0,3.3074484318116952,3.5972405325105408,OPTIMAL,243,11,0,0
4,16,80,4.0,1323.0,3.3333541279141596,3.5972405325105408,OPTIMAL,262,12,1,0
4,16,80,4.0,1417.0,3.3333541279141596,3.5972405325105408,OPTIMAL,280,13,0,0
4,16,80,4.0,1515.0,3.3442707898756634,3.5972405325105408,OPTIMAL,297,14,1,0
4,16,80,4.0,1624.0,3.3442707898756634,3.5972405325105408,OPTIMAL,321,15,0,0
4,16,80,4.0,1781.0,3.3607565072809673,3.5972405325105408,OPTIMAL,347,16,0,0
4,16,80,4.0,1851.0,3.3607565072809673,3.5972405325105408,OPTIMAL,362,17,0,0
4,16,80,4.0,1961.0,3.36594155662872,3.5972405325105408,OPTIMAL,380,18,1,0
4,16,80,4.0,2020.0,3.36594155662872,3.5972405325105408,OPTIMAL,397,19,0,0
4,16,80,4.0,2148.0,3.3852584083923083,3.5972405325105408,OPTIMAL,419,20,4,0
4,16,80,4.0,2243.0,3.3852584083923083,3.5972405325105408,OPTIMAL,438,21,0,0
4,16,80,4.0,2372.0,3.387661824823984,3.5972405325105408,OPTIMAL,459,22,4,0
4,16,80,4.0,2462.0,3.387661824823984,3.5972405325105408,OPTIMAL,484,23,0,0
4,16,80,4.0,2619.0,3.390564348221218,3.5972405325105408,OPTIMAL,509,24,0,0
4,16,80,4.0,2708.0,3.390564348221218,3.5972405325105408,OPTIMAL,532,25,0,0
4,16,80,4.0,2846.0,3.395283624272055,3.5972405325105408,OPTIMAL,556,26,4,0
4,16,80,4.0,2913.0,3.395283624272055,3.5972405325105408,OPTIMAL,571,27,0,0
4,16,80,4.0,2987.0,3.4077050191667975,3.5972405325105408,OPTIMAL,586,28,1,0
4,16,80,4.0,3047.0,3.4077050191667975,3.5972405325105408,OPTIMAL,604,29,0,0
4,16,80,4.0,3145.0,3.4150036858451838,3.5972405325105408,OPTIMAL,626,30,2,0
4,16,80,4.0,3254.0,3.4150036858451838,3.5972405325105408,OPTIMAL,649,31,0,0
4,16,80,4.0,3378.0,3.416495286812714,3.5972405325105408,OPTIMAL,670,32,3,0
4,16,80,4.0,3485.0,3.416495286812714,3.5972405325105408,OPTIMAL,692,33,0,0
4,16,80,4.0,3611.0,3.4195850861010455,3.5972405325105408,OPTIMAL,718,34,0,0
4,16,80,4.0,3712.0,3.4195850861010455,3.5972405325105408,OPTIMAL,742,35,0,0
4,16,80,4.0,3796.0,3.422001227792338,3.5972405325105408,OPTIMAL,764,36,0,0
4,16,80,4.0,3863.0,3.422001227792338,3.5972405325105408,OPTIMAL,785,37,0,0
4,16,80,4.0,3986.0,3.4283907814151897,3.5972405325105408,OPTIMAL,804,38,2,0
4,16,80,4.0,4045.0,3.4283907814151897,3.5972405325105408,OPTIMAL,820,39,0,0
4,16,80,4.0,4108.0,3.4357363077666223,3.5972405325105408,OPTIMAL,841,38,1,0
4,16,80,4.0,4194.0,3.4357363077666223,3.5972405325105408,OPTIMAL,859,39,0,0
4,16,80,4.0,4245.0,3.44484570117377,3.5972405325105408,OPTIMAL,876,38,1,0
4,16,80,4.0,4340.0,3.44484570117377,3.5972405325105408,OPTIMAL,894,39,0,0
4,16,80,4.0,4402.0,3.4480773964114055,3.5972405325105408,OPTIMAL,907,38,0,0
4,16,80,4.0,4492.0,3.4480773964114055,3.5972405325105408,OPTIMAL,929,39,0,0
4,16,80,4.0,4540.0,3.449888905591489,3.5972405325105408,OPTIMAL,946,38,0,0
4,16,80,4.0,4636.0,3.449888905591489,3.5972405325105408,OPTIMAL,969,39,0,0
4,16,80,4.0,4715.0,3.4546083938536913,3.5972405325105408,OPTIMAL,990,40,0,0
4,16,80,4.0,4781.0,3.4546083938536913,3.5972405325105408,OPTIMAL,1008,41,0,0
4,16,80,4.0,4828.0,3.455312727053557,3.5972405325105408,OPTIMAL,1021,40,3,0
4,16,80,4.0,4923.0,3.455312727053557,3.5972405325105408,OPTIMAL,1037,41,0,0
4,16,80,4.0,4981.0,3.464163978532964,3.5972405325105408,OPTIMAL,1049,40,1,0
4,16,80,4.0,5047.0,3.464163978532964,3.5972405325105408,OPTIMAL,1065,41,0,0
4,16,80,4.0,5079.0,3.465980242584384,3.5972405325105408,OPTIMAL,1077,40,2,0
4,16,80,4.0,5130.0,3.465980242584384,3.5972405325105408,OPTIMAL,1093,41,0,0
4,16,80,4.0,5161.0,3.4681260673599263,3.5972405325105408,OPTIMAL,1103,40,0,0
4,16,80,4.0,5269.0,3.4681260673599263,3.5972405325105408,OPTIMAL,1120,41,0,0
4,16,80,4.0,5322.0,3.4681496862882515,3.5972405325105408,OPTIMAL,1134,40,2,0
4,16,80,4.0,5375.0,3.4681496862882515,3.5972405325105408,OPTIMAL,1146,41,0,0
4,16,80,4.0,5443.0,3.474905640329409,3.5972405325105408,OPTIMAL,1156,40,5,0
4,16,80,4.0,5545.0,3.474905640329409,3.5972405325105408,OPTIMAL,1176,41,0,0
4,16,80,4.0,5578.0,3.4774325215012185,3.5972405325105408,OPTIMAL,1187,40,0,0
4,16,80,4.0,5634.0,3.4774325215012185,3.5972405325105408,OPTIMAL,1203,41,0,0
4,16,80,4.0,5675.0,3.480957249406952,3.5972405325105408,OPTIMAL,1216,40,3,0
4,16,80,4.0,5719.0,3.480957249406952,3.5972405325105408,OPTIMAL,1231,41,0,0
4,16,80,4.0,5776.0,3.482741149836787,3.5972405325105408,OPTIMAL,1239,40,5,0
4,16,80,4.0,5916.0,3.482741149836787,3.5972405325105408,OPTIMAL,1265,41,0,0
4,16,80,4.0,6011.0,3.483241588598088,3.5972405325105408,OPTIMAL,1281,40,0,0
4,16,80,4.0,6088.0,3.483241588598088,3.5972405325105408,OPTIMAL,1296,41,0,0
4,16,80,4.0,6136.0,3.484578164870716,3.5972405325105408,OPTIMAL,1306,40,1,0
4,16,80,4.0,6210.0,3.484578164870716,3.5972405325105408,OPTIMAL,1319,41,0,0
4,16,80,4.0,6281.0,3.4873151018858826,3.5972405325105408,OPTIMAL,1329,40,5,0
4,16,80,4.0,6332.0,3.4873151018858826,3.5972405325105408,OPTIMAL,1343,41,0,0
4,16,80,4.0,6369.0,3.491311800146592,3.5972405325105408,OPTIMAL,1355,40,3,0
4,16,80,4.0,6420.0,3.491311800146592,3.5972405325105408,OPTIMAL,1372,41,0,0
4,16,80,4.0,6443.0,3.491489405040337,3.5972405325105408,OPTIMAL,1379,40,5,0
4,16,80,4.0,6501.0,3.491489405040337,3.5972405325105408,OPTIMAL,1394,41,0,0
4,16,80,4.0,6534.0,3.491951113324016,3.5972405325105408,OPTIMAL,1403,40,0,0
4,16,80,4.0,6621.0,3.491951113324016,3.5972405325105408,OPTIMAL,1418,41,0,0
4,16,80,4.0,6672.0,3.4951738232811067,3.5972405325105408,OPTIMAL,1425,40,4,0
4,16,80,4.0,6786.0,3.4951738232811067,3.5972405325105408,OPTIMAL,1441,41,0,0
4,16,80,4.0,6821.0,3.4958837092470496,3.5972405325105408,OPTIMAL,1452,40,0,0
4,16,80,4.0,6915.0,3.4958837092470496,3.5972405325105408,OPTIMAL,1473,41,0,0
4,16,80,4.0,6945.0,3.4986215788397512,3.5972405325105408,OPTIMAL,1482,40,0,0
4,16,80,4.0,7025.0,3.4986215788397512,3.5972405325105408,OPTIMAL,1496,41,0,0
4,16,80,4.0,7092.0,3.501794342794568,3.5972405325105408,OPTIMAL,1506,40,4,0
4,16,80,4.0,7135.0,3.501794342794568,3.5972405325105408,OPTIMAL,1518,41,0,0
4,16,80,4.0,7170.0,3.502303660900372,3.5972405325105408,OPTIMAL,1527,40,2,0
4,16,80,4.0,7263.0,3.502303660900372,3.5972405325105408,OPTIMAL,1543,41,0,0
4,16,80,4.0,7286.0,3.5046121958308936,3.5972405325105408,OPTIMAL,1546,40,5,0
4,16,80,4.0,7402.0,3.5046121958308936,3.5972405325105408,OPTIMAL,1565,41,0,0
