seed,dimension,min_number_lower,adaptive_gap,iteration,time,memory,lb,ub,list_time,list_num_nodes,list_lmo_calls,active_set_size,discarded_set_size
1,3,Inf,0.7,1171,133801.0,32123348272,-0.0006054146701251117,0.19747941527953516,430.0,3,26,8,4
1,3,Inf,0.7,1171,133801.0,32123348272,-0.0006054146701251117,0.19747941527953505,780.0,5,47,8,9
1,3,Inf,0.7,1171,133801.0,32123348272,-0.00048464662329189556,0.19747941527953505,1066.0,7,73,9,6
1,3,Inf,0.7,1171,133801.0,32123348272,-0.00048464662329189556,0.19747941527953505,1493.0,9,87,7,10
1,3,Inf,0.7,1171,133801.0,32123348272,-0.000380499862456627,0.19747941527953505,1804.0,11,115,12,4
1,3,Inf,0.7,1171,133801.0,32123348272,-0.000380499862456627,0.19747941527953505,2116.0,13,127,11,8
1,3,Inf,0.7,1171,133801.0,32123348272,-0.00033035406136383506,0.19747941527953505,2393.0,15,152,10,7
1,3,Inf,0.7,1171,133801.0,32123348272,-0.00033035406136383506,0.19747941527953505,2583.0,17,162,8,5
1,3,Inf,0.7,1171,133801.0,32123348272,-0.00033035406136383506,0.19747941527953505,3037.0,19,185,6,8
1,3,Inf,0.7,1171,133801.0,32123348272,-0.00033035406136383506,0.19747941527953505,3413.0,21,202,10,5
1,3,Inf,0.7,1171,133801.0,32123348272,-0.00033035406136383506,0.19747941527953505,3666.0,23,221,7,7
1,3,Inf,0.7,1171,133801.0,32123348272,-0.00033035406136383506,0.1684642826281717,3866.0,25,233,6,9
1,3,Inf,0.7,1171,133801.0,32123348272,-0.00028866574408498846,0.1684642826281717,4161.0,27,258,3,2
1,3,Inf,0.7,1171,133801.0,32123348272,-0.00028866574408498846,0.1684642826281717,4364.0,29,267,5,5
1,3,Inf,0.7,1171,133801.0,32123348272,-0.00026453508275850007,0.1684642826281717,4904.0,31,291,6,7
1,3,Inf,0.7,1171,133801.0,32123348272,-0.00026453508275850007,0.1684642826281717,5193.0,33,312,9,5
1,3,Inf,0.7,1171,133801.0,32123348272,-0.00024777808431475297,0.1684642826281717,5462.0,35,328,10,7
1,3,Inf,0.7,1171,133801.0,32123348272,-0.00024777808431475297,0.1684642826281717,5706.0,37,345,10,11
1,3,Inf,0.7,1171,133801.0,32123348272,-0.00024251152538636386,0.1684642826281717,6031.0,39,371,10,6
1,3,Inf,0.7,1171,133801.0,32123348272,-0.00024251152538636386,0.1684642826281717,6265.0,41,390,7,9
1,3,Inf,0.7,1171,133801.0,32123348272,-0.00024153701910525495,0.1684642826281717,6521.0,43,411,9,3
1,3,Inf,0.7,1171,133801.0,32123348272,-0.00024153701910525495,0.1684642826281717,6784.0,45,429,10,7
1,3,Inf,0.7,1171,133801.0,32123348272,-0.0002305694161000458,0.1684642826281717,7076.0,47,452,6,6
1,3,Inf,0.7,1171,133801.0,32123348272,-0.0002305694161000458,0.1684642826281717,7382.0,49,467,9,7
1,3,Inf,0.7,1171,133801.0,32123348272,-0.0002271731205834119,0.1684642826281717,7743.0,51,491,9,5
1,3,Inf,0.7,1171,133801.0,32123348272,-0.0002271731205834119,0.1684642826281717,8110.0,53,509,6,10
1,3,Inf,0.7,1171,133801.0,32123348272,-0.00022169087896306666,0.1684642826281717,8372.0,55,530,7,4
1,3,Inf,0.7,1171,133801.0,32123348272,-0.00022169087896306666,0.1684642826281717,8609.0,57,543,7,7
1,3,Inf,0.7,1171,133801.0,32123348272,-0.00021132915095290993,0.1684642826281717,8952.0,59,568,9,6
1,3,Inf,0.7,1171,133801.0,32123348272,-0.00021132915095290993,0.1684642826281717,9313.0,61,585,10,6
1,3,Inf,0.7,1171,133801.0,32123348272,-0.00019993780658052822,0.1684642826281717,9565.0,63,608,9,4
1,3,Inf,0.7,1171,133801.0,32123348272,-0.00019993780658052822,0.1684642826281717,9883.0,65,617,8,10
1,3,Inf,0.7,1171,133801.0,32123348272,-0.00019993780658052822,0.1684642826281717,10282.0,67,646,8,9
1,3,Inf,0.7,1171,133801.0,32123348272,-0.00019993780658052822,0.1684642826281717,10653.0,69,657,6,7
1,3,Inf,0.7,1171,133801.0,32123348272,-0.0001949827743711221,0.1684642826281717,10993.0,71,680,9,8
1,3,Inf,0.7,1171,133801.0,32123348272,-0.0001949827743711221,0.1684642826281717,11304.0,73,699,8,9
1,3,Inf,0.7,1171,133801.0,32123348272,-0.00019008616583410072,0.1684642826281717,11575.0,75,719,5,3
1,3,Inf,0.7,1171,133801.0,32123348272,-0.00019008616583410072,0.1684642826281717,11809.0,77,736,6,8
1,3,Inf,0.7,1171,133801.0,32123348272,-0.00018917221306084575,0.1684642826281717,12045.0,79,756,7,4
1,3,Inf,0.7,1171,133801.0,32123348272,-0.00018917221306084575,0.1684642826281717,12322.0,81,774,8,5
1,3,Inf,0.7,1171,133801.0,32123348272,-0.00018754044095859585,0.1684642826281717,12568.0,83,795,8,4
1,3,Inf,0.7,1171,133801.0,32123348272,-0.00018754044095859585,0.1684642826281717,12922.0,85,803,10,11
1,3,Inf,0.7,1171,133801.0,32123348272,-0.00018754044095859585,0.1684642826281717,13171.0,87,826,10,7
1,3,Inf,0.7,1171,133801.0,32123348272,-0.00018754044095859585,0.1684642826281717,13388.0,89,838,3,10
1,3,Inf,0.7,1171,133801.0,32123348272,-0.00018004368687874806,0.1684642826281717,13661.0,91,858,4,4
1,3,Inf,0.7,1171,133801.0,32123348272,-0.00018004368687874806,0.1684642826281717,14033.0,93,876,8,8
1,3,Inf,0.7,1171,133801.0,32123348272,-0.00016609095695933619,0.1684642826281717,14224.0,95,896,9,5
1,3,Inf,0.7,1171,133801.0,32123348272,-0.00016609095695933619,0.1684642826281717,14457.0,97,910,6,9
1,3,Inf,0.7,1171,133801.0,32123348272,-0.00014233017014054215,0.1684642826281717,14667.0,99,929,4,2
1,3,Inf,0.7,1171,133801.0,32123348272,-0.00014233017014054215,0.1684642826281717,14938.0,101,946,7,8
1,3,Inf,0.7,1171,133801.0,32123348272,-0.00013686577469337833,0.1684642826281717,15162.0,103,965,5,2
1,3,Inf,0.7,1171,133801.0,32123348272,-0.00013686577469337833,0.1684642826281717,15485.0,105,982,4,0
1,3,Inf,0.7,1171,133801.0,32123348272,-0.00012304801324068297,0.1684642826281717,15648.0,107,1001,6,2
1,3,Inf,0.7,1171,133801.0,32123348272,-0.00012304801324068297,0.1684642826281717,15825.0,109,1012,8,10
1,3,Inf,0.7,1171,133801.0,32123348272,-0.00012304801324068297,0.14064963177445974,16143.0,111,1037,8,4
1,3,Inf,0.7,1171,133801.0,32123348272,-0.00012304801324068297,0.14064963177445974,16413.0,113,1049,8,8
1,3,Inf,0.7,1171,133801.0,32123348272,-0.00011856916534483096,0.14064963177445974,16756.0,115,1075,9,4
1,3,Inf,0.7,1171,133801.0,32123348272,-0.00011856916534483096,0.14064963177445974,17074.0,117,1094,3,9
1,3,Inf,0.7,1171,133801.0,32123348272,-0.0001164394951027814,0.14064963177445974,17399.0,119,1116,8,5
1,3,Inf,0.7,1171,133801.0,32123348272,-0.0001164394951027814,0.14064963177445974,17601.0,121,1132,2,4
1,3,Inf,0.7,1171,133801.0,32123348272,-0.0001136946710060966,0.14064963177445974,17794.0,123,1157,9,2
1,3,Inf,0.7,1171,133801.0,32123348272,-0.0001136946710060966,0.14064963177445974,18021.0,125,1171,6,8
1,3,Inf,0.7,1171,133801.0,32123348272,-0.00010737582869118878,0.14064963177445974,18264.0,127,1193,8,5
1,3,Inf,0.7,1171,133801.0,32123348272,-0.00010737582869118878,0.14064963177445974,18628.0,129,1212,7,6
1,3,Inf,0.7,1171,133801.0,32123348272,-0.00010179467538780767,0.14064963177445974,18744.0,131,1233,7,1
1,3,Inf,0.7,1171,133801.0,32123348272,-0.00010179467538780767,0.14064963177445974,18861.0,133,1248,3,4
1,3,Inf,0.7,1171,133801.0,32123348272,-0.00010054227961115606,0.14064963177445974,19126.0,135,1271,6,3
1,3,Inf,0.7,1171,133801.0,32123348272,-0.00010054227961115606,0.14064963177445974,19395.0,137,1289,8,7
1,3,Inf,0.7,1171,133801.0,32123348272,-0.00010054227961115606,0.14064963177445974,19694.0,139,1312,9,5
1,3,Inf,0.7,1171,133801.0,32123348272,-0.00010054227961115606,0.14064963177445974,20006.0,141,1334,5,6
1,3,Inf,0.7,1171,133801.0,32123348272,-9.842476176110346e-5,0.14064963177445974,20213.0,143,1357,9,2
1,3,Inf,0.7,1171,133801.0,32123348272,-9.842476176110346e-5,0.14064963177445974,20448.0,145,1374,3,7
1,3,Inf,0.7,1171,133801.0,32123348272,-9.842476176110346e-5,0.14064963177445974,20700.0,147,1395,9,7
1,3,Inf,0.7,1171,133801.0,32123348272,-9.842476176110346e-5,0.14064963177445974,20874.0,149,1415,2,7
1,3,Inf,0.7,1171,133801.0,32123348272,-9.666050102414841e-5,0.14064963177445974,21100.0,151,1432,5,6
1,3,Inf,0.7,1171,133801.0,32123348272,-9.666050102414841e-5,0.14064963177445974,21262.0,153,1450,5,1
1,3,Inf,0.7,1171,133801.0,32123348272,-9.641522018169966e-5,0.14064963177445974,21470.0,155,1467,6,5
1,3,Inf,0.7,1171,133801.0,32123348272,-9.641522018169966e-5,0.14064963177445974,21649.0,157,1484,4,3
1,3,Inf,0.7,1171,133801.0,32123348272,-9.354436735597321e-5,0.14064963177445974,21848.0,159,1506,6,7
1,3,Inf,0.7,1171,133801.0,32123348272,-9.354436735597321e-5,0.14064963177445974,22097.0,161,1522,8,8
1,3,Inf,0.7,1171,133801.0,32123348272,-9.354436735597321e-5,0.14064963177445974,22282.0,163,1539,4,4
1,3,Inf,0.7,1171,133801.0,32123348272,-9.354436735597321e-5,0.14064963177445974,22479.0,165,1551,5,3
1,3,Inf,0.7,1171,133801.0,32123348272,-8.366217679465285e-5,0.14064963177445974,22656.0,167,1567,5,3
1,3,Inf,0.7,1171,133801.0,32123348272,-8.366217679465285e-5,0.14064963177445974,22922.0,169,1587,8,4
1,3,Inf,0.7,1171,133801.0,32123348272,-8.213611867435118e-5,0.14064963177445974,23081.0,171,1604,3,7
