seed,dimension,time,lowerBound,upperBound,termination,LMOcalls,openNodes,localTighteings,globalTightenings
1,45,547.0,-1.8856804506933442,3.986964150969622,OPTIMAL,82,2,5,0
1,45,1030.0,-1.8856804506933442,0.7682950785278153,OPTIMAL,120,3,5,0
1,45,1256.0,-0.9670566568403705,0.7682950785278153,OPTIMAL,178,2,11,0
1,45,1755.0,-0.9670566568403705,0.4174410431598935,OPTIMAL,222,3,2,0
1,45,1921.0,-0.6238283546237139,0.4174410431598935,OPTIMAL,287,2,9,0
1,45,2441.0,-0.6238283546237139,-0.09440467065804847,OPTIMAL,319,3,3,0
1,45,2517.0,-0.6238283546237139,-0.09440467065804847,OPTIMAL,374,2,6,0
1,45,3046.0,-0.6238283546237139,-0.16568293353754637,OPTIMAL,408,3,2,0
1,45,3166.0,-0.515167509159228,-0.16568293353754637,OPTIMAL,460,2,7,0
1,45,3650.0,-0.515167509159228,-0.19235567992954006,OPTIMAL,476,3,1,0
1,45,3735.0,-0.48102527327332567,-0.19235567992954006,OPTIMAL,532,2,8,0
1,45,4063.0,-0.48102527327332567,-0.19235567992954006,OPTIMAL,550,3,1,0
1,45,4120.0,-0.40757335573011566,-0.19235567992954006,OPTIMAL,598,2,6,0
1,45,4638.0,-0.40757335573011566,-0.20687351042257818,OPTIMAL,623,3,2,0
1,45,4781.0,-0.3911005132015451,-0.20687351042257818,OPTIMAL,693,2,7,0
1,45,5048.0,-0.3911005132015451,-0.21290322357655933,OPTIMAL,711,3,3,0
1,45,5125.0,-0.36654152636442305,-0.21290322357655933,OPTIMAL,760,2,4,0
1,45,5337.0,-0.36654152636442305,-0.21290322357655933,OPTIMAL,778,3,2,0
1,45,5428.0,-0.3362884851108764,-0.21290322357655933,OPTIMAL,828,2,2,0
1,45,5590.0,-0.3362884851108764,-0.21290322357655933,OPTIMAL,844,3,1,0
1,45,5645.0,-0.3158988614706643,-0.21290322357655933,OPTIMAL,888,2,3,0
1,45,5834.0,-0.3158988614706643,-0.21290322357655933,OPTIMAL,902,3,1,0
1,45,5868.0,-0.30713404505301756,-0.21290322357655933,OPTIMAL,935,2,3,0
1,45,5990.0,-0.30713404505301756,-0.21290322357655933,OPTIMAL,958,3,0,0
1,45,6033.0,-0.29934381305553664,-0.21290322357655933,OPTIMAL,996,2,6,0
1,45,6155.0,-0.29934381305553664,-0.21290322357655933,OPTIMAL,1010,3,0,0
1,45,6195.0,-0.29472320263150054,-0.21290322357655933,OPTIMAL,1046,2,2,0
1,45,6259.0,-0.29472320263150054,-0.21290322357655933,OPTIMAL,1059,3,0,0
1,45,6299.0,-0.2903475499420598,-0.21290322357655933,OPTIMAL,1095,2,2,0
1,45,6323.0,-0.2903475499420598,-0.21290322357655933,OPTIMAL,1107,3,0,0
1,45,6360.0,-0.2862022337085858,-0.21290322357655933,OPTIMAL,1135,2,1,0
1,45,6383.0,-0.2862022337085858,-0.2850115654130857,OPTIMAL,1147,3,0,0
