seed,dimension,p,k,Ns,time,lowerBound,upperBound,termination,LMOcalls,localTighteings,globalTightenings
1,70,70,35.0,10.0,2039.0,0.21687039784921616,0.22215505287997575,OPTIMAL,29,0,0
1,70,70,35.0,10.0,3538.0,0.21687039784921616,0.22215505287997575,OPTIMAL,52,0,0
1,70,70,35.0,10.0,3878.0,0.21725750844107788,0.22215502808601562,OPTIMAL,91,0,0
1,70,70,35.0,10.0,4044.0,0.21725750844107788,0.22215502808601562,OPTIMAL,107,0,0
1,70,70,35.0,10.0,4421.0,0.21775494103615745,0.22215502808601562,OPTIMAL,151,0,0
1,70,70,35.0,10.0,4727.0,0.21775494103615745,0.22215502808601562,OPTIMAL,190,0,0
1,70,70,35.0,10.0,5076.0,0.21846003945759324,0.2221550279958566,OPTIMAL,233,0,0
1,70,70,35.0,10.0,5385.0,0.21846003945759324,0.2221550279958566,OPTIMAL,271,0,0
1,70,70,35.0,10.0,5711.0,0.2185511011002619,0.2221550279958566,OPTIMAL,312,0,0
1,70,70,35.0,10.0,5891.0,0.2185511011002619,0.2221550279958566,OPTIMAL,330,0,0
1,70,70,35.0,10.0,6242.0,0.2185511011002619,0.2221550279958566,OPTIMAL,374,0,0
1,70,70,35.0,10.0,6439.0,0.2185511011002619,0.2221550279958566,OPTIMAL,393,0,0
1,70,70,35.0,10.0,6797.0,0.21855568925251037,0.2221550279958566,OPTIMAL,438,0,0
1,70,70,35.0,10.0,7123.0,0.21855568925251037,0.2221550279958566,OPTIMAL,479,0,0
1,70,70,35.0,10.0,7425.0,0.21859944458379568,0.2221550279958566,OPTIMAL,516,0,0
1,70,70,35.0,10.0,7743.0,0.21859944458379568,0.2221550279958566,OPTIMAL,554,0,0
1,70,70,35.0,10.0,8107.0,0.21870435555753584,0.2221550279958566,OPTIMAL,598,0,0
1,70,70,35.0,10.0,8445.0,0.21870435555753584,0.2221550279958566,OPTIMAL,643,0,0
1,70,70,35.0,10.0,8725.0,0.2187154678628501,0.2221550279958566,OPTIMAL,680,0,0
1,70,70,35.0,10.0,9005.0,0.2187154678628501,0.2221550279958566,OPTIMAL,718,0,0
1,70,70,35.0,10.0,9330.0,0.21881686839818182,0.2221550279958566,OPTIMAL,761,0,0
1,70,70,35.0,10.0,9633.0,0.21881686839818182,0.2221550279958566,OPTIMAL,802,0,0
1,70,70,35.0,10.0,9946.0,0.21908831144688443,0.2221550279958566,OPTIMAL,844,0,0
1,70,70,35.0,10.0,10245.0,0.21908831144688443,0.2221550279958566,OPTIMAL,884,0,0
1,70,70,35.0,10.0,10532.0,0.21912249840682055,0.2221550279958566,OPTIMAL,923,0,0
1,70,70,35.0,10.0,10853.0,0.21912249840682055,0.2221550279958566,OPTIMAL,967,0,0
1,70,70,35.0,10.0,11163.0,0.21931932290753597,0.2221550279958566,OPTIMAL,1008,0,0
1,70,70,35.0,10.0,11451.0,0.21931932290753597,0.2221550279958566,OPTIMAL,1047,0,0
1,70,70,35.0,10.0,11718.0,0.21931932290753597,0.2221550279958566,OPTIMAL,1085,0,0
1,70,70,35.0,10.0,11990.0,0.21931932290753597,0.2221550279958566,OPTIMAL,1124,0,0
1,70,70,35.0,10.0,12284.0,0.21931932290753597,0.2221550279958566,OPTIMAL,1165,0,0
1,70,70,35.0,10.0,12580.0,0.21931932290753597,0.2221550279958566,OPTIMAL,1205,0,0
