seed,dimension,min_number_lower,adaptive_gap,iteration,time,memory,lb,ub,list_time,list_num_nodes,list_lmo_calls,active_set_size,discarded_set_size,node_level
30,40,Inf,0.8,77,62995.0,25338602208,1619.0178379694876,1731.0505722623268,294.0,3,52,7,5,1
30,40,Inf,0.8,77,62995.0,25338602208,1619.0178379694876,1731.0505722623268,492.0,5,83,11,6,2
30,40,Inf,0.8,77,62995.0,25338602208,1632.3194553417877,1731.0505722623268,714.0,7,112,13,7,2
30,40,Inf,0.8,77,62995.0,25338602208,1632.3194553417877,1731.0505722623268,3927.0,9,132,17,12,3
30,40,Inf,0.8,77,62995.0,25338602208,1653.3434879813863,1731.0505722623268,4093.0,11,161,10,5,3
30,40,Inf,0.8,77,62995.0,25338602208,1653.3434879813863,1731.0505722623268,4271.0,13,179,4,9,4
30,40,Inf,0.8,77,62995.0,25338602208,1659.9219008974708,1731.0505722623268,4419.0,15,209,8,1,4
30,40,Inf,0.8,77,62995.0,25338602208,1659.9219008974708,1731.0505722623268,7628.0,17,226,10,9,3
30,40,Inf,0.8,77,62995.0,25338602208,1661.495852850211,1731.0505722623268,7859.0,19,260,5,1,3
30,40,Inf,0.8,77,62995.0,25338602208,1661.495852850211,1731.0505722623268,8012.0,21,287,12,6,4
30,40,Inf,0.8,77,62995.0,25338602208,1665.2802757986972,1731.0505722623268,8197.0,23,317,4,1,4
30,40,Inf,0.8,77,62995.0,25338602208,1665.2802757986972,1731.0505722623268,8208.0,25,319,3,7,5
30,40,Inf,0.8,77,62995.0,25338602208,1665.2802757986972,1731.0505722623268,8279.0,27,335,10,10,5
30,40,Inf,0.8,77,62995.0,25338602208,1665.2802757986972,1731.0505722623268,8297.0,27,344,6,8,6
30,40,Inf,0.8,77,62995.0,25338602208,1669.169848067729,1731.0505722623268,8309.0,27,350,6,3,6
30,40,Inf,0.8,77,62995.0,25338602208,1669.169848067729,1731.0505722623268,11437.0,29,355,11,11,6
30,40,Inf,0.8,77,62995.0,25338602208,1670.4952274509208,1731.0505722623268,11446.0,29,359,4,1,6
30,40,Inf,0.8,77,62995.0,25338602208,1670.4952274509208,1731.0505722623268,11494.0,31,369,8,9,7
30,40,Inf,0.8,77,62995.0,25338602208,1671.3935241810632,1731.0505722623268,11521.0,31,381,6,2,7
30,40,Inf,0.8,77,62995.0,25338602208,1671.3935241810632,1731.0505722623268,14698.0,33,404,14,7,5
30,40,Inf,0.8,77,62995.0,25338602208,1678.008103845305,1731.0505722623268,14725.0,33,415,7,6,5
30,40,Inf,0.8,77,62995.0,25338602208,1678.008103845305,1731.0505722623268,14778.0,35,434,11,5,6
30,40,Inf,0.8,77,62995.0,25338602208,1679.0352819350621,1731.0505722623268,14798.0,35,443,6,5,6
