seed,num_v,time,lowerBound,upperBound,termination,LMOcalls,localTighteings,globalTightenings,sizeActiveSet,sizeDiscardedSet
2,7,1476.0,-5.472865542418874,-4.4232886694416695,Optimal (tolerance reached),28,1,1,6,1
2,7,2616.0,-5.472865542418874,-4.4232886694416695,Optimal (tolerance reached),56,1,0,7,1
2,7,2737.0,-5.362418324215789,-4.4232886694416695,Optimal (tolerance reached),77,2,0,9,0
2,7,2861.0,-5.362418324215789,-4.4232887810765344,Optimal (tolerance reached),99,2,0,3,1
2,7,3017.0,-5.320622338350056,-4.4232887810765344,Optimal (tolerance reached),126,3,0,14,1
2,7,3171.0,-5.320622338350056,-4.4232887810765344,Optimal (tolerance reached),150,1,0,4,3
2,7,3311.0,-5.26522988884475,-4.4232887810765344,Optimal (tolerance reached),173,3,0,9,2
2,7,3470.0,-5.26522988884475,-4.4232887810765344,Optimal (tolerance reached),200,4,0,1,0
2,7,3563.0,-5.224250157492059,-4.4232887810765344,Optimal (tolerance reached),215,2,0,13,3
2,7,3748.0,-5.224250157492059,-4.4232887810765344,Optimal (tolerance reached),246,4,0,1,3
2,7,3897.0,-5.188697516045266,-4.4232887810765344,Optimal (tolerance reached),269,2,0,9,2
2,7,4034.0,-5.188697516045266,-4.4232887810765344,Optimal (tolerance reached),291,3,0,14,3
2,7,4168.0,-5.1768192842851315,-4.4232887810765344,Optimal (tolerance reached),313,3,0,11,0
2,7,4319.0,-5.1768192842851315,-4.423288791128267,Optimal (tolerance reached),338,2,0,1,2
2,7,4467.0,-5.145732983735262,-4.423288791128267,Optimal (tolerance reached),361,2,0,6,0
2,7,4620.0,-5.145732983735262,-4.423288791128267,Optimal (tolerance reached),386,2,0,6,2
2,7,4744.0,-5.133024931227368,-4.423288791128267,Optimal (tolerance reached),406,2,0,9,2
2,7,4900.0,-5.133024931227368,-4.423288791128267,Optimal (tolerance reached),432,3,0,14,3
2,7,5048.0,-5.098129085453475,-4.423288791128267,Optimal (tolerance reached),455,2,0,12,7
2,7,5188.0,-5.098129085453475,-4.423288791128267,Optimal (tolerance reached),478,1,0,13,3
2,7,5328.0,-5.090099456264957,-4.423288791128267,Optimal (tolerance reached),501,0,0,19,8
2,7,5470.0,-5.090099456264957,-4.423288791128267,Optimal (tolerance reached),525,1,0,15,1
2,7,5583.0,-5.081867449691269,-4.423288791128267,Optimal (tolerance reached),543,0,0,14,8
2,7,5737.0,-5.081867449691269,-4.423288791128267,Optimal (tolerance reached),568,1,0,1,0
2,7,5862.0,-5.0540169893559295,-4.423288791128267,Optimal (tolerance reached),588,0,0,13,2
2,7,5996.0,-5.0540169893559295,-4.423288791128267,Optimal (tolerance reached),610,0,0,13,1
2,7,6144.0,-5.047974197358723,-4.423288791128267,Optimal (tolerance reached),634,2,0,10,7
2,7,6284.0,-5.047974197358723,-4.423288791128267,Optimal (tolerance reached),656,1,0,11,3
2,7,6426.0,-5.037781127456356,-4.423288791128267,Optimal (tolerance reached),679,3,0,7,4
2,7,6551.0,-5.037781127456356,-4.423288791128267,Optimal (tolerance reached),701,3,0,1,3
2,7,6683.0,-5.014111457538742,-4.423288791128267,Optimal (tolerance reached),722,1,0,14,2
