seed,num_v,time,solution,dual_gap,rel_dual_gap,number_nodes,termination,ncalls
1,4,1958.939,-509.54049528040696,3.0614716820913372,0.006008299066409959,3,Time limit reached,45
2,4,2089.035,-515.739636574552,3.736998755286322,0.007245901788946806,3,Time limit reached,30
3,4,2091.495,-501.52339097979467,4.4601852892174065,0.008893274709488272,3,Time limit reached,19
1,5,1980.17,-533.8402162469384,5.541408711162035,0.01038027586254151,3,Time limit reached,28
2,5,1926.883,-494.7163796075971,4.416218287560525,0.008926767880746974,3,Time limit reached,40
