seed,dimension,min_number_lower,adaptive_gap,iteration,time,memory,lb,ub,list_time,list_num_nodes,list_lmo_calls,active_set_size,discarded_set_size
30,40,Inf,1.0,99,3921.0,969242992,582.3966455558743,607.8004053919414,152.0,3,36,12,3
30,40,Inf,1.0,99,3921.0,969242992,582.3966455558743,607.8004053919414,255.0,5,51,8,4
30,40,Inf,1.0,99,3921.0,969242992,582.913690284253,607.8004053919414,341.0,7,79,9,1
30,40,Inf,1.0,99,3921.0,969242992,582.913690284253,607.8004053919414,469.0,9,105,13,5
30,40,Inf,1.0,99,3921.0,969242992,588.3167346501743,607.8004053919414,548.0,11,125,8,0
30,40,Inf,1.0,99,3921.0,969242992,588.3167346501743,607.8004053919414,648.0,13,146,11,2
30,40,Inf,1.0,99,3921.0,969242992,588.3944687572548,607.8004053919414,731.0,15,167,7,1
30,40,Inf,1.0,99,3921.0,969242992,588.3944687572548,607.8004053919414,867.0,17,188,3,7
30,40,Inf,1.0,99,3921.0,969242992,593.6625224727889,607.8004053919414,972.0,19,214,15,0
30,40,Inf,1.0,99,3921.0,969242992,593.6625224727889,607.8004053919414,1146.0,21,243,14,7
30,40,Inf,1.0,99,3921.0,969242992,593.6938869952638,607.8004053919414,1208.0,23,258,9,6
30,40,Inf,1.0,99,3921.0,969242992,593.6938869952638,607.8004053919414,1278.0,25,271,4,2
30,40,Inf,1.0,99,3921.0,969242992,593.7704257252992,607.8004053919414,1295.0,25,280,6,0
30,40,Inf,1.0,99,3921.0,969242992,593.7704257252992,607.8004053919414,1375.0,27,298,8,4
30,40,Inf,1.0,99,3921.0,969242992,593.7814075411543,607.8004053919414,1497.0,29,323,3,0
30,40,Inf,1.0,99,3921.0,969242992,593.7814075411543,607.8004053919414,1581.0,31,344,10,1
30,40,Inf,1.0,99,3921.0,969242992,594.1676365597915,607.8004053919414,1664.0,33,361,7,2
30,40,Inf,1.0,99,3921.0,969242992,594.1676365597915,607.8004053919414,1757.0,35,374,8,3
30,40,Inf,1.0,99,3921.0,969242992,594.1751210800452,607.8004053919414,1832.0,37,396,8,0
30,40,Inf,1.0,99,3921.0,969242992,594.1751210800452,607.8004053919414,1858.0,37,403,11,6
30,40,Inf,1.0,99,3921.0,969242992,594.4458726694637,607.8004053919414,1949.0,39,423,9,0
30,40,Inf,1.0,99,3921.0,969242992,594.4458726694637,607.8004053919414,1987.0,41,435,2,1
30,40,Inf,1.0,99,3921.0,969242992,594.6174751564487,607.8004053919414,2070.0,43,453,5,2
30,40,Inf,1.0,99,3921.0,969242992,594.6174751564487,607.8004053919414,2096.0,43,464,11,3
30,40,Inf,1.0,99,3921.0,969242992,595.0370648794574,607.8004053919414,2170.0,45,478,5,1
30,40,Inf,1.0,99,3921.0,969242992,595.0370648794574,607.8004053919414,2240.0,47,499,7,1
30,40,Inf,1.0,99,3921.0,969242992,596.8220233929648,607.8004053919414,2286.0,49,514,6,2
30,40,Inf,1.0,99,3921.0,969242992,596.8220233929648,607.8004053919414,2359.0,51,536,4,1
30,40,Inf,1.0,99,3921.0,969242992,596.9601148203321,607.8004053919414,2443.0,53,557,3,1
30,40,Inf,1.0,99,3921.0,969242992,596.9601148203321,607.8004053919414,2498.0,55,572,5,0
30,40,Inf,1.0,99,3921.0,969242992,597.3506437155268,607.8004053919414,2512.0,55,579,7,1
30,40,Inf,1.0,99,3921.0,969242992,597.3506437155268,607.8004053919414,2530.0,55,588,6,1
30,40,Inf,1.0,99,3921.0,969242992,597.5831675915196,607.8004053919414,2562.0,57,601,1,3
30,40,Inf,1.0,99,3921.0,969242992,597.5831675915196,607.8004053919414,2584.0,57,611,9,1
30,40,Inf,1.0,99,3921.0,969242992,597.9506215365311,607.8004053919414,2625.0,59,622,2,0
30,40,Inf,1.0,99,3921.0,969242992,597.9506215365311,607.8004053919414,2682.0,61,642,6,2
30,40,Inf,1.0,99,3921.0,969242992,598.3136314943414,607.8004053919414,2716.0,63,655,2,1
30,40,Inf,1.0,99,3921.0,969242992,598.3136314943414,607.8004053919414,2799.0,65,677,7,0
30,40,Inf,1.0,99,3921.0,969242992,598.4482440740363,607.8004053919414,2853.0,67,687,5,6
30,40,Inf,1.0,99,3921.0,969242992,598.4482440740363,607.8004053919414,2913.0,69,706,9,1
30,40,Inf,1.0,99,3921.0,969242992,598.4591072470599,607.8004053919414,2935.0,69,715,6,3
30,40,Inf,1.0,99,3921.0,969242992,598.4591072470599,607.8004053919414,2978.0,71,730,8,3
30,40,Inf,1.0,99,3921.0,969242992,598.997128013964,607.8004053919414,3015.0,73,744,6,3
30,40,Inf,1.0,99,3921.0,969242992,598.997128013964,607.8004053919414,3078.0,75,761,10,5
30,40,Inf,1.0,99,3921.0,969242992,599.5088137762652,607.8004053919414,3130.0,77,778,4,1
30,40,Inf,1.0,99,3921.0,969242992,599.5088137762652,607.8004053919414,3234.0,79,796,4,3
30,40,Inf,1.0,99,3921.0,969242992,599.9713738739259,607.8004053919414,3278.0,81,810,6,6
30,40,Inf,1.0,99,3921.0,969242992,599.9713738739259,607.8004053919414,3359.0,83,832,9,5
30,40,Inf,1.0,99,3921.0,969242992,600.370649297375,607.8004053919414,3413.0,85,847,6,2
30,40,Inf,1.0,99,3921.0,969242992,600.370649297375,607.8004053919414,3532.0,87,864,10,1
30,40,Inf,1.0,99,3921.0,969242992,600.4134923980049,607.8004053919414,3594.0,89,883,5,2
30,40,Inf,1.0,99,3921.0,969242992,600.4134923980049,607.8004053919414,3613.0,89,892,7,3
30,40,Inf,1.0,99,3921.0,969242992,600.7063463375274,607.8004053919414,3654.0,91,905,5,2
30,40,Inf,1.0,99,3921.0,969242992,600.7063463375274,607.8004053919414,3697.0,93,919,6,4
30,40,Inf,1.0,99,3921.0,969242992,601.0007950236421,607.8004053919414,3705.0,93,923,3,3
30,40,Inf,1.0,99,3921.0,969242992,601.0007950236421,607.8004053919414,3756.0,95,939,8,1
30,40,Inf,1.0,99,3921.0,969242992,601.2990163121951,607.8004053919414,3771.0,95,945,4,3
30,40,Inf,1.0,99,3921.0,969242992,601.2990163121951,607.8004053919414,3803.0,97,955,7,3
30,40,Inf,1.0,99,3921.0,969242992,601.7078886683017,607.8004053919414,3822.0,97,964,5,1
