seed,dimension,p,k,time,solution,termination,ncalls
1,30,30,15.0,2.296,-4.512679550815837,OPTIMAL,5
9,90,90,45.0,5.0,25.359,-9939.735706210111,OPTIMAL,85
9,90,90,45.0,10.0,25.429,-13103.425440490832,OPTIMAL,86
10,90,90,45.0,0.1,0.038,-95338.92676350637,OPTIMAL,5
10,90,90,45.0,1.0,1808.124,-222512.10706119618,Time limit reached,3848
10,90,90,45.0,5.0,220.933,-84696.8405703023,OPTIMAL,596
10,90,90,45.0,10.0,26.107,-151460.33532654017,OPTIMAL,64
1,50,50,25.0,0.1,2.7,-222.7156054633275,OPTIMAL,5
1,50,50,25.0,1.0,1801.16,-830.4060287565484,Time limit reached,36410
1,50,50,25.0,5.0,52.035,-533.9024059768275,OPTIMAL,1391
1,50,50,25.0,10.0,9.243,-533.9024059768276,OPTIMAL,140
2,50,50,25.0,0.1,0.021,-302.01535887823866,OPTIMAL,5
2,50,50,25.0,1.0,1804.351,-1211.1120474253526,Time limit reached,44731
2,50,50,25.0,5.0,17.441,-799.3473824901516,OPTIMAL,300
2,50,50,25.0,10.0,23.414,-807.7920070795315,OPTIMAL,147
3,50,50,25.0,0.1,0.021,-853.8272777602954,OPTIMAL,5
1,50,50,25.0,0.1,2.783,-222.7156054633275,OPTIMAL,5
3,50,50,25.0,1.0,1804.549,-2885.399764175802,Time limit reached,29778
3,50,50,25.0,5.0,45.335,-1729.6614491361695,OPTIMAL,618
3,50,50,25.0,10.0,16.167,-2145.064274578953,OPTIMAL,174
4,50,50,25.0,0.1,0.023,-773.7579916614262,OPTIMAL,5
1,50,50,25.0,1.0,1805.713,-830.4060287565484,Time limit reached,34853
1,50,50,25.0,5.0,55.292,-533.9024059768275,OPTIMAL,1391
1,50,50,25.0,10.0,9.635,-533.9024059768276,OPTIMAL,140
2,50,50,25.0,0.1,0.023,-302.01535887823866,OPTIMAL,5
4,50,50,25.0,1.0,1801.355,-2700.0036077904915,Time limit reached,33142
4,50,50,25.0,5.0,8.735,-1736.2864283299923,OPTIMAL,114
4,50,50,25.0,10.0,8.971,-1859.8237010386943,OPTIMAL,147
5,50,50,25.0,0.1,0.022,-37.879343832756625,OPTIMAL,5
2,50,50,25.0,1.0,1802.038,-1211.1120474253526,Time limit reached,43380
2,50,50,25.0,5.0,17.656,-799.3473824901516,OPTIMAL,300
2,50,50,25.0,10.0,25.89,-807.7920070795315,OPTIMAL,147
3,50,50,25.0,0.1,0.023,-853.8272777602954,OPTIMAL,5
5,50,50,25.0,1.0,1801.713,-99.57614266909542,Time limit reached,78715
5,50,50,25.0,5.0,18.359,-53.68781747215606,OPTIMAL,392
5,50,50,25.0,10.0,9.176,-54.01008007918786,OPTIMAL,106
6,50,50,25.0,0.1,0.021,-101.23506361058239,OPTIMAL,5
3,50,50,25.0,1.0,1801.147,-2885.399764175802,Time limit reached,29493
3,50,50,25.0,5.0,45.009,-1729.6614491361695,OPTIMAL,618
3,50,50,25.0,10.0,16.002,-2145.064274578953,OPTIMAL,174
4,50,50,25.0,0.1,0.022,-773.7579916614262,OPTIMAL,5
6,50,50,25.0,1.0,1802.82,-460.73239929079193,Time limit reached,86856
6,50,50,25.0,5.0,13.85,-340.632529218678,OPTIMAL,219
6,50,50,25.0,10.0,9.338,-341.14511669060755,OPTIMAL,159
7,50,50,25.0,0.1,0.02,-541.6138774625181,OPTIMAL,5
4,50,50,25.0,1.0,1803.224,-2700.0036077904915,Time limit reached,33219
4,50,50,25.0,5.0,8.667,-1736.2864283299923,OPTIMAL,114
4,50,50,25.0,10.0,8.826,-1859.8237010386943,OPTIMAL,147
5,50,50,25.0,0.1,0.022,-37.879343832756625,OPTIMAL,5
7,50,50,25.0,1.0,1803.258,-1828.192288741498,Time limit reached,33601
7,50,50,25.0,5.0,30.378,-1166.7909909326588,OPTIMAL,382
7,50,50,25.0,10.0,17.557,-1206.8363850030046,OPTIMAL,249
8,50,50,25.0,0.1,0.024,-511.98607096648544,OPTIMAL,5
5,50,50,25.0,1.0,1805.704,-99.57614266909542,Time limit reached,79085
5,50,50,25.0,5.0,18.32,-53.68781747215606,OPTIMAL,392
5,50,50,25.0,10.0,9.174,-54.01008007918786,OPTIMAL,106
6,50,50,25.0,0.1,0.019,-101.23506361058239,OPTIMAL,5
8,50,50,25.0,1.0,1805.597,-2303.544833502096,Time limit reached,37606
8,50,50,25.0,5.0,36.454,-1543.1594254361726,OPTIMAL,593
8,50,50,25.0,10.0,9.317,-1639.9822837975871,OPTIMAL,168
9,50,50,25.0,0.1,0.02,-102.22410050053469,OPTIMAL,5
6,50,50,25.0,1.0,1802.937,-460.73239929079193,Time limit reached,86337
6,50,50,25.0,5.0,13.7,-340.632529218678,OPTIMAL,219
6,50,50,25.0,10.0,9.227,-341.14511669060755,OPTIMAL,159
7,50,50,25.0,0.1,0.023,-541.6138774625181,OPTIMAL,5
9,50,50,25.0,1.0,1804.302,-241.16142464799813,Time limit reached,45268
9,50,50,25.0,5.0,9.264,-150.37630865953238,OPTIMAL,109
9,50,50,25.0,10.0,11.525,-167.08614466084344,OPTIMAL,117
10,50,50,25.0,0.1,0.02,-21.349478762784095,OPTIMAL,5
7,50,50,25.0,1.0,1805.02,-1828.192288741498,Time limit reached,33454
7,50,50,25.0,5.0,30.483,-1166.7909909326588,OPTIMAL,382
7,50,50,25.0,10.0,17.42,-1206.8363850030046,OPTIMAL,249
8,50,50,25.0,0.1,0.024,-511.98607096648544,OPTIMAL,5
10,50,50,25.0,1.0,1806.102,-15.113363011735105,Time limit reached,120112
10,50,50,25.0,5.0,13.637,-29.579048900774744,OPTIMAL,166
10,50,50,25.0,10.0,9.232,-29.52749333745754,OPTIMAL,123
1,70,70,35.0,0.1,0.027,-2797.8213805446567,OPTIMAL,5
8,50,50,25.0,1.0,1805.318,-2303.544833502096,Time limit reached,37818
8,50,50,25.0,5.0,36.452,-1543.1594254361726,OPTIMAL,593
8,50,50,25.0,10.0,9.32,-1639.9822837975871,OPTIMAL,168
9,50,50,25.0,0.1,0.024,-102.22410050053469,OPTIMAL,5
1,70,70,35.0,1.0,1804.511,-7222.754814144455,Time limit reached,17618
1,70,70,35.0,5.0,12.769,-5148.935995033293,OPTIMAL,115
1,70,70,35.0,10.0,12.716,-5012.052757122775,OPTIMAL,99
2,70,70,35.0,0.1,0.026,-276.76328207083367,OPTIMAL,5
9,50,50,25.0,1.0,1801.362,-241.16142464799813,Time limit reached,43881
9,50,50,25.0,5.0,9.283,-150.37630865953238,OPTIMAL,109
9,50,50,25.0,10.0,11.439,-167.08614466084344,OPTIMAL,117
10,50,50,25.0,0.1,0.02,-21.349478762784095,OPTIMAL,5
2,70,70,35.0,1.0,1803.281,-629.426323753435,Time limit reached,27343
2,70,70,35.0,5.0,13.579,-417.34315292238597,OPTIMAL,124
2,70,70,35.0,10.0,17.702,-429.6176890484226,OPTIMAL,144
3,70,70,35.0,0.1,0.026,-146048.30629797274,OPTIMAL,5
3,70,70,35.0,1.0,26.189,-446207.5098529867,OPTIMAL,81
3,70,70,35.0,5.0,26.215,-270888.3339309286,OPTIMAL,98
3,70,70,35.0,10.0,13.356,-331493.9259082313,OPTIMAL,70
4,70,70,35.0,0.1,0.028,-46348.15535596037,OPTIMAL,5
10,50,50,25.0,1.0,1802.833,-15.113363011735105,Time limit reached,120112
10,50,50,25.0,5.0,13.686,-29.579048900774744,OPTIMAL,166
10,50,50,25.0,10.0,9.196,-29.52749333745754,OPTIMAL,123
1,70,70,35.0,0.1,0.029,-2797.8213805446567,OPTIMAL,5
4,70,70,35.0,1.0,1806.549,-121547.37505541804,Time limit reached,6167
4,70,70,35.0,5.0,42.255,-51839.153771710444,OPTIMAL,181
4,70,70,35.0,10.0,15.141,-104950.03996026792,OPTIMAL,62
5,70,70,35.0,0.1,0.027,-3035.668395004075,OPTIMAL,5
1,70,70,35.0,1.0,1803.876,-7222.754814144455,Time limit reached,17552
1,70,70,35.0,5.0,12.666,-5148.935995033293,OPTIMAL,115
1,70,70,35.0,10.0,12.749,-5012.052757122775,OPTIMAL,99
2,70,70,35.0,0.1,0.027,-276.76328207083367,OPTIMAL,5
5,70,70,35.0,1.0,1804.441,-10602.902175712585,Time limit reached,19008
5,70,70,35.0,5.0,13.428,-6186.85060752802,OPTIMAL,146
5,70,70,35.0,10.0,13.666,-7537.457568097623,OPTIMAL,167
6,70,70,35.0,0.1,0.026,-3.0386333812987427e6,OPTIMAL,5
6,70,70,35.0,1.0,14.333,-1.1854291987834133e7,OPTIMAL,14
6,70,70,35.0,5.0,31.932,-4.553900687262249e6,OPTIMAL,91
6,70,70,35.0,10.0,12.849,-7.259030002757221e6,OPTIMAL,46
7,70,70,35.0,0.1,0.028,-3386.4677525452216,OPTIMAL,5
2,70,70,35.0,1.0,1804.165,-629.426323753435,Time limit reached,28906
2,70,70,35.0,5.0,13.46,-417.34315292238597,OPTIMAL,124
2,70,70,35.0,10.0,17.823,-429.6176890484226,OPTIMAL,144
3,70,70,35.0,0.1,0.027,-146048.30629797274,OPTIMAL,5
3,70,70,35.0,1.0,26.022,-446207.5098529867,OPTIMAL,81
3,70,70,35.0,5.0,26.007,-270888.3339309286,OPTIMAL,98
3,70,70,35.0,10.0,13.197,-331493.9259082313,OPTIMAL,70
4,70,70,35.0,0.1,0.027,-46348.15535596037,OPTIMAL,5
7,70,70,35.0,1.0,1807.348,-10498.459893620164,Time limit reached,14925
7,70,70,35.0,5.0,12.606,-6779.870148959403,OPTIMAL,117
7,70,70,35.0,10.0,12.726,-6895.468629518528,OPTIMAL,112
8,70,70,35.0,0.1,0.025,-1315.312277217477,OPTIMAL,5
4,70,70,35.0,1.0,1803.065,-121547.37505541804,Time limit reached,6213
4,70,70,35.0,5.0,42.513,-51839.153771710444,OPTIMAL,181
4,70,70,35.0,10.0,15.149,-104950.03996026792,OPTIMAL,62
5,70,70,35.0,0.1,0.026,-3035.668395004075,OPTIMAL,5
8,70,70,35.0,1.0,1804.646,-3325.6952465457443,Time limit reached,24457
8,70,70,35.0,5.0,87.896,-2008.3539208537095,OPTIMAL,992
8,70,70,35.0,10.0,17.653,-2234.642845374608,OPTIMAL,159
9,70,70,35.0,0.1,0.026,-278.068931115756,OPTIMAL,5
5,70,70,35.0,1.0,1802.591,-10602.902175712585,Time limit reached,19063
5,70,70,35.0,5.0,13.398,-6186.85060752802,OPTIMAL,146
5,70,70,35.0,10.0,13.406,-7537.457568097623,OPTIMAL,167
6,70,70,35.0,0.1,0.028,-3.0386333812987427e6,OPTIMAL,5
6,70,70,35.0,1.0,14.166,-1.1854291987834133e7,OPTIMAL,14
6,70,70,35.0,5.0,31.884,-4.553900687262249e6,OPTIMAL,91
6,70,70,35.0,10.0,12.829,-7.259030002757221e6,OPTIMAL,46
7,70,70,35.0,0.1,0.027,-3386.4677525452216,OPTIMAL,5
9,70,70,35.0,1.0,1804.935,-803.2301977630018,Time limit reached,33254
9,70,70,35.0,5.0,20.147,-579.161135683043,OPTIMAL,232
9,70,70,35.0,10.0,17.909,-580.0828766038888,OPTIMAL,181
10,70,70,35.0,0.1,0.026,-542.5786305155099,OPTIMAL,5
7,70,70,35.0,1.0,1804.542,-10498.459893620164,Time limit reached,14799
7,70,70,35.0,5.0,12.6,-6779.870148959403,OPTIMAL,117
7,70,70,35.0,10.0,12.599,-6895.468629518528,OPTIMAL,112
8,70,70,35.0,0.1,0.028,-1315.312277217477,OPTIMAL,5
10,70,70,35.0,1.0,1802.823,-1536.4657401976917,Time limit reached,27735
10,70,70,35.0,5.0,34.026,-1029.2937528461903,OPTIMAL,385
10,70,70,35.0,10.0,17.731,-1085.582496834966,OPTIMAL,163
1,90,90,45.0,0.1,0.032,-18670.312276752353,OPTIMAL,5
8,70,70,35.0,1.0,1806.51,-3325.6952465457443,Time limit reached,24728
8,70,70,35.0,5.0,87.076,-2008.3539208537095,OPTIMAL,992
8,70,70,35.0,10.0,17.498,-2234.642845374608,OPTIMAL,159
9,70,70,35.0,0.1,0.029,-278.068931115756,OPTIMAL,5
1,90,90,45.0,1.0,1803.25,-53697.333951058725,Time limit reached,7135
1,90,90,45.0,5.0,20.057,-32165.473965912246,OPTIMAL,94
1,90,90,45.0,10.0,28.827,-38133.89095796784,OPTIMAL,94
2,90,90,45.0,0.1,0.034,-14084.188010188294,OPTIMAL,5
9,70,70,35.0,1.0,1806.629,-803.2301977630018,Time limit reached,33254
9,70,70,35.0,5.0,20.208,-579.161135683043,OPTIMAL,232
9,70,70,35.0,10.0,17.863,-580.0828766038888,OPTIMAL,181
10,70,70,35.0,0.1,0.03,-542.5786305155099,OPTIMAL,5
2,90,90,45.0,1.0,1811.185,-38647.89708760296,Time limit reached,9559
2,90,90,45.0,5.0,30.708,-21446.70421801225,OPTIMAL,210
2,90,90,45.0,10.0,28.789,-27740.677769395035,OPTIMAL,146
3,90,90,45.0,0.1,0.037,-4063.3151238691667,OPTIMAL,5
10,70,70,35.0,1.0,1806.238,-1536.4657401976917,Time limit reached,28208
10,70,70,35.0,5.0,34.191,-1029.2937528461903,OPTIMAL,385
10,70,70,35.0,10.0,17.926,-1085.582496834966,OPTIMAL,163
1,90,90,45.0,0.1,0.033,-18670.312276752353,OPTIMAL,5
3,90,90,45.0,1.0,1804.348,-9588.630094835946,Time limit reached,14194
3,90,90,45.0,5.0,34.161,-5228.694089750154,OPTIMAL,318
3,90,90,45.0,10.0,22.883,-6949.013484341333,OPTIMAL,135
4,90,90,45.0,0.1,0.034,-10504.732237194454,OPTIMAL,5
1,90,90,45.0,1.0,1811.673,-53697.333951058725,Time limit reached,7135
1,90,90,45.0,5.0,20.149,-32165.473965912246,OPTIMAL,94
1,90,90,45.0,10.0,28.95,-38133.89095796784,OPTIMAL,94
2,90,90,45.0,0.1,0.033,-14084.188010188294,OPTIMAL,5
4,90,90,45.0,1.0,1806.507,-27929.482817529224,Time limit reached,10648
4,90,90,45.0,5.0,26.677,-16025.791320369688,OPTIMAL,210
4,90,90,45.0,10.0,17.75,-20889.108822972685,OPTIMAL,140
5,90,90,45.0,0.1,0.035,-1000.1461563458813,OPTIMAL,5
2,90,90,45.0,1.0,1810.083,-38647.89708760296,Time limit reached,9559
2,90,90,45.0,5.0,30.572,-21446.70421801225,OPTIMAL,210
2,90,90,45.0,10.0,28.621,-27740.677769395035,OPTIMAL,146
3,90,90,45.0,0.1,0.034,-4063.3151238691667,OPTIMAL,5
5,90,90,45.0,1.0,1805.731,-456.1115360973653,Time limit reached,28729
5,90,90,45.0,5.0,17.861,-2100.968896969361,OPTIMAL,251
5,90,90,45.0,10.0,18.127,-2213.440693454847,OPTIMAL,290
6,90,90,45.0,0.1,0.042,-1.4397826701698136e6,OPTIMAL,5
6,90,90,45.0,1.0,8.361,-6.064949686289197e6,OPTIMAL,26
6,90,90,45.0,5.0,58.25,-2.1317104343689755e6,OPTIMAL,194
6,90,90,45.0,10.0,17.035,-4.7910031247589225e6,OPTIMAL,75
7,90,90,45.0,0.1,0.035,-129915.86278481437,OPTIMAL,5
3,90,90,45.0,1.0,1810.166,-9588.630094835946,Time limit reached,14506
3,90,90,45.0,5.0,34.034,-5228.694089750154,OPTIMAL,318
3,90,90,45.0,10.0,22.722,-6949.013484341333,OPTIMAL,135
4,90,90,45.0,0.1,0.033,-10504.732237194454,OPTIMAL,5
7,90,90,45.0,1.0,1808.642,-567829.5287094756,Time limit reached,11487
7,90,90,45.0,5.0,43.735,-255243.0088110602,OPTIMAL,293
7,90,90,45.0,10.0,17.709,-427443.43913969427,OPTIMAL,136
8,90,90,45.0,0.1,0.032,-118972.5986311546,OPTIMAL,5
8,90,90,45.0,1.0,21.886,-404123.31803481653,OPTIMAL,72
8,90,90,45.0,5.0,26.201,-179758.24699591193,OPTIMAL,139
8,90,90,45.0,10.0,17.439,-302897.28551606607,OPTIMAL,97
9,90,90,45.0,0.1,0.044,-8286.736243114898,OPTIMAL,5
4,90,90,45.0,1.0,1806.287,-27929.482817529224,Time limit reached,10709
4,90,90,45.0,5.0,26.564,-16025.791320369688,OPTIMAL,210
4,90,90,45.0,10.0,17.817,-20889.108822972685,OPTIMAL,140
5,90,90,45.0,0.1,0.045,-1000.1461563458813,OPTIMAL,5
9,90,90,45.0,1.0,1803.201,-19571.33551000647,Time limit reached,7484
9,90,90,45.0,5.0,17.973,-9939.73570621012,OPTIMAL,85
9,90,90,45.0,10.0,17.741,-13103.425440490837,OPTIMAL,86
10,90,90,45.0,0.1,0.03,-95338.92676350637,OPTIMAL,5
5,90,90,45.0,1.0,1801.569,-456.1115360973653,Time limit reached,28729
5,90,90,45.0,5.0,17.923,-2100.968896969361,OPTIMAL,251
5,90,90,45.0,10.0,18.091,-2213.440693454847,OPTIMAL,290
6,90,90,45.0,0.1,0.033,-1.4397826701698136e6,OPTIMAL,5
6,90,90,45.0,1.0,8.347,-6.064949686289197e6,OPTIMAL,26
6,90,90,45.0,5.0,58.296,-2.1317104343689755e6,OPTIMAL,194
6,90,90,45.0,10.0,16.924,-4.7910031247589225e6,OPTIMAL,75
7,90,90,45.0,0.1,0.03,-129915.86278481437,OPTIMAL,5
10,90,90,45.0,1.0,1802.956,-222535.58111949678,Time limit reached,4061
10,90,90,45.0,5.0,65.1,-84696.84057029792,OPTIMAL,204
10,90,90,45.0,10.0,22.518,-151460.33532654017,OPTIMAL,64
7,90,90,45.0,1.0,1804.967,-567829.5287094756,Time limit reached,11615
7,90,90,45.0,5.0,44.145,-255243.0088110602,OPTIMAL,293
7,90,90,45.0,10.0,17.769,-427443.43913969427,OPTIMAL,136
8,90,90,45.0,0.1,0.035,-118972.5986311546,OPTIMAL,5
8,90,90,45.0,1.0,21.956,-404123.31803481653,OPTIMAL,72
8,90,90,45.0,5.0,26.356,-179758.24699591193,OPTIMAL,139
8,90,90,45.0,10.0,17.581,-302897.28551606607,OPTIMAL,97
9,90,90,45.0,0.1,0.03,-8286.736243114898,OPTIMAL,5
9,90,90,45.0,1.0,1810.326,-19571.33551000647,Time limit reached,7484
9,90,90,45.0,5.0,17.86,-9939.73570621012,OPTIMAL,85
9,90,90,45.0,10.0,17.747,-13103.425440490837,OPTIMAL,86
10,90,90,45.0,0.1,0.031,-95338.92676350637,OPTIMAL,5
10,90,90,45.0,1.0,1805.263,-222535.58111949678,Time limit reached,4081
10,90,90,45.0,5.0,65.297,-84696.84057029792,OPTIMAL,204
10,90,90,45.0,10.0,22.475,-151460.33532654017,OPTIMAL,64
1,50,50,25.0,0.1,2.65,-222.7156054633275,OPTIMAL,5
1,50,50,25.0,1.0,1803.007,-830.4060287565484,Time limit reached,35921
1,50,50,25.0,5.0,50.847,-533.9024059768275,OPTIMAL,1391
1,50,50,25.0,10.0,9.072,-533.9024059768276,OPTIMAL,140
2,50,50,25.0,0.1,0.022,-302.01535887823866,OPTIMAL,5
2,50,50,25.0,1.0,1804.075,-1211.1120474253526,Time limit reached,45725
2,50,50,25.0,5.0,17.076,-799.3473824901516,OPTIMAL,300
2,50,50,25.0,10.0,22.928,-807.7920070795315,OPTIMAL,147
3,50,50,25.0,0.1,0.021,-853.8272777602954,OPTIMAL,5
