seed,dimension,p,k,time,solution,termination
1,5,25,1.0,0.10777783393859863,2.1740031873987387,LOCALLY_SOLVED
1,5,25,1.0,0.11015510559082031,2.1740031873987387,LOCALLY_SOLVED
