seed,dimension,p,k,time,lowerBound,upperBound,termination,LMOcalls,openNodes,localTighteings,globalTightenings
2,18,90,4.0,160.0,2.298736937827426,2.6345054709356903,OPTIMAL,38,2,0,64
2,18,90,4.0,293.0,2.298736937827426,2.6345054709356903,OPTIMAL,68,3,0,0
2,18,90,4.0,473.0,2.3395351090342507,2.6345054709356903,OPTIMAL,106,4,0,0
2,18,90,4.0,684.0,2.3395351090342507,2.6345054709356903,OPTIMAL,138,5,0,0
2,18,90,4.0,910.0,2.3614467757048354,2.6345054709356903,OPTIMAL,168,6,0,0
2,18,90,4.0,1037.0,2.3614467757048354,2.6345054709356903,OPTIMAL,192,7,0,0
2,18,90,4.0,1136.0,2.385900671010018,2.6345054709356903,OPTIMAL,222,8,0,0
2,18,90,4.0,1296.0,2.385900671010018,2.6345054709356903,OPTIMAL,248,9,0,0
2,18,90,4.0,1517.0,2.389096054336469,2.6345054709356903,OPTIMAL,280,10,0,0
2,18,90,4.0,1685.0,2.389096054336469,2.6345054709356903,OPTIMAL,305,11,0,0
2,18,90,4.0,1902.0,2.396950078764651,2.6345054709356903,OPTIMAL,346,12,0,0
2,18,90,4.0,2055.0,2.396950078764651,2.6345054709356903,OPTIMAL,370,13,0,0
2,18,90,4.0,2236.0,2.408404292040443,2.6345054709356903,OPTIMAL,395,14,0,0
2,18,90,4.0,2425.0,2.408404292040443,2.6345054709356903,OPTIMAL,423,15,0,0
2,18,90,4.0,2536.0,2.4205607115878554,2.6345054709356903,OPTIMAL,451,16,0,0
2,18,90,4.0,2726.0,2.4205607115878554,2.6345054709356903,OPTIMAL,481,17,0,0
2,18,90,4.0,2957.0,2.421861286769234,2.6345054709356903,OPTIMAL,517,18,0,0
2,18,90,4.0,3116.0,2.421861286769234,2.6345054709356903,OPTIMAL,543,19,0,0
2,18,90,4.0,3234.0,2.427744233844008,2.6345054709356903,OPTIMAL,575,20,0,0
2,18,90,4.0,3380.0,2.427744233844008,2.6345054709356903,OPTIMAL,597,21,0,0
2,18,90,4.0,3595.0,2.4364271155046233,2.6345054709356903,OPTIMAL,635,22,0,0
2,18,90,4.0,3638.0,2.4364271155046233,2.6345054709356903,OPTIMAL,648,23,0,0
2,18,90,4.0,3734.0,2.4426336152971064,2.6345054709356903,OPTIMAL,672,24,0,0
2,18,90,4.0,3877.0,2.4426336152971064,2.6345054709356903,OPTIMAL,705,25,0,0
2,18,90,4.0,4018.0,2.44395599684949,2.6345054709356903,OPTIMAL,745,26,0,0
2,18,90,4.0,4145.0,2.44395599684949,2.6345054709356903,OPTIMAL,772,27,0,0
2,18,90,4.0,4296.0,2.451607460609965,2.6345054709356903,OPTIMAL,807,28,0,0
2,18,90,4.0,4480.0,2.451607460609965,2.6345054709356903,OPTIMAL,836,29,0,0
2,18,90,4.0,4710.0,2.452485476357309,2.6345054709356903,OPTIMAL,872,30,0,0
2,18,90,4.0,4809.0,2.452485476357309,2.6345054709356903,OPTIMAL,894,31,0,0
2,18,90,4.0,4913.0,2.4528996092677104,2.6345054709356903,OPTIMAL,911,32,0,0
2,18,90,4.0,5144.0,2.4528996092677104,2.6345054709356903,OPTIMAL,945,33,0,0
2,18,90,4.0,5309.0,2.457684142964382,2.6345054709356903,OPTIMAL,981,34,0,0
2,18,90,4.0,5500.0,2.457684142964382,2.6345054709356903,OPTIMAL,1009,35,0,0
2,18,90,4.0,5629.0,2.4626377819357232,2.6345054709356903,OPTIMAL,1045,36,0,0
2,18,90,4.0,5773.0,2.4626377819357232,2.6345054709356903,OPTIMAL,1078,37,0,0
2,18,90,4.0,5915.0,2.4699735697790506,2.6345054709356903,OPTIMAL,1110,38,0,0
2,18,90,4.0,6016.0,2.4699735697790506,2.6345054709356903,OPTIMAL,1134,39,0,0
2,18,90,4.0,6100.0,2.4709702164400156,2.6345054709356903,OPTIMAL,1156,40,0,0
2,18,90,4.0,6307.0,2.4709702164400156,2.6345054709356903,OPTIMAL,1192,41,0,0
2,18,90,4.0,6442.0,2.4734370968409127,2.6345054709356903,OPTIMAL,1226,42,0,0
2,18,90,4.0,6637.0,2.4734370968409127,2.6345054709356903,OPTIMAL,1251,43,0,0
2,18,90,4.0,6784.0,2.474567470062452,2.6345054709356903,OPTIMAL,1293,44,0,0
2,18,90,4.0,6941.0,2.474567470062452,2.6345054709356903,OPTIMAL,1318,45,0,0
2,18,90,4.0,7045.0,2.479991856261768,2.6345054709356903,OPTIMAL,1342,46,0,0
2,18,90,4.0,7207.0,2.479991856261768,2.6345054709356903,OPTIMAL,1375,47,0,0
2,18,90,4.0,7329.0,2.4800319689743233,2.6345054709356903,OPTIMAL,1404,48,0,0
2,18,90,4.0,7385.0,2.4800319689743233,2.6345054709356903,OPTIMAL,1420,49,0,0
2,18,90,4.0,7507.0,2.482163028240387,2.6345054709356903,OPTIMAL,1439,50,0,0
2,18,90,4.0,7694.0,2.482163028240387,2.6345054709356903,OPTIMAL,1469,51,0,0
2,18,90,4.0,7881.0,2.485734794866197,2.6345054709356903,OPTIMAL,1513,52,0,0
2,18,90,4.0,8074.0,2.485734794866197,2.6345054709356903,OPTIMAL,1541,53,0,0
2,18,90,4.0,8224.0,2.4867972043874893,2.6345054709356903,OPTIMAL,1581,54,0,0
2,18,90,4.0,8296.0,2.4867972043874893,2.6345054709356903,OPTIMAL,1593,55,0,0
2,18,90,4.0,8420.0,2.4873422388682487,2.6345054709356903,OPTIMAL,1619,56,0,0
2,18,90,4.0,8562.0,2.4873422388682487,2.6345054709356903,OPTIMAL,1640,57,0,0
2,18,90,4.0,8668.0,2.4886261667925327,2.6345054709356903,OPTIMAL,1668,58,0,0
2,18,90,4.0,8838.0,2.4886261667925327,2.6345054709356903,OPTIMAL,1704,59,0,0
2,18,90,4.0,9063.0,2.490999609040445,2.6345054709356903,OPTIMAL,1753,60,0,0
2,18,90,4.0,9139.0,2.490999609040445,2.6345054709356903,OPTIMAL,1775,61,0,0
2,18,90,4.0,9213.0,2.4948014560824037,2.6345054709356903,OPTIMAL,1797,62,0,0
2,18,90,4.0,9405.0,2.4948014560824037,2.6345054709356903,OPTIMAL,1828,63,0,0
2,18,90,4.0,9666.0,2.494877592807904,2.6345054709356903,OPTIMAL,1867,64,0,0
2,18,90,4.0,9794.0,2.494877592807904,2.6345054709356903,OPTIMAL,1886,65,0,0
2,18,90,4.0,9960.0,2.4965966328808373,2.6345054709356903,OPTIMAL,1915,66,0,0
2,18,90,4.0,10033.0,2.4965966328808373,2.6345054709356903,OPTIMAL,1936,67,0,0
2,18,90,4.0,10195.0,2.4974815492865314,2.6345054709356903,OPTIMAL,1965,68,0,0
2,18,90,4.0,10444.0,2.4974815492865314,2.6345054709356903,OPTIMAL,1997,69,0,0
2,18,90,4.0,10589.0,2.498884393462027,2.6345054709356903,OPTIMAL,2039,70,0,0
2,18,90,4.0,10703.0,2.498884393462027,2.6345054709356903,OPTIMAL,2064,71,0,0
2,18,90,4.0,10851.0,2.500690384960639,2.6345054709356903,OPTIMAL,2108,72,0,0
