seed,dimension,p,k,Ns,time,lowerBound,upperBound,termination,LMOcalls,localTighteings,globalTightenings
10,50,50,25.0,5.0,2188.0,0.4611473638985888,1.0000000000000004,Time limit reached,39,0,0
10,50,50,25.0,5.0,3774.0,0.4611473638985888,1.0000000000000004,Time limit reached,70,0,0
10,50,50,25.0,5.0,4021.0,0.4646452418891244,1.0000000000000004,Time limit reached,99,0,0
10,50,50,25.0,5.0,4392.0,0.4646452418891244,1.0000000000000004,Time limit reached,137,0,0
10,50,50,25.0,5.0,4641.0,0.4665328909883207,1.0000000000000004,Time limit reached,170,0,0
10,50,50,25.0,5.0,4888.0,0.4665328909883207,1.0000000000000004,Time limit reached,203,0,0
10,50,50,25.0,5.0,5118.0,0.4665328909883207,1.0000000000000004,Time limit reached,232,0,0
10,50,50,25.0,5.0,5360.0,0.4665328909883207,1.0000000000000004,Time limit reached,264,0,0
10,50,50,25.0,5.0,5617.0,0.4665328909883207,1.0000000000000004,Time limit reached,299,0,0
10,50,50,25.0,5.0,5883.0,0.4665328909883207,1.0000000000000004,Time limit reached,334,0,0
10,50,50,25.0,5.0,6105.0,0.4665328909883207,1.0000000000000004,Time limit reached,362,0,0
10,50,50,25.0,5.0,6343.0,0.4665328909883207,1.0000000000000004,Time limit reached,395,0,0
10,50,50,25.0,5.0,6573.0,0.4673397953345013,1.0000000000000004,Time limit reached,427,0,0
10,50,50,25.0,5.0,6815.0,0.4673397953345013,1.0000000000000004,Time limit reached,460,0,0
10,50,50,25.0,5.0,7050.0,0.4673397953345013,1.0000000000000004,Time limit reached,493,0,0
10,50,50,25.0,5.0,7300.0,0.4673397953345013,1.0000000000000004,Time limit reached,528,0,0
10,50,50,25.0,5.0,7566.0,0.4673397953345013,1.0000000000000004,Time limit reached,565,0,0
10,50,50,25.0,5.0,7836.0,0.4673397953345013,1.0000000000000004,Time limit reached,601,0,0
10,50,50,25.0,5.0,8108.0,0.46762374251351624,1.0000000000000004,Time limit reached,637,0,0
10,50,50,25.0,5.0,8369.0,0.46762374251351624,1.0000000000000004,Time limit reached,673,0,0
10,50,50,25.0,5.0,8596.0,0.46762374251351624,1.0000000000000004,Time limit reached,706,0,0
10,50,50,25.0,5.0,8826.0,0.46762374251351624,1.0000000000000004,Time limit reached,742,0,0
10,50,50,25.0,5.0,9069.0,0.46762374251351624,1.0000000000000004,Time limit reached,775,0,0
10,50,50,25.0,5.0,9298.0,0.46762374251351624,1.0000000000000004,Time limit reached,809,0,0
10,50,50,25.0,5.0,9526.0,0.46764818501622507,1.0000000000000004,Time limit reached,844,0,0
10,50,50,25.0,5.0,9752.0,0.46764818501622507,1.0000000000000004,Time limit reached,878,0,0
10,50,50,25.0,5.0,9961.0,0.46774414135049064,1.0000000000000004,Time limit reached,910,0,0
10,50,50,25.0,5.0,10193.0,0.46774414135049064,1.0000000000000004,Time limit reached,945,0,0
10,50,50,25.0,5.0,10410.0,0.467823180305094,1.0000000000000004,Time limit reached,979,0,0
10,50,50,25.0,5.0,10626.0,0.467823180305094,1.0000000000000004,Time limit reached,1013,0,0
10,50,50,25.0,5.0,10823.0,0.467823180305094,1.0000000000000004,Time limit reached,1041,0,0
10,50,50,25.0,5.0,11048.0,0.467823180305094,1.0000000000000004,Time limit reached,1076,0,0
10,50,50,25.0,5.0,11260.0,0.46797697699973356,1.0000000000000004,Time limit reached,1107,0,0
10,50,50,25.0,5.0,11497.0,0.46797697699973356,1.0000000000000004,Time limit reached,1144,0,0
10,50,50,25.0,5.0,11730.0,0.46801033027719136,1.0000000000000004,Time limit reached,1179,0,0
10,50,50,25.0,5.0,11937.0,0.46801033027719136,1.0000000000000004,Time limit reached,1210,0,0
10,50,50,25.0,5.0,12145.0,0.46819250189821904,1.0000000000000004,Time limit reached,1244,0,0
10,50,50,25.0,5.0,12359.0,0.46819250189821904,1.0000000000000004,Time limit reached,1282,0,0
10,50,50,25.0,5.0,12545.0,0.4682077789147169,1.0000000000000004,Time limit reached,1314,0,0
10,50,50,25.0,5.0,12763.0,0.4682077789147169,1.0000000000000004,Time limit reached,1346,0,0
10,50,50,25.0,5.0,12995.0,0.46842923255372976,1.0000000000000004,Time limit reached,1381,0,0
10,50,50,25.0,5.0,13233.0,0.46842923255372976,1.0000000000000004,Time limit reached,1419,0,0
10,50,50,25.0,5.0,13456.0,0.46842923255372976,1.0000000000000004,Time limit reached,1454,0,0
10,50,50,25.0,5.0,13686.0,0.46842923255372976,1.0000000000000004,Time limit reached,1490,0,0
10,50,50,25.0,5.0,13931.0,0.46844704950526467,1.0000000000000004,Time limit reached,1527,0,0
10,50,50,25.0,5.0,14153.0,0.46844704950526467,1.0000000000000004,Time limit reached,1562,0,0
10,50,50,25.0,5.0,14358.0,0.46846890073880804,1.0000000000000004,Time limit reached,1596,0,0
10,50,50,25.0,5.0,14586.0,0.46846890073880804,1.0000000000000004,Time limit reached,1635,0,0
10,50,50,25.0,5.0,14818.0,0.46864664429609343,1.0000000000000004,Time limit reached,1672,0,0
10,50,50,25.0,5.0,15021.0,0.46864664429609343,1.0000000000000004,Time limit reached,1707,0,0
10,50,50,25.0,5.0,15251.0,0.46864664429609343,1.0000000000000004,Time limit reached,1742,0,0
10,50,50,25.0,5.0,15463.0,0.46864664429609343,1.0000000000000004,Time limit reached,1776,0,0
10,50,50,25.0,5.0,15691.0,0.46864664429609343,1.0000000000000004,Time limit reached,1811,0,0
10,50,50,25.0,5.0,15927.0,0.46864664429609343,1.0000000000000004,Time limit reached,1847,0,0
10,50,50,25.0,5.0,16139.0,0.4686818954768254,1.0000000000000004,Time limit reached,1885,0,0
10,50,50,25.0,5.0,16338.0,0.4686818954768254,1.0000000000000004,Time limit reached,1917,0,0
10,50,50,25.0,5.0,16562.0,0.46872063160096245,1.0000000000000004,Time limit reached,1953,0,0
10,50,50,25.0,5.0,16758.0,0.46872063160096245,1.0000000000000004,Time limit reached,1983,0,0
10,50,50,25.0,5.0,16987.0,0.46872063160096245,1.0000000000000004,Time limit reached,2021,0,0
10,50,50,25.0,5.0,17223.0,0.46872063160096245,1.0000000000000004,Time limit reached,2058,0,0
10,50,50,25.0,5.0,17451.0,0.46876523669770176,1.0000000000000004,Time limit reached,2093,0,0
10,50,50,25.0,5.0,17693.0,0.46876523669770176,1.0000000000000004,Time limit reached,2132,0,0
10,50,50,25.0,5.0,17904.0,0.46877642582070833,1.0000000000000004,Time limit reached,2170,0,0
10,50,50,25.0,5.0,18092.0,0.46877642582070833,1.0000000000000004,Time limit reached,2201,0,0
10,50,50,25.0,5.0,18323.0,0.46881655139885736,1.0000000000000004,Time limit reached,2240,0,0
10,50,50,25.0,5.0,18541.0,0.46881655139885736,1.0000000000000004,Time limit reached,2273,0,0
10,50,50,25.0,5.0,18760.0,0.46881655139885736,1.0000000000000004,Time limit reached,2309,0,0
10,50,50,25.0,5.0,18950.0,0.46881655139885736,1.0000000000000004,Time limit reached,2345,0,0
10,50,50,25.0,5.0,19145.0,0.4688626557194433,1.0000000000000004,Time limit reached,2379,0,0
10,50,50,25.0,5.0,19325.0,0.4688626557194433,1.0000000000000004,Time limit reached,2415,0,0
10,50,50,25.0,5.0,19541.0,0.468906556049486,1.0000000000000004,Time limit reached,2453,0,0
10,50,50,25.0,5.0,19760.0,0.468906556049486,1.0000000000000004,Time limit reached,2488,0,0
10,50,50,25.0,5.0,20022.0,0.4689394134135993,1.0000000000000004,Time limit reached,2529,0,0
10,50,50,25.0,5.0,20251.0,0.4689394134135993,1.0000000000000004,Time limit reached,2565,0,0
10,50,50,25.0,5.0,20459.0,0.4689394134135993,1.0000000000000004,Time limit reached,2601,0,0
10,50,50,25.0,5.0,20683.0,0.4689394134135993,1.0000000000000004,Time limit reached,2639,0,0
10,50,50,25.0,5.0,20893.0,0.4689595511297209,1.0000000000000004,Time limit reached,2675,0,0
10,50,50,25.0,5.0,21109.0,0.4689595511297209,1.0000000000000004,Time limit reached,2712,0,0
10,50,50,25.0,5.0,21320.0,0.46902238263610013,1.0000000000000004,Time limit reached,2748,0,0
10,50,50,25.0,5.0,21521.0,0.46902238263610013,1.0000000000000004,Time limit reached,2781,0,0
10,50,50,25.0,5.0,21737.0,0.46902238263610013,1.0000000000000004,Time limit reached,2817,0,0
10,50,50,25.0,5.0,21935.0,0.46902238263610013,1.0000000000000004,Time limit reached,2852,0,0
10,50,50,25.0,5.0,22145.0,0.4690520030048899,1.0000000000000004,Time limit reached,2886,0,0
10,50,50,25.0,5.0,22362.0,0.4690520030048899,1.0000000000000004,Time limit reached,2921,0,0
10,50,50,25.0,5.0,22580.0,0.46907208853310556,1.0000000000000004,Time limit reached,2956,0,0
10,50,50,25.0,5.0,22806.0,0.46907208853310556,1.0000000000000004,Time limit reached,2992,0,0
10,50,50,25.0,5.0,23013.0,0.4690843860876751,1.0000000000000004,Time limit reached,3028,0,0
10,50,50,25.0,5.0,23222.0,0.4690843860876751,1.0000000000000004,Time limit reached,3063,0,0
10,50,50,25.0,5.0,23426.0,0.4690974545241131,1.0000000000000004,Time limit reached,3098,0,0
10,50,50,25.0,5.0,23640.0,0.4690974545241131,1.0000000000000004,Time limit reached,3135,0,0
10,50,50,25.0,5.0,23851.0,0.4690974545241131,1.0000000000000004,Time limit reached,3169,0,0
10,50,50,25.0,5.0,24062.0,0.4690974545241131,1.0000000000000004,Time limit reached,3206,0,0
10,50,50,25.0,5.0,24305.0,0.4690974545241131,1.0000000000000004,Time limit reached,3248,0,0
10,50,50,25.0,5.0,24541.0,0.4690974545241131,1.0000000000000004,Time limit reached,3286,0,0
10,50,50,25.0,5.0,24771.0,0.4691252779768517,1.0000000000000004,Time limit reached,3322,0,0
10,50,50,25.0,5.0,24994.0,0.4691252779768517,1.0000000000000004,Time limit reached,3356,0,0
10,50,50,25.0,5.0,25197.0,0.4691252779768517,1.0000000000000004,Time limit reached,3389,0,0
10,50,50,25.0,5.0,25430.0,0.4691252779768517,1.0000000000000004,Time limit reached,3428,0,0
10,50,50,25.0,5.0,25657.0,0.4691252779768517,1.0000000000000004,Time limit reached,3464,0,0
10,50,50,25.0,5.0,25873.0,0.4691252779768517,1.0000000000000004,Time limit reached,3500,0,0
10,50,50,25.0,5.0,26097.0,0.4691252779768517,1.0000000000000004,Time limit reached,3538,0,0
10,50,50,25.0,5.0,26330.0,0.4691252779768517,1.0000000000000004,Time limit reached,3575,0,0
10,50,50,25.0,5.0,26557.0,0.4691451554617834,1.0000000000000004,Time limit reached,3612,0,0
10,50,50,25.0,5.0,26780.0,0.4691451554617834,1.0000000000000004,Time limit reached,3647,0,0
10,50,50,25.0,5.0,26996.0,0.4691451554617834,1.0000000000000004,Time limit reached,3681,0,0
10,50,50,25.0,5.0,27227.0,0.4691451554617834,1.0000000000000004,Time limit reached,3718,0,0
10,50,50,25.0,5.0,27465.0,0.4691451554617834,1.0000000000000004,Time limit reached,3756,0,0
10,50,50,25.0,5.0,27711.0,0.4691451554617834,1.0000000000000004,Time limit reached,3796,0,0
10,50,50,25.0,5.0,27934.0,0.46915952986317944,1.0000000000000004,Time limit reached,3833,0,0
10,50,50,25.0,5.0,28131.0,0.46915952986317944,1.0000000000000004,Time limit reached,3867,0,0
10,50,50,25.0,5.0,28344.0,0.46918873307635073,1.0000000000000004,Time limit reached,3904,0,0
10,50,50,25.0,5.0,28561.0,0.46918873307635073,1.0000000000000004,Time limit reached,3941,0,0
10,50,50,25.0,5.0,28792.0,0.46920832388635253,1.0000000000000004,Time limit reached,3982,0,0
10,50,50,25.0,5.0,29007.0,0.46920832388635253,1.0000000000000004,Time limit reached,4019,0,0
10,50,50,25.0,5.0,29256.0,0.46920832388635253,1.0000000000000004,Time limit reached,4058,0,0
10,50,50,25.0,5.0,29473.0,0.46920832388635253,1.0000000000000004,Time limit reached,4093,0,0
10,50,50,25.0,5.0,29697.0,0.469212210855477,1.0000000000000004,Time limit reached,4129,0,0
10,50,50,25.0,5.0,29924.0,0.469212210855477,1.0000000000000004,Time limit reached,4166,0,0
10,50,50,25.0,5.0,30148.0,0.469212210855477,1.0000000000000004,Time limit reached,4204,0,0
10,50,50,25.0,5.0,30355.0,0.469212210855477,1.0000000000000004,Time limit reached,4239,0,0
10,50,50,25.0,5.0,30593.0,0.46923977845300757,1.0000000000000004,Time limit reached,4280,0,0
10,50,50,25.0,5.0,30865.0,0.46923977845300757,1.0000000000000004,Time limit reached,4312,0,0
10,50,50,25.0,5.0,31099.0,0.46923977845300757,1.0000000000000004,Time limit reached,4350,0,0
10,50,50,25.0,5.0,31240.0,0.46923977845300757,1.0000000000000004,Time limit reached,4381,0,0
10,50,50,25.0,5.0,31438.0,0.4692551566313124,1.0000000000000004,Time limit reached,4416,0,0
10,50,50,25.0,5.0,31611.0,0.4692551566313124,1.0000000000000004,Time limit reached,4454,0,0
10,50,50,25.0,5.0,31784.0,0.46926379199999274,1.0000000000000004,Time limit reached,4491,0,0
10,50,50,25.0,5.0,31973.0,0.46926379199999274,1.0000000000000004,Time limit reached,4531,0,0
10,50,50,25.0,5.0,32132.0,0.4692659228858991,1.0000000000000004,Time limit reached,4567,0,0
10,50,50,25.0,5.0,32326.0,0.4692659228858991,1.0000000000000004,Time limit reached,4610,0,0
10,50,50,25.0,5.0,32486.0,0.4692847596422706,1.0000000000000004,Time limit reached,4649,0,0
10,50,50,25.0,5.0,32624.0,0.4692847596422706,1.0000000000000004,Time limit reached,4683,0,0
10,50,50,25.0,5.0,32784.0,0.4692847596422706,1.0000000000000004,Time limit reached,4723,0,0
10,50,50,25.0,5.0,32996.0,0.4692847596422706,1.0000000000000004,Time limit reached,4764,0,0
10,50,50,25.0,5.0,33174.0,0.4692847596422706,1.0000000000000004,Time limit reached,4802,0,0
10,50,50,25.0,5.0,33372.0,0.4692847596422706,1.0000000000000004,Time limit reached,4845,0,0
10,50,50,25.0,5.0,33537.0,0.4692847596422706,1.0000000000000004,Time limit reached,4881,0,0
10,50,50,25.0,5.0,33699.0,0.4692847596422706,1.0000000000000004,Time limit reached,4920,0,0
10,50,50,25.0,5.0,33857.0,0.469310816733348,1.0000000000000004,Time limit reached,4958,0,0
10,50,50,25.0,5.0,34014.0,0.469310816733348,1.0000000000000004,Time limit reached,4995,0,0
10,50,50,25.0,5.0,34180.0,0.46931318907649716,1.0000000000000004,Time limit reached,5034,0,0
10,50,50,25.0,5.0,34323.0,0.46931318907649716,1.0000000000000004,Time limit reached,5067,0,0
10,50,50,25.0,5.0,34485.0,0.46934357063412246,1.0000000000000004,Time limit reached,5103,0,0
10,50,50,25.0,5.0,34649.0,0.46934357063412246,1.0000000000000004,Time limit reached,5141,0,0
10,50,50,25.0,5.0,34816.0,0.4693474571504018,1.0000000000000004,Time limit reached,5180,0,0
10,50,50,25.0,5.0,34990.0,0.4693474571504018,1.0000000000000004,Time limit reached,5218,0,0
