seed,dimension,var_A,p,k,M,time,lowerBound,upperBound,termination,LMOcalls,localTighteings,globalTightenings
9,10,1,50,10.0,0.1,70.0,0.542452217193332,0.582820855708053,OPTIMAL,12,0,0
9,10,1,50,10.0,0.1,122.0,0.542452217193332,0.582820855708053,OPTIMAL,21,0,0
9,10,1,50,10.0,0.1,193.0,0.547403075284986,0.582820855708053,OPTIMAL,36,0,0
9,10,1,50,10.0,0.1,233.0,0.547403075284986,0.582820855708053,OPTIMAL,45,0,0
9,10,1,50,10.0,0.1,293.0,0.5484081525321726,0.582820855708053,OPTIMAL,62,0,0
9,10,1,50,10.0,0.1,355.0,0.5484081525321726,0.582820855708053,OPTIMAL,78,0,0
9,10,1,50,10.0,0.1,426.0,0.5491626707740094,0.582820855708053,OPTIMAL,91,0,0
9,10,1,50,10.0,0.1,487.0,0.5491626707740094,0.582820855708053,OPTIMAL,102,0,0
9,10,1,50,10.0,0.1,549.0,0.5497885828924409,0.582820855708053,OPTIMAL,114,0,0
9,10,1,50,10.0,0.1,605.0,0.5497885828924409,0.582820855708053,OPTIMAL,125,0,0
9,10,1,50,10.0,0.1,680.0,0.5511402798763451,0.582820855708053,OPTIMAL,143,0,0
9,10,1,50,10.0,0.1,732.0,0.5511402798763451,0.582820855708053,OPTIMAL,154,0,0
9,10,1,50,10.0,0.1,829.0,0.551746880541676,0.582820855708053,OPTIMAL,171,0,0
9,10,1,50,10.0,0.1,901.0,0.551746880541676,0.582820855708053,OPTIMAL,184,0,0
9,10,1,50,10.0,0.1,1021.0,0.5522374573738876,0.582820855708053,OPTIMAL,201,0,0
9,10,1,50,10.0,0.1,1109.0,0.5522374573738876,0.582820855708053,OPTIMAL,215,0,0
9,10,1,50,10.0,0.1,1189.0,0.5538559921036825,0.582820855708053,OPTIMAL,227,0,0
9,10,1,50,10.0,0.1,1279.0,0.5538559921036825,0.582820855708053,OPTIMAL,240,0,0
9,10,1,50,10.0,0.1,1385.0,0.5541284046748497,0.582820855708053,OPTIMAL,255,0,0
9,10,1,50,10.0,0.1,1485.0,0.5541284046748497,0.582820855708053,OPTIMAL,269,0,0
9,10,1,50,10.0,0.1,1622.0,0.5542031738422266,0.582820855708053,OPTIMAL,289,0,0
9,10,1,50,10.0,0.1,1743.0,0.5542031738422266,0.582820855708053,OPTIMAL,306,0,0
9,10,1,50,10.0,0.1,1855.0,0.5542129299510768,0.582820855708053,OPTIMAL,323,0,0
9,10,1,50,10.0,0.1,1967.0,0.5542129299510768,0.582820855708053,OPTIMAL,339,0,0
9,10,1,50,10.0,0.1,2090.0,0.5551585027683191,0.582820855708053,OPTIMAL,356,0,0
9,10,1,50,10.0,0.1,2194.0,0.5551585027683191,0.582820855708053,OPTIMAL,371,0,0
9,10,1,50,10.0,0.1,2291.0,0.555346484882481,0.582820855708053,OPTIMAL,385,0,0
9,10,1,50,10.0,0.1,2382.0,0.555346484882481,0.582820855708053,OPTIMAL,398,0,0
9,10,1,50,10.0,0.1,2461.0,0.5556329170129827,0.582820855708053,OPTIMAL,409,0,0
9,10,1,50,10.0,0.1,2549.0,0.5556329170129827,0.582820855708053,OPTIMAL,421,0,0
9,10,1,50,10.0,0.1,2644.0,0.5559377891137125,0.582820855708053,OPTIMAL,435,0,0
9,10,1,50,10.0,0.1,2748.0,0.5559377891137125,0.582820855708053,OPTIMAL,450,0,0
9,10,1,50,10.0,0.1,2856.0,0.5562018938290085,0.582820855708053,OPTIMAL,466,0,0
9,10,1,50,10.0,0.1,2966.0,0.5562018938290085,0.582820855708053,OPTIMAL,482,0,0
9,10,1,50,10.0,0.1,3063.0,0.5562792790758219,0.582820855708053,OPTIMAL,496,0,0
9,10,1,50,10.0,0.1,3126.0,0.5562792790758219,0.582820855708053,OPTIMAL,505,0,0
9,10,1,50,10.0,0.1,3216.0,0.556416898128118,0.582820855708053,OPTIMAL,518,0,0
9,10,1,50,10.0,0.1,3285.0,0.556416898128118,0.582820855708053,OPTIMAL,528,0,0
9,10,1,50,10.0,0.1,3367.0,0.5564454008053328,0.582820855708053,OPTIMAL,540,0,0
9,10,1,50,10.0,0.1,3456.0,0.5564454008053328,0.582820855708053,OPTIMAL,553,0,0
9,10,1,50,10.0,0.1,3558.0,0.5574874843305619,0.582820855708053,OPTIMAL,568,0,0
9,10,1,50,10.0,0.1,3638.0,0.5574874843305619,0.582820855708053,OPTIMAL,580,0,0
9,10,1,50,10.0,0.1,3721.0,0.5577427525646568,0.582820855708053,OPTIMAL,593,0,0
9,10,1,50,10.0,0.1,3809.0,0.5577427525646568,0.582820855708053,OPTIMAL,606,0,0
9,10,1,50,10.0,0.1,3918.0,0.5579230738518921,0.582820855708053,OPTIMAL,622,0,0
9,10,1,50,10.0,0.1,4003.0,0.5579230738518921,0.582820855708053,OPTIMAL,635,0,0
9,10,1,50,10.0,0.1,4126.0,0.5581099593631922,0.582820855708053,OPTIMAL,654,0,0
9,10,1,50,10.0,0.1,4241.0,0.5581099593631922,0.582820855708053,OPTIMAL,672,0,0
9,10,1,50,10.0,0.1,4342.0,0.5581574848706977,0.582820855708053,OPTIMAL,687,0,0
9,10,1,50,10.0,0.1,4472.0,0.5581574848706977,0.582820855708053,OPTIMAL,707,0,0
9,10,1,50,10.0,0.1,4589.0,0.5581769132683897,0.582820855708053,OPTIMAL,726,0,0
9,10,1,50,10.0,0.1,4668.0,0.5581769132683897,0.582820855708053,OPTIMAL,738,0,0
9,10,1,50,10.0,0.1,4760.0,0.558415516659386,0.582820855708053,OPTIMAL,752,0,0
9,10,1,50,10.0,0.1,4860.0,0.558415516659386,0.582820855708053,OPTIMAL,767,0,0
9,10,1,50,10.0,0.1,4962.0,0.5587489762879138,0.582820855708053,OPTIMAL,782,0,0
9,10,1,50,10.0,0.1,5070.0,0.5587489762879138,0.582820855708053,OPTIMAL,798,0,0
9,10,1,50,10.0,0.1,5157.0,0.5588831628611897,0.582820855708053,OPTIMAL,811,0,0
9,10,1,50,10.0,0.1,5233.0,0.5588831628611897,0.582820855708053,OPTIMAL,822,0,0
9,10,1,50,10.0,0.1,5363.0,0.5588960316781415,0.582820855708053,OPTIMAL,842,0,0
9,10,1,50,10.0,0.1,5473.0,0.5588960316781415,0.582820855708053,OPTIMAL,858,0,0
9,10,1,50,10.0,0.1,5586.0,0.5592627595335146,0.582820855708053,OPTIMAL,874,0,0
9,10,1,50,10.0,0.1,5661.0,0.5592627595335146,0.582820855708053,OPTIMAL,885,0,0
9,10,1,50,10.0,0.1,5755.0,0.559585091209177,0.582820855708053,OPTIMAL,899,0,0
9,10,1,50,10.0,0.1,5855.0,0.559585091209177,0.582820855708053,OPTIMAL,914,0,0
9,10,1,50,10.0,0.1,5928.0,0.5595986164459533,0.582820855708053,OPTIMAL,924,0,0
9,10,1,50,10.0,0.1,6011.0,0.5595986164459533,0.582820855708053,OPTIMAL,937,0,0
9,10,1,50,10.0,0.1,6091.0,0.5598481908743923,0.582820855708053,OPTIMAL,949,0,0
