seed,dimension,p,k,time,lowerBound,upperBound,termination,LMOcalls,openNodes,localTighteings,globalTightenings
4,18,90,4.0,138.0,3.489382506600059,4.052171871976517,OPTIMAL,42,2,64,64
4,18,90,4.0,265.0,3.489382506600059,4.052171871976517,OPTIMAL,73,3,0,0
4,18,90,4.0,375.0,3.5247848872697776,4.052171871976517,OPTIMAL,105,4,3,0
4,18,90,4.0,473.0,3.5247848872697776,4.052171871976517,OPTIMAL,133,5,0,0
4,18,90,4.0,590.0,3.5495944921400344,4.052171871976517,OPTIMAL,163,6,1,0
4,18,90,4.0,722.0,3.5495944921400344,4.052171871976517,OPTIMAL,193,7,0,0
4,18,90,4.0,859.0,3.5684493383335303,4.052171871976517,OPTIMAL,234,8,1,0
4,18,90,4.0,957.0,3.5684493383335303,4.052171871976517,OPTIMAL,257,9,0,0
4,18,90,4.0,1098.0,3.5832136880658174,4.052171871976517,OPTIMAL,293,10,1,0
4,18,90,4.0,1187.0,3.5832136880658174,4.052171871976517,OPTIMAL,316,11,0,0
4,18,90,4.0,1330.0,3.5989832840660707,4.052171871976517,OPTIMAL,354,12,0,0
4,18,90,4.0,1432.0,3.5989832840660707,4.052171871976517,OPTIMAL,380,13,0,0
4,18,90,4.0,1569.0,3.619745041269018,4.052171871976517,OPTIMAL,421,14,0,0
4,18,90,4.0,1669.0,3.619745041269018,4.052171871976517,OPTIMAL,444,15,0,0
4,18,90,4.0,1783.0,3.6245243485041896,4.052171871976517,OPTIMAL,475,16,0,0
4,18,90,4.0,1866.0,3.6245243485041896,4.052171871976517,OPTIMAL,498,17,1,0
4,18,90,4.0,1978.0,3.6410289617363554,4.052171871976517,OPTIMAL,529,18,4,0
4,18,90,4.0,2070.0,3.6410289617363554,4.052171871976517,OPTIMAL,553,19,0,0
4,18,90,4.0,2211.0,3.6506376360591704,4.052171871976517,OPTIMAL,590,20,0,0
4,18,90,4.0,2285.0,3.6506376360591704,4.052171871976517,OPTIMAL,609,21,0,0
4,18,90,4.0,2385.0,3.6575545768102207,4.052171871976517,OPTIMAL,641,22,4,0
4,18,90,4.0,2485.0,3.6575545768102207,4.052171871976517,OPTIMAL,669,23,0,0
4,18,90,4.0,2604.0,3.664882436682865,4.052171871976517,OPTIMAL,704,24,0,0
4,18,90,4.0,2692.0,3.664882436682865,4.052171871976517,OPTIMAL,724,25,0,0
4,18,90,4.0,2789.0,3.673046498989259,4.052171871976517,OPTIMAL,755,26,2,0
4,18,90,4.0,2848.0,3.673046498989259,4.052171871976517,OPTIMAL,773,27,0,0
4,18,90,4.0,2971.0,3.678175765152267,4.052171871976517,OPTIMAL,806,28,6,0
4,18,90,4.0,3072.0,3.678175765152267,4.052171871976517,OPTIMAL,835,29,0,0
4,18,90,4.0,3195.0,3.67842344207418,4.052171871976517,OPTIMAL,873,30,0,0
4,18,90,4.0,3281.0,3.67842344207418,4.052171871976517,OPTIMAL,896,31,0,0
4,18,90,4.0,3382.0,3.6869620113345176,4.052171871976517,OPTIMAL,923,32,1,0
4,18,90,4.0,3458.0,3.6869620113345176,4.052171871976517,OPTIMAL,944,33,0,0
4,18,90,4.0,3578.0,3.6911658869857886,4.052171871976517,OPTIMAL,979,34,4,0
4,18,90,4.0,3637.0,3.6911658869857886,4.052171871976517,OPTIMAL,996,35,0,0
4,18,90,4.0,3747.0,3.6974430172856976,4.052171871976517,OPTIMAL,1025,36,1,0
4,18,90,4.0,3826.0,3.6974430172856976,4.052171871976517,OPTIMAL,1047,37,0,0
4,18,90,4.0,3950.0,3.697685044457214,4.052171871976517,OPTIMAL,1085,38,0,0
4,18,90,4.0,4037.0,3.697685044457214,4.052171871976517,OPTIMAL,1106,39,0,0
4,18,90,4.0,4146.0,3.70302541752079,4.052171871976517,OPTIMAL,1139,40,3,0
4,18,90,4.0,4223.0,3.70302541752079,4.052171871976517,OPTIMAL,1160,41,0,0
4,18,90,4.0,4324.0,3.7090945509408293,4.052171871976517,OPTIMAL,1186,42,1,0
4,18,90,4.0,4393.0,3.7090945509408293,4.052171871976517,OPTIMAL,1208,43,0,0
4,18,90,4.0,4506.0,3.7153204216298135,4.052171871976517,OPTIMAL,1244,44,1,0
