seed,num_v,time,lowerBound,upperBound,termination,LMOcalls,localTighteings,globalTightenings,sizeActiveSet,sizeDiscardedSet
3,4,99.0,-10.367251224292652,-9.927340347907252,Optimal (tolerance reached),19,20,20,7,0
3,4,163.0,-10.367251224292652,-9.927340530283736,Optimal (tolerance reached),32,3,1,6,3
3,4,224.0,-10.284975665060069,-9.927340530283736,Optimal (tolerance reached),47,3,0,2,0
3,4,283.0,-10.284975665060069,-9.927340530283736,Optimal (tolerance reached),61,1,0,8,3
3,4,343.0,-10.268936965784185,-9.927340530283736,Optimal (tolerance reached),75,2,0,4,1
3,4,401.0,-10.268936965784185,-9.927340530283736,Optimal (tolerance reached),88,2,0,6,0
3,4,499.0,-10.213536717159183,-9.927340530283736,Optimal (tolerance reached),104,2,0,6,4
3,4,576.0,-10.213536717159183,-9.927340530283736,Optimal (tolerance reached),120,4,0,8,1
3,4,644.0,-10.194566269575898,-9.927340530283736,Optimal (tolerance reached),134,2,0,7,0
3,4,698.0,-10.194566269575898,-9.927340530283736,Optimal (tolerance reached),146,4,0,6,1
3,4,774.0,-10.17565554135812,-9.927340530283736,Optimal (tolerance reached),163,2,0,9,1
3,4,843.0,-10.17565554135812,-9.927340530283736,Optimal (tolerance reached),178,4,0,2,2
3,4,909.0,-10.153688894350827,-9.927340530283736,Optimal (tolerance reached),193,3,0,9,0
3,4,972.0,-10.153688894350827,-9.927340530283736,Optimal (tolerance reached),207,7,0,6,5
3,4,1046.0,-10.145334301706118,-9.927340530283736,Optimal (tolerance reached),221,3,0,5,0
3,4,1104.0,-10.145334301706118,-9.927340530283736,Optimal (tolerance reached),234,10,0,4,2
3,4,1166.0,-10.125711366395537,-9.927340530283736,Optimal (tolerance reached),248,3,0,8,0
3,4,1232.0,-10.125711366395537,-9.927340530283736,Optimal (tolerance reached),263,10,0,2,4
3,4,1285.0,-10.10650700598799,-9.927340530283736,Optimal (tolerance reached),276,2,0,6,0
3,4,1345.0,-10.10650700598799,-9.927340530283736,Optimal (tolerance reached),289,11,0,5,1
3,4,1410.0,-10.089730360194409,-9.927340530283736,Optimal (tolerance reached),303,1,0,7,1
3,4,1470.0,-10.089730360194409,-9.927340530283736,Optimal (tolerance reached),314,12,0,4,1
3,4,1541.0,-10.0868874430457,-9.927340530283736,Optimal (tolerance reached),326,7,0,5,1
3,4,1618.0,-10.0868874430457,-9.927340530283736,Optimal (tolerance reached),339,12,0,3,0
3,4,1692.0,-10.084682004633747,-9.927340530283736,Optimal (tolerance reached),351,7,0,5,0
3,4,1760.0,-10.084682004633747,-9.927340530283736,Optimal (tolerance reached),362,11,0,6,1
3,4,1844.0,-10.069497127571099,-9.927340530283736,Optimal (tolerance reached),377,3,0,7,0
3,4,1915.0,-10.069497127571099,-9.927340530283736,Optimal (tolerance reached),389,11,0,4,1
3,4,2004.0,-10.067169986096987,-9.927340530283736,Optimal (tolerance reached),404,7,0,9,0
3,4,2064.0,-10.067169986096987,-9.927340530283736,Optimal (tolerance reached),414,11,0,8,2
3,4,2137.0,-10.051775936848276,-9.927340530283736,Optimal (tolerance reached),427,7,0,6,0
3,4,2240.0,-10.051775936848276,-9.927340530283736,Optimal (tolerance reached),444,11,0,10,3
3,4,2315.0,-10.045913750251456,-9.927340530283736,Optimal (tolerance reached),456,10,0,5,0
3,4,2384.0,-10.045913750251456,-9.927340530283736,Optimal (tolerance reached),467,11,0,9,5
3,4,2470.0,-10.03427338223809,-9.927340530283736,Optimal (tolerance reached),481,9,0,5,0
3,4,2534.0,-10.03427338223809,-9.927340530283736,Optimal (tolerance reached),491,8,0,9,3
3,4,2610.0,-10.032726706228239,-9.927340530283736,Optimal (tolerance reached),504,6,0,1,0
3,4,2685.0,-10.032726706228239,-9.927340530283736,Optimal (tolerance reached),516,8,0,11,6
3,4,2770.0,-10.028055702068599,-9.927340530283736,Optimal (tolerance reached),530,7,0,6,2
3,4,2821.0,-10.028055702068599,-9.927340530283736,Optimal (tolerance reached),538,5,0,7,2
3,4,2901.0,-10.02657936370925,-9.927340530283736,Optimal (tolerance reached),550,4,0,2,2
