seed,num_v,time,lowerBound,upperBound,termination,LMOcalls,openNodes,localTighteings,globalTightenings
4,7,260.0,-7.8864748217179255,-6.251414621096035,Time limit reached,48,2,0,0
4,7,457.0,-7.8864748217179255,-6.251414621096035,Time limit reached,86,3,0,0
4,7,600.0,-7.752864429594846,-6.251414621096035,Time limit reached,115,4,0,0
4,7,764.0,-7.752864429594846,-6.251414849956596,Time limit reached,143,5,0,0
4,7,963.0,-7.716379856526515,-6.251414849956596,Time limit reached,181,6,0,0
4,7,1156.0,-7.716379856526515,-6.251414849956596,Time limit reached,216,7,0,0
4,7,1326.0,-7.6161344398224085,-6.251414849956596,Time limit reached,249,8,0,0
4,7,1531.0,-7.6161344398224085,-6.251414849956596,Time limit reached,281,9,0,0
4,7,1724.0,-7.5805634484083555,-6.251414849956596,Time limit reached,319,10,3,0
4,7,1900.0,-7.5805634484083555,-6.251414849956596,Time limit reached,351,11,2,0
4,7,2073.0,-7.58014607265144,-6.251414849956596,Time limit reached,382,12,4,0
4,7,2258.0,-7.58014607265144,-6.251414849956596,Time limit reached,416,13,2,0
4,7,2451.0,-7.54467048668595,-6.251414849956596,Time limit reached,454,14,4,0
4,7,2623.0,-7.54467048668595,-6.251414849956596,Time limit reached,483,15,3,0
4,7,2819.0,-7.4908215549636505,-6.251414849956596,Time limit reached,521,16,4,0
4,7,3037.0,-7.4908215549636505,-6.251414967016297,Time limit reached,558,17,4,0
4,7,3215.0,-7.455577404221816,-6.251414967016297,Time limit reached,591,18,4,0
4,7,3385.0,-7.455577404221816,-6.251414967016297,Time limit reached,622,19,2,0
4,7,3566.0,-7.4550341013152694,-6.251414967016297,Time limit reached,658,20,2,0
4,7,3763.0,-7.4550341013152694,-6.251414967016297,Time limit reached,693,21,2,0
4,7,3971.0,-7.428771205553634,-6.251414967016297,Time limit reached,730,22,2,0
4,7,4157.0,-7.428771205553634,-6.251414967016297,Time limit reached,766,23,2,0
4,7,4381.0,-7.420053196723875,-6.251414967016297,Time limit reached,805,24,1,0
4,7,4562.0,-7.420053196723875,-6.251414967016297,Time limit reached,844,25,1,0
4,7,4773.0,-7.395193810981443,-6.251414967016297,Time limit reached,881,26,2,0
4,7,5028.0,-7.395193810981443,-6.251414967016297,Time limit reached,928,27,1,0
4,7,5269.0,-7.394827873854528,-6.251414967016297,Time limit reached,969,28,0,0
4,7,5456.0,-7.394827873854528,-6.251414967016297,Time limit reached,1005,29,1,0
4,7,5644.0,-7.379965796212341,-6.251414967016297,Time limit reached,1039,30,0,0
4,7,5799.0,-7.379965796212341,-6.251414967016297,Time limit reached,1067,31,1,0
4,7,6002.0,-7.357809328222384,-6.251414967016297,Time limit reached,1100,32,0,0
4,7,6176.0,-7.357809328222384,-6.251414967016297,Time limit reached,1128,33,0,0
4,7,6389.0,-7.345243300465186,-6.251414967016297,Time limit reached,1167,34,1,0
4,7,6572.0,-7.345243300465186,-6.251414967016297,Time limit reached,1201,35,1,0
4,7,6717.0,-7.345110268865393,-6.251414967016297,Time limit reached,1227,36,1,0
4,7,6962.0,-7.345110268865393,-6.251414967016297,Time limit reached,1273,37,1,0
4,7,7169.0,-7.319372909209614,-6.251414967016297,Time limit reached,1309,38,1,0
4,7,7367.0,-7.319372909209614,-6.251414967016297,Time limit reached,1344,39,1,0
4,7,7526.0,-7.309381393218144,-6.251414967016297,Time limit reached,1374,40,1,0
4,7,7725.0,-7.309381393218144,-6.251414967016297,Time limit reached,1409,41,1,0
4,7,7892.0,-7.287495807785957,-6.251414967016297,Time limit reached,1440,42,1,0
4,7,8072.0,-7.287495807785957,-6.251414967016297,Time limit reached,1474,43,3,0
4,7,8265.0,-7.284478640406469,-6.251414967016297,Time limit reached,1510,44,1,0
4,7,8433.0,-7.284478640406469,-6.251414967016297,Time limit reached,1541,45,1,0
4,7,8642.0,-7.2834529541945905,-6.251414967016297,Time limit reached,1578,46,4,0
4,7,8792.0,-7.2834529541945905,-6.251414967016297,Time limit reached,1609,47,1,0
4,7,8995.0,-7.269279105873854,-6.251414967016297,Time limit reached,1646,48,4,0
4,7,9190.0,-7.269279105873854,-6.251415074515264,Time limit reached,1679,49,1,0
4,7,9390.0,-7.252617604616825,-6.251415074515264,Time limit reached,1717,50,4,0
4,7,9567.0,-7.252617604616825,-6.251415074515264,Time limit reached,1750,51,4,0
4,7,9792.0,-7.2516567382583155,-6.251415074515264,Time limit reached,1789,52,1,0
4,7,10006.0,-7.2516567382583155,-6.251415074515264,Time limit reached,1827,53,4,0
4,7,10175.0,-7.2486040071536255,-6.251415074515264,Time limit reached,1859,54,1,0
4,7,10407.0,-7.2486040071536255,-6.251415074515264,Time limit reached,1901,55,5,0
4,7,10564.0,-7.233893359505595,-6.251415074515264,Time limit reached,1931,56,1,0
4,7,10753.0,-7.233893359505595,-6.251415074515264,Time limit reached,1966,57,0,0
4,7,10953.0,-7.233725148459245,-6.251415074515264,Time limit reached,2001,58,4,0
4,7,11091.0,-7.233725148459245,-6.251415074515264,Time limit reached,2026,59,0,0
4,7,11321.0,-7.227996707422516,-6.251415074515264,Time limit reached,2067,60,4,0
4,7,11501.0,-7.227996707422516,-6.251415074515264,Time limit reached,2102,61,0,0
4,7,11683.0,-7.2165903858206715,-6.251415074515264,Time limit reached,2138,62,4,0
4,7,11903.0,-7.2165903858206715,-6.251415074515264,Time limit reached,2177,63,4,0
4,7,12093.0,-7.209229514840488,-6.251415074515264,Time limit reached,2214,64,0,0
4,7,12280.0,-7.209229514840488,-6.251415074515264,Time limit reached,2247,65,0,0
4,7,12479.0,-7.199017610294175,-6.251415074515264,Time limit reached,2283,66,4,0
4,7,12652.0,-7.199017610294175,-6.251415074515264,Time limit reached,2318,67,1,0
4,7,12827.0,-7.192094266476856,-6.251415074515264,Time limit reached,2347,68,4,0
4,7,13021.0,-7.192094266476856,-6.251415074515264,Time limit reached,2381,69,3,0
4,7,13206.0,-7.191562214259104,-6.251415074515264,Time limit reached,2414,70,4,0
4,7,13334.0,-7.191562214259104,-6.251415074515264,Time limit reached,2439,71,3,0
4,7,13504.0,-7.177678858900114,-6.251415074515264,Time limit reached,2471,72,4,0
4,7,13714.0,-7.177678858900114,-6.251415074515264,Time limit reached,2508,73,3,0
4,7,13940.0,-7.177135590316391,-6.251415074515264,Time limit reached,2552,74,5,0
4,7,14102.0,-7.177135590316391,-6.251415074515264,Time limit reached,2583,75,3,0
4,7,14261.0,-7.173458469562131,-6.251415074515264,Time limit reached,2611,76,5,0
4,7,14421.0,-7.173458469562131,-6.251415074515264,Time limit reached,2641,77,3,0
4,7,14617.0,-7.173430387187272,-6.251415074515264,Time limit reached,2678,78,5,0
4,7,14798.0,-7.173430387187272,-6.251415074515264,Time limit reached,2711,79,3,0
4,7,15005.0,-7.164229281485933,-6.251415074515264,Time limit reached,2747,80,5,0
4,7,15175.0,-7.164229281485933,-6.251415074515264,Time limit reached,2782,81,5,0
4,7,15380.0,-7.156660578280807,-6.251415074515264,Time limit reached,2816,82,3,0
4,7,15579.0,-7.156660578280807,-6.251415074515264,Time limit reached,2855,83,5,0
4,7,15734.0,-7.142764129982937,-6.251415074515264,Time limit reached,2883,84,4,0
4,7,15915.0,-7.142764129982937,-6.251415074515264,Time limit reached,2915,85,4,0
4,7,16092.0,-7.142762444543489,-6.251415074515264,Time limit reached,2946,86,5,0
4,7,16298.0,-7.142762444543489,-6.251415074515264,Time limit reached,2983,87,4,0
4,7,16489.0,-7.142649281370108,-6.251415074515264,Time limit reached,3020,88,5,0
4,7,16643.0,-7.142649281370108,-6.251415074515264,Time limit reached,3049,89,4,0
4,7,16877.0,-7.142082649240815,-6.251415074515264,Time limit reached,3091,90,5,0
4,7,17076.0,-7.142082649240815,-6.251415074515264,Time limit reached,3126,91,4,0
4,7,17274.0,-7.1384528960608495,-6.251415074515264,Time limit reached,3159,92,5,0
4,7,17422.0,-7.1384528960608495,-6.251415074515264,Time limit reached,3187,93,4,0
4,7,17642.0,-7.129199055785826,-6.251415074515264,Time limit reached,3227,94,5,0
4,7,17802.0,-7.129199055785826,-6.251415074515264,Time limit reached,3258,95,5,0
4,7,17949.0,-7.128990097876201,-6.251415074515264,Time limit reached,3285,96,4,0
4,7,18134.0,-7.128990097876201,-6.251415074515264,Time limit reached,3319,97,5,0
4,7,18280.0,-7.117012418060279,-6.251415074515264,Time limit reached,3346,98,4,0
4,7,18419.0,-7.117012418060279,-6.251415074515264,Time limit reached,3372,99,4,0
4,7,18632.0,-7.116400944923081,-6.251415074515264,Time limit reached,3409,100,5,0
4,7,18784.0,-7.116400944923081,-6.251415074515264,Time limit reached,3439,101,4,0
4,7,18951.0,-7.106795613731642,-6.251415074515264,Time limit reached,3468,102,5,0
4,7,19137.0,-7.106795613731642,-6.251415074515264,Time limit reached,3503,103,4,0
