seed,dimension,time,solution,dual_gap,rel_dual_gap,termination,ncalls
1,20,2.362,-2.788680801094321,0.019958462505407226,0.007156954821640118,OPTIMAL,1132
2,20,1.29,-2.8023336412483797,0.009792726799077833,0.0034944899689800615,OPTIMAL,296
3,20,1.955,-1.0930084722455593,3.830259846848705e-6,3.504327682821643e-6,OPTIMAL,931
4,20,1.536,-0.9606330568487333,0.003287937200037061,0.003422677552678471,OPTIMAL,1169
5,20,6.505,-0.613347801830475,0.0014297622439389812,0.002331079103360278,OPTIMAL,2481
6,20,0.603,0.16297348338544637,0.0009215405123130793,0.0056866983263170875,OPTIMAL,383
7,20,0.49,-1.8095859660094535,0.009918101311759742,0.0054808677222621255,OPTIMAL,254
8,20,0.767,-4.5835663529122295,0.02972737876269793,0.006485643813972552,OPTIMAL,510
9,20,1.082,-0.12499674696556728,9.345561008400338e-8,7.476643380947146e-7,OPTIMAL,485
10,20,1.492,-0.06546891747606043,5.8180142259445233e-8,8.886681573850609e-7,OPTIMAL,720
1,25,0.795,-0.056754710159231836,7.316537525836608e-8,1.289150716356268e-6,OPTIMAL,504
2,25,0.929,-0.05242252403556108,9.681276086359603e-8,1.8467779383900441e-6,OPTIMAL,509
3,25,1.353,-0.3257666873980289,6.385257250718368e-8,1.960070657229823e-7,OPTIMAL,725
4,25,1.343,-0.037834835755676643,1.253301140646812e-7,3.312558692576774e-6,OPTIMAL,799
5,25,24.276,-8.81157850257351,0.03577981223502036,0.0040605451366710855,OPTIMAL,5033
6,25,4.852,-3.5946033711907095,0.016522097611384012,0.004596361797187956,OPTIMAL,923
7,25,1.799,-8.962461587246162,0.03659140475523337,0.0040827404836305215,OPTIMAL,579
8,25,2.305,-0.8643549863953641,0.00026621642465096684,0.0003079943181228979,OPTIMAL,909
9,25,6.851,-6.706877953410113,0.04605590137226745,0.006866965776356542,OPTIMAL,1840
10,25,7.95,-5.913370903291207,0.03238659547059175,0.005476841551164385,OPTIMAL,1109
1,30,3.076,-0.20202033795867474,0.0014842140484466748,0.007346854596146085,OPTIMAL,1269
2,30,4.33,-0.4074096577390504,0.0036269888198386946,0.008902559747765758,OPTIMAL,2222
3,30,2.032,-0.33476946131000007,1.378959323450335e-6,4.119131171804838e-6,OPTIMAL,830
4,30,10.808,-12.104259189204804,0.07336045444898609,0.006060714109163549,OPTIMAL,2040
5,30,3.034,-0.22151766659026317,8.697611897368063e-8,3.9263739236906387e-7,OPTIMAL,1191
6,30,10.51,-0.6400503747879562,0.003007163146529379,0.004698322608631593,OPTIMAL,2408
7,30,2.414,-0.03311454345696929,1.3470246340574477e-7,4.067773532218071e-6,OPTIMAL,1017
8,30,1.332,-0.05118131331472614,9.387196758803285e-8,1.834106268645192e-6,OPTIMAL,829
9,30,1.03,0.14911540707074633,0.0009942359728655203,0.006712315096459192,OPTIMAL,753
10,30,45.456,-9.893673841069212,0.05121333934762262,0.005176372313289032,OPTIMAL,7380
1,35,3.583,-0.12485151528748345,1.2291823675569802e-7,9.84515377908439e-7,OPTIMAL,1485
2,35,3.852,-18.52413693681696,0.138914998830316,0.007499134739941415,OPTIMAL,1217
3,35,2.889,-0.34131413296640595,0.003050838255203858,0.008938505501335741,OPTIMAL,1108
4,35,1.993,-0.21623391227369,0.0015383241964519179,0.007114167154802442,OPTIMAL,1032
5,35,21.573,-1.4762816710089384,0.011666460469951012,0.007902597924945975,OPTIMAL,4492
6,35,20.311,-1.4181434342256791,0.004069960855938248,0.0028699218694761214,OPTIMAL,2713
7,35,1.625,0.27292858365534156,1.0741876832476294e-7,3.9357845618004624e-7,OPTIMAL,921
8,35,3.888,-0.22847670991425262,9.562872232971031e-8,4.1854910448246476e-7,OPTIMAL,1706
9,35,3.619,-0.6529581567645141,7.063659537620559e-6,1.0817935980188743e-5,OPTIMAL,837
10,35,4.227,-0.34025731971260365,1.6042250563508276e-6,4.714740766505264e-6,OPTIMAL,1236
1,40,7.289,-0.27787309143303746,0.001174698495933324,0.004227464019186635,OPTIMAL,1989
2,40,35.405,-13.670999364031161,0.028727530515165967,0.0021013482445730357,OPTIMAL,4393
3,40,12.176,-0.33406170882323616,2.951636821568737e-6,8.835603553505596e-6,OPTIMAL,2336
4,40,8.1,-0.809796733174877,6.251877696983321e-6,7.720304912162714e-6,OPTIMAL,2008
5,40,7.132,-0.3956576908403506,8.312653738462572e-6,2.100971099742065e-5,OPTIMAL,1751
6,40,52.526,-11.590738450815605,0.08355822502010568,0.007209051034554743,OPTIMAL,7813
7,40,4.358,-0.10837252528249297,1.1126925530957621e-7,1.0267293764681813e-6,OPTIMAL,1417
8,40,8.065,-0.08245600212439286,1.280385627522307e-7,1.552810704538793e-6,OPTIMAL,2284
9,40,3.329,-0.19798643454510595,1.415982315289277e-7,7.151915829701368e-7,OPTIMAL,1395
10,40,46.084,-1.9177125621066917,0.008546988105488929,0.0044568660989004975,OPTIMAL,6632
1,45,7.433,-0.2849567239056133,0.00037077340345098575,0.001301156885751528,OPTIMAL,1528
2,45,172.859,-4.867834624366133,0.038948669172376604,0.008001230973915495,OPTIMAL,20053
3,45,2.668,0.6020908940492183,8.294679183351583e-5,0.00013778354955512313,OPTIMAL,1214
4,45,11.483,-0.2618499135852268,0.000489089324260672,0.0018678231264776927,OPTIMAL,1745
5,45,15.153,-0.2031895216080014,1.0482414009027607e-7,5.158934341727797e-7,OPTIMAL,2952
6,45,14.275,-0.330597741597861,8.378978183509744e-8,2.534493473250017e-7,OPTIMAL,1871
7,45,53.344,-0.7504781786752863,0.004844883015922452,0.006455728032591758,OPTIMAL,6487
8,45,38.442,-0.9219770199873172,0.005112069538089403,0.005544682163726516,OPTIMAL,5504
9,45,10.87,-0.36755390006737815,4.552478378050395e-6,1.2385879668848181e-5,OPTIMAL,2245
10,45,14.212,-0.3488069983497164,8.941942050144647e-6,2.563578739088082e-5,OPTIMAL,2376
1,50,6.76,-0.1948572959772356,6.741360336626201e-8,3.459639682885555e-7,OPTIMAL,1777
2,50,8.348,-0.005755328603601728,1.745602102865007e-7,3.033019003941141e-5,OPTIMAL,2145
3,50,11.914,-0.3203631890980565,0.0021234647194851575,0.006628304348772134,OPTIMAL,1768
4,50,6.846,-0.12503670108648013,2.2049151998659866e-7,1.7634144060958419e-6,OPTIMAL,1778
5,50,12.023,-0.5112772761313424,0.0031489888095108665,0.006159062717080194,OPTIMAL,1997
6,50,4.922,0.07048853132736854,0.00015420390761800018,0.0021924416323443547,OPTIMAL,1447
7,50,6.7,-0.06416483737341067,9.329133238145104e-8,1.4539323436376406e-6,OPTIMAL,1755
8,50,15.684,-0.36314443528773566,0.0007330850139761202,0.002018714711669102,OPTIMAL,2232
9,50,6.764,-0.24165129255072748,0.0006241477886351765,0.002582844817617333,OPTIMAL,1948
10,50,470.321,-4.515249202025052,0.038066546482030894,0.008430663464811281,OPTIMAL,61639
1,55,14.075,-0.34034170106411255,0.0029747304241269368,0.008740422977337608,OPTIMAL,2388
2,55,6.364,-0.17083649410589385,0.00018439446372131574,0.0010793622562110055,OPTIMAL,2057
3,55,14.284,-0.33597941660796327,0.0017228242757181267,0.005127767329057541,OPTIMAL,2413
4,55,7.315,0.08273067488611996,0.00033845279734268097,0.00410782460725479,OPTIMAL,2473
5,55,117.164,-20.451217058881255,0.10807648451327623,0.005284599161121433,OPTIMAL,14508
6,55,6.226,-0.08470986422450066,0.0002168155509560954,0.002559507714254909,OPTIMAL,1389
7,55,356.098,-2.3175401442197403,0.02200144603763743,0.009493447650739523,OPTIMAL,39333
8,55,9.689,-0.08091483453387371,0.00042589806529236274,0.005263535021060536,OPTIMAL,1934
9,55,13.521,-0.4929633817526969,3.218505409291472e-5,6.528893480583286e-5,OPTIMAL,1439
10,55,19.017,-0.43122870990485984,0.0012958124594819598,0.00300493086317896,OPTIMAL,2035
1,60,21.176,-0.2911992243180547,0.0012719788454624292,0.004368070857472971,OPTIMAL,2676
2,60,9.056,-0.045998055229052814,0.00024199488922999057,0.005260980883321003,OPTIMAL,2146
3,60,1800.281,-2.9885458718874016,2.5160403976939403,0.8418945218013157,Time limit reached,159383
4,60,10.72,-0.21329478048898926,0.0001782743251937391,0.0008358119443196689,OPTIMAL,2081
5,60,9.079,0.008277791487511732,1.6338135389037944e-7,1.9737701645334587e-5,OPTIMAL,2218
6,60,14.319,-0.032677317349513735,1.8243053501176831e-7,5.582787995125402e-6,OPTIMAL,2459
7,60,62.919,-1.8377344075643802,0.003986597681481907,0.0021693002346108857,OPTIMAL,10500
8,60,11.58,-0.3235613299587243,0.0008598498189842929,0.002657455447763122,OPTIMAL,1938
9,60,214.272,-0.9140703725234729,0.006755461491765646,0.007390526697759444,OPTIMAL,26722
10,60,51.367,-0.7023379307856208,0.00519721833025466,0.007399882737987907,OPTIMAL,5989
1,65,16.246,-0.36595559875801026,0.0010192975526817638,0.0027853038897097974,OPTIMAL,2221
2,65,16.102,-0.3750910162664026,0.0006663121080283663,0.0017764011376778172,OPTIMAL,2364
3,65,14.913,-0.02747495588957083,1.8583321126364183e-7,6.763731014184519e-6,OPTIMAL,2702
4,65,1800.222,-12.644676379036568,1.1385645157172704,0.09004299371432554,Time limit reached,164436
5,65,7.524,-0.0230750164167573,2.0623734098279556e-7,8.937689891870413e-6,OPTIMAL,2131
6,65,359.643,-1.9065628481335617,0.014324670935414119,0.007513348405712049,OPTIMAL,35163
7,65,18.788,-0.2586675863539556,0.0008269467459002255,0.0031969477024796143,OPTIMAL,2729
8,65,28.42,-0.38694967257213336,0.0028332794728652133,0.007322087789949083,OPTIMAL,3366
9,65,14.591,-0.24290337753833519,0.0007044175791623697,0.0028999908782709207,OPTIMAL,2632
10,65,18.105,-0.5383932115794323,0.004101177343867168,0.007617438808033889,OPTIMAL,1996
1,70,15.294,-0.16823150379132285,1.9272882026410976e-7,1.1456167003248915e-6,OPTIMAL,2856
2,70,23.748,-0.45918781658406027,0.0017316106300798162,0.0037710291247738765,OPTIMAL,2920
3,70,18.871,-0.19982017071091518,0.0016352797722869183,0.008183757257683052,OPTIMAL,3272
4,70,26.822,-0.4726634783981705,0.003994516106884283,0.00845107838756967,OPTIMAL,3234
5,70,217.553,-0.715066051150465,0.005502044756703239,0.0076944566838979935,OPTIMAL,24347
6,70,48.303,-0.7917620973721325,0.0058063409113652265,0.007333441359009907,OPTIMAL,8422
7,70,49.325,-1.4011912830058144,0.009210578790223911,0.006573391443362049,OPTIMAL,5777
8,70,1800.492,-5.652374548424811,2.081870069635226,0.3683177842868527,Time limit reached,153296
9,70,19.509,-0.17251655521788606,1.287877258171477e-7,7.465238663877247e-7,OPTIMAL,3300
