seed,dimension,p,k,Ns,time,lowerBound,upperBound,termination,LMOcalls,localTighteings,globalTightenings
5,50,50,25.0,0.1,1246.0,0.8104971967505353,0.9634823247442779,Time limit reached,12,0,0
5,50,50,25.0,0.1,2215.0,0.8104971967505353,0.9634823247442779,Time limit reached,27,0,0
5,50,50,25.0,0.1,2260.0,0.8132361783302029,0.9634823247442779,Time limit reached,42,0,0
5,50,50,25.0,0.1,2301.0,0.8132361783302029,0.9634823247442779,Time limit reached,54,0,0
5,50,50,25.0,0.1,2351.0,0.8132361783302029,0.9634823247442779,Time limit reached,67,0,0
5,50,50,25.0,0.1,2387.0,0.8132361783302029,0.9634823247442779,Time limit reached,79,0,0
5,50,50,25.0,0.1,2422.0,0.8132361783302029,0.9634823247442779,Time limit reached,91,0,0
5,50,50,25.0,0.1,2470.0,0.8132361783302029,0.9634823247442779,Time limit reached,106,0,0
5,50,50,25.0,0.1,2504.0,0.813241362270772,0.9634823247442779,Time limit reached,118,0,0
5,50,50,25.0,0.1,2545.0,0.813241362270772,0.9634823247442779,Time limit reached,132,0,0
5,50,50,25.0,0.1,2606.0,0.8133143546066636,0.9634823247442779,Time limit reached,151,0,0
5,50,50,25.0,0.1,2648.0,0.8133143546066636,0.9634823247442779,Time limit reached,166,0,0
5,50,50,25.0,0.1,2710.0,0.8143891761140564,0.9634823247442779,Time limit reached,182,0,0
5,50,50,25.0,0.1,2779.0,0.8143891761140564,0.9634823247442779,Time limit reached,203,0,0
5,50,50,25.0,0.1,2837.0,0.8146895640236598,0.9634823247442779,Time limit reached,221,0,0
5,50,50,25.0,0.1,2879.0,0.8146895640236598,0.9634823247442779,Time limit reached,235,0,0
5,50,50,25.0,0.1,2926.0,0.8147201754955704,0.9634823247442779,Time limit reached,249,0,0
5,50,50,25.0,0.1,2975.0,0.8147201754955704,0.9634823247442779,Time limit reached,265,0,0
5,50,50,25.0,0.1,3023.0,0.8150701757892286,0.9634823247442779,Time limit reached,281,0,0
5,50,50,25.0,0.1,3060.0,0.8150701757892286,0.9634823247442779,Time limit reached,294,0,0
5,50,50,25.0,0.1,3116.0,0.8152340427616375,0.9634823247442779,Time limit reached,312,0,0
5,50,50,25.0,0.1,3181.0,0.8152340427616375,0.9634823247442779,Time limit reached,334,0,0
5,50,50,25.0,0.1,3221.0,0.8152340427616375,0.9634823247442779,Time limit reached,348,0,0
5,50,50,25.0,0.1,3276.0,0.8152340427616375,0.9634823247442779,Time limit reached,366,0,0
5,50,50,25.0,0.1,3349.0,0.815334329912775,0.9634823247442779,Time limit reached,389,0,0
5,50,50,25.0,0.1,3390.0,0.815334329912775,0.9634823247442779,Time limit reached,403,0,0
5,50,50,25.0,0.1,3425.0,0.815334329912775,0.9634823247442779,Time limit reached,415,0,0
5,50,50,25.0,0.1,3478.0,0.815334329912775,0.9634823247442779,Time limit reached,431,0,0
5,50,50,25.0,0.1,3521.0,0.815406564330653,0.9634823247442779,Time limit reached,446,0,0
5,50,50,25.0,0.1,3570.0,0.815406564330653,0.9634823247442779,Time limit reached,462,0,0
5,50,50,25.0,0.1,3633.0,0.8154881960450573,0.9634823247442779,Time limit reached,482,0,0
5,50,50,25.0,0.1,3688.0,0.8154881960450573,0.9634823247442779,Time limit reached,499,0,0
5,50,50,25.0,0.1,3738.0,0.8155534634393191,0.9634823247442779,Time limit reached,515,0,0
5,50,50,25.0,0.1,3808.0,0.8155534634393191,0.9634823247442779,Time limit reached,537,0,0
5,50,50,25.0,0.1,3885.0,0.8155681931669996,0.9634823247442779,Time limit reached,561,0,0
5,50,50,25.0,0.1,3934.0,0.8155681931669996,0.9634823247442779,Time limit reached,577,0,0
5,50,50,25.0,0.1,3985.0,0.8156024298532816,0.9634823247442779,Time limit reached,593,0,0
5,50,50,25.0,0.1,4043.0,0.8156024298532816,0.9634823247442779,Time limit reached,611,0,0
5,50,50,25.0,0.1,4109.0,0.8156219216771425,0.9634823247442779,Time limit reached,632,0,0
