seed,dimension,time,lowerBound,upperBound,termination,LMOcalls,openNodes,localTighteings,globalTightenings
4,15,51.0,-1.1812407052333314,1.1210570817732097,OPTIMAL,24,2,0,0
4,15,130.0,-1.1812407052333314,1.1210570817732097,OPTIMAL,50,3,0,0
4,15,161.0,-0.8057850903633681,1.1210570817732097,OPTIMAL,74,4,0,0
4,15,168.0,-0.8057850903633681,1.1210570817732097,OPTIMAL,80,5,0,0
4,15,196.0,-0.759946292029129,1.1210570817732097,OPTIMAL,105,6,0,0
4,15,248.0,-0.759946292029129,1.1210570817732097,OPTIMAL,133,7,0,0
4,15,279.0,-0.498168905563696,1.1210570817732097,OPTIMAL,158,8,0,0
4,15,288.0,-0.498168905563696,1.1210570817732097,OPTIMAL,167,9,0,0
4,15,325.0,-0.4943561675711843,1.1210570817732097,OPTIMAL,196,10,0,0
4,15,332.0,-0.4943561675711843,1.1210570817732097,OPTIMAL,202,11,0,0
4,15,372.0,-0.39842906243570764,1.1210570817732097,OPTIMAL,231,12,0,0
4,15,391.0,-0.39842906243570764,1.1210570817732097,OPTIMAL,245,13,0,0
4,15,436.0,-0.3198849890785658,1.1210570817732097,OPTIMAL,270,14,0,0
4,15,455.0,-0.3198849890785658,1.1210570817732097,OPTIMAL,281,15,0,0
4,15,478.0,-0.30099883709843045,1.1210570817732097,OPTIMAL,305,16,0,0
4,15,509.0,-0.30099883709843045,1.1210570817732097,OPTIMAL,319,17,0,0
4,15,533.0,-0.26744124744975284,1.1210570817732097,OPTIMAL,343,18,0,0
4,15,544.0,-0.26744124744975284,1.1210570817732097,OPTIMAL,350,19,0,0
4,15,566.0,-0.23406856194984385,1.1210570817732097,OPTIMAL,368,18,0,0
4,15,576.0,-0.23406856194984385,1.1210570817732097,OPTIMAL,379,19,0,0
4,15,599.0,-0.1318104555442251,1.1210570817732097,OPTIMAL,397,20,0,0
4,15,605.0,-0.1318104555442251,1.1210570817732097,OPTIMAL,403,21,0,0
4,15,650.0,-0.0837833138156141,1.1210570817732097,OPTIMAL,430,22,0,0
4,15,661.0,-0.0837833138156141,1.1210570817732097,OPTIMAL,440,23,0,0
4,15,691.0,-0.08309246095162903,1.1210570817732097,OPTIMAL,463,24,0,0
4,15,712.0,-0.08309246095162903,1.1210570817732097,OPTIMAL,475,25,0,0
4,15,750.0,0.051304123383800526,1.1210570817732097,OPTIMAL,505,26,0,0
4,15,767.0,0.051304123383800526,1.1210570817732097,OPTIMAL,525,27,0,0
4,15,802.0,0.07393652112197113,0.8043251440886463,OPTIMAL,554,24,0,0
4,15,820.0,0.07393652112197113,0.8043251440886463,OPTIMAL,566,25,0,0
4,15,854.0,0.11164892033837803,0.8043251440886463,OPTIMAL,591,26,0,0
4,15,861.0,0.11164892033837803,0.8043251440886463,OPTIMAL,597,27,0,0
4,15,871.0,0.257788876617723,0.8043251440886463,OPTIMAL,607,26,0,0
4,15,893.0,0.257788876617723,0.8043251440886463,OPTIMAL,614,25,0,0
4,15,921.0,0.2922307284541338,0.8043251440886463,OPTIMAL,641,24,0,0
4,15,929.0,0.2922307284541338,0.8043251440886463,OPTIMAL,648,25,0,0
4,15,936.0,0.32807982349722775,0.8043251440886463,OPTIMAL,656,24,0,0
4,15,941.0,0.32807982349722775,0.8043251440886463,OPTIMAL,660,23,0,0
4,15,961.0,0.3578801565237417,0.8043251440886463,OPTIMAL,680,22,0,0
4,15,981.0,0.3578801565237417,0.8043251440886463,OPTIMAL,691,23,0,0
4,15,1009.0,0.3823902637553891,0.8043251440886463,OPTIMAL,712,24,0,0
4,15,1013.0,0.3823902637553891,0.8043251440886463,OPTIMAL,716,23,0,0
4,15,1041.0,0.45127493933791474,0.8043251440886463,OPTIMAL,743,22,0,0
4,15,1068.0,0.45127493933791474,0.8043251440886463,OPTIMAL,753,21,0,0
4,15,1088.0,0.4787433937644574,0.8043251440886463,OPTIMAL,772,20,0,0
4,15,1094.0,0.4787433937644574,0.8043251440886463,OPTIMAL,777,21,0,0
4,15,1098.0,0.5061223043899203,0.8043251440886463,OPTIMAL,783,20,0,0
4,15,1115.0,0.5061223043899203,0.8043251440886463,OPTIMAL,796,21,0,0
4,15,1132.0,0.5604711941282821,0.8043251440886463,OPTIMAL,812,20,0,0
4,15,1138.0,0.5604711941282821,0.8043251440886463,OPTIMAL,818,19,0,0
4,15,1158.0,0.5996044127891544,0.8043251440886463,OPTIMAL,837,18,0,0
4,15,1169.0,0.5996044127891544,0.8043251440886463,OPTIMAL,845,17,0,0
4,15,1192.0,0.6228747688473062,0.8043251440886463,OPTIMAL,866,16,0,0
4,15,1204.0,0.6228747688473062,0.8043251440886463,OPTIMAL,873,15,0,0
4,15,1230.0,0.6316160704632083,0.8043251440886463,OPTIMAL,898,14,0,0
4,15,1240.0,0.6316160704632083,0.8043251440886463,OPTIMAL,907,13,0,0
4,15,1264.0,0.6384321780464982,0.8043251440886463,OPTIMAL,928,12,0,0
4,15,1270.0,0.6384321780464982,0.8043251440886463,OPTIMAL,935,13,0,0
4,15,1274.0,0.6603195502677095,0.8043251440886463,OPTIMAL,941,12,0,0
4,15,1282.0,0.6603195502677095,0.8043251440886463,OPTIMAL,948,11,0,0
4,15,1300.0,0.6749907404072377,0.8043251440886463,OPTIMAL,968,10,0,0
4,15,1303.0,0.6749907404072377,0.8043251440886463,OPTIMAL,971,9,0,0
4,15,1305.0,0.7270482251472696,0.8043251440886463,OPTIMAL,973,8,0,0
4,15,1308.0,0.7270482251472696,0.8043251440886463,OPTIMAL,977,9,0,0
4,15,1319.0,0.7439091042695374,0.8043251440886463,OPTIMAL,988,8,0,0
4,15,1326.0,0.7439091042695374,0.8043251440886463,OPTIMAL,996,7,0,0
4,15,1343.0,0.7817122943216437,0.8043251440886463,OPTIMAL,1014,6,0,0
4,15,1349.0,0.7817122943216437,0.8043251440886463,OPTIMAL,1019,5,0,0
4,15,1360.0,0.7950002694619429,0.8043251440886463,OPTIMAL,1031,4,0,0
4,15,1369.0,0.7950002694619429,0.8043251440886463,OPTIMAL,1038,3,0,0
4,15,1382.0,0.8035393579143197,0.8043251440886463,OPTIMAL,1051,2,0,0
