seed,dimension,time,solution,dual_gap,rel_dual_gap,termination,ncalls
7,45,1093.439,4.490579294280214,0.04399072590837072,0.009893140602499751,OPTIMAL,136915
8,45,665.595,2.4495974353436507,0.020504425780446756,0.008441185948715003,OPTIMAL,80283
9,45,141.384,6.966016480517553,0.06726652117188614,0.00975053764352785,OPTIMAL,21926
10,45,712.044,7.093204058679744,0.0681217393095146,0.009696931112349077,OPTIMAL,90164
1,50,208.222,7.593465317694221,0.07453774911042998,0.009913348470315076,OPTIMAL,23306
2,50,208.761,8.337330770955553,0.07460787949819725,0.00902945439152179,OPTIMAL,25694
3,50,136.526,5.822089526061514,0.02194595933073451,0.003783692434203699,OPTIMAL,17633
4,50,117.727,14.781250763390362,0.1044487942298975,0.007116590824715756,OPTIMAL,16239
5,50,254.742,4.195510221121479,0.036645194284345095,0.008811344933743666,OPTIMAL,36944
6,50,54.171,13.15108454302793,0.09089484490393573,0.006959687952847435,OPTIMAL,9302
7,50,77.996,9.798761816122004,0.05518627649708385,0.005663862949761484,OPTIMAL,12908
8,50,478.656,12.973583773785073,0.10530223705049657,0.00818308464497722,OPTIMAL,57880
9,50,173.901,14.127326014252441,0.1309723229760582,0.009357603120424883,OPTIMAL,26783
10,50,1800.358,-2.1169019048943998,1.7401645043652012,0.8220336050252683,Time limit reached,238202
1,55,457.733,10.195430430955852,0.08008834415196553,0.007917512177511615,OPTIMAL,58840
2,55,78.853,13.98917134896694,0.13547461521101312,0.009778950544002856,OPTIMAL,12758
3,55,245.149,5.009319592747092,0.04382184361304908,0.008825267038071136,OPTIMAL,33364
4,55,109.116,15.182207790242831,0.12196790923907308,0.008098669755779745,OPTIMAL,15452
5,55,1800.105,-19.813544330292544,0.31368283686568077,0.015831737706115366,Time limit reached,374163
6,55,141.244,15.771997558258716,0.15054490949278687,0.009637062114366149,OPTIMAL,18156
7,55,1800.418,2.819561511558552,3.488087022613133,Inf,Time limit reached,185698
8,55,96.58,11.720651719867956,0.11525161634553882,0.009930861092032338,OPTIMAL,11841
9,55,153.229,4.239576414587821,0.03591922478439624,0.008544755950015021,OPTIMAL,21032
10,55,396.991,4.809409336615266,0.04681388871745096,0.009829490921408066,OPTIMAL,48929
1,60,700.453,12.541279912026196,0.11904705898885304,0.00958338652939878,OPTIMAL,80643
2,60,279.193,17.12751223313866,0.16115322501282492,0.009498397678349403,OPTIMAL,33864
3,60,1800.733,5.0093844723005,10.11645867972549,Inf,Time limit reached,166143
4,60,296.456,12.67155870512001,0.11091231837528426,0.008830144162989115,OPTIMAL,38464
5,60,268.75,16.010124701340988,0.14458801840564917,0.009113339264543456,OPTIMAL,35188
6,60,178.865,14.453030528713139,0.11663019906814398,0.008135249880472055,OPTIMAL,19396
7,60,1800.305,1.4374051568507238,1.180795546395973,4.601525033701683,Time limit reached,169830
8,60,187.238,16.004421353433937,0.14743432323474437,0.009297751392112499,OPTIMAL,23848
9,60,1800.353,2.630449077657331,1.8574660166839774,2.4029841150012063,Time limit reached,176578
10,60,1800.886,3.0369188353492333,1.038473866874952,0.5196409624768291,Time limit reached,176484
1,65,350.285,9.812801297611847,0.08733680983365844,0.00898021991066987,OPTIMAL,42087
2,65,392.177,12.957355819404127,0.1225129290375655,0.009545339205477921,OPTIMAL,48631
3,65,246.651,16.481369165701874,0.13202364021331547,0.00807516362092239,OPTIMAL,27671
4,65,1800.032,-10.60622131772272,2.4594581821790804,0.2318882577029945,Time limit reached,179211
5,65,160.185,17.059374319602092,0.1553415262208695,0.009189613396969597,OPTIMAL,19027
6,65,1800.384,2.5301831241712085,2.900212177813505,Inf,Time limit reached,160676
7,65,300.377,11.208434893963382,0.10257107660454601,0.009235758540837137,OPTIMAL,34258
8,65,596.244,8.094092018473761,0.06413266670861262,0.00798667389200606,OPTIMAL,67551
9,65,574.94,12.93707637021087,0.12236235933409922,0.009548582920402397,OPTIMAL,65870
10,65,446.515,4.152470561796944,0.040193946031529926,0.009774134813168122,OPTIMAL,48936
1,70,491.487,16.60647948866525,0.15551815303807004,0.009453438608555397,OPTIMAL,56385
2,70,609.107,5.5940988333538835,0.05427602285456956,0.009797429396424607,OPTIMAL,69329
3,70,1051.722,15.73158746212867,0.12986775511597948,0.008323938485935385,OPTIMAL,110506
4,70,813.045,8.01793457360151,0.07644602050893212,0.009626157614892297,OPTIMAL,87970
5,70,1800.265,3.073472383350181,1.477554025300178,0.9258330903001515,Time limit reached,168322
6,70,1394.156,3.1695761265559907,0.02406864733495029,0.0076517533319967485,OPTIMAL,147939
7,70,1800.636,2.2133692982963638,0.6193183683284627,0.3885185577733916,Time limit reached,170346
8,70,1800.032,4.180323703348064,11.611595236955823,Inf,Time limit reached,154168
9,70,607.369,12.915087137614316,0.12143723310617638,0.009491992825548958,OPTIMAL,66464
10,70,664.865,19.231088159334806,0.17954840666109817,0.009424351469329413,OPTIMAL,72183
1,75,393.183,14.304019661704121,0.14009038543535013,0.009890644234581662,OPTIMAL,43556
2,75,440.257,25.6275522187976,0.20021990917148358,0.007874200357844287,OPTIMAL,49443
3,75,206.748,13.387350623359177,0.11568881298808265,0.008716980182367065,OPTIMAL,24236
4,75,368.266,21.441792646233477,0.1600742670381976,0.007521679602464999,OPTIMAL,42790
5,75,995.335,13.747540879957635,0.13226129304589662,0.009714181203670498,OPTIMAL,109829
6,75,1800.192,3.566837667512506,4.128338094410572,Inf,Time limit reached,152867
7,75,1800.432,-15.379853680984013,3.4387382728933,0.22358719037392605,Time limit reached,178543
8,75,849.399,13.390030254548648,0.1215275232328441,0.009159098482605696,OPTIMAL,91666
9,75,425.355,23.968803452025274,0.221817700719658,0.009340878166293691,OPTIMAL,51666
10,75,1487.182,10.037219287223786,0.09471771155395459,0.009526547301308665,OPTIMAL,169831
1,80,230.748,14.894398525861385,0.12262594615086186,0.008301369757025119,OPTIMAL,28116
2,80,456.829,21.376104532514475,0.2109960371942492,0.009969050583459193,OPTIMAL,48517
3,80,1127.344,17.464948173700446,0.15161811006787573,0.00875730489227814,OPTIMAL,118320
4,80,1363.584,26.588284035868647,0.26083083513116634,0.009907180658243843,OPTIMAL,144057
5,80,836.96,14.534398849514107,0.12286028369913282,0.008525133047942897,OPTIMAL,89405
6,80,1800.52,1.3793898059073477,10.004605006968276,Inf,Time limit reached,165814
7,80,476.55,14.152315479611445,0.13974747274242993,0.009973009420823162,OPTIMAL,52101
8,80,1800.588,2.8494897040087253,4.6858487772814215,Inf,Time limit reached,156602
9,80,851.358,4.806333574830061,0.039715946029589055,0.008332102367435678,OPTIMAL,94364
10,80,1800.89,-41.373482430848696,0.5513205367798264,0.013325456412843639,Time limit reached,214540
1,85,1469.668,11.027272700661898,0.1038895547326053,0.009510748945148993,OPTIMAL,141265
2,85,791.215,20.793548725572098,0.17474111322179553,0.00847484085923226,OPTIMAL,80250
3,85,1185.935,15.223463996696555,0.13985251818793287,0.00927181917853009,OPTIMAL,121096
4,85,1800.954,7.609981559033386,5.456876139586603,2.53442125513236,Time limit reached,165559
5,85,508.731,25.922033130924426,0.22985501297449318,0.008946497720794803,OPTIMAL,58847
6,85,978.823,21.199281380085885,0.1834257220154214,0.008727968301637181,OPTIMAL,112003
7,85,1800.663,12.546136649060852,0.21951793591569135,0.01780844698973259,Time limit reached,193423
8,85,520.224,15.045217687099722,0.13205760129222455,0.00885510519114595,OPTIMAL,54453
9,85,321.87,18.67085736347798,0.1752229576366453,0.00947374682002289,OPTIMAL,37954
10,85,294.126,19.091775673633936,0.17457685378452936,0.009228472748372747,OPTIMAL,32739
1,90,1800.16,6.706372502743411,4.305555301726855,1.793370732225591,Time limit reached,159455
2,90,1800.414,-3.2618278467844313,4.943402528683736,1.5155314016823516,Time limit reached,179852
3,90,1800.447,3.7760913729992382,6.863059432143912,Inf,Time limit reached,155397
4,90,1432.375,26.427927807805638,0.23892113565196382,0.00912295524007043,OPTIMAL,146565
5,90,1800.473,9.039286304674592,0.45171149431177504,0.052600589140333866,Time limit reached,194435
6,90,862.844,14.82510205725003,0.14649720982452585,0.009980322472555704,OPTIMAL,97118
7,90,267.378,23.984766735781907,0.13423344753865862,0.005628110948983557,OPTIMAL,30482
8,90,830.388,28.943859255602394,0.21871097302632592,0.007613919722008549,OPTIMAL,79769
9,90,1800.554,10.627568440018056,3.6517850364879045,0.5234946134709242,Time limit reached,174597
10,90,410.6,17.507729951170568,0.16888883213306016,0.009740491361191693,OPTIMAL,46257
1,95,1800.19,7.3561366242782125,7.492597182432032,Inf,Time limit reached,156131
2,95,1800.859,6.980784028468115,2.3845595318530783,0.5188083248782182,Time limit reached,164267
3,95,715.291,22.824581202803863,0.20960126692004977,0.009268249077129167,OPTIMAL,69350
4,95,1801.298,26.73041465640286,7.764483741561023,0.40939112224040136,Time limit reached,163990
5,95,1800.39,18.922805906274515,3.128461542405841,0.19807479628990146,Time limit reached,165191
6,95,1800.48,1.3308485071662908,8.96323574273925,Inf,Time limit reached,161660
7,95,1800.224,-3.9326699946242663,5.75502238268588,1.4633880774518748,Time limit reached,159265
8,95,1800.945,4.485167463932736,9.833055420269915,Inf,Time limit reached,140448
9,95,1800.205,3.6219027924206713,3.1373639245621514,6.4749478992843725,Time limit reached,161258
10,95,931.501,24.710897979179812,0.17241928038036036,0.007026486136192135,OPTIMAL,88925
1,100,1800.495,4.405728454763928,4.741274575561382,Inf,Time limit reached,69073
2,100,1802.513,11.367616000750196,4.330235277006767,0.6153191715771437,Time limit reached,73848
3,100,1802.447,-18.12643015631155,4.723405112176174,0.260581100163923,Time limit reached,75728
4,100,1800.095,20.970485664209363,54.56524477005236,Inf,Time limit reached,50937
5,100,1800.309,24.127219538950367,5.351949903099641,0.2850531580585281,Time limit reached,78296
6,100,0.719,-107.06844052155367,0.8130858862723329,0.007594076109744521,OPTIMAL,77
7,100,1801.625,10.478774304502263,7.382074954587072,2.3838526509811953,Time limit reached,71201
8,100,1801.918,24.108063590273748,2.7689723668352215,0.12976055717845308,Time limit reached,81762
9,100,1800.302,14.72420539058389,5.153284280304483,0.5384313819878557,Time limit reached,70840
10,100,1802.65,10.04305129791019,7.758334175545217,3.3957526293296025,Time limit reached,70427
1,105,1801.465,25.149555719140817,1.2533223303948304,0.05244853069543114,Time limit reached,79109
2,105,1801.345,28.16544071012621,7.301258683440665,0.3499422442778857,Time limit reached,76724
3,105,1800.216,26.30828316082056,7.852677251974647,0.4254900809412493,Time limit reached,73453
4,105,1802.797,26.086294507386118,36.10790061075879,Inf,Time limit reached,57722
5,105,1800.913,16.271576815663515,3.3768464846077677,0.2618780228753563,Time limit reached,74342
6,105,1801.177,12.781802480088713,3.246256770452719,0.3404374400064242,Time limit reached,74464
7,105,1492.525,32.7448590847485,0.31923699867186883,0.00984520814510286,OPTIMAL,62648
8,105,1800.334,34.08370479967639,14.079598433339477,0.7038354113649761,Time limit reached,69018
9,105,1800.121,21.806261595130557,17.272736702784506,3.8100015138211916,Time limit reached,66575
10,105,1801.472,36.32394916649021,58.94150633356328,Inf,Time limit reached,59778
1,110,1801.967,16.671056871665726,3.6880427437179453,0.28406675887218746,Time limit reached,76280
2,110,1800.104,11.966823444608503,3.3816005298943477,0.3938861650404727,Time limit reached,73224
3,110,1802.837,-6.55672648224515,8.957199568998107,1.3661084678845699,Time limit reached,69347
4,110,1800.69,9.783216241870896,39.33680100656769,Inf,Time limit reached,49719
5,110,1800.113,10.250249739924474,5.0661709500567955,0.9772557778170088,Time limit reached,68042
6,110,1801.494,13.946425671704947,5.228777867276298,0.5997922816542357,Time limit reached,59044
7,110,1800.546,35.086565450437035,27.769539610402525,3.7951949627489014,Time limit reached,56120
8,110,1800.139,21.7170879186325,7.603926198905899,0.5387826165328744,Time limit reached,67853
9,110,1802.597,13.451011858214873,5.988334692050274,0.8024378595929462,Time limit reached,69550
10,110,1800.,Inf,Inf,Inf,NOT LINEAR FEASIBLE,Inf
1,115,1800.,Inf,Inf,Inf,NOT LINEAR FEASIBLE,Inf
2,115,1802.406,6.8105153253018464,3.8619275449542645,1.3097549853167394,Time limit reached,65381
3,115,1801.791,36.36696820519733,19.81021562097572,1.1965036935959663,Time limit reached,64150
4,115,1802.04,51.79590523085169,78.82518362387424,Inf,Time limit reached,52469
5,115,1800.,Inf,Inf,Inf,NOT LINEAR FEASIBLE,Inf
6,115,1801.762,15.221370593358056,7.687118268542996,1.0202894643207596,Time limit reached,68651
7,115,1801.763,38.79879838341476,18.949158986004342,0.9546349234171199,Time limit reached,61647
8,115,1800.419,30.704067195171223,12.074817327047498,0.6481644410013827,Time limit reached,70063
9,115,1800.758,21.533633139404664,3.778513434493334,0.21281261389908518,Time limit reached,74962
10,115,1801.734,-49.05280567565086,3.848941103855651,0.07846525903749095,Time limit reached,72163
1,120,1802.178,35.64280480577886,8.820154858567363,0.3288323441541358,Time limit reached,72458
2,120,1803.439,8.320374995169868,8.33593651774968,Inf,Time limit reached,62024
3,120,1800.,Inf,Inf,Inf,NOT LINEAR FEASIBLE,Inf
4,120,1800.979,2.892994917508436,27.659385954093086,Inf,Time limit reached,57572
5,120,1802.378,7.6874047665954235,7.625542636060748,123.266731523035,Time limit reached,63216
6,120,1801.595,15.844209508750614,25.24115200539262,Inf,Time limit reached,63079
7,120,1803.339,9.872834165200231,7.4869834015080725,3.138076997708689,Time limit reached,61420
8,120,1801.541,23.34851509785777,6.476905095442049,0.3838937181759577,Time limit reached,51975
9,120,1800.597,33.42950709176867,13.339315861157221,0.6639715723975832,Time limit reached,64516
10,120,1802.739,4.619532477414297,11.387045556447898,Inf,Time limit reached,63456
